"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37067000111",3,4,4,10,6,5,10,3,4,8,5,6,6,6,6,6,6,6,6,5,5
"37179000004",5,11,5,5,5,5,4,13,13,7,7,7,7,7,5,5,10,7,10,10,10
"37179000003",5,10,5,3,5,5,4,13,13,7,7,7,7,7,5,5,10,7,10,10,10
"37179000002",5,10,5,3,5,5,4,13,13,7,7,7,7,7,5,5,10,7,10,10,10
"3701300WDPD",2,8,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37125000PDN",6,1,11,12,11,4,5,5,5,5,4,4,4,2,9,2,2,2,2,11,11
"37179000001",5,11,5,3,5,5,4,13,13,7,7,7,7,7,5,5,10,7,10,10,10
"371510000TT",11,4,2,11,9,6,10,3,9,11,6,5,5,13,7,7,7,10,5,2,7
"37177000003",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37037000018",6,3,8,9,9,6,5,5,8,11,6,4,4,2,9,2,2,2,2,11,11
"37177000002",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"371510000TR",3,4,2,11,9,6,10,3,9,2,5,5,6,6,6,6,6,6,6,5,5
"37183017-13",8,13,13,1,7,13,1,1,3,6,9,2,8,1,1,1,4,4,4,4,4
"3701700P202",6,1,11,13,8,4,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37183017-12",8,13,13,1,7,8,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"3701700P201",6,1,11,13,11,4,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37183017-11",8,13,13,1,7,13,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"37179000009",11,10,5,5,5,5,4,13,13,7,7,7,7,13,7,7,10,7,10,10,10
"37179000008",11,10,5,5,5,5,4,13,13,7,7,7,7,7,5,5,10,7,10,10,10
"37067000112",3,4,4,9,6,5,10,3,4,8,5,6,6,6,6,6,6,6,6,5,5
"37037000042",12,3,8,8,7,7,8,8,12,11,8,4,4,2,9,4,2,2,2,11,1
"3705100MR02",6,1,7,12,11,4,5,5,5,5,4,4,4,2,9,2,2,2,2,11,11
"3710900LW31",10,5,3,2,3,11,11,10,10,10,10,13,13,5,11,10,5,5,7,6,6
"371510000UG",11,12,2,11,9,6,10,9,9,11,6,5,5,13,7,7,7,10,5,2,7
"3708100G42B",12,3,2,9,12,12,13,3,4,8,2,9,9,9,12,12,12,12,12,12,12
"3710900SL24",9,5,3,2,3,11,7,4,11,13,10,13,13,5,11,11,11,11,11,6,6
"3708100G42A",12,3,2,9,12,12,13,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"3710900LW18",9,5,3,2,3,11,11,10,11,10,10,13,13,5,11,11,11,11,11,6,6
"3714500SWST",13,2,13,8,13,12,13,1,12,12,8,12,12,12,2,4,1,1,1,1,1
"37037000045",7,3,7,12,7,7,8,9,8,11,6,4,4,2,9,2,2,2,2,11,11
"371510000SW",11,12,2,11,9,6,10,9,9,11,6,5,5,13,7,7,7,10,5,2,7
"37009000012",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W25",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37183017-07",8,13,13,1,7,8,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37009000011",3,5,4,10,6,11,7,4,11,8,13,10,11,11,8,11,11,11,11,7,2
"37183017-06",8,13,13,1,7,8,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37129000W24",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000010",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"371510000ST",11,12,2,11,9,6,10,9,8,11,6,4,4,2,12,12,12,12,12,12,12
"37183017-05",8,13,13,1,7,13,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"37183017-04",8,13,13,1,7,13,1,1,3,12,9,2,8,1,1,1,4,4,4,4,4
"37129000W21",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37183017-03",8,13,13,1,7,13,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"370910000UN",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37183017-02",8,13,13,1,7,8,1,1,3,6,9,2,8,1,1,1,4,4,4,4,4
"37183017-01",8,13,13,1,7,13,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"370210032.1",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37009000018",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37009000017",3,5,4,10,6,11,7,4,11,8,13,10,11,11,8,11,11,11,11,7,2
"37009000016",1,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W29",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37067000101",3,4,4,10,6,5,11,3,4,8,5,6,6,6,6,6,6,6,6,5,5
"371870000SC",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37009000015",3,5,4,10,6,11,7,11,11,13,13,10,11,11,8,11,11,11,11,7,2
"370210045.1",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37129000W28",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000014",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37037000030",12,3,8,9,9,6,5,9,8,11,6,4,4,2,12,12,12,12,12,12,12
"37129000W27",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000013",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W26",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"371190204.1",10,11,5,5,4,10,9,10,10,10,10,13,13,5,11,10,5,5,7,6,6
"3714100MT19",2,6,6,13,8,2,2,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"371870000SK",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"371510000TB",11,12,2,11,9,6,10,9,9,11,6,5,5,13,7,7,7,10,5,2,7
"3704900TE13",2,8,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3713300FS16",2,6,6,13,8,2,2,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37081000G13",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G12",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G11",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G10",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3714100LU16",2,6,6,13,8,2,2,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37129000W13",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37129000W12",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37081000G19",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G18",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G17",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G16",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G15",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37009000009",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37009000008",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37081000G14",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37009000007",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37009000006",3,5,4,10,6,11,7,4,11,8,13,10,11,11,8,11,11,11,11,7,2
"37129000W18",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000004",1,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W17",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000003",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W16",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37009000002",3,5,4,10,6,11,7,4,11,13,13,10,11,11,8,11,11,11,11,7,2
"37129000W15",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"3706100ROSE",7,6,6,6,8,2,2,12,2,1,1,1,2,4,13,13,13,9,9,11,13
"37081000G02",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G01",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G09",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G08",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G07",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3713100WOPO",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37081000G06",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G05",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"370910000WN",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37081000G04",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G03",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3719901-BUR",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"370630034-1",13,2,8,8,2,7,8,8,12,9,8,12,12,12,2,4,1,1,1,1,1
"3700100010N",12,3,12,9,12,12,8,9,8,2,2,9,9,9,2,4,1,1,1,1,1
"37081000G35",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"370210010.1",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"370830RR1-2",4,8,1,7,1,8,6,12,1,3,3,3,8,8,4,9,9,13,13,13,9
"37081000FR4",12,3,2,11,12,12,13,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"37081000G34",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G33",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"37081000FR3",12,3,2,9,12,12,10,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"37081000G32",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"37081000FR2",12,3,2,11,9,6,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000FR1",12,3,2,11,9,6,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G31",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"3706100WALL",2,6,6,13,8,2,2,12,2,1,1,1,2,4,13,13,13,9,9,9,13
"37081000G30",12,4,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"3712700P18A",4,8,1,7,13,8,6,6,1,12,3,3,8,8,4,9,9,13,13,13,9
"370630034-2",13,2,8,8,2,13,8,8,12,9,8,12,12,12,2,4,1,1,1,1,1
"3700100010S",12,3,12,9,12,12,8,9,8,2,8,9,9,9,2,4,1,1,1,1,1
"37129000W31",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37081000G39",12,3,2,9,12,12,13,3,4,8,2,9,9,9,12,12,12,12,12,12,12
"37129000W30",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37081000G38",12,3,2,9,12,12,13,3,4,8,2,9,9,9,12,12,12,12,12,12,12
"37081000G37",12,3,12,9,12,12,13,3,4,8,2,9,9,9,12,12,12,12,12,12,12
"37081000G36",12,3,12,9,12,12,13,3,4,2,2,9,9,9,12,12,12,12,12,12,12
"3704700P16B",6,1,11,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"3714100CF11",2,6,6,13,8,2,2,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"3708100JAM5",11,3,2,11,9,6,10,3,8,2,2,9,9,9,12,12,12,12,12,12,5
"3708100JAM4",12,3,2,11,9,6,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"3714701512B",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3708100JAM3",12,3,12,11,9,6,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37037000006",12,3,8,9,9,6,5,5,8,11,6,4,4,2,12,12,12,12,12,12,11
"3714701512A",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3708100JAM2",12,3,2,11,9,6,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"3708100JAM1",12,3,2,11,9,6,10,3,8,2,5,9,9,9,12,12,12,12,12,12,12
"37037000003",11,12,2,9,12,12,13,9,8,11,6,4,4,2,12,12,12,12,12,12,12
"37025002-03",10,11,10,5,4,10,4,10,10,10,10,13,13,5,11,7,7,10,7,6,6
"37025002-02",10,11,10,5,4,10,11,10,10,10,10,13,13,5,11,7,7,10,5,2,7
"37081000G24",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3705500STPT",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37025002-01",10,11,10,5,5,10,11,11,9,11,6,5,5,13,7,7,7,10,5,2,7
"37081000G23",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G22",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G21",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3712700P17A",4,8,1,7,13,8,6,6,1,12,3,3,8,8,4,9,9,13,13,13,9
"37081000G20",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3707300004N",4,8,1,7,1,1,2,6,6,3,3,8,2,3,3,3,3,3,3,3,3
"37037000009",12,3,8,9,9,6,5,9,8,11,6,4,4,2,12,12,12,12,12,12,11
"37025002-09",10,11,10,5,4,10,9,10,10,10,10,13,13,5,11,7,7,10,7,6,6
"37025002-08",10,11,10,5,4,10,11,11,10,10,10,13,13,5,11,10,5,5,5,2,7
"37001000103",12,3,12,9,12,12,8,9,8,9,8,9,9,9,12,12,12,12,12,12,12
"37025002-07",10,11,10,5,5,10,11,10,10,10,10,13,13,5,11,7,7,10,5,2,7
"37081000G29",12,4,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37025002-06",10,11,5,5,5,10,11,11,9,11,6,5,5,13,7,7,7,10,5,2,7
"37081000G28",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37025002-05",10,11,10,5,5,10,11,11,10,10,10,13,13,5,11,7,7,10,5,2,7
"37081000G27",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G26",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37081000G25",12,3,12,9,12,12,13,3,8,2,2,9,9,9,12,12,12,12,12,12,12
"37055000COL",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"370210067.1",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"3714701511B",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3714701511A",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3708700CL-N",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37125000PBF",6,1,11,12,11,4,5,5,5,5,4,4,4,2,9,2,2,2,2,11,11
"37161000014",1,9,9,2,10,3,3,4,11,4,11,11,10,10,10,8,8,8,8,8,8
"3700100012N",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37161000013",1,9,9,2,10,3,3,4,11,4,11,11,10,10,10,8,8,8,8,8,8
"37161000011",9,9,3,2,3,3,3,4,11,4,11,11,10,10,10,8,8,11,11,7,2
"37067000055",3,4,4,10,6,6,11,11,9,8,5,6,6,6,6,6,6,6,6,5,5
"37067000054",3,4,4,10,6,6,11,11,9,8,5,6,6,6,6,6,6,6,6,5,5
"37067000053",3,4,4,10,6,6,11,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"3708700CL-S",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37067000052",3,4,4,10,6,6,11,11,9,8,5,6,6,6,6,6,6,6,6,5,5
"37067000051",3,4,4,10,6,6,11,11,9,8,5,6,6,6,6,6,6,6,6,5,5
"3700100012W",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"371510000BC",11,12,2,11,9,6,10,9,9,2,6,5,5,13,7,7,7,10,5,2,7
"37065000701",4,8,1,7,13,8,6,6,6,12,3,3,2,3,3,3,3,3,3,3,3
"37161000019",1,9,3,4,10,3,3,7,7,4,11,11,10,10,10,11,11,11,11,7,2
"3700100012S",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37161000018",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"3716300WBRK",7,7,11,6,8,8,12,5,5,5,4,1,8,8,9,2,2,2,2,11,9
"370130BELHV",4,8,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3718100KITT",4,8,13,1,13,13,13,1,1,12,3,3,8,8,4,9,9,13,13,13,9
"371390NORTH",4,8,1,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3719911-PRI",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37067000043",3,4,4,10,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"371510000AE",11,12,2,11,9,6,10,9,9,2,6,5,5,13,7,7,7,10,5,2,7
"3712700P19A",4,8,1,7,13,8,6,6,1,12,3,3,8,8,4,9,9,13,13,13,9
"37129000W03",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"37067000042",3,4,4,10,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37001000129",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3716300GARL",2,7,11,6,8,2,12,12,2,1,1,1,3,4,13,13,13,9,9,11,13
"37001000128",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37001000127",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3714701102B",4,6,6,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37001000126",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"3714701102A",4,6,6,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37001000125",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37001000124",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"371510000AN",11,12,2,11,9,6,10,9,9,2,6,5,5,13,7,7,7,10,5,2,7
"370910000SJ",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37099000GCK",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37129000W08",2,6,6,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"371510000AS",11,12,2,11,9,6,10,9,9,11,6,5,5,13,7,7,7,10,5,2,7
"37165000007",6,1,11,12,11,4,5,5,5,5,4,5,5,13,7,7,7,10,5,11,11
"371510000AR",11,4,2,11,9,6,10,3,9,2,2,9,6,6,6,6,6,6,6,5,5
"3700100012E",12,3,12,9,12,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37165000004",6,1,11,12,11,4,5,5,5,5,4,5,5,13,7,7,7,10,5,2,7
"3714701513B",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37165000003",6,1,11,12,11,4,12,5,5,5,4,5,5,13,7,7,7,10,5,2,7
"371370003BY",2,8,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3714701513A",4,8,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"3703300LOCU",13,4,12,1,13,12,13,9,8,2,2,9,9,9,12,12,12,12,12,12,12
"37161000034",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"371510000AW",11,12,2,11,9,6,10,9,9,2,6,5,5,13,7,7,7,10,5,2,7
"370150000C1",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37017000P70",7,1,11,13,8,4,12,2,2,1,1,1,3,4,13,13,13,9,9,11,11
"3716100003A",1,9,9,2,10,3,3,4,11,13,11,11,10,10,10,8,8,8,8,8,8
"37067000075",3,4,4,10,6,6,11,11,4,8,5,6,6,6,6,6,6,6,6,5,5
"37067000074",3,4,4,10,6,6,11,11,4,8,5,6,6,6,6,6,6,6,6,5,5
"37025005-00",11,12,5,5,5,5,4,11,9,11,6,5,5,13,7,7,7,10,5,2,7
"37067000073",3,4,4,10,6,6,11,11,4,8,5,6,6,6,6,6,6,6,6,5,5
"37067000072",3,4,4,10,6,6,11,11,4,8,5,6,6,6,6,6,6,6,6,5,5
"37183001-29",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37067000071",3,4,4,10,6,6,11,11,4,8,5,6,6,6,6,6,6,6,6,5,5
"37183001-28",8,13,13,1,2,13,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"37183001-27",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-26",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-25",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37017000P75",2,1,11,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,9,13
"370150000C2",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37067000081",3,4,4,10,6,5,10,3,4,8,5,6,6,6,6,6,6,6,6,5,5
"37161000028",9,9,9,4,10,3,3,4,11,4,11,11,10,10,10,8,8,8,8,8,8
"37161000027",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37183001-35",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-34",8,13,13,1,2,13,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-33",8,2,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37081000SF4",3,3,2,11,12,12,10,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"37183001-32",8,2,13,8,2,7,1,8,3,6,9,2,1,1,1,1,4,4,4,4,4
"37081000SF3",12,3,12,9,12,12,10,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"37017000P60",7,1,11,12,8,4,12,2,2,1,1,4,4,4,13,13,13,9,9,11,11
"37183001-31",8,2,13,8,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"3704900DFB9",4,7,11,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37067000067",3,4,4,10,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37081000SF2",3,4,12,9,12,12,13,3,4,2,2,6,9,9,12,12,12,12,12,12,12
"3704900N3N5",2,6,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37183001-30",8,13,13,1,2,13,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37067000066",3,4,4,9,6,12,10,3,8,8,2,6,6,6,6,6,6,6,6,5,5
"3700100009S",12,3,12,9,12,12,13,9,8,9,2,9,9,9,12,12,12,12,12,12,12
"37081000SF1",3,4,12,9,12,12,13,3,4,8,2,6,9,9,12,12,12,12,12,12,12
"37067000065",3,4,4,10,6,12,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37049000023",2,6,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37067000064",3,4,4,10,6,12,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37067000063",3,4,4,10,6,12,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37049000021",2,6,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37067000062",3,4,4,9,6,12,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37049000020",2,6,6,7,1,1,2,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37183001-19",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37067000061",3,4,4,9,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37183001-18",8,13,13,1,2,13,1,1,1,12,9,2,1,1,1,1,4,4,4,4,4
"37183001-17",8,13,13,1,2,13,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-16",8,2,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37161000029",1,9,9,4,10,3,3,4,11,4,11,11,10,10,10,8,8,11,11,7,2
"37183001-15",8,13,13,1,2,13,1,1,1,12,9,2,1,1,1,1,4,4,4,4,4
"37017000P65",2,7,11,13,8,2,12,2,2,1,1,1,3,4,13,13,13,9,9,11,13
"37183001-14",8,13,13,1,2,7,1,1,3,12,9,2,1,1,1,1,4,4,4,4,4
"3719700NBCK",9,4,4,10,6,5,11,11,4,8,5,10,6,6,6,6,6,6,6,5,5
"37067000068",3,4,4,9,6,12,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37147001201",4,8,6,7,1,1,6,6,6,3,12,8,2,3,3,3,3,3,3,3,3
"37161000030",1,9,9,4,10,3,3,7,7,4,11,11,10,10,10,8,8,8,8,8,8
"37131RICH-S",4,8,1,7,1,1,6,6,6,3,3,3,2,3,3,3,3,3,3,3,3
"37183001-23",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-22",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-21",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37183001-20",8,13,13,1,2,7,1,1,3,6,9,2,1,1,1,1,4,4,4,4,4
"37067000012",3,4,2,11,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"3706100WARS",7,7,11,6,8,2,2,12,3,1,1,1,8,8,13,13,13,9,9,11,13
"37067000011",3,4,4,10,6,6,10,3,9,8,5,6,6,6,6,6,6,6,6,5,5
"37125000SSP",6,12,7,12,11,4,5,5,8,11,4,4,4,2,9,2,2,2,2,11,11
