"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37119000001",35,31,31,33,33,31,31,6,46,46,46,35,45,35,46,46,46,12,46,22,22,46,46,15,46,46,30,30,30,30,31,7,7,43,31,31,31,20,30,12,43,28,20,38,38,12,12,33,33,1,1,1,1,1,40,1,1,1,13,26,1,26,40,26,26,26,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37115MARS-H",9,9,1,1,1,1,5,23,13,13,13,13,13,17,17,17,15,9,23,23,23,33,9,5,17,5,17,17,5,13,13,35,17,17,17,22,22,22,9,9,9,9,9,22,22,22,9,9,10,10,9,22,18,18,20,20,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,12,9,9,9,3,3,3,3,20,20,35,35,18,18,18,18,18,18,18,18,35,35,20,20,20,20,20,20,20
"370130GILEA",10,29,40,10,39,47,10,47,47,47,47,40,47,47,4,50,37,37,37,10,10,10,37,37,40,18,18,40,37,37,37,37,4,4,27,27,50,27,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"3706100GLIS",36,41,41,41,50,50,20,10,10,25,4,25,4,42,42,41,50,50,50,19,47,47,47,39,27,27,41,41,41,41,4,27,50,14,24,14,49,14,14,48,15,15,15,16,42,42,42,34,34,34,34,34,2,19,19,14,19,19,39,39,39,39,50,50,50,37,37,48,23,23,23,23,50,50,50,50,50,50,50,50,21,21,21,14,14,14,14,23,23,23,23,23,23,23,23,23,23,23,50,50,6
"371750000DR",13,13,17,17,13,13,13,13,5,5,17,17,17,13,13,13,23,5,13,13,13,23,23,9,9,23,5,5,35,5,5,35,35,35,35,35,35,35,35,35,35,35,22,9,9,9,22,22,22,9,10,10,20,20,18,18,22,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"37025006-00",42,12,24,24,24,14,46,46,15,8,24,24,24,24,35,33,38,38,21,20,38,7,38,20,7,25,7,45,45,12,12,12,2,6,20,20,7,2,2,2,21,24,24,24,12,18,38,1,30,30,12,24,26,26,45,38,38,12,17,33,33,31,31,12,45,45,28,45,45,45,45,28,28,28,43,29,8,29,29,16,43,43,43,43,24,24,25,28,28,28,28,28,28,33,33,33,33,25,25,25,25
"37119000009",35,31,31,33,33,31,30,30,46,46,46,35,45,35,45,30,30,12,46,22,22,46,46,15,46,46,30,30,30,30,30,7,30,43,31,31,25,20,12,12,43,28,20,38,38,12,12,33,33,33,33,1,1,31,33,33,1,1,13,26,1,26,40,26,26,26,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37099000CUL",1,13,23,23,23,23,23,5,17,17,5,5,5,5,5,5,5,23,5,5,5,5,5,23,23,17,9,9,9,17,17,17,5,5,5,17,17,17,22,22,22,22,35,35,35,35,35,35,9,22,22,9,9,9,9,9,9,9,20,9,9,9,9,20,20,20,20,20,20,20,18,18,20,20,20,20,18,18,18,18,3,3,3,3,3,3,3,3,35,35,35,3,3,3,3,3,3,3,3,3,3
"37119000008",35,31,31,33,33,31,31,6,46,46,46,35,35,35,46,46,46,45,46,22,22,46,46,15,46,15,15,15,31,25,30,7,30,30,43,28,31,20,12,12,43,28,20,38,43,31,43,33,33,33,33,1,1,31,33,33,1,1,13,26,1,26,40,26,26,26,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37119000007",35,31,31,33,33,33,31,6,46,33,33,45,30,46,46,46,46,45,38,38,15,15,7,7,43,7,30,30,30,30,31,7,7,30,30,7,20,12,30,12,43,28,20,38,43,43,43,33,33,1,1,1,1,1,40,1,1,31,26,26,1,26,26,1,1,40,29,1,1,1,17,17,17,43,17,28,28,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"37119000006",35,31,31,33,33,31,31,31,46,33,33,45,30,46,46,46,46,12,38,38,15,15,7,7,43,7,43,30,30,30,31,7,7,7,7,7,20,12,30,30,30,43,45,43,43,43,30,30,31,31,40,40,40,33,31,40,40,40,40,26,40,40,26,1,1,40,29,26,40,1,17,17,17,43,17,28,28,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"37119000005",35,31,31,33,33,31,31,6,46,46,46,35,31,35,46,46,46,12,38,38,15,15,7,7,43,7,43,30,30,30,31,7,7,7,7,7,20,12,30,30,30,43,45,43,43,43,30,30,31,31,31,31,31,1,40,24,26,1,1,26,40,40,26,1,1,40,40,40,26,26,26,17,17,17,17,28,28,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"37119000004",38,46,46,6,6,6,6,6,46,46,46,35,31,35,46,46,24,12,12,15,20,12,7,7,43,7,43,30,30,30,31,43,43,7,7,7,20,12,30,30,30,43,45,45,38,12,30,30,31,31,40,40,40,33,31,24,26,1,1,1,40,40,26,1,1,40,29,26,40,1,17,17,17,43,17,28,28,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"3704700P26B",6,6,6,42,42,25,19,19,19,19,20,20,19,20,40,20,20,20,42,42,41,44,42,42,42,42,42,42,42,42,42,42,42,19,14,19,19,19,19,18,2,18,18,21,2,48,15,15,2,2,50,15,34,34,21,21,34,34,19,19,19,19,19,34,34,34,21,21,21,50,50,50,41,41,34,34,34,34,34,25,25,25,25,25,29,29,29,29,29,29,29,14,14,14,29,14,31,31,31,31,31
"37119000003",38,46,46,6,6,6,6,31,46,46,46,35,31,35,46,46,24,24,12,15,20,12,28,7,43,7,43,30,30,30,43,43,43,7,7,7,20,12,30,30,30,43,45,45,38,12,30,30,31,31,40,40,40,33,31,24,26,1,1,1,40,40,26,1,1,40,29,26,40,1,17,1,17,43,29,43,43,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"37119000002",35,31,31,33,33,31,31,6,46,46,46,35,45,35,46,46,46,12,38,38,15,15,7,7,43,7,30,30,30,30,31,7,7,43,31,31,25,20,12,12,43,28,20,38,43,43,43,33,33,1,1,1,1,1,40,24,26,1,13,26,1,26,40,26,26,29,40,40,26,26,26,1,1,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37173ALARKA",1,1,23,23,23,23,23,5,17,17,5,5,5,5,5,5,5,23,5,5,5,5,5,23,23,17,9,9,9,17,17,17,5,5,5,17,17,17,22,22,22,22,35,35,35,35,35,35,9,22,22,9,9,9,9,9,9,9,20,9,9,9,9,20,20,20,20,20,20,20,18,18,20,20,20,20,18,18,18,18,3,3,3,3,3,3,3,3,35,35,35,3,3,3,3,3,3,3,3,3,3
"371750000CC",13,13,17,17,13,13,13,13,5,5,17,17,17,13,13,13,23,5,13,13,13,23,23,9,9,23,5,5,35,5,5,35,35,35,35,35,35,35,35,35,35,35,22,9,9,9,22,22,22,9,10,10,20,20,18,18,22,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"370210008.3",9,9,13,13,17,17,17,17,13,13,23,17,17,13,23,13,13,13,13,13,13,23,23,5,5,9,35,35,23,5,5,35,35,35,17,22,22,22,9,35,35,35,22,9,9,9,22,22,22,10,10,10,22,22,18,22,22,20,9,20,18,18,18,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"37067000122",5,5,5,18,18,18,18,43,43,1,34,1,43,1,1,1,26,26,6,26,26,1,26,1,45,26,26,3,26,6,6,6,6,3,23,23,23,23,3,10,7,3,3,3,3,3,3,3,3,3,7,7,7,3,3,25,45,45,45,45,45,38,38,38,38,3,31,3,3,46,46,38,38,38,38,38,7,7,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,7,7,7,7,30,30,30,40
"371190223.1",15,15,15,15,15,15,35,21,6,35,35,46,45,31,6,31,28,28,28,28,28,43,33,12,12,12,12,12,25,31,25,25,25,25,28,25,43,30,20,28,28,12,12,38,45,45,45,45,45,43,31,31,43,17,17,17,33,29,31,31,17,17,17,17,17,29,40,40,26,26,26,26,43,26,26,26,26,26,26,26,1,1,8,16,16,26,26,26,26,43,43,43,43,43,43,43,42,42,42,42,42
"370210008.2",9,9,13,13,17,17,17,13,5,23,23,17,17,13,23,13,23,13,23,23,23,13,23,9,5,9,17,17,23,5,23,5,35,35,35,35,35,35,35,35,35,35,22,9,9,9,22,22,22,9,10,10,20,20,18,22,22,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"3708100SDRI",45,43,8,12,12,12,14,2,14,14,32,49,32,2,2,32,2,2,29,29,1,34,34,6,21,3,2,2,2,46,46,46,46,36,21,26,21,15,10,25,25,23,29,25,25,25,40,40,41,23,29,3,3,7,7,7,7,7,23,30,23,23,23,3,3,31,38,38,38,38,38,46,46,46,46,46,46,42,42,42,42,42,42,10,10,10,10,10,10,30,5,5,5,5,5,5,30,13,5,5,5
"37177000016",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,40,47,27,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"37177000015",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,40,47,27,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"371750000CM",13,13,17,17,13,13,13,13,5,5,17,17,17,13,13,13,23,5,13,13,13,23,23,9,9,23,5,5,35,5,5,35,35,35,35,35,35,35,35,35,35,35,22,9,9,9,22,22,22,9,10,10,20,20,18,18,22,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"37177000014",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,40,47,27,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"37063000016",32,32,32,32,34,32,32,41,26,26,44,44,38,29,44,27,14,14,14,11,32,32,32,29,29,29,34,29,16,39,39,39,40,39,39,39,32,39,39,39,39,47,47,41,6,14,14,6,6,32,6,6,6,6,6,6,6,5,8,8,8,6,8,8,15,15,15,8,25,25,25,15,15,15,15,31,4,31,31,31,31,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,24,24,37,37,37
"37063000015",29,34,32,32,34,34,26,26,26,26,44,44,29,3,36,27,27,27,27,27,27,3,29,29,29,29,34,34,16,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,36,36,49,32,32,6,6,5,6,6,6,6,47,47,47,32,8,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"3700300LRSL",26,26,21,28,28,9,7,7,22,9,9,9,22,9,9,9,17,15,33,33,9,9,22,22,22,22,33,33,33,33,20,20,22,9,1,1,9,5,5,5,5,10,46,40,7,26,10,10,46,46,45,45,45,45,10,29,29,10,10,43,24,24,24,24,24,24,4,4,13,13,10,10,9,12,10,45,9,45,9,9,45,45,45,45,45,12,12,12,12,12,12,12,12,12,12,12,45,45,45,12,12
"37063000014",32,32,32,32,34,32,32,41,26,26,44,18,29,3,36,27,27,27,27,27,27,3,29,14,14,14,10,29,16,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,36,36,49,32,6,6,11,5,6,6,6,6,47,47,47,32,8,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37063000013",32,32,32,32,34,32,32,41,26,26,44,18,29,3,36,49,27,27,27,27,27,3,29,14,14,14,10,29,16,39,39,39,40,39,39,39,32,32,32,32,47,47,44,8,39,14,14,6,6,32,6,11,5,6,6,6,6,47,47,47,32,8,6,6,6,6,6,6,6,6,31,31,31,31,31,31,4,31,31,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"3714100UT14",25,19,25,25,20,20,50,50,50,20,25,4,50,40,20,40,50,41,19,47,47,47,4,4,50,50,50,50,50,4,50,41,19,42,16,16,48,16,48,14,48,48,16,48,48,2,2,2,15,50,2,42,42,44,44,44,44,37,37,36,37,37,37,37,37,50,50,50,50,21,21,21,21,21,44,39,39,39,21,21,6,6,14,21,21,21,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
"37063000012",32,32,32,34,34,32,32,41,26,26,44,44,38,3,36,27,14,14,14,11,32,32,32,14,14,14,10,29,16,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,14,14,6,6,32,6,11,5,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,31,4,31,31,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37067000123",5,5,5,18,22,22,43,43,43,1,34,1,34,1,1,1,26,33,6,26,26,1,45,45,45,26,26,3,26,6,6,6,6,3,23,23,23,23,3,3,7,3,3,3,3,3,7,7,7,7,7,7,7,3,3,25,45,45,25,45,45,38,38,38,38,3,31,3,3,46,46,38,38,38,38,38,7,7,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,7,7,7,7,30,30,30,40
"37063000010",32,32,32,32,34,32,32,41,26,26,44,18,38,29,44,27,14,14,14,11,32,32,32,14,14,14,10,29,16,39,39,39,40,39,39,39,32,32,32,32,47,47,44,8,39,14,14,6,6,32,6,11,5,6,6,6,6,47,47,8,8,6,6,6,6,6,6,6,6,6,31,31,31,31,31,31,4,31,31,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37125000PHC",12,45,45,45,45,45,12,12,12,12,12,12,12,12,24,21,21,44,20,24,24,24,25,25,25,43,38,38,38,45,45,45,38,38,2,2,2,25,25,1,24,21,21,18,18,41,1,38,38,38,38,30,30,30,12,12,12,30,30,23,30,30,30,30,21,21,34,34,34,47,41,34,34,34,41,41,41,41,25,34,34,34,29,29,25,25,24,24,24,24,24,24,24,24,34,34,34,34,34,34,24
"3716300HERR",36,3,47,40,50,50,20,10,10,25,4,25,4,42,42,41,40,40,25,25,42,42,44,44,27,27,41,41,41,41,4,27,14,14,24,14,49,14,14,48,15,15,15,16,42,42,42,2,34,50,2,15,34,34,14,19,19,50,34,34,50,21,34,19,19,19,19,19,48,48,48,41,23,23,23,23,23,23,23,49,49,49,49,48,48,23,23,14,14,14,14,29,29,29,14,29,14,14,14,14,14
"370210039.3",9,9,13,13,17,17,17,17,13,23,23,17,17,23,23,13,13,13,13,13,13,13,9,9,5,9,35,17,5,23,23,5,35,35,17,22,22,22,9,35,35,9,9,9,9,9,22,22,22,9,10,10,22,22,22,22,20,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"370210039.2",9,9,13,13,17,17,17,17,13,23,23,17,17,23,23,13,13,13,13,13,13,13,9,35,17,5,17,17,5,23,23,23,9,33,22,22,22,40,9,35,35,35,22,9,9,9,22,22,22,9,10,10,22,22,22,18,20,20,9,20,20,20,20,9,9,9,9,9,9,18,20,20,3,3,3,3,35,35,35,35,35,35,20,20,20,20,20,20,20,20,20,20,20,20,35,35,35,35,35,35,35
"3704700P25B",6,6,6,42,42,25,19,19,19,19,20,20,19,20,40,20,20,20,42,42,41,44,42,42,42,42,42,42,42,42,42,42,42,19,14,19,19,19,19,18,2,18,18,21,2,48,15,15,2,2,50,15,34,34,21,21,34,34,19,19,19,19,19,34,34,34,21,21,21,50,50,50,41,41,34,34,34,34,34,25,25,25,25,25,29,29,29,29,29,29,29,14,14,14,29,14,31,31,31,31,31
"37063000019",32,32,32,34,34,34,26,26,26,26,26,44,38,3,36,49,27,27,27,27,27,3,29,29,29,29,34,34,10,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,39,36,49,32,32,32,6,6,5,5,47,47,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37063000018",29,34,32,34,32,32,32,41,26,26,26,18,29,3,36,27,27,27,27,27,27,3,29,29,29,29,34,34,10,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,39,36,49,32,32,6,6,5,5,5,47,47,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37063000017",32,32,32,34,34,32,32,41,26,26,44,44,29,3,36,49,27,27,27,27,27,3,29,29,29,29,34,29,16,39,39,39,40,39,39,39,32,32,32,32,47,47,39,47,36,36,36,49,32,32,6,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"3716300LAKE",36,3,47,40,50,50,20,10,10,25,4,25,4,42,42,41,40,40,25,25,42,42,44,44,50,27,41,41,41,4,4,27,14,14,24,14,49,14,14,14,15,15,50,50,21,48,2,2,34,50,2,15,34,34,14,19,14,19,39,39,39,39,34,19,19,19,19,19,48,48,23,23,50,23,23,23,23,23,23,49,49,49,49,48,48,23,23,14,14,14,14,29,29,29,14,29,14,14,14,14,14
"37183002-06",50,50,27,48,16,37,27,36,3,27,41,41,41,16,3,36,3,18,18,3,16,16,16,19,49,49,16,16,29,44,29,18,39,40,36,6,36,36,49,15,6,41,6,8,39,39,49,32,49,39,32,11,5,5,5,47,5,6,27,8,8,8,15,15,8,8,8,15,11,11,11,6,6,19,19,2,15,5,5,15,15,15,15,19,19,47,47,47,2,47,47,47,47,47,47,47,15,15,15,15,15
"37183002-05",50,48,48,37,37,37,36,32,32,41,27,27,14,14,14,14,49,49,11,36,16,16,16,19,49,49,16,16,29,44,29,18,39,40,36,6,11,47,47,6,36,39,44,8,39,36,49,32,49,39,32,11,5,5,5,47,47,5,27,27,11,27,47,47,41,41,42,42,16,32,32,6,6,19,19,2,15,5,5,15,15,15,15,19,19,47,47,47,2,47,47,47,47,47,47,47,15,15,15,15,15
"37183002-04",50,50,27,48,16,3,36,36,3,27,41,41,18,18,3,36,3,18,18,3,16,16,16,19,49,49,16,16,29,44,29,18,39,40,36,6,36,36,49,15,6,41,6,8,39,39,49,32,49,39,32,11,5,5,5,47,5,11,27,27,11,27,47,47,41,41,42,42,16,32,32,6,6,19,19,2,15,5,5,15,15,15,15,19,19,47,47,47,2,47,47,47,47,47,47,47,15,15,15,15,15
"37111T.COVE",18,17,1,1,1,1,5,23,23,23,23,23,23,17,17,17,15,9,17,17,33,33,35,35,17,5,35,17,5,23,23,23,9,33,22,5,40,40,17,17,40,17,17,17,46,46,46,17,17,18,18,18,18,18,22,22,20,22,35,35,10,35,10,10,10,10,10,10,10,22,35,35,10,35,35,35,3,3,3,3,20,20,35,35,18,18,18,18,18,18,18,18,35,35,20,20,20,20,20,20,20
"37119000023",15,15,15,15,15,15,35,21,6,35,35,46,45,31,6,31,28,28,28,28,28,12,28,28,28,28,28,28,25,25,25,25,25,25,28,25,43,30,20,12,43,28,20,38,45,45,45,45,45,43,31,31,31,1,31,24,26,26,1,1,40,40,40,29,29,26,40,40,26,26,26,26,43,26,26,26,26,26,26,26,1,1,8,16,16,26,26,26,26,43,43,43,43,43,43,43,42,42,42,42,42
"37063000005",32,32,32,32,34,32,32,41,26,26,44,44,38,29,44,27,14,14,14,11,32,32,32,29,29,29,34,29,16,16,16,40,10,10,10,32,39,32,32,32,47,47,39,47,36,14,14,6,6,32,32,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37119000022",35,31,31,33,33,31,30,30,46,46,46,35,45,45,45,30,30,46,22,22,22,46,46,15,46,15,15,15,31,25,31,43,43,43,31,31,25,20,12,20,20,20,20,38,38,33,33,43,43,28,31,31,31,31,33,33,1,26,1,1,1,26,40,29,29,29,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37063000004",32,32,34,34,34,32,32,41,44,44,26,44,38,29,44,49,14,14,14,11,32,32,32,29,29,29,34,29,10,16,16,40,10,10,10,32,32,32,32,32,47,47,39,47,36,14,14,6,6,32,32,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37119000021",31,31,31,33,33,31,30,30,31,30,31,31,35,45,45,30,30,46,22,22,22,46,46,15,46,15,15,15,31,25,30,7,31,31,31,31,25,20,12,20,20,20,20,30,20,33,33,33,33,33,33,33,33,31,33,33,1,26,13,26,1,26,40,26,26,26,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37063000003",32,32,34,34,34,32,32,41,44,44,26,44,38,29,44,49,14,14,14,11,32,32,32,29,29,29,34,29,16,16,16,40,10,10,10,32,32,32,32,32,47,47,39,47,36,14,14,6,6,32,32,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37119000020",35,31,31,33,33,31,30,30,31,30,31,31,35,35,46,30,30,45,22,22,22,46,46,15,46,15,15,15,31,25,30,7,30,43,43,31,25,20,12,20,20,20,20,30,20,33,33,33,33,33,33,1,1,31,33,33,1,26,13,26,1,26,40,26,26,26,33,43,43,43,43,43,33,33,33,40,40,40,40,40,26,26,40,26,26,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8
"37063000002",32,32,34,34,32,32,32,41,44,44,26,44,38,29,44,49,14,14,14,11,32,32,32,29,29,29,34,34,16,16,16,40,40,39,39,39,32,32,32,32,47,47,39,47,36,14,14,6,6,32,32,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37063000001",32,32,34,34,32,34,26,26,44,44,26,44,38,3,36,49,14,14,14,11,32,32,32,29,29,29,34,34,10,16,16,40,40,39,39,39,32,32,32,32,47,47,39,47,36,14,14,6,6,32,32,6,6,6,6,6,6,47,47,47,32,6,6,6,6,6,6,6,6,6,31,31,31,31,31,15,19,19,19,5,5,41,32,32,32,32,32,41,47,2,2,2,2,2,48,48,48,48,48,48,47
"37115LAUREL",1,1,1,1,1,1,5,23,13,13,13,13,13,17,17,17,15,9,23,23,23,33,35,35,17,5,17,17,5,13,13,35,17,17,17,22,22,22,9,9,9,9,9,22,22,22,9,9,10,10,9,22,18,18,20,20,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,12,9,9,9,3,3,3,3,20,20,35,35,18,18,18,18,18,18,18,18,35,35,20,20,20,20,20,20,20
"370150000MH",34,10,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,37,18,18,18,18,4,4,18,40,27,40,32,27,18,34,34,34,50,42,42,42,14,49,27,27,5,5,5,5,5,4,16,36,36,36,36,36,42,42,42,42,42,2,2,2,42,39,16,42,42,42,42,42,42,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,27,11,11,11,11
"37119000029",35,31,31,33,33,31,31,6,46,46,46,35,31,35,46,46,46,12,38,38,15,15,7,7,43,7,43,30,30,30,31,7,7,7,7,7,20,20,30,30,30,43,45,43,43,43,12,43,43,28,31,31,31,1,40,24,26,1,1,26,40,40,40,29,29,29,40,40,26,26,26,17,17,43,17,28,28,43,43,43,16,16,1,1,1,1,1,1,1,33,33,33,33,28,28,28,28,28,28,28,28
"37119000028",38,46,46,6,6,6,6,6,46,46,46,35,31,35,46,46,24,12,12,12,12,12,28,28,28,28,28,28,25,38,43,43,43,43,31,31,25,43,30,30,30,43,43,43,38,12,12,43,43,28,31,31,31,1,31,24,26,1,1,1,40,40,40,29,29,29,40,40,26,26,26,1,17,17,29,43,43,28,28,28,8,8,16,8,43,43,43,43,43,26,26,26,26,26,26,26,26,26,26,42,42
"37119000027",38,46,46,6,6,6,6,6,46,46,46,35,31,35,46,46,24,46,22,38,15,15,28,28,28,28,28,28,25,38,43,43,43,43,31,31,25,43,30,30,30,45,43,43,38,12,12,43,43,28,31,31,31,1,31,24,26,1,1,1,40,40,40,29,29,29,40,40,26,26,26,1,1,17,29,43,43,28,28,28,8,8,16,8,43,43,43,43,43,26,26,26,26,26,26,26,26,26,26,42,42
