"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",3,13,1,5,10,6,4,4,5,5,11,4,3,12,12,9,9,9,8,8,8
"3707700CRDM",12,2,11,11,6,8,12,12,11,1,1,1,4,4,8,13,7,6,6,1,1
"3707700CRDL",12,2,11,11,11,8,2,12,1,8,8,1,4,7,7,7,6,1,1,1,1
"3705100CC08",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"3708500PR32",6,7,9,9,1,4,6,13,3,7,2,3,13,1,4,4,4,12,12,12,12
"3705100CC07",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"3708500PR31",6,9,9,9,1,4,6,13,3,7,2,3,13,1,4,4,4,12,12,12,12
"37119000221",1,8,5,10,5,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000220",1,8,5,10,5,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37083000HPR",12,6,6,1,7,13,13,1,2,12,12,12,7,7,7,6,13,13,7,9,9
"371050000B2",11,8,5,9,2,2,2,7,3,7,2,3,13,1,4,12,12,12,12,12,12
"371050000B1",11,8,5,9,2,2,2,7,3,7,2,3,13,1,4,4,4,12,12,12,12
"37025004-13",10,1,8,5,9,12,4,8,9,7,9,7,10,11,11,12,12,4,4,4,4
"370810000GR",3,12,13,9,6,6,7,4,11,11,6,9,9,4,8,8,8,8,9,1,1
"370130SURBA",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37025004-12",10,1,8,5,13,3,8,5,8,7,9,7,10,11,11,12,12,4,4,4,4
"37119000229",4,4,4,10,5,10,8,5,12,6,7,2,2,2,2,2,2,2,2,2,2
"3705100CC34",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37025004-11",10,1,8,13,13,12,4,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37119000228",8,4,4,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"3705100CC33",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37119000227",1,8,5,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"3705100CC32",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37119000226",4,4,4,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000225",4,8,4,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000224",10,4,8,13,5,10,5,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"3708500PR25",6,9,2,6,1,4,6,2,3,2,2,3,13,1,4,4,4,12,12,12,12
"3708500PR24",6,9,9,6,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37119000222",4,1,8,13,9,10,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"3708500PR23",2,8,5,9,2,4,6,13,3,7,2,3,13,1,4,4,4,12,12,12,12
"371290000WB",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"3708500PR20",2,9,2,6,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"3714701505B",7,6,2,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370890000SM",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3714100SP15",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"3714701505A",7,6,2,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"371870000P2",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3708500PR29",6,9,9,6,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"371870000P1",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3708500PR28",11,7,9,9,1,4,6,13,3,7,2,3,13,1,4,4,4,12,12,12,12
"3703900GCRK",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3708500PR26",6,9,9,6,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"370890000SW",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37115REVERE",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"371510000PR",11,12,1,9,2,2,7,4,5,11,6,9,9,12,12,9,9,9,8,8,8
"37119000210",4,1,8,13,9,3,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"3705100CC27",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"371050000A2",11,8,5,9,2,2,2,7,3,7,2,3,13,1,4,4,4,12,12,12,12
"3705100CC26",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"371050000A1",11,8,5,9,2,2,2,7,3,7,2,3,13,1,4,12,12,4,4,4,4
"37025004-03",10,1,8,13,13,12,4,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"3705100CC25",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"3705100CC24",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37025004-01",10,1,8,5,9,3,8,5,9,7,9,7,1,11,11,12,12,4,4,4,4
"37119000218",4,8,5,10,5,2,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"371870000P3",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37119000217",4,4,4,10,5,2,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000216",4,4,4,10,5,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"3705100CC21",2,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37119000215",4,4,5,10,5,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000214",10,1,4,13,9,3,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37119000213",4,4,8,13,9,3,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37045KINGST",8,5,12,3,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37119000212",10,1,4,13,9,3,8,8,9,9,5,10,1,10,2,2,2,2,2,2,10
"37119000211",4,1,8,13,9,10,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37025004-09",10,1,8,5,13,12,4,8,8,7,9,7,10,11,11,12,12,4,4,4,4
"370890000RR",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37025004-08",10,1,8,5,9,3,8,8,9,6,5,10,1,11,11,12,12,4,4,4,4
"3705100CC29",1,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"37065001001",12,2,6,1,7,13,13,1,13,1,12,12,6,6,6,7,6,1,1,7,7
"37119000219",1,8,4,10,9,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"3710900BS26",8,5,12,3,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"3705100CC31",1,9,2,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"370210058.1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37173000BC2",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370890000SB",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37173000BC1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370890000SE",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3704300BRAS",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"371510000SE",10,1,8,9,2,2,7,4,5,7,6,7,9,12,4,12,12,4,4,4,4
"370210006.1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37055000WAN",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37095000OCK",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3700300000M",8,5,12,5,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"371810000CC",12,2,11,11,11,8,2,12,1,8,8,1,4,7,7,7,6,1,1,7,7
"371510000SO",10,1,8,9,2,2,7,6,8,11,6,7,10,11,11,12,12,4,4,4,4
"3700300000W",9,3,12,5,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"3703900HOTH",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3704500KM-S",8,5,12,3,3,9,8,8,6,4,4,5,11,3,3,3,3,3,11,11,11
"3704500KM-N",8,5,12,3,3,9,8,8,6,4,4,5,11,3,3,3,3,3,11,11,11
"3705100G11B",2,9,5,4,1,4,6,13,3,2,2,3,13,1,4,4,4,12,12,12,12
"371510000RN",11,12,1,9,2,2,7,4,5,11,6,9,9,12,12,9,9,9,8,8,8
"371510000RM",11,12,13,9,2,2,7,4,5,7,6,1,9,12,12,9,9,9,8,8,4
"37107000PH2",6,11,2,7,7,13,1,3,13,12,12,12,6,6,6,7,13,13,13,13,13
"37107000PH1",6,11,2,7,7,13,1,3,13,12,12,12,6,6,6,6,13,13,13,13,13
"3701900010B",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"37183012-02",6,7,9,9,1,4,11,12,2,7,2,3,13,1,4,4,4,12,12,12,12
"37183012-01",11,7,9,6,8,7,12,12,2,13,13,3,6,1,4,4,4,6,6,6,6
"371110MAR-5",5,10,12,12,12,9,10,10,10,10,10,5,5,5,5,3,3,3,11,11,11
"371110MAR-4",5,10,12,12,12,5,10,10,10,10,10,11,5,5,5,3,3,3,11,11,11
"371110MAR-3",5,10,12,12,12,9,10,10,10,10,10,5,5,5,5,3,3,3,11,11,11
"371110MAR-2",5,10,12,12,12,5,10,10,10,10,10,11,5,5,5,3,3,3,11,11,11
"371110MAR-1",5,10,12,12,12,9,10,10,10,10,10,5,5,5,5,3,3,3,11,11,11
"370130WASH4",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370130WASH2",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370130WASH1",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3713300CR07",7,6,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,7,9,9
"3700300000E",9,3,12,3,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"3708900HV-3",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3708900HV-2",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37125000CAR",10,8,5,9,2,2,6,7,3,7,2,3,13,1,4,12,12,4,4,4,4
"3708900HV-1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37125000CAM",11,8,5,9,2,4,6,7,3,7,2,3,13,1,4,12,12,4,4,4,4
"370210001.1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370890000NM",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370910000M2",12,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370890000NW",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370910000M1",12,6,6,1,7,13,13,1,2,12,12,12,7,7,7,6,13,13,7,9,9
"3707900HOOK",6,11,2,7,7,13,13,1,13,12,12,12,6,6,6,6,13,13,13,13,13
"370210049.1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3707900MAUR",6,11,2,7,7,13,13,1,13,12,12,12,6,6,6,6,13,13,13,13,13
"370910000ML",12,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37179000021",1,8,5,9,5,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37081000GIB",3,13,13,8,6,2,7,4,5,11,6,9,4,4,8,8,8,8,9,1,1
"37065000102",12,2,6,1,7,13,13,1,13,1,12,12,6,6,6,6,6,1,1,7,7
"37065000101",12,2,6,1,7,13,13,1,2,12,12,12,7,7,7,6,13,13,7,7,7
"370210036.1",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3703300MILT",12,2,13,8,6,7,2,11,11,11,6,1,3,4,8,8,8,8,9,1,1
"371510000LC",11,12,1,9,6,6,3,4,4,11,6,9,9,12,12,9,9,9,8,8,8
"37179000027",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"371510000LB",11,12,13,6,6,6,7,4,11,11,6,1,9,12,12,12,12,4,4,4,8
"3710900TA37",8,5,12,5,3,9,10,9,9,6,5,10,1,10,2,2,2,2,2,2,10
"37179000026",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000025",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000024",1,8,5,9,2,2,7,7,8,7,9,2,2,2,10,10,10,10,10,10,2
"37067000504",9,3,1,2,10,6,3,6,4,5,11,4,9,9,9,11,11,11,3,3,3
"371150BEECH",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37179000023",1,8,5,9,2,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37067000503",9,3,1,2,10,6,3,6,4,5,11,4,9,9,9,11,11,11,3,3,3
"37179000022",1,8,5,9,5,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37067000502",9,13,1,2,10,6,3,6,4,5,11,4,3,9,9,11,11,11,3,3,3
"37065000104",12,2,6,1,11,13,13,1,2,1,12,12,6,6,6,6,6,1,1,7,7
"37067000501",9,13,1,2,10,6,3,6,4,5,11,4,3,9,9,11,11,11,3,3,3
"37065000103",12,2,6,1,11,13,13,1,13,1,12,12,6,6,6,6,6,1,1,7,7
"371510000NM",11,12,1,2,13,2,3,4,4,11,6,9,9,12,12,9,9,9,8,8,8
"37183012-09",11,7,9,6,8,7,6,12,2,13,13,3,13,1,4,4,4,12,12,12,12
"37183012-08",6,7,9,6,1,4,6,12,3,7,2,3,13,1,4,4,4,12,12,12,12
"37099000GLV",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37183012-07",11,7,9,6,8,8,12,2,1,13,13,3,6,6,4,4,6,6,6,6,6
"3700300G1G2",8,5,10,5,3,12,10,9,6,4,4,5,11,9,9,11,3,3,3,3,3
"37183012-06",6,7,9,6,8,8,11,12,2,7,2,3,13,1,4,4,4,12,12,12,12
"37183012-05",11,7,9,6,8,8,6,12,1,13,13,3,13,1,4,4,4,6,6,6,6
"37183012-04",6,7,9,6,11,8,11,2,2,13,13,3,6,1,4,4,4,12,12,12,12
"37067000507",9,13,1,2,10,6,3,6,4,5,11,4,9,9,9,11,11,11,3,3,3
"37067000506",9,3,1,2,10,6,3,6,4,5,11,4,9,9,9,11,11,11,3,3,3
"3706100CYCK",7,6,7,7,1,1,1,3,13,12,12,12,12,8,1,1,1,7,13,13,13
"370890000RG",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37067000505",9,13,1,2,10,6,3,6,4,5,11,4,9,9,9,11,11,11,3,3,3
"371370001RB",7,6,7,1,4,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3706100CHAR",7,11,7,7,1,1,1,3,13,12,12,12,12,8,1,1,1,7,13,13,13
"37179000010",1,8,5,9,2,2,7,7,8,7,9,2,2,2,10,10,10,10,10,10,2
"37099000CFK",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37179000018",1,8,5,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37011000002",8,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37011000001",5,5,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37179000016",1,8,5,10,9,3,5,5,8,7,9,2,2,2,10,10,10,10,10,10,2
"371870000LM",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370890000PV",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37179000015",1,4,5,10,2,2,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37179000014",1,8,5,9,2,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37179000013",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000012",1,8,5,10,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"370890000PR",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37179000011",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37143PARKVI",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37011000009",5,5,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37011000008",8,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37011000007",5,10,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37011000006",8,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37011000005",8,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37123000BIS",10,1,8,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37011000004",5,5,10,3,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37179000019",1,8,5,9,2,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37011000003",8,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37169001618",3,3,10,5,10,6,4,6,4,5,11,4,3,12,12,9,9,9,8,8,8
"37179000043",1,8,5,9,2,2,7,7,8,7,9,2,2,2,10,10,10,10,10,10,2
"37179000042",1,8,5,9,2,2,7,7,12,9,7,2,2,2,10,10,10,10,10,10,2
"37179000041",1,8,5,9,5,10,5,7,12,9,7,2,2,2,10,10,10,10,10,10,2
"37179000040",1,8,5,9,2,2,7,7,12,9,7,2,2,2,10,10,10,10,10,10,2
"370210023.3",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370210023.2",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"37009000020",9,3,10,3,3,12,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"370210014.3",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"370210014.2",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3712700P22A",12,2,6,1,11,13,13,1,13,1,12,12,6,6,6,7,6,1,1,7,7
"3706100HALL",7,11,7,7,1,1,1,3,13,12,12,12,12,8,1,1,13,13,13,13,13
"37179000032",1,8,5,10,9,3,5,5,12,9,9,2,2,2,10,10,10,10,10,10,2
"37179000031",1,8,5,9,2,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37179000030",1,8,5,9,2,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37179000039",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000036",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000035",1,8,5,10,5,3,5,5,12,9,9,2,2,2,10,10,10,10,10,10,2
"370910000HV",12,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37179000034",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000033",1,8,5,9,5,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37119000243",4,4,4,13,5,10,8,5,12,6,7,2,2,2,2,2,2,2,2,2,2
"37119000242",10,1,12,5,9,9,4,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37119000241",10,1,8,13,9,3,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37119000240",10,1,12,13,9,3,4,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"3714500MTTZ",12,2,11,8,6,7,2,12,11,8,8,1,4,4,8,8,8,8,9,1,1
"3703900PCHT",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3712700P21A",12,2,6,1,11,13,13,1,13,1,12,12,6,6,6,7,6,1,1,7,7
"370210054.2",5,10,3,12,12,5,9,10,10,10,10,11,5,5,5,5,5,5,5,5,5
"3709700SH-B",8,5,10,5,13,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37147000301",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3709700SH-A",8,5,10,5,13,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37011000013",8,5,10,12,3,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37011000012",5,5,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37049000016",7,6,7,1,4,1,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37011000011",5,5,10,12,3,9,10,9,6,4,4,5,11,3,3,3,3,3,11,11,11
"37011000010",5,10,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37049000011",7,6,6,1,4,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37183001-09",13,7,9,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37119000232",4,8,5,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000231",4,8,4,10,5,10,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37183001-07",13,7,11,6,8,8,12,12,2,13,13,13,8,13,13,13,7,6,6,6,6
"37119000230",8,4,4,10,5,10,5,5,12,6,7,2,2,2,10,10,10,10,2,2,2
"37183001-06",13,7,11,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37011000019",5,10,3,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37183001-05",13,7,9,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37011000018",5,5,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37183001-04",13,7,9,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37011000017",5,10,10,12,12,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37183001-03",13,7,9,11,8,8,12,12,1,13,13,13,8,13,13,13,7,6,6,6,6
"37011000016",5,5,10,12,3,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"3713300RL09",6,6,7,7,7,1,1,3,13,12,12,12,12,8,1,1,13,13,13,13,13
"37011000015",5,5,10,12,3,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37049000019",7,6,7,1,4,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3712700P24A",12,2,6,1,11,13,13,1,13,1,12,12,6,6,6,7,6,1,1,7,7
"37011000014",8,5,10,12,3,9,10,9,6,10,4,5,11,3,3,3,3,3,11,11,11
"37119000239",10,1,4,13,9,10,8,8,9,6,5,10,1,10,2,2,2,2,2,2,10
"37049000017",7,6,7,1,4,1,1,1,13,12,12,12,12,8,1,1,13,13,7,9,9
"37037000020",11,8,5,9,2,2,2,7,3,7,2,3,13,1,4,4,4,12,12,4,4
"37119000237",4,1,4,10,9,3,8,8,8,6,5,10,1,10,2,2,2,2,2,2,10
"37119000236",4,8,5,10,9,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000235",4,4,4,10,9,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000234",1,4,4,10,9,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"37119000233",4,4,4,10,5,3,5,5,12,9,7,2,2,2,10,10,10,10,10,10,2
"370450RIPPY",8,5,12,3,3,9,8,8,6,4,4,5,11,3,3,3,3,3,11,11,11
"3715700ED-1",3,3,10,5,10,7,2,4,5,11,6,9,3,12,12,9,9,9,8,8,8
"37183001-13",13,7,9,6,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37037000024",10,1,8,9,2,2,7,7,3,7,2,3,13,1,4,12,12,4,4,4,4
"37183001-12",13,7,9,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37183001-11",13,7,9,11,8,8,12,12,1,13,13,13,8,13,13,13,7,6,6,6,6
"37183001-10",13,7,9,11,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37037000021",11,12,13,6,2,2,7,4,11,8,8,1,13,1,12,12,12,4,4,4,4
"37049000005",6,6,6,7,7,1,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37049000003",6,6,6,1,7,1,1,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37049000002",7,6,7,7,4,1,1,3,7,3,3,6,12,8,1,1,13,13,7,9,9
"37131CREEKS",12,6,6,1,7,13,13,1,2,12,12,12,7,7,7,6,13,13,7,9,9
"3712700P23A",12,2,6,1,11,13,13,1,13,1,12,12,6,6,6,7,6,1,1,7,7
"37125000TLT",1,8,5,9,2,2,6,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37049000007",6,6,7,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"3707300004S",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"37183017-09",6,7,9,11,11,11,11,2,2,13,13,8,6,6,6,7,6,6,6,6,6
"3712900CF06",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"3715500026A",1,8,2,4,1,4,6,13,8,2,9,7,10,11,11,4,4,12,12,12,12
"37025009-00",10,1,8,9,9,3,5,5,8,7,9,7,10,11,11,12,12,4,4,4,4
"3712900CF05",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"37177000001",7,6,6,1,7,13,13,1,13,12,12,12,7,7,7,6,13,13,7,9,9
"370330PROVI",12,2,13,8,6,7,2,11,11,11,6,1,3,4,8,8,8,8,9,1,1
"37037000015",11,12,13,6,2,7,2,11,11,8,8,3,8,1,8,8,8,8,12,4,4
"3712900CF02",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"3712900CF01",2,11,7,7,4,1,1,3,7,3,3,6,12,8,1,1,1,7,13,13,13
"37183017-10",6,2,9,11,8,11,12,2,2,13,1,13,8,13,13,13,7,6,6,6,6
"37123000LIT",11,1,8,9,2,12,7,6,8,11,9,7,10,11,11,12,12,4,4,4,4
"37183001-02",13,7,11,11,8,8,12,12,1,13,13,13,8,13,13,13,7,6,6,6,6
"37183001-01",13,7,11,6,8,8,12,2,1,13,13,13,8,13,13,13,7,6,6,6,6
"37179000007",1,8,5,9,2,2,7,7,8,7,7,2,2,2,10,10,10,10,10,10,2
"37179000006",1,8,5,9,2,2,7,7,8,7,9,7,10,11,11,12,12,4,4,4,4
"37179000005",1,8,5,9,2,3,7,7,12,9,7,2,2,2,10,10,10,10,10,10,2
"3706100ALBE",6,11,2,4,7,11,11,3,13,12,12,12,6,6,6,7,13,13,13,13,13
