"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37179000021",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,4,8,13,9,10,12,9,4,1,4,10,3,10,6,9,3,3,8,8,5,6,9,6,9,9,10,4,3,3,3,11,3,11,11,11,11,11,11,11,11,3,3,3,3,3
"37081000GIB",12,13,11,5,4,5,6,13,13,9,10,1,8,8,7,7,13,2,2,1,1,13,1,10,5,13,13,10,5,10,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,9,9,9,4,9,9,9,9,9,9,4,4,4
"37065000102",4,6,1,11,3,12,7,8,4,8,8,4,4,4,6,11,6,10,8,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"37065000101",4,4,1,11,3,12,7,8,4,4,9,4,4,4,6,11,6,10,6,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"370210036.1",9,3,13,10,10,10,11,11,10,12,12,12,12,12,13,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3703300MILT",12,13,2,5,4,3,4,5,2,5,10,10,10,10,8,7,13,2,2,2,2,7,7,10,5,13,13,10,5,10,10,10,10,10,4,4,5,5,5,5,13,4,13,13,13,13,9,13,9,9,9,4,9,9,9,9,9,9,4,4,4
"371510000LC",13,13,3,4,4,6,6,13,13,1,11,3,8,10,7,12,1,8,2,1,1,13,1,10,4,1,12,2,2,10,10,10,8,3,12,6,9,11,9,9,9,12,9,9,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37179000027",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,4,12,3,9,4,1,12,3,10,6,9,3,3,5,5,6,9,11,9,9,9,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"371510000LB",12,13,3,12,4,5,6,13,5,1,11,3,8,10,7,9,1,8,2,1,1,13,1,13,13,5,12,2,10,6,9,3,3,5,5,12,12,12,3,2,2,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"3710900TA37",11,9,8,9,13,9,10,3,9,10,6,13,13,13,5,8,9,1,12,13,12,10,4,11,10,10,4,5,9,13,13,5,13,6,6,9,4,6,4,4,4,13,10,6,6,6,4,5,10,13,13,5,5,5,5,5,5,5,5,5,5
"37179000026",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,4,12,9,9,4,1,12,3,10,6,9,3,3,5,5,6,9,11,9,9,9,10,4,3,3,3,3,3,13,3,3,13,3,11,11,11,3,3,3,3,3
"37179000025",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,4,12,9,4,4,1,12,3,10,6,9,3,3,8,8,6,9,11,6,9,9,10,4,3,3,3,3,3,13,3,3,13,3,11,11,11,3,3,3,3,3
"37179000024",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,10,12,9,4,1,1,12,3,10,6,9,3,3,8,8,6,9,9,6,9,9,10,4,3,3,3,3,3,13,3,3,13,3,11,11,11,3,3,3,3,3
"37067000504",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,1,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"371150BEECH",9,3,13,10,10,10,11,11,11,12,12,12,12,12,13,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000023",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,4,12,9,4,4,1,12,3,10,6,9,3,3,8,8,5,9,11,6,9,9,10,4,3,3,3,3,3,13,3,3,13,3,11,11,11,3,3,11,11,11
"37067000503",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,9,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"37179000022",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,4,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,3,11,3,11,11,11,11,11,11,11,11,3,3,3,3,3
"37067000502",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,1,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"37065000104",4,4,1,11,3,12,7,8,4,4,8,4,4,4,6,11,6,10,8,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"37067000501",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,1,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"37065000103",4,4,1,11,3,12,7,8,4,8,8,4,4,4,6,11,3,10,8,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"371510000NM",8,11,3,4,4,6,6,13,13,2,11,3,8,10,10,12,1,8,1,7,4,12,1,9,4,1,12,4,10,6,9,3,3,3,12,6,9,11,9,9,9,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37183012-09",6,2,4,12,12,3,1,7,12,7,7,7,11,11,9,10,1,11,11,11,11,1,13,13,13,5,2,2,1,7,7,7,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"37183012-08",6,2,4,12,12,3,1,7,12,7,7,7,11,11,9,10,11,11,11,11,11,1,13,7,12,11,11,11,1,7,7,7,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"37099000GLV",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37183012-07",6,7,6,3,7,8,1,8,12,3,7,7,11,11,9,10,11,11,11,11,11,1,13,7,12,11,11,11,1,7,7,11,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"3700300G1G2",3,10,5,2,5,13,10,3,10,5,2,2,5,1,13,8,5,5,12,12,7,10,4,1,9,9,5,10,9,2,6,5,5,2,2,4,5,5,5,5,13,6,6,6,6,13,9,13,5,5,5,10,10,5,5,5,10,10,10,10,10
"37183012-06",6,7,6,3,7,3,1,7,12,7,7,7,11,11,9,10,11,11,11,11,11,1,13,7,12,11,11,11,1,7,7,7,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"37183012-05",6,7,6,3,7,8,1,7,12,3,7,7,11,11,9,10,11,11,11,11,11,1,13,7,12,11,11,11,1,7,7,7,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"37183012-04",6,7,6,3,7,3,1,8,12,3,7,7,11,11,9,10,11,11,11,11,11,1,13,7,12,11,11,11,1,7,7,11,11,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,4,7,7,7,2,2,2,2,2,2,2,2,2
"37067000507",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,1,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"37067000506",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,9,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"3706100CYCK",2,6,7,6,1,7,7,4,1,13,13,11,4,6,6,6,10,6,8,6,3,3,8,8,8,7,7,7,6,11,11,1,4,4,4,1,10,1,2,7,7,3,3,12,7,1,7,7,7,1,1,1,7,7,7,7,1,1,1,1,1
"370890000RG",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37067000505",8,11,10,8,5,11,13,10,2,5,1,10,2,9,10,1,7,5,9,12,7,11,11,1,3,9,3,4,2,2,10,10,8,3,12,12,12,12,12,12,12,12,9,9,10,10,10,10,5,5,5,10,10,10,10,10,10,10,10,10,10
"371370001RB",2,4,7,6,3,7,8,4,1,4,9,9,4,6,6,6,10,6,8,6,3,3,8,8,8,7,8,8,8,12,11,4,1,4,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"3706100CHAR",2,6,7,6,1,7,7,1,1,13,13,11,6,7,2,3,2,3,8,6,3,3,8,8,8,7,7,7,6,11,12,1,4,1,4,1,10,1,2,7,7,3,3,12,7,1,7,7,7,1,1,1,7,7,7,7,1,1,1,1,1
"37179000010",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,10,12,9,4,4,1,12,3,10,6,9,3,3,8,8,5,9,9,6,6,11,11,11,11,11,11,11,3,13,11,11,11,11,11,11,11,3,3,11,11,11
"37099000CFK",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000018",13,5,3,4,8,6,3,9,3,6,5,5,1,3,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,4,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37011000002",3,10,13,10,10,10,10,11,11,12,2,2,5,1,13,8,7,12,5,5,5,11,11,3,3,3,13,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000001",3,3,13,10,10,10,10,11,11,12,12,2,12,1,13,5,12,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,6,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000016",13,8,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,8,13,4,4,9,9,9,4,4,10,12,3,9,4,9,9,8,8,6,6,9,6,6,6,10,4,3,3,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"371870000LM",2,4,1,11,3,12,8,4,4,4,9,9,4,6,6,11,10,6,6,3,6,2,8,8,8,7,8,8,8,12,11,4,1,10,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"370890000PV",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000015",13,8,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,4,4,9,10,9,9,4,1,4,10,12,3,9,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37179000014",13,5,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,8,4,4,10,9,9,4,1,4,10,12,3,9,4,9,9,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37179000013",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,9,8,13,4,4,12,3,9,4,4,10,12,3,9,9,3,3,5,5,6,9,11,6,6,6,10,4,3,3,3,3,3,11,3,3,13,3,3,3,3,11,11,3,3,3
"37179000012",10,5,3,4,8,6,3,9,3,6,11,13,1,3,1,12,9,1,13,4,4,9,3,9,4,4,10,12,3,9,9,3,3,5,5,6,9,11,9,6,6,10,4,3,3,11,3,3,11,11,11,11,11,3,3,3,11,11,3,3,3
"370890000PR",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000011",10,5,3,4,8,6,3,9,3,6,11,13,1,3,1,12,9,8,13,4,4,12,3,9,4,1,12,12,10,6,9,3,3,5,5,6,9,11,9,9,9,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37143PARKVI",4,4,1,11,3,12,8,4,4,4,9,9,4,6,6,6,10,6,6,3,3,2,8,8,8,7,8,8,8,12,11,4,1,4,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"37011000009",3,3,13,10,10,10,10,11,11,12,12,2,5,1,13,5,12,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000008",3,10,13,10,10,10,10,11,11,12,2,2,5,1,13,8,7,9,5,5,5,11,11,3,3,3,13,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000007",3,3,13,10,10,10,10,11,11,12,12,2,5,1,13,5,12,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000006",3,10,13,10,10,10,10,11,11,12,2,2,5,1,13,8,7,9,5,5,5,11,11,3,3,3,13,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000005",3,10,13,10,10,10,10,11,11,12,2,2,5,1,13,8,7,9,5,5,5,11,11,3,3,3,13,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37123000BIS",13,5,3,4,4,4,3,9,3,2,11,6,3,3,1,12,4,8,1,7,4,12,3,9,4,1,12,12,10,6,9,3,3,5,5,6,9,11,9,9,9,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37011000004",3,10,13,10,10,10,10,3,11,12,2,2,5,1,13,8,7,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000019",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,8,4,4,9,10,12,9,4,1,4,10,3,10,6,9,9,2,8,8,5,6,9,6,6,11,11,11,11,11,3,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37011000003",3,10,13,10,10,10,10,11,11,12,2,2,2,1,13,8,7,9,5,5,5,11,11,3,3,3,13,5,5,13,5,5,5,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37169001618",12,11,5,5,5,11,6,10,2,5,1,10,2,9,10,1,7,5,9,12,7,7,7,1,3,9,3,4,2,2,6,6,5,2,2,4,5,5,5,5,13,4,13,13,13,13,9,13,5,5,5,10,10,10,10,10,10,10,10,10,10
"37179000043",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,4,8,13,7,10,12,9,4,4,1,12,3,10,6,9,3,3,8,8,5,9,9,6,6,6,10,4,3,3,11,3,3,13,11,11,11,11,11,11,11,3,3,11,11,11
"37179000042",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,4,8,4,7,10,9,9,4,1,4,10,3,10,6,4,3,3,8,8,5,9,11,6,6,11,11,11,11,11,11,11,3,11,11,11,11,11,11,11,11,3,3,11,11,11
"37179000041",13,5,3,4,8,6,3,9,3,6,5,5,1,3,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,4,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37179000040",13,5,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,9,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"370210023.3",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370210023.2",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37009000020",3,10,5,2,5,10,10,11,10,5,2,2,2,1,13,1,7,5,9,5,5,11,11,3,3,3,13,10,5,13,13,5,5,2,2,2,2,13,13,13,5,5,5,5,5,5,5,6,6,5,5,10,10,10,10,10,10,10,10,10,10
"370210014.3",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370210014.2",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3712700P22A",4,4,1,11,3,12,7,8,4,8,8,4,4,4,11,11,6,10,6,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"3706100HALL",2,6,7,6,1,7,7,4,1,13,13,11,6,6,11,11,10,6,8,6,3,3,8,8,8,7,7,8,8,11,12,1,4,1,4,1,10,1,2,7,7,3,3,12,7,1,7,7,7,1,1,1,7,7,7,7,1,1,1,1,1
"37179000032",13,5,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,8,13,4,4,9,3,4,1,4,10,12,3,9,4,9,9,8,8,6,9,9,6,6,6,10,4,3,3,11,11,3,11,11,11,11,11,3,3,3,3,3,11,11,11
"37179000031",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,4,8,4,9,10,9,9,4,1,4,10,3,10,6,9,3,3,8,8,5,9,9,6,6,11,11,11,11,11,3,11,3,11,11,11,11,11,11,11,11,3,3,11,11,11
"37179000030",13,5,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,8,13,4,4,9,9,9,1,4,10,12,3,9,9,3,3,8,8,5,9,9,6,6,11,11,11,11,11,11,11,3,13,11,11,11,11,11,11,11,11,11,11,11,11
"37179000039",13,5,3,4,8,6,3,9,3,6,11,13,1,3,1,12,9,8,13,4,4,9,3,9,4,4,10,12,3,9,9,3,3,8,8,5,9,11,6,6,6,10,4,3,3,11,11,3,11,11,11,11,11,3,3,3,11,11,11,11,11
"37179000036",13,5,3,4,8,6,3,9,3,6,11,13,1,5,1,12,4,8,13,7,4,12,3,9,4,1,12,12,10,6,9,3,3,5,5,6,9,11,6,9,9,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37179000035",13,5,3,4,8,6,3,9,3,6,5,13,1,3,4,4,8,8,13,4,4,9,9,9,4,4,10,12,3,9,4,9,9,8,8,5,6,9,6,6,6,10,4,3,3,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"370910000HV",4,4,1,11,3,12,8,4,4,4,9,9,4,6,6,11,6,6,6,3,3,2,6,8,8,7,1,1,7,1,1,12,1,10,10,10,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"37179000034",13,5,3,4,8,6,3,9,3,6,5,13,1,5,1,12,9,8,13,7,4,12,3,9,4,1,12,12,10,6,9,3,3,8,8,6,9,11,9,6,6,10,4,3,3,3,3,3,13,3,3,13,3,3,3,3,11,11,3,3,3
"37179000033",13,5,3,4,8,6,3,9,3,6,5,13,1,5,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,4,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,3,11,3,11,11,11,11,11,11,11,11,3,3,3,3,3
"37119000243",10,8,8,9,2,2,9,2,9,10,6,5,13,5,4,13,8,4,4,13,12,9,9,3,1,4,10,3,3,4,4,2,2,6,6,9,4,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37119000242",11,10,8,9,13,9,2,3,6,10,11,13,13,13,5,13,9,1,13,9,9,4,12,11,10,10,4,5,9,13,13,6,13,6,6,9,4,6,11,11,6,13,10,4,4,4,6,9,3,13,13,3,13,13,13,13,13,13,13,13,13
"37119000241",11,9,8,13,13,9,2,6,6,10,6,13,1,13,5,13,9,1,13,9,9,4,12,11,10,10,4,9,4,9,3,2,9,6,6,9,4,6,11,11,6,13,10,4,4,4,6,9,3,13,13,3,13,13,13,13,13,13,13,13,13
"37119000240",11,9,8,9,13,9,2,3,6,10,11,6,3,13,5,8,9,1,13,9,9,4,12,11,10,10,4,9,9,13,13,6,13,6,6,9,4,6,11,11,6,13,10,4,4,4,6,9,3,13,13,3,13,13,13,13,13,13,13,13,13
"3714500MTTZ",5,12,2,7,12,3,4,5,2,1,10,3,10,10,8,9,1,2,7,2,2,7,6,6,6,8,1,1,7,1,1,12,10,10,4,11,11,3,3,10,10,2,2,2,2,9,2,13,8,4,4,9,9,9,9,9,4,4,9,9,9
"3703900PCHT",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3712700P21A",4,4,1,11,3,12,7,8,4,8,8,4,4,4,11,11,6,10,6,3,6,2,6,6,6,8,1,1,7,1,1,12,10,10,4,8,11,3,10,10,10,2,2,2,2,9,2,4,8,4,4,9,4,4,4,4,4,4,9,9,9
"370210054.2",9,3,13,10,10,10,11,11,11,12,12,12,12,12,12,5,12,12,5,5,5,5,5,5,11,12,9,13,13,5,5,13,6,13,13,13,13,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3709700SH-B",3,10,5,2,13,13,10,3,10,11,2,2,5,1,13,8,5,5,12,13,7,10,4,1,9,9,5,5,9,2,6,5,13,2,2,4,5,5,4,4,4,6,6,6,6,13,9,5,10,10,10,5,5,5,5,5,5,5,5,5,5
"37147000301",4,4,1,11,1,12,8,8,4,4,4,4,4,4,11,11,6,6,8,6,6,2,6,6,6,8,1,1,7,1,1,12,1,10,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"3709700SH-A",3,10,5,2,9,13,10,3,10,11,2,2,5,1,13,1,5,5,12,13,7,10,4,1,9,9,5,5,9,2,6,5,13,2,2,4,5,5,5,5,13,6,6,6,6,13,9,5,10,10,10,5,5,5,5,5,5,5,5,5,5
"37011000013",3,10,13,10,10,10,10,3,11,12,12,2,5,1,13,8,7,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000012",3,10,13,10,10,10,10,11,11,12,12,2,5,1,13,5,12,12,5,5,5,11,11,3,3,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37049000016",2,6,7,6,3,7,8,4,1,4,9,9,4,6,6,6,10,6,8,6,3,3,8,8,8,7,8,8,8,12,11,4,1,4,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"37011000011",3,10,13,10,10,10,10,3,11,12,2,2,5,1,13,8,7,12,5,5,5,11,11,3,11,3,9,5,5,13,5,5,13,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000010",3,3,13,10,10,10,10,11,11,12,12,2,12,1,13,5,12,12,5,5,5,11,11,3,11,3,9,5,5,13,5,13,6,9,9,2,2,13,13,13,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37049000011",2,4,7,6,3,7,8,4,1,4,9,9,4,6,6,6,10,6,8,6,3,3,8,8,8,7,8,8,8,12,11,4,1,4,10,10,1,7,1,1,1,7,7,7,1,7,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
"37183001-09",6,7,6,3,7,8,1,12,12,3,4,8,7,4,11,11,11,11,11,8,11,1,13,7,12,11,11,11,11,8,8,11,7,11,11,8,8,10,7,3,3,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37119000232",10,8,9,13,2,2,3,2,9,10,5,5,1,5,4,4,8,4,4,9,10,9,9,4,1,4,10,3,3,4,4,9,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37119000231",10,8,9,13,2,2,9,2,9,10,5,5,1,5,4,4,8,4,4,9,10,9,9,3,1,4,10,3,3,4,4,2,2,8,8,5,6,9,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
"37183001-07",6,7,6,3,7,8,1,12,12,3,4,8,7,4,11,11,11,11,11,8,11,1,13,7,12,11,11,11,11,8,8,11,7,11,11,8,8,10,7,3,3,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37119000230",10,8,8,9,2,2,9,2,9,10,6,5,13,5,4,13,8,4,4,9,10,9,9,11,1,10,10,3,3,4,4,2,2,6,6,9,4,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,11,11,11
