"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",12,13,12,10,11,12,2,2,3,3,2,8,8,4,5,1,1,11,11,11,11
"3707700CRDM",13,7,13,7,9,4,5,13,9,2,6,11,11,7,11,11,12,12,1,1,1
"3707700CRDL",13,9,13,9,9,13,5,13,11,2,6,11,11,7,11,11,12,12,1,1,1
"3705100CC08",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"3708500PR32",8,10,7,5,7,11,6,5,9,13,3,3,12,3,7,4,7,1,12,12,12
"3705100CC07",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"3708500PR31",7,5,9,5,7,11,11,11,13,9,9,13,12,8,7,4,7,1,12,12,12
"37119000221",6,4,3,3,1,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37119000220",6,4,3,3,1,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37083000HPR",10,9,5,9,9,9,5,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"371050000B2",3,5,9,6,6,10,11,11,13,13,11,12,12,3,7,9,1,11,11,3,6
"371050000B1",8,5,9,5,7,11,11,11,13,13,11,12,12,3,7,9,1,11,11,3,6
"37025004-13",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"370810000GR",12,13,10,10,12,6,2,2,10,5,12,1,6,5,5,1,1,11,11,11,11
"370130SURBA",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37025004-12",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"37119000229",6,3,3,8,3,8,1,12,7,10,8,10,13,13,13,13,13,2,2,2,3
"3705100CC34",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37025004-11",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"37119000228",6,3,3,3,3,8,1,4,4,7,4,10,13,13,13,13,8,8,8,8,8
"3705100CC33",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37119000227",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"3705100CC32",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37119000226",6,4,3,3,3,8,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000225",6,4,3,3,3,8,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000224",4,3,8,8,8,3,12,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3708500PR25",7,11,6,13,13,5,11,11,13,9,9,13,12,8,7,4,7,1,12,12,12
"3708500PR24",7,11,6,5,7,11,6,5,9,13,3,3,12,3,7,4,7,1,12,12,12
"37119000222",4,3,8,8,8,8,8,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3708500PR23",7,5,9,5,7,11,11,11,13,9,3,3,12,3,10,4,7,1,12,12,12
"371290000WB",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"3708500PR20",7,5,9,5,7,11,11,11,13,9,9,13,12,8,7,4,7,1,12,12,12
"3714701505B",1,1,5,5,5,9,9,1,1,1,1,9,9,11,9,12,11,7,7,7,7
"370890000SM",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3714100SP15",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"3714701505A",1,1,5,5,5,9,9,1,1,1,1,9,9,11,9,12,11,7,7,7,7
"371870000P2",1,1,5,9,9,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"3708500PR29",7,11,6,13,13,5,11,11,13,13,3,3,12,8,7,4,7,1,12,12,12
"371870000P1",1,1,5,9,5,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"3708500PR28",8,10,7,5,7,11,6,5,9,13,3,3,12,3,7,4,7,1,12,12,12
"3703900GCRK",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3708500PR26",7,11,9,5,7,11,11,11,13,9,9,13,12,8,7,4,7,1,12,12,12
"370890000SW",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37115REVERE",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"371510000PR",11,6,10,12,12,6,2,2,10,5,12,1,6,5,5,1,1,11,11,11,11
"37119000210",4,3,8,8,8,8,8,8,2,10,8,10,13,10,6,8,13,2,2,2,3
"3705100CC27",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"371050000A2",8,5,9,6,6,10,11,11,13,13,11,12,12,3,10,9,1,11,11,3,6
"3705100CC26",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"371050000A1",3,5,9,6,6,10,11,11,13,9,11,12,12,3,10,9,1,11,11,3,6
"37025004-03",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"3705100CC25",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"3705100CC24",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37025004-01",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"37119000218",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"371870000P3",1,1,5,9,9,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37119000217",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000216",6,4,3,3,1,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"3705100CC21",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37119000215",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000214",4,3,8,8,8,8,12,8,2,10,8,10,13,10,6,8,8,8,8,8,8
"37119000213",4,3,8,8,8,8,12,8,2,10,8,10,13,10,6,8,13,2,2,2,3
"37045KINGST",2,2,8,8,4,1,7,3,7,10,8,2,13,10,6,8,13,2,2,2,3
"37119000212",4,3,8,8,8,3,12,8,2,4,7,7,10,10,6,13,8,8,8,8,8
"37119000211",4,3,8,8,8,8,8,8,2,10,8,10,13,10,6,8,13,2,2,2,3
"37025004-09",11,6,1,1,1,3,8,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"370890000RR",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37025004-08",4,6,1,1,1,3,8,12,7,4,7,7,5,12,3,10,2,10,10,6,10
"3705100CC29",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37065001001",10,9,5,9,5,13,9,1,9,13,13,3,3,11,9,12,11,7,7,7,7
"37119000219",6,4,3,3,1,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"3710900BS26",9,3,4,8,4,3,8,12,12,12,5,10,13,6,6,8,13,2,2,2,3
"3705100CC31",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"370210058.1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37173000BC2",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370890000SB",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37173000BC1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370890000SE",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3704300BRAS",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"371510000SE",3,6,10,12,12,10,2,11,13,5,11,12,5,5,5,1,1,11,11,11,11
"370210006.1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37055000WAN",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37095000OCK",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"3700300000M",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"371810000CC",13,9,13,9,9,13,5,13,9,2,6,11,11,7,11,11,12,12,1,1,1
"371510000SO",11,6,1,1,12,10,2,11,13,5,11,12,5,5,4,10,10,10,10,6,10
"3700300000W",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"3703900HOTH",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3704500KM-S",2,3,8,8,4,3,12,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3704500KM-N",2,3,8,8,4,3,12,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3705100G11B",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"371510000RN",11,6,10,12,10,6,2,2,10,5,2,1,6,5,4,3,10,13,13,13,13
"371510000RM",11,6,10,12,12,6,2,2,10,5,12,12,5,5,5,1,1,11,11,11,11
"37107000PH2",7,1,6,13,5,13,9,9,1,11,9,13,7,9,12,7,4,4,4,4,4
"37107000PH1",7,1,6,5,5,13,9,1,1,1,1,9,7,9,12,12,11,1,12,12,12
"3701900010B",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"37183012-02",8,10,7,5,7,11,6,5,9,13,3,3,9,3,7,4,7,1,12,12,12
"37183012-01",8,10,7,5,7,11,6,5,9,13,3,3,9,3,7,4,7,1,12,12,12
"371110MAR-5",9,12,2,2,2,2,7,3,12,12,10,4,4,6,2,6,6,9,9,9,2
"371110MAR-4",9,12,2,4,2,2,7,3,8,8,10,4,4,6,2,6,6,9,9,9,2
"371110MAR-3",9,12,4,4,2,2,3,3,8,8,10,4,4,6,2,6,6,9,9,9,2
"371110MAR-2",9,12,2,4,2,2,7,3,12,8,10,4,2,2,2,6,6,9,9,9,2
"371110MAR-1",9,12,2,4,4,2,3,3,12,12,10,4,4,6,2,2,9,6,6,10,2
"370130WASH4",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"370130WASH2",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"370130WASH1",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"3713300CR07",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"3700300000E",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"3708900HV-3",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3708900HV-2",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37125000CAR",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"3708900HV-1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37125000CAM",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"370210001.1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370890000NM",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370910000M2",1,1,5,9,9,9,5,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"370890000NW",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370910000M1",1,1,5,9,9,9,5,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"3707900HOOK",1,1,6,5,5,13,9,1,1,1,1,9,9,3,9,12,11,7,7,7,7
"370210049.1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3707900MAUR",1,1,6,5,5,13,9,1,1,1,1,9,9,3,9,12,11,7,7,7,7
"370910000ML",1,1,5,9,9,9,5,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"37179000021",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37081000GIB",12,13,10,10,12,6,2,2,10,5,12,1,6,5,5,1,1,11,11,11,11
"37065000102",10,9,11,9,9,9,9,1,9,13,1,9,3,11,9,12,11,7,7,7,7
"37065000101",10,9,11,9,9,9,9,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"370210036.1",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3703300MILT",12,13,10,10,11,13,2,2,3,3,12,1,6,5,5,1,1,11,11,11,11
"371510000LC",11,6,10,12,10,6,2,2,10,5,2,1,6,5,4,3,10,13,13,13,13
"37179000027",6,6,3,1,3,7,1,8,2,7,4,5,5,12,3,10,2,10,10,6,10
"371510000LB",8,13,10,10,12,6,2,2,10,5,12,1,6,5,5,1,1,11,11,11,11
"3710900TA37",9,2,8,1,8,3,8,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"37179000026",6,4,3,1,3,7,1,4,2,9,4,5,5,12,3,10,2,10,10,6,10
"37179000025",6,4,3,1,3,7,1,4,2,7,4,5,5,12,3,10,2,10,10,6,10
"37179000024",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37067000504",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"371150BEECH",9,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37179000023",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37067000503",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"37179000022",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37067000502",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"37065000104",13,9,11,9,9,9,9,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"37067000501",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"37065000103",10,9,11,9,9,9,9,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"371510000NM",11,6,10,12,10,12,10,10,10,5,2,1,6,5,4,3,10,13,13,13,13
"37183012-09",8,10,7,11,7,11,6,5,9,13,3,3,9,3,7,4,7,1,12,12,12
"37183012-08",8,10,7,5,7,11,6,5,9,13,3,3,12,3,7,4,7,1,12,12,12
"37099000GLV",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37183012-07",8,10,7,5,7,11,6,5,9,6,3,3,9,3,7,4,7,1,12,12,12
"3700300G1G2",9,8,1,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37183012-06",8,10,7,5,7,11,6,5,9,13,3,3,9,3,7,4,7,1,12,12,12
"37183012-05",8,10,7,11,7,11,6,5,9,6,3,3,9,3,7,4,7,1,12,12,12
"37183012-04",8,10,7,5,7,11,6,5,9,13,3,3,9,3,7,4,7,1,12,12,12
"37067000507",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"37067000506",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"3706100CYCK",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"370890000RG",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37067000505",5,8,12,12,10,12,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"371370001RB",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"3706100CHAR",7,11,6,13,13,5,13,9,5,11,9,13,9,9,12,7,4,4,4,4,4
"37179000010",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37099000CFK",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37179000018",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37011000002",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000001",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37179000016",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"371870000LM",1,1,5,9,5,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"370890000PV",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37179000015",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37179000014",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000013",6,4,3,3,3,7,1,8,2,7,4,5,5,12,3,10,2,10,10,6,10
"37179000012",11,4,3,1,3,7,1,8,2,7,7,5,5,12,3,10,2,10,10,6,10
"370890000PR",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37179000011",11,6,3,1,3,7,1,8,2,7,4,5,5,12,3,10,2,10,10,6,10
"37143PARKVI",1,1,5,9,9,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37011000009",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37011000008",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000007",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37011000006",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000005",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37123000BIS",3,6,9,6,6,10,2,11,13,4,11,12,5,12,3,10,2,10,10,6,10
"37011000004",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37179000019",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37011000003",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37169001618",5,8,12,10,10,6,10,10,3,3,2,8,8,4,4,3,10,13,13,13,13
"37179000043",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000042",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000041",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37179000040",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"370210023.3",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370210023.2",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"37009000020",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"370210014.3",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"370210014.2",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3712700P22A",13,9,11,9,9,9,5,1,9,13,13,3,3,11,9,12,11,7,7,7,7
"3706100HALL",7,11,6,13,5,5,9,9,5,11,9,13,9,9,12,7,4,4,4,4,4
"37179000032",6,4,3,3,3,7,1,8,4,7,7,5,5,12,3,10,2,10,10,6,10
"37179000031",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000030",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000039",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000036",6,6,3,1,3,7,1,8,2,7,4,5,5,12,3,10,2,10,10,6,10
"37179000035",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"370910000HV",1,1,5,9,9,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37179000034",6,6,3,1,3,7,1,4,2,7,4,5,5,12,3,10,2,10,10,6,10
"37179000033",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37119000243",4,3,8,8,3,8,1,12,7,10,8,10,13,13,13,8,13,2,2,2,3
"37119000242",9,2,4,1,8,3,8,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"37119000241",4,2,4,8,8,8,8,12,7,4,7,7,10,10,6,8,13,2,2,2,3
"37119000240",9,2,4,1,8,3,8,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3714500MTTZ",12,13,10,10,11,13,4,13,11,2,6,1,1,1,1,5,5,5,5,5,5
"3703900PCHT",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3712700P21A",13,9,11,9,9,9,5,1,9,13,13,3,3,11,9,12,11,7,7,7,7
"370210054.2",2,12,2,2,2,1,7,7,8,8,10,4,2,2,2,6,6,9,9,9,2
"3709700SH-B",9,2,4,4,1,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37147000301",1,9,5,9,9,9,9,1,9,1,1,9,3,11,9,12,11,7,7,7,7
"3709700SH-A",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000013",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000012",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37049000016",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37011000011",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37011000010",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37049000011",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37183001-09",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37119000232",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000231",6,4,3,3,3,8,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37183001-07",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37119000230",4,3,3,8,3,8,1,12,7,10,8,10,13,13,13,13,13,2,2,2,3
"37183001-06",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37011000019",9,2,4,4,4,2,7,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37183001-05",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37011000018",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37183001-04",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37011000017",9,2,4,4,4,2,3,3,12,12,10,4,4,6,8,2,9,6,6,10,9
"37183001-03",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37011000016",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"3713300RL09",7,11,6,13,5,13,9,9,1,1,1,13,7,9,12,7,4,4,4,4,4
"37011000015",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37049000019",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,7,4,4,4,4,4
"3712700P24A",13,9,11,5,9,9,5,1,9,13,13,3,3,11,9,12,11,7,7,7,7
"37011000014",9,2,4,4,4,2,3,3,12,12,5,2,4,6,8,2,9,6,6,10,9
"37119000239",4,3,8,8,8,3,8,8,2,4,7,7,10,10,6,8,8,8,8,8,8
"37049000017",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37037000020",8,10,13,5,7,11,4,6,11,2,3,3,12,3,7,9,1,5,5,5,5
"37119000237",4,4,1,3,8,8,12,4,2,4,7,7,10,13,13,13,8,8,8,8,8
"37119000236",6,4,3,3,1,7,1,8,4,7,7,7,5,12,3,10,2,10,10,6,10
"37119000235",6,4,8,3,1,7,12,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000234",6,4,8,3,1,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"37119000233",6,4,3,3,3,7,1,4,4,7,4,5,10,13,13,13,8,8,8,8,8
"370450RIPPY",2,3,8,8,4,3,12,12,7,10,8,10,13,10,6,8,13,2,2,2,3
"3715700ED-1",12,13,12,10,11,6,10,10,3,3,2,1,6,5,5,1,1,11,11,11,11
"37183001-13",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37037000024",3,5,9,6,6,10,2,11,13,2,12,11,1,1,5,1,3,3,11,11,11
"37183001-12",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37183001-11",10,7,7,7,7,4,6,13,6,6,6,6,11,7,11,11,12,12,1,1,1
"37183001-10",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37037000021",8,10,13,11,12,6,2,6,11,2,12,11,6,5,5,5,5,5,5,5,5
"37049000005",1,1,5,9,5,9,9,1,1,1,1,9,3,9,12,12,11,7,7,7,7
"37049000003",1,1,5,9,5,9,9,1,1,1,1,9,3,9,12,12,11,7,7,7,7
"37049000002",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,7,4,4,4,4,4
"37131CREEKS",1,9,5,9,9,9,5,13,9,1,1,9,3,11,9,12,11,7,7,7,7
"3712700P23A",13,9,11,9,9,9,5,1,9,13,13,3,3,11,9,12,11,7,7,7,7
"37125000TLT",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37049000007",1,1,5,9,5,9,9,1,1,1,1,9,3,9,12,12,11,7,7,7,7
"3707300004S",1,1,5,9,9,9,5,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"37183017-09",10,7,7,7,9,11,6,5,6,6,13,6,11,7,11,11,12,12,1,1,1
"3712900CF06",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"3715500026A",3,5,9,6,6,10,11,11,13,9,11,12,12,8,10,9,3,3,3,3,6
"37025009-00",11,6,1,1,1,7,1,8,2,4,7,7,5,12,3,10,2,10,10,6,10
"3712900CF05",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"37177000001",1,1,5,9,5,9,9,1,1,1,1,9,3,11,9,12,11,7,7,7,7
"370330PROVI",12,13,10,10,11,13,2,2,3,3,12,1,6,5,5,1,1,11,11,11,11
"37037000015",8,10,13,11,12,11,4,6,11,2,3,11,1,1,1,5,5,5,5,5,5
"3712900CF02",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"3712900CF01",7,11,6,13,13,5,13,9,5,11,9,13,7,9,12,7,4,4,4,4,4
"37183017-10",10,7,7,7,9,4,6,5,6,6,6,6,11,7,11,11,12,12,1,1,1
"37123000LIT",11,6,9,6,6,10,2,2,10,4,7,7,5,5,4,10,10,10,10,6,10
"37183001-02",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37183001-01",10,7,7,7,7,4,6,13,6,6,13,6,11,7,11,11,12,12,1,1,1
"37179000007",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000006",6,4,3,1,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"37179000005",6,4,3,3,3,7,1,4,4,7,4,5,5,12,3,10,2,10,10,6,10
"3706100ALBE",7,1,6,5,5,13,9,9,1,11,9,13,7,9,12,4,4,4,4,4,4
