"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"370210052.1",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"371750000B3",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37119000052",10,2,10,5,11,6,3,11,14,7,7,4,11,11,6,14,14,6,6,6,9,10,10,9,13,4,4,9,4,4,12,8,8,8,10,8,1,1,9,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37119000051",10,2,10,5,11,6,3,11,14,7,7,4,11,11,6,14,14,6,6,6,9,10,10,9,13,4,4,9,4,4,12,8,8,8,10,8,1,1,9,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"371750000B2",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37119000050",10,2,10,5,11,6,3,11,14,7,2,9,11,11,6,14,14,6,6,6,9,10,10,9,13,4,9,9,6,6,12,8,8,8,8,8,1,1,9,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"371750000B1",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370290000SM",4,3,1,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,6,6,6,6,3,3,3,6,5,4,4,4,4,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37119000059",10,2,10,5,11,6,3,11,7,7,2,9,11,11,6,14,14,6,6,6,9,10,10,9,13,4,9,9,4,4,12,8,8,8,8,8,1,1,9,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37183002-03",8,1,4,4,14,7,9,13,3,13,6,12,7,12,7,3,3,4,5,4,1,4,2,2,10,10,13,3,7,13,7,11,11,7,13,13,7,12,3,3,3,5,11,4,4,2,10,4,9,10,9,9,10,4,8,7,8,8,1,4,4,4,8,14,12,4,8,8,4,12,12,8,6,6,6,6,6,6,6,10,10,9,6,9,8,8,8,8,12,12,9,9,9,9,9,9,9,9,9,9,9
"370290000SH",4,3,1,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,6,6,6,6,3,3,3,6,5,4,4,4,4,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37119000058",10,2,10,5,11,6,3,3,7,7,2,4,11,11,10,14,14,6,6,6,9,10,10,9,13,4,9,9,4,4,12,8,8,8,8,8,1,1,9,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37183002-02",8,1,8,4,14,7,9,9,9,13,6,12,1,12,7,3,3,4,5,4,1,4,2,2,10,10,13,3,7,13,7,11,11,7,13,13,7,12,3,3,3,5,11,4,4,2,10,4,9,10,9,9,7,4,8,7,7,7,1,4,4,4,4,14,8,4,8,8,4,12,12,8,6,6,6,6,6,6,6,6,6,10,10,10,7,7,7,8,12,12,9,9,9,9,9,9,9,9,9,9,9
"370150000M2",4,3,6,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,2,6,6,6,3,3,3,6,5,4,4,10,4,10,4,8,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37119000057",10,2,10,5,11,6,3,11,7,7,2,9,11,11,6,14,14,6,6,6,9,10,10,9,13,4,9,9,6,6,12,8,8,8,8,8,1,1,1,8,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37183002-01",8,8,8,4,14,7,1,13,3,13,12,12,1,12,7,3,3,4,5,4,1,4,2,2,10,6,13,3,7,13,7,11,11,7,13,13,7,12,3,3,3,5,11,4,4,2,10,4,9,10,9,9,7,6,6,8,7,7,1,4,4,4,8,14,8,4,8,8,12,5,8,12,12,12,7,7,7,7,7,9,6,10,10,10,7,7,7,8,12,12,9,9,9,9,9,9,9,9,9,9,9
"370150000M1",4,3,6,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,2,6,6,6,3,3,3,6,5,4,4,10,4,10,4,8,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37081000CG2",3,11,11,3,4,13,14,14,4,10,14,6,2,4,4,11,5,14,14,3,3,8,6,6,6,2,2,10,14,1,14,9,14,4,11,1,5,9,7,5,10,8,5,11,10,9,14,12,1,5,14,2,9,9,9,13,13,12,12,2,5,5,5,5,5,5,13,5,5,4,10,10,5,5,5,5,5,5,5,12,5,5,5,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13
"3714900SA04",5,9,9,2,2,11,11,2,2,2,11,14,14,14,13,6,13,13,13,13,10,14,14,14,14,14,4,8,8,8,2,12,9,9,9,9,10,8,8,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,2,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37081000CG1",3,11,11,3,4,2,14,14,4,10,14,6,2,4,4,11,5,14,14,3,3,8,6,6,6,2,12,10,14,1,14,9,14,4,11,1,5,9,7,5,10,8,5,11,10,9,14,12,1,5,14,2,9,9,9,13,13,12,12,2,5,5,5,5,5,5,13,5,5,4,10,10,5,5,5,5,5,5,5,12,5,5,5,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13
"37067000133",14,7,12,9,6,2,14,5,11,5,1,5,10,10,9,5,11,1,1,2,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,5,11,7,13,9,5,9,10,10,9,10,13,8,12,2,2,7,5,13,13,9,2,11,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
"37067000132",14,7,12,9,6,2,14,5,11,5,1,5,10,10,9,5,11,1,1,2,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,5,11,7,13,9,5,9,10,10,9,10,13,8,12,2,2,7,5,13,13,9,2,11,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
"37067000131",14,7,12,9,6,2,14,5,11,5,1,5,10,10,9,5,11,1,1,2,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,5,11,7,13,9,5,9,10,10,9,10,13,8,12,2,2,7,5,13,13,9,2,11,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
"370510G5A-2",7,5,14,13,1,10,13,1,6,8,8,8,4,5,3,2,12,5,7,11,8,12,5,7,1,5,7,14,5,3,11,6,6,13,4,2,4,2,4,11,11,3,4,14,14,6,11,11,6,12,6,6,1,1,1,1,1,3,6,6,6,6,1,13,6,9,12,12,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"370510G5A-1",7,5,14,13,1,9,13,1,6,8,8,8,4,5,3,2,12,5,7,11,8,12,5,7,1,5,7,7,5,3,11,6,6,13,4,2,4,2,4,11,11,3,4,14,14,6,11,11,6,12,6,6,1,1,1,1,1,3,6,6,6,6,1,13,6,9,12,12,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"371810000NV",4,6,6,14,13,7,9,13,3,3,6,12,7,12,1,8,8,12,12,8,2,4,7,4,11,6,13,5,13,10,1,7,11,7,6,6,2,13,6,2,2,11,2,6,6,2,10,4,5,6,10,4,10,4,8,7,8,8,1,4,4,4,8,14,12,7,7,9,4,12,12,8,6,6,6,6,6,6,6,10,10,9,9,6,6,6,6,6,6,8,8,8,8,4,4,12,12,12,12,5,5
"37169000020",14,7,12,9,6,2,14,5,11,5,1,6,10,10,9,5,10,14,1,2,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,1,9,7,7,5,10,8,10,10,9,10,10,12,12,2,2,7,5,13,13,9,2,11,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
"37045GROVER",13,13,2,11,5,11,7,11,5,2,11,10,6,13,13,13,6,11,11,9,10,9,3,8,3,12,4,12,9,9,3,12,3,12,12,3,8,8,8,10,14,7,8,8,12,1,1,1,7,7,7,14,13,11,11,11,14,9,10,10,9,11,10,10,2,2,10,3,3,3,3,14,11,1,2,2,13,13,13,3,3,3,3,3,3,3,3,3,3,11,11,11,3,3,3,11,11,11,11,3,3
"37119000001",10,2,10,5,11,6,3,3,7,7,7,9,9,9,10,14,9,6,6,6,9,10,10,13,13,4,4,9,6,6,12,8,8,8,8,8,1,1,1,8,1,7,9,7,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37115MARS-H",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,1,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370130GILEA",6,3,1,8,3,1,6,8,8,3,4,3,5,2,1,12,8,8,8,11,11,1,4,1,7,1,1,11,3,5,13,13,13,14,7,6,6,6,2,6,6,6,6,3,3,3,6,5,4,4,4,8,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"3706100GLIS",6,6,6,1,12,3,6,6,6,12,4,1,12,8,12,2,7,2,4,11,8,11,1,1,5,11,6,13,3,5,4,7,7,14,7,7,6,6,6,11,13,4,3,2,2,14,3,6,4,3,3,3,3,8,10,1,3,6,7,7,14,14,12,6,9,6,6,14,14,14,4,7,7,7,10,10,10,10,9,7,7,7,7,7,10,10,10,12,8,9,12,12,4,8,8,8,8,8,8,8,8
"371750000DR",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37025006-00",2,10,5,6,7,4,5,12,12,4,5,11,13,6,14,9,11,9,10,14,6,13,13,12,9,8,10,6,12,12,8,5,4,10,8,10,3,3,10,14,8,10,7,9,11,11,12,14,11,14,5,5,12,2,5,5,11,13,2,11,12,3,2,1,1,10,3,1,13,10,14,3,3,3,3,3,3,3,3,13,13,13,1,1,11,13,13,5,5,5,5,6,6,11,11,3,3,3,3,6,6
"37119000009",10,2,10,5,7,6,3,3,14,7,7,9,9,9,10,10,9,6,6,6,9,10,10,13,13,12,4,9,6,6,12,8,8,8,8,8,1,1,1,8,1,7,9,7,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37099000CUL",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37119000008",10,2,10,5,11,6,3,3,14,7,7,9,11,11,10,14,9,6,6,6,9,10,10,13,13,4,9,9,6,6,12,8,8,8,8,8,1,1,1,8,1,7,9,7,7,7,7,7,8,8,12,12,2,12,12,12,12,10,13,13,13,12,3,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"37119000007",10,2,10,6,7,6,3,3,7,7,7,9,9,9,10,14,14,6,6,6,9,10,10,13,12,12,9,9,6,6,12,8,8,8,8,8,1,3,1,8,1,7,9,7,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,2,10,10,3,1,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37119000006",10,2,10,5,7,6,5,3,7,7,7,9,9,9,10,14,14,6,6,6,9,10,10,13,12,12,10,9,6,6,12,8,8,8,8,8,3,3,9,8,9,14,14,1,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,2,10,10,3,1,2,1,1,1,1,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37119000005",10,2,10,5,7,6,5,3,7,7,7,9,9,9,10,10,14,6,6,6,13,10,10,13,12,12,10,6,6,6,12,8,8,8,8,8,1,3,1,1,9,14,14,1,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,2,10,10,3,10,10,1,1,1,1,2,1,1,1,1,1,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37119000004",10,2,10,5,7,5,5,3,14,7,7,9,9,9,6,10,9,6,6,6,13,13,13,10,12,12,10,6,6,6,12,8,8,8,8,8,1,3,1,1,9,14,14,1,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,2,10,10,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3704700P26B",7,4,13,12,8,9,13,1,1,12,8,8,3,3,3,2,12,5,2,7,12,5,5,12,4,13,11,7,11,11,10,4,12,2,2,14,14,14,14,13,13,4,3,2,14,6,11,11,6,12,6,6,1,1,3,3,3,3,6,6,14,14,1,13,6,9,12,12,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37119000003",10,2,10,5,7,5,5,3,14,7,7,9,11,11,10,10,9,6,6,6,13,10,13,10,12,12,10,6,6,6,12,8,8,8,8,8,1,3,1,1,9,14,14,1,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,2,10,10,3,10,10,1,1,1,1,2,1,1,1,1,1,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37119000002",10,2,10,5,11,6,3,3,14,7,7,9,9,9,10,14,9,6,9,6,9,10,10,13,13,12,9,9,6,6,12,8,8,8,8,8,1,3,1,8,1,7,9,7,7,7,7,7,8,8,12,12,2,12,12,12,12,10,2,5,11,9,6,3,3,3,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37173ALARKA",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"371750000CC",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370210008.3",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37067000122",14,7,12,9,9,2,14,5,10,5,1,5,10,10,9,5,11,1,1,14,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,5,11,11,13,9,5,9,10,10,9,10,13,8,12,2,2,7,5,13,13,9,2,13,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
"371190223.1",10,12,2,7,11,5,4,11,14,7,2,9,11,11,6,10,9,11,9,10,13,6,9,10,13,12,4,12,4,4,6,3,10,3,12,3,9,7,1,1,1,7,9,7,1,12,2,2,14,11,11,11,11,5,2,2,5,5,9,5,11,9,6,2,10,1,1,10,10,1,1,1,1,2,1,1,1,1,1,1,1,1,13,13,13,11,11,11,11,3,3,3,11,6,6,6,6,6,6,11,11
"370210008.2",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3708100SDRI",3,11,11,3,4,2,2,14,10,10,14,2,2,4,4,11,5,1,14,3,5,8,6,6,6,2,12,10,2,1,14,9,14,4,11,1,5,9,7,5,10,8,5,11,10,9,12,12,1,5,14,2,9,9,9,13,13,12,12,2,5,5,5,5,5,5,13,5,5,4,10,10,5,5,5,5,5,5,5,12,5,5,5,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,13
"37177000016",4,3,1,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,6,6,6,6,3,3,3,6,5,4,4,4,4,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37177000015",4,3,1,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,6,6,6,6,3,3,3,6,5,4,4,4,4,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"371750000CM",5,9,9,2,2,14,11,2,2,14,10,14,14,14,11,6,13,13,13,13,10,14,14,14,14,14,14,8,8,8,2,2,9,9,9,9,10,10,12,12,12,12,12,12,8,8,8,13,13,13,13,13,14,14,14,14,9,2,11,9,10,10,11,11,11,11,11,11,11,11,11,11,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37177000014",4,3,1,8,3,1,8,8,8,3,4,3,5,2,1,12,8,8,8,1,11,1,4,11,7,1,1,5,13,10,13,7,13,6,6,6,6,13,2,6,6,6,6,3,3,3,6,5,4,4,4,4,8,10,10,4,4,4,4,8,8,8,14,8,14,14,14,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4
"37063000016",1,1,8,14,13,7,1,9,9,9,13,13,1,1,2,7,2,12,12,8,2,7,11,4,2,7,3,1,1,14,1,1,1,1,1,11,12,4,11,4,4,13,11,13,5,13,4,10,10,1,1,1,7,6,7,8,7,1,3,3,1,7,7,4,4,8,4,4,8,8,8,12,12,12,12,12,8,8,10,6,6,6,6,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,12,12
"37063000015",1,1,8,14,13,7,1,9,9,9,13,13,1,1,2,7,2,12,12,8,2,7,11,4,2,7,3,1,1,14,7,1,1,1,1,11,12,4,11,4,4,2,11,13,13,2,4,4,5,6,1,4,7,6,6,8,7,1,3,3,1,7,7,4,4,8,4,4,8,8,8,12,12,12,12,12,8,8,10,6,6,6,6,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,12,12
"3700300LRSL",14,13,7,11,5,11,7,4,5,1,11,10,13,10,14,13,10,10,11,9,14,9,3,8,3,9,8,4,9,9,3,3,3,12,3,12,9,7,10,10,14,10,8,8,12,1,1,8,7,7,7,14,13,11,5,5,2,11,10,10,9,11,10,10,2,2,10,3,3,3,3,14,11,1,2,2,13,13,13,3,3,3,3,3,3,3,3,3,3,11,11,11,3,3,3,11,11,11,11,3,3
"37063000014",1,1,8,14,13,7,1,9,9,9,13,13,1,1,2,7,2,12,12,8,2,7,11,4,2,7,3,1,1,14,7,1,1,1,1,11,12,4,11,4,4,2,11,13,13,2,4,4,5,6,1,4,7,6,6,8,7,1,3,3,1,7,7,4,4,8,4,4,8,8,8,12,12,12,12,12,8,8,10,6,6,6,6,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,12,12
"37063000013",1,1,8,14,13,7,1,9,9,9,13,13,1,1,2,7,2,12,12,8,2,7,11,4,2,7,3,1,1,14,7,1,1,1,1,11,12,4,11,4,4,2,11,13,5,13,4,10,5,1,1,4,7,6,6,8,7,1,3,3,1,7,7,4,4,8,4,4,8,8,8,12,12,12,12,12,8,8,10,6,6,6,6,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,12,12
"3714100UT14",6,4,13,1,12,3,6,6,1,12,3,1,12,8,12,1,7,2,2,5,12,5,1,1,5,13,11,7,11,5,4,4,12,2,2,14,14,14,14,13,13,4,3,2,2,14,3,3,3,3,3,3,3,8,3,3,3,6,7,7,14,14,12,6,9,6,6,14,14,14,4,7,7,7,10,10,10,10,9,7,7,7,7,7,10,10,10,12,8,9,12,12,4,8,8,8,8,8,8,8,8
"37063000012",1,1,8,14,13,7,1,9,9,9,13,13,1,1,2,7,2,12,12,8,2,7,11,4,2,7,3,1,1,14,7,1,1,1,1,11,12,4,11,4,4,2,11,13,13,13,4,10,5,1,1,4,7,6,6,8,7,1,3,3,1,7,7,4,4,8,4,4,8,8,8,12,12,12,12,12,8,8,10,6,6,6,6,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,12,12
"37067000123",14,7,12,9,6,2,14,5,11,5,1,5,10,10,9,5,11,1,1,14,5,3,8,3,8,3,2,2,2,2,9,10,2,5,5,5,11,11,13,9,5,9,10,10,9,10,13,8,12,2,2,7,5,13,13,9,2,11,5,12,2,2,9,9,13,13,5,13,1,13,13,13,13,13,13,13,14,14,14,14,14,14,14,5,5,5,5,13,13,13,13,13,13,13,14,13,13,13,13,13,14
