"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37171000018",6,12,12,13,12,4,1,12,3,5,14,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"3710700000N",8,11,11,8,14,2,10,14,8,8,1,4,6,5,5,9,1,14,14,1,1,1,3,3,3,3,7,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"37171000017",6,12,12,13,12,4,1,12,3,5,9,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37171000016",6,12,12,13,12,4,1,12,3,5,9,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37171000015",6,12,12,13,12,4,1,12,3,5,9,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37171000013",6,12,12,13,12,4,1,12,3,5,9,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37171000012",6,12,12,13,12,4,1,12,3,5,9,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37171000011",6,12,12,13,12,3,1,12,3,5,14,13,3,4,13,12,12,4,4,10,6,9,6,12,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"3710700000W",8,11,11,8,14,2,10,14,8,8,1,4,6,5,5,9,1,14,14,1,1,1,3,3,3,3,7,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"3710700000V",14,11,14,8,14,7,7,8,8,10,1,4,6,5,5,9,1,14,14,1,1,1,3,3,3,3,7,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"3704300HIAW",1,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"370130WASHP",8,2,11,2,14,7,7,8,8,8,4,11,11,2,2,9,1,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3703100WILD",8,8,8,2,8,10,10,6,14,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37171000019",6,12,12,13,12,4,1,12,3,5,14,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37097000CC4",12,13,6,12,1,11,13,5,7,3,7,7,7,14,7,13,4,5,3,9,6,6,6,11,6,14,10,10,12,5,9,12,11,3,9,9,7,7,11,7,4,11,11,11,12,12,7,7,7,12,12,12,12,12,12,11,11,11,12,12,12
"37097000CC3",12,13,6,12,1,5,13,5,7,14,13,7,8,14,7,13,4,11,9,9,6,6,6,11,6,14,10,10,12,8,9,11,5,7,7,7,4,11,11,7,3,11,11,11,12,12,7,7,7,12,12,12,12,12,12,11,11,11,12,12,12
"37097000CC2",10,13,6,12,1,11,13,5,7,3,7,7,8,14,7,13,4,11,3,9,6,6,6,11,6,14,10,10,12,5,9,12,14,7,11,11,4,7,11,7,3,11,11,11,12,12,7,7,7,12,12,12,12,12,12,11,11,11,12,12,12
"370210002.1",1,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"37097000CC1",12,13,6,12,1,11,13,5,7,9,7,7,7,14,7,13,4,5,9,9,6,6,6,11,6,14,10,10,12,8,9,12,11,3,9,9,4,11,11,3,4,11,11,11,12,12,7,7,7,12,12,12,12,12,12,11,11,11,12,12,12
"37183013-09",7,7,9,7,2,9,2,11,6,11,10,1,2,6,14,14,7,7,1,14,2,2,5,4,13,13,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37183013-08",7,7,9,7,2,9,2,11,6,11,10,1,2,6,14,14,7,7,1,14,2,2,5,4,13,13,1,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37183013-07",7,7,9,7,2,9,2,11,6,11,10,1,2,6,14,14,7,7,1,14,2,2,5,4,13,13,1,1,1,6,6,4,6,13,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37183013-06",7,7,9,7,2,9,2,11,6,11,2,6,2,6,14,14,7,7,1,14,2,2,5,4,13,13,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"3714100SH12",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,1,7,4,4,4,13,10,10,12,13,8,8,8,8,8,13,13,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"37183013-05",7,7,9,7,2,9,2,11,6,6,2,1,2,6,14,14,7,7,1,14,2,2,5,4,13,13,1,1,1,6,6,4,6,13,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37067000207",6,12,12,13,12,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,14,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37067000206",6,12,12,6,5,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,14,9,6,6,14,5,5,12,3,4,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"3719700NFAL",6,12,12,13,12,4,1,3,3,5,14,13,3,4,13,12,12,4,4,10,6,9,6,6,14,5,5,12,3,5,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37067000205",6,12,12,13,12,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,4,9,6,6,14,5,5,3,3,4,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37067000204",6,12,12,13,12,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,14,9,6,6,14,5,5,3,3,4,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37067000203",6,12,12,13,12,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,14,9,6,6,14,5,5,3,3,4,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37143BELVID",8,2,11,2,14,7,7,8,10,8,1,11,11,2,2,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37067000201",6,12,12,13,12,12,12,3,3,5,9,13,3,4,13,12,12,4,4,10,14,9,6,6,14,5,5,12,3,4,2,1,14,14,11,11,11,10,10,10,11,3,3,3,3,11,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
"37183013-11",7,7,9,7,2,9,2,11,6,11,2,6,2,6,14,14,7,7,1,14,2,2,5,4,13,13,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37183013-10",7,7,9,7,2,9,2,11,6,11,2,6,2,6,14,14,7,7,1,14,2,2,5,4,13,13,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37147001301",14,2,11,2,14,7,7,8,8,8,1,11,11,2,2,9,1,14,14,1,1,1,1,7,7,4,7,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"370210033.3",4,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"370210033.2",4,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"370210042.1",1,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"3706100WOLF",14,11,14,14,10,2,10,14,8,10,1,4,6,5,5,9,1,14,7,6,8,7,3,3,3,3,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37071000029",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,4,2,8,5,5,10,11,14,11,10,12,9,11,11,11,14,3,3,9,9,7,3,12,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000028",10,4,4,9,4,13,3,13,7,12,5,7,7,8,3,3,4,12,8,5,5,10,11,14,11,10,12,9,11,11,11,14,11,3,9,9,7,3,12,3,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"3714500CUCL",9,9,9,10,6,6,11,10,6,4,6,2,5,13,10,14,9,9,11,14,2,2,5,13,5,9,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37071000027",10,4,4,9,4,13,3,13,5,12,5,7,7,8,3,3,4,12,8,5,5,10,11,14,11,10,12,9,11,11,11,12,11,3,9,9,7,7,12,3,7,7,11,11,12,7,12,12,11,11,11,12,12,12,12,11,11,11,12,12,12
"37071000026",10,4,4,12,1,11,13,13,5,12,5,7,7,8,3,3,4,5,8,4,13,10,11,14,11,10,6,9,11,11,11,12,11,3,9,9,2,3,3,3,7,12,12,7,7,12,12,12,11,11,11,12,12,12,12,11,11,11,12,12,12
"370530000WH",8,2,11,2,14,7,7,8,10,8,1,11,11,2,2,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"371810000NH",7,7,9,2,6,6,2,10,6,11,2,6,5,13,10,14,7,7,1,14,1,1,3,3,3,3,2,7,7,1,10,6,4,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,5
"37071000025",10,4,4,9,4,13,3,13,5,12,5,7,7,8,3,3,4,12,8,4,13,10,11,14,11,10,6,9,11,11,11,12,11,3,9,9,2,3,3,3,7,12,12,7,7,7,12,12,11,11,11,12,12,12,12,12,12,12,11,11,11
"37071000024",10,4,4,9,4,13,3,13,5,9,5,7,7,8,3,3,4,12,8,5,5,10,11,14,11,14,14,10,14,13,14,14,11,3,9,9,7,7,12,3,4,11,11,11,12,12,7,7,7,12,12,12,12,12,12,11,11,11,12,12,12
"37071000023",10,4,4,9,4,13,3,13,5,12,5,7,7,8,3,3,4,12,8,5,5,10,11,14,11,10,12,9,11,11,11,14,11,3,9,9,7,7,12,3,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,11,11,11,12,12,12
"37111N.COVE",4,6,3,3,13,3,1,12,7,3,3,9,9,9,12,13,11,2,5,13,13,13,14,12,9,10,12,12,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"37183013-02",7,7,9,7,2,9,2,11,6,11,2,6,2,6,14,14,7,7,1,14,2,2,5,4,13,13,2,1,1,7,4,5,13,4,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"37183013-01",9,7,9,7,2,9,2,11,6,11,10,1,2,6,14,14,14,7,1,14,2,2,5,8,13,13,1,1,1,6,6,4,6,13,13,4,13,8,4,4,2,2,2,2,6,6,4,10,10,10,10,10,10,10,10,10,10,4,4,4,4
"3705100MB62",11,14,10,11,9,14,6,2,2,2,11,8,4,3,11,6,10,10,10,3,7,8,8,1,1,1,13,4,2,2,7,10,12,10,10,10,10,13,5,5,5,5,5,6,10,10,10,4,4,4,4,4,4,4,4,4,4,10,10,10,10
"37071000033",10,13,4,9,4,13,3,5,7,12,3,9,9,9,12,13,11,2,5,4,13,13,14,11,9,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000032",10,13,4,9,4,13,3,13,7,12,5,9,7,8,3,3,11,2,8,5,5,10,11,14,11,10,12,9,11,11,11,14,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000031",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,11,2,8,5,5,10,14,14,11,10,12,9,11,11,11,14,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37123000UWH",11,14,2,13,12,5,5,4,13,14,11,8,8,14,7,2,2,11,9,9,14,3,7,5,5,2,6,3,4,8,9,11,5,7,7,10,10,9,9,1,1,1,1,4,13,13,6,6,6,6,1,13,13,13,1,1,1,1,1,1,1
"37071000030",10,13,4,9,4,13,13,13,7,12,5,7,7,8,3,3,11,12,8,5,5,10,11,14,11,10,6,9,11,11,11,12,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37181000NH1",7,7,9,2,6,9,2,10,6,11,2,6,5,13,10,14,7,7,1,1,1,1,3,3,3,3,2,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"37191001920",14,11,14,14,10,2,10,14,8,10,1,4,6,5,5,9,1,14,14,6,8,12,4,3,3,3,7,7,7,1,10,6,4,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5
"37071000019",10,13,4,9,4,13,3,5,7,12,5,7,9,8,3,3,11,2,8,5,5,10,14,11,11,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"3706100LOCK",2,8,8,8,8,2,9,14,8,1,8,10,10,11,5,5,6,6,6,7,12,7,3,3,3,3,9,13,13,10,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37071000018",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,4,2,8,5,5,10,11,14,11,10,6,9,11,11,11,12,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000017",10,13,4,9,4,13,3,5,7,12,5,7,7,8,3,3,11,2,8,5,5,10,14,11,11,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000016",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,11,2,8,5,5,10,14,14,11,10,12,9,11,11,11,14,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000015",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,11,2,8,5,5,10,14,14,11,10,12,9,11,11,11,14,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000014",10,13,4,9,4,13,3,13,7,12,5,7,7,8,3,3,4,2,8,5,5,10,14,14,11,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"370630035.3",9,5,9,5,7,6,11,7,4,4,6,6,5,10,1,8,9,1,11,8,9,5,2,13,5,2,3,6,4,4,1,7,7,5,5,10,10,9,9,1,1,1,1,4,13,13,6,6,6,6,1,13,13,13,1,1,1,1,1,1,1
"37071000013",10,13,4,9,4,13,13,13,7,12,5,7,7,8,3,3,11,5,8,5,5,10,11,14,11,10,12,9,11,11,11,14,3,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000012",10,13,4,9,4,13,3,13,7,12,5,9,7,8,3,3,11,2,8,5,5,10,11,11,11,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"3712900FP08",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,7,5,4,8,4,5,10,10,12,13,8,8,8,8,8,13,1,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"3712900FP07",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,7,5,4,8,4,5,10,10,12,13,8,8,8,8,8,13,1,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"3712900FP06",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,7,5,4,8,4,5,10,10,12,13,8,8,8,8,8,13,1,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"3712900FP04",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,7,5,4,8,4,5,10,10,12,13,8,8,8,8,8,13,1,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"3712900FP03",2,8,8,8,8,10,9,6,14,1,8,10,10,11,9,7,5,3,12,12,3,3,7,5,4,8,4,5,10,10,12,13,8,8,8,8,8,13,1,9,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"37135000EA1",9,9,2,5,7,6,11,7,4,11,2,2,1,13,10,8,9,8,11,8,9,5,2,4,5,2,3,6,4,4,4,7,7,5,5,10,10,9,9,1,1,1,1,4,13,13,6,6,6,6,1,13,13,13,1,1,1,1,1,1,1
"370210020.1",1,1,1,1,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,13,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,7,7,7
"370530000PP",8,2,11,2,14,7,7,8,10,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37071000022",10,13,4,9,4,13,3,5,7,12,3,7,9,9,12,13,11,2,5,5,5,13,14,11,11,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000021",10,13,4,9,4,13,3,5,7,12,5,9,9,9,12,13,11,2,5,5,5,13,14,11,9,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000020",10,13,4,9,4,13,3,5,7,12,5,9,9,9,12,13,11,2,5,4,13,13,14,11,9,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37025010-00",3,4,5,4,11,5,5,4,1,14,13,3,8,7,8,2,2,11,9,11,11,6,13,11,10,12,10,14,12,13,14,11,5,7,3,3,3,4,7,7,4,11,7,12,12,12,7,7,7,7,2,2,2,3,3,3,3,3,3,3,3
"370490000N2",8,2,11,8,14,7,7,8,8,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"370490000N1",8,2,11,8,14,7,7,8,8,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3715500032A",11,14,10,11,9,14,6,2,2,2,11,8,4,3,9,7,5,3,12,12,3,3,7,5,4,8,13,5,10,10,12,13,8,8,8,8,8,13,1,5,9,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"3710900IS20",10,13,3,9,4,13,13,5,7,12,3,7,7,8,12,11,11,5,5,4,13,10,14,14,11,14,6,9,11,11,11,14,11,14,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37071000046",10,13,4,9,4,13,13,13,5,12,5,7,7,8,3,3,4,5,8,4,13,10,11,14,11,14,6,9,11,11,11,12,11,3,9,9,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"3713500000H",9,9,2,5,6,6,11,10,6,11,2,2,5,13,10,8,9,8,11,14,2,2,5,13,5,9,3,6,4,3,3,5,1,1,13,4,13,8,4,4,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,4,4,4,4
"37071000045",10,13,6,12,1,11,13,5,5,12,7,7,7,8,8,11,4,5,8,5,5,10,11,14,11,14,14,10,12,13,14,12,11,3,9,9,2,3,3,11,7,12,12,7,7,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,12
"370490000N6",8,2,11,8,14,7,7,8,8,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3703100WIHA",8,2,8,2,8,10,10,6,14,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3705100SH77",11,14,10,11,9,14,9,14,8,2,8,8,4,3,9,7,10,10,10,3,7,8,8,1,1,1,13,4,2,2,7,10,12,10,10,5,5,5,5,5,5,13,9,13,4,4,13,13,13,13,13,1,1,1,13,13,13,13,13,13,13
"370490000N4",8,2,11,8,14,7,7,8,8,8,1,4,6,5,5,5,6,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3710900IS23",10,13,3,9,4,13,13,5,7,12,3,7,7,8,12,11,11,5,5,4,13,13,14,14,9,14,6,9,11,11,11,14,11,14,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,3,3,3,3,3,3
"37111CCREEK",4,1,1,3,3,1,4,1,9,7,12,12,12,12,4,4,13,13,13,4,10,14,9,9,12,11,11,11,9,9,5,2,2,2,2,2,2,3,3,11,7,12,12,7,7,7,12,12,11,14,7,7,7,7,7,7,7,7,7,7,7
"3706100CHIN",8,11,8,8,8,2,9,6,8,1,1,4,6,11,5,9,1,6,6,7,12,7,1,7,7,4,9,13,13,12,8,8,10,12,12,12,1,1,13,13,13,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"37045POLKVL",1,6,3,3,13,13,3,12,7,12,3,9,9,9,12,13,11,2,5,4,13,13,14,12,9,10,12,9,11,11,11,14,3,11,14,14,2,3,3,11,7,12,12,7,7,7,12,12,11,11,11,11,11,11,11,12,12,12,11,11,11
"37081000H23",5,10,13,6,5,4,14,9,3,13,14,13,13,1,6,1,8,9,2,2,4,9,13,2,2,2,8,8,8,4,1,7,7,5,5,7,11,2,2,2,10,10,10,10,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14
"37081000H22",5,10,13,6,5,4,14,9,13,13,14,13,13,1,6,1,8,9,2,2,4,9,13,2,2,2,8,8,8,4,1,7,7,5,5,7,11,2,2,2,10,10,10,10,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14
"37183018-08",13,5,7,10,2,9,8,11,11,6,2,1,1,10,1,10,14,1,10,6,8,12,4,4,8,7,13,4,6,6,6,10,12,4,4,1,12,12,8,8,8,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8
"37081000H21",5,10,13,6,5,4,14,9,13,13,14,13,13,1,6,1,8,9,2,2,4,9,13,2,2,2,8,8,8,4,1,7,7,5,5,7,11,2,2,2,10,10,10,10,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14
"37183018-07",13,11,7,7,10,8,8,11,11,6,10,1,2,6,14,10,14,1,7,6,8,12,4,8,8,7,1,2,6,6,6,10,12,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8
"370510G2E-1",11,14,10,11,9,14,6,2,2,2,11,8,4,3,11,6,10,10,10,3,7,8,8,1,1,1,13,4,2,2,7,10,12,10,10,5,5,5,5,5,5,5,5,6,10,10,10,4,4,4,4,4,4,4,4,4,4,10,10,10,10
"37183018-06",13,7,7,10,2,9,8,11,11,6,10,1,2,6,14,10,14,1,10,6,8,12,4,4,8,7,1,2,6,6,6,10,12,4,4,1,12,12,8,8,8,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8
