"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37063000014",4,8,13,12,3,8,4,4,6,5,7,6,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000013",4,8,13,12,3,8,4,4,6,6,7,6,12,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3714100UT14",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37063000012",4,8,13,12,3,8,4,4,6,6,7,7,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37067000123",8,4,3,14,7,7,2,10,14,10,2,4,7,7,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37063000010",4,8,13,12,3,8,4,4,6,6,7,7,12,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37125000PHC",13,11,2,9,14,5,3,12,8,10,1,1,4,9,2,7,2,9,11,4,7,8,7,11,12,3,9,5,2,9,2,5,5,5,10,10,10,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"3716300HERR",13,11,10,11,8,10,10,11,11,3,4,14,14,5,14,5,9,9,13,5,11,6,11,13,7,8,7,8,8,7,7,7,7,8,7,4,4,7,7,3,3,3,3,3,3,7,7,4,4,4,4
"370210039.3",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370210039.2",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3704700P25B",2,14,8,10,10,1,3,12,12,7,14,5,6,10,12,8,9,9,11,4,14,7,8,4,4,8,8,8,8,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37063000019",4,8,13,12,3,8,4,4,6,5,7,6,12,2,6,3,4,14,8,8,8,3,5,5,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000018",4,8,13,3,3,8,4,4,6,5,7,6,12,2,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000017",4,8,13,12,3,8,4,4,6,6,7,7,12,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3716300LAKE",13,11,10,10,10,1,3,12,11,3,4,14,1,14,10,5,9,9,11,5,11,7,11,13,4,8,7,13,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37183002-06",1,2,14,3,11,12,4,6,3,5,6,11,12,2,3,9,11,11,7,11,11,5,5,5,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37183002-05",1,2,14,3,3,12,4,6,3,5,6,6,10,1,3,6,14,7,5,8,11,5,5,5,13,13,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
"37183002-04",1,2,14,3,11,12,4,6,3,5,7,6,12,2,3,9,11,11,7,11,11,5,5,5,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37111T.COVE",6,5,9,7,4,6,14,14,9,9,9,2,8,3,7,14,3,2,10,12,10,2,2,9,1,6,10,14,11,6,6,6,6,6,6,6,2,2,2,2,2,2,2,6,6,14,14,14,14,14,14
"37119000023",5,1,6,5,9,9,9,13,2,2,8,8,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000005",4,8,13,12,3,8,4,4,6,6,10,7,11,6,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000022",5,1,6,5,9,4,9,13,2,2,5,8,2,11,8,2,6,6,3,1,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000004",4,8,13,12,3,8,4,8,6,6,10,7,11,6,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000021",5,1,6,13,9,4,9,13,2,2,5,8,9,11,8,2,6,6,3,1,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000003",4,8,13,12,3,8,4,4,6,6,10,7,11,2,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000020",5,1,6,5,9,4,9,13,2,2,5,8,9,11,8,2,6,6,12,3,9,11,9,2,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000002",4,8,13,12,3,8,4,4,6,6,10,7,11,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000001",4,8,13,12,3,8,4,4,6,5,7,6,11,2,3,3,4,14,8,11,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37115LAUREL",6,7,7,7,4,2,12,2,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370150000MH",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37119000029",5,6,5,5,9,14,1,1,1,8,5,8,9,9,1,2,6,6,3,1,9,9,1,2,2,2,1,1,1,14,13,9,2,9,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37119000028",5,1,5,5,9,14,1,1,1,8,5,9,9,9,1,2,6,6,3,1,9,11,1,2,2,2,14,1,1,14,13,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37119000027",5,1,6,5,9,14,1,13,1,2,5,8,9,9,1,2,6,6,3,3,9,11,9,2,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000009",4,8,13,12,3,8,4,4,6,6,10,7,12,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000026",5,1,6,5,9,14,1,13,2,8,8,9,9,9,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000008",4,8,13,12,3,8,4,4,6,6,7,7,11,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000025",5,1,6,5,9,14,9,13,2,2,8,9,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,11,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000007",4,8,13,12,3,8,4,4,6,6,7,7,11,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000024",5,1,6,5,9,14,9,13,2,2,8,8,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000006",4,8,13,12,3,8,4,4,6,6,10,7,11,6,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37055000HAT",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"371010PR11B",11,3,10,11,8,10,10,11,11,1,11,11,14,1,4,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,8,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"371010PR11A",11,3,10,11,8,10,10,11,11,1,11,11,14,1,4,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,8,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"37119000012",5,1,6,5,9,14,9,13,2,2,5,9,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000038",4,8,13,12,3,8,4,4,7,6,10,7,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000011",5,1,6,5,9,14,9,13,2,2,5,8,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000037",4,8,13,12,3,8,4,4,6,5,7,6,11,2,6,3,4,14,8,8,8,3,3,11,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37119000010",5,1,6,5,9,4,9,13,2,2,5,8,2,11,8,2,6,6,12,1,9,11,9,2,6,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000036",4,8,13,12,3,8,4,4,6,6,10,7,11,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3707900SHIN",11,3,11,11,8,13,10,3,4,11,11,10,5,5,5,5,12,8,13,14,6,6,11,13,7,4,4,4,4,8,4,8,8,7,3,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"3716100010A",7,7,9,7,4,6,12,14,9,9,9,2,2,3,13,13,3,1,6,10,12,10,2,9,1,6,10,14,11,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"37063000033",4,13,13,12,3,11,4,4,6,6,7,6,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000032",4,8,13,3,3,8,4,4,6,5,7,6,12,6,6,3,11,14,5,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3703100MHD4",2,14,11,8,12,13,13,5,4,11,3,3,5,12,12,4,8,13,4,13,14,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37063000031",4,13,13,12,3,11,4,4,6,5,7,6,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3703100MHD3",2,14,11,8,12,13,13,3,4,11,3,3,5,12,12,4,8,13,4,13,14,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"3703100MHD2",2,14,11,8,12,13,13,3,4,11,3,3,5,12,12,4,8,13,4,13,14,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37119000019",5,1,5,13,9,4,9,13,2,2,5,8,9,11,8,2,6,6,12,1,9,11,9,6,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"3703100MHD1",2,14,11,8,12,13,13,3,4,11,3,3,5,12,12,4,8,13,4,13,14,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37045OAKGRV",7,5,9,7,6,9,7,14,10,9,9,2,2,13,13,13,3,1,6,10,12,10,2,9,1,6,10,14,11,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"37119000018",5,1,5,5,9,4,9,13,2,2,5,8,9,11,8,2,6,6,12,1,9,11,1,2,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37119000017",5,6,5,5,9,4,1,1,1,8,5,8,9,11,8,2,6,6,12,1,9,9,1,6,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37119000016",5,1,6,5,9,14,9,13,2,2,8,9,2,13,1,2,6,6,3,3,9,11,9,2,6,2,1,1,1,11,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37119000015",5,6,5,5,9,14,1,1,1,8,5,8,9,9,1,2,6,6,3,1,9,9,1,2,2,2,1,1,1,14,13,2,2,9,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37119000014",5,6,6,5,9,14,1,1,1,8,5,8,9,9,1,2,6,6,3,1,9,11,9,2,2,2,1,1,1,14,13,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37119000013",5,1,6,5,9,4,9,13,2,2,5,8,9,9,1,2,6,6,3,1,9,11,9,2,2,2,1,1,1,14,9,2,2,9,1,1,1,1,1,1,1,1,1,1,14,6,6,6,6,6,6
"37063000039",4,8,13,12,3,8,4,4,6,6,10,7,12,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3719500PROL",11,10,10,11,8,10,10,11,11,3,11,10,14,5,4,12,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710900DV08",7,5,9,7,6,9,7,2,10,9,9,2,8,3,13,13,3,1,6,10,12,10,2,9,1,6,10,14,11,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"37143NEW-HO",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37081000PG2",10,12,4,9,14,3,8,7,7,6,10,12,3,4,11,11,14,11,7,6,5,13,14,12,12,11,11,2,2,9,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000PG1",10,12,4,1,2,3,8,7,7,6,10,7,3,4,11,6,14,11,7,6,5,13,14,12,12,11,11,2,9,9,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37063000041",4,8,13,12,3,8,4,4,6,6,10,6,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000040",4,8,13,12,3,8,4,4,6,6,10,7,11,2,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3714100NB01",2,3,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37051EO61-2",12,11,2,2,1,11,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,6,7,8,8,9,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"371010PR10A",11,3,10,11,8,10,10,11,11,3,11,10,14,1,4,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"37051EO61-1",12,11,2,2,1,11,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,8,7,8,8,9,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"37065000301",3,10,10,8,12,13,10,3,3,3,3,3,10,12,5,12,5,5,4,14,6,4,4,3,3,4,3,3,7,8,8,8,8,7,8,7,7,7,7,3,3,3,3,3,3,7,7,7,4,4,8
"3713300ML23",2,14,8,11,8,13,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,8,4,8,8,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"3716100009A",7,5,7,6,4,9,7,9,13,13,13,13,13,3,13,1,10,10,6,12,12,10,10,9,10,10,10,14,6,1,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370870000WW",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3703900HIWA",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37063000027",4,8,13,12,3,8,4,4,7,6,10,7,11,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000026",4,8,12,3,3,8,11,8,6,5,7,6,12,2,6,6,14,11,7,11,13,14,3,11,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3708100SMAD",10,12,4,1,2,3,8,10,7,6,2,7,11,2,6,6,14,4,2,11,5,14,14,12,12,3,9,5,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12
"37063000025",4,8,13,3,3,8,4,8,6,5,7,6,12,2,6,6,14,11,7,11,13,3,3,11,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37063000024",4,8,13,12,3,8,11,4,6,5,7,7,11,2,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000023",4,8,13,12,3,8,4,4,6,5,7,6,11,2,6,3,4,14,7,8,11,3,3,11,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37063000022",4,8,13,12,3,8,4,4,6,5,7,6,12,2,6,3,4,14,7,11,11,3,5,5,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000021",4,8,13,12,3,8,4,4,6,5,7,6,11,2,6,3,4,14,8,11,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37063000020",4,8,13,12,3,8,4,4,6,5,7,6,11,2,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"37045LAWNDL",7,5,9,7,6,9,7,14,9,9,9,2,2,13,13,13,3,1,6,10,12,10,2,9,1,6,10,14,11,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"370130AUROR",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"371010PR10B",11,3,10,11,8,10,10,6,11,5,11,10,14,1,4,9,11,8,13,5,4,5,13,7,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"370530000CB",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37063000029",4,8,13,3,3,8,4,4,6,5,7,6,12,2,6,3,4,14,7,11,11,3,5,5,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37063000028",4,8,13,3,3,8,4,8,6,5,7,6,12,2,3,6,14,11,7,11,13,3,5,5,11,3,9,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3713300BC21",2,14,11,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,8,4,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"3710100PR30",11,3,10,11,8,10,10,11,11,3,11,10,14,1,14,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"370210070.1",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370530000CJ",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"370530000CI",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37135000UNC",4,8,13,12,3,8,4,4,7,6,10,7,11,6,6,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"370530000CH",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"3710100PR38",11,3,10,11,8,10,10,11,11,1,11,10,14,5,14,5,12,8,13,5,11,6,11,13,7,7,7,8,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR37",11,3,10,11,8,10,10,11,11,3,11,10,14,5,14,5,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR36",11,3,10,11,8,10,10,11,11,3,11,10,14,5,4,5,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR35",11,3,10,11,8,10,10,11,11,1,11,14,6,5,14,5,12,8,13,5,11,6,11,13,7,9,7,8,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR34",11,3,10,11,8,10,10,11,11,1,11,10,14,1,4,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,8,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR33",12,13,2,2,1,10,10,11,11,1,11,14,14,5,14,5,12,8,13,7,4,6,11,13,7,7,3,3,7,4,8,4,3,4,5,5,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR32",11,3,10,11,8,10,10,11,11,3,11,10,14,1,4,9,11,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3719500PRSA",11,10,10,8,12,12,10,3,11,3,11,3,10,5,4,12,12,8,13,14,6,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,4
"370510G9B-2",13,11,2,2,1,11,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,8,7,8,8,9,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"370510G9B-1",13,11,2,9,1,5,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,8,7,8,8,9,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"3710100PR20",11,3,10,11,11,10,10,11,3,3,11,10,14,1,4,9,11,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"370870000WE",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3714100CS04",11,14,8,10,10,1,5,11,5,7,4,5,1,14,12,4,8,13,11,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"3707500EAST",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370870000WC",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370870000WO",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3710100PR28",11,3,10,11,8,10,10,11,11,1,11,10,14,5,14,5,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR26",11,3,10,11,8,10,10,11,11,3,11,10,14,5,14,5,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR25",11,3,10,11,8,10,10,11,11,3,11,10,14,1,4,5,12,8,13,5,4,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"3710100PR24",11,3,10,11,8,10,10,11,11,3,11,10,14,5,14,5,12,8,13,5,11,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
