"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37009000013",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,22,32,32,48,43,43,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37129000W26",13,13,48,48,15,6,13,13,13,13,15,21,6,6,6,6,49,49,49,35,15,15,21,10,13,13,13,13,13,13,35,41,41,15,40,40,40,10,41,41,10,10,10,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"371190204.1",29,29,3,3,3,3,20,3,3,9,2,2,36,36,23,23,9,9,9,9,20,20,33,33,48,48,19,19,33,33,23,42,42,22,22,22,23,2,42,9,42,32,22,22,32,32,42,42,42,42,42,41,42,41,22,22,37,37,37,41,23,37,22,22,22,22,23,9,23,35,23,48,48,35,35,11,9,9,9,35,35,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
"3714100MT19",48,21,48,48,13,13,6,6,6,15,15,21,6,21,21,21,21,21,27,35,15,15,10,10,13,15,15,15,13,13,35,41,41,15,40,40,40,10,14,41,41,10,10,10,10,10,10,10,16,16,16,47,47,15,15,15,15,15,18,15,16,15,5,5,16,16,16,17,17,17,17,17,17,17,26,18,18,18,16,16,26,8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26
"371870000SK",6,6,26,26,26,26,46,46,46,46,46,5,27,27,46,46,46,46,17,45,41,50,46,46,46,46,46,36,46,46,46,24,34,34,34,34,34,36,36,36,36,46,36,36,46,21,36,36,36,36,36,36,38,38,38,30,30,30,31,31,31,31,31,31,31,31,31,31,31,28,28,28,28,28,28,28,3,3,3,3,3,3,3,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"371510000TB",44,47,4,4,4,44,44,1,44,4,14,34,34,34,34,34,48,6,6,22,19,6,40,27,40,1,48,49,37,37,37,7,20,11,11,48,48,29,6,20,20,37,37,39,39,45,45,45,39,39,49,49,4,49,49,39,4,10,48,48,48,10,10,10,35,35,35,35,33,4,27,4,39,39,39,39,5,5,21,21,21,21,21,49,49,49,49,49,38,49,49,49,4,4,4,4,4,4,4,4,4
"3704900TE13",40,40,46,46,48,48,48,5,5,26,26,5,15,15,15,27,50,50,41,41,50,41,50,50,41,36,36,50,36,17,17,36,36,36,36,36,36,34,34,34,34,15,15,15,16,46,16,16,21,15,15,3,21,21,21,21,46,46,46,46,38,46,46,46,38,46,46,46,46,46,46,46,46,18,18,46,26,26,26,26,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3713300FS16",5,48,5,21,21,21,21,21,21,21,6,15,49,49,27,31,27,27,21,21,21,35,35,35,35,41,41,41,41,41,41,35,35,35,35,35,16,16,16,16,15,34,34,1,1,1,15,15,34,1,3,21,15,47,47,18,18,18,15,18,5,17,17,17,17,16,16,16,17,17,17,17,18,46,38,18,18,18,16,16,26,8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26
"37081000G13",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,8,38,6,6,40,40,38,38,45,45,11,11,45,30,45,45,39,39,45,45,7,7,7,11,7,7,40,7,7,7,7,7,7,31,49,24,24,24,21,43,21,27,27,45,45,45,21,21,21,33,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G12",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,14,6,6,6,40,40,38,38,45,45,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,7,40,40,39,40,40,7,31,49,39,49,49,49,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G11",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,8,6,6,6,40,40,38,38,45,45,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,7,7,7,7,7,7,7,39,49,39,49,49,49,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G10",16,19,17,16,16,16,16,34,34,34,16,16,24,48,48,30,30,22,22,14,14,8,6,6,6,40,40,14,45,38,38,14,6,45,38,12,39,39,39,45,45,45,45,45,40,7,7,40,40,40,39,40,40,7,39,31,24,24,24,21,49,43,45,45,45,45,45,21,21,21,21,33,45,33,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,5,5,5,5,33,33,33,12,12,32
"3714100LU16",50,10,15,15,6,15,15,15,15,6,6,21,6,21,49,15,15,26,10,35,35,21,10,10,35,35,35,26,35,35,40,16,41,15,40,40,40,10,14,41,41,10,10,34,34,34,34,10,16,16,3,21,15,47,47,18,18,18,15,18,5,5,5,5,16,17,17,17,16,16,18,18,17,17,26,38,38,16,18,17,17,17,17,17,17,17,17,17,17,17,31,31,31,31,31,31,31,31,15,31,31
"37129000W13",13,13,48,48,13,13,6,6,6,15,15,21,6,21,21,21,21,21,27,35,15,15,21,21,15,15,15,15,13,13,35,41,41,15,40,40,40,10,41,41,10,10,10,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"37129000W12",13,13,48,48,13,13,6,6,6,15,15,21,6,6,6,6,49,21,27,35,15,15,10,10,13,15,15,15,13,13,35,41,41,15,40,40,40,10,41,41,10,10,10,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"37081000G19",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,14,6,6,6,40,40,38,38,45,45,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,40,40,40,39,40,40,7,39,49,39,49,49,49,43,21,45,45,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G18",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,8,6,6,6,40,40,38,38,45,45,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,40,7,7,7,7,7,7,31,49,24,24,24,21,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G17",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,14,6,6,6,40,40,14,14,45,45,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,40,7,7,7,7,7,7,31,49,24,24,24,21,43,43,27,27,45,45,45,21,21,21,33,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G16",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,40,32,14,6,6,14,38,6,6,40,40,14,14,45,45,11,11,45,30,45,30,45,45,45,45,45,20,11,40,7,7,40,7,7,7,7,7,40,31,49,24,24,24,21,43,21,27,27,45,45,45,21,21,21,33,21,21,21,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G15",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,40,32,14,6,6,14,38,6,6,40,40,38,38,45,45,11,11,45,30,45,30,45,45,45,45,7,20,11,40,40,7,40,7,7,7,7,7,40,31,49,24,24,24,21,43,21,27,27,21,21,21,21,45,45,45,45,45,40,45,45,21,21,5,33,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37009000009",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,32,32,48,43,43,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37009000008",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37081000G14",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,8,38,6,6,40,40,38,38,45,45,6,6,45,30,45,45,39,39,45,45,7,7,7,11,40,7,40,7,7,7,7,7,40,31,49,24,24,24,21,43,21,27,27,27,27,27,4,4,33,33,21,21,21,21,21,21,21,33,45,45,45,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37009000007",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37009000006",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37129000W18",13,13,13,13,13,13,6,6,6,15,15,21,6,21,21,21,21,21,27,35,15,15,21,21,15,15,15,15,15,15,15,15,15,15,40,40,40,10,41,41,10,41,41,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"37009000004",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,4,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37129000W17",13,13,48,48,13,13,6,6,6,15,15,6,6,21,21,21,21,21,27,35,15,15,21,21,15,15,15,15,15,15,15,15,15,41,41,41,40,10,41,41,10,41,41,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"37009000003",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37129000W16",13,13,13,13,15,6,6,6,6,15,15,6,21,6,6,6,49,21,27,35,15,15,21,21,15,13,13,13,13,13,35,41,41,41,41,41,40,10,41,14,10,41,41,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"37009000002",14,14,43,33,33,22,42,42,42,19,19,42,32,44,44,19,24,24,40,40,48,18,44,44,44,44,44,42,43,43,39,27,27,27,13,13,25,13,44,27,18,4,4,29,29,29,13,13,13,13,13,13,44,11,13,13,27,27,20,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"37129000W15",13,13,48,48,13,13,6,6,6,15,15,21,6,21,21,21,21,21,27,35,15,15,10,10,13,15,15,15,13,13,35,41,41,15,40,40,40,10,41,41,10,10,10,10,10,10,10,34,16,16,16,47,47,15,15,15,15,15,18,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,31,26,15
"3706100ROSE",48,21,15,15,6,15,15,15,15,6,21,13,13,50,49,15,15,26,10,49,10,49,15,36,36,35,35,26,35,35,40,16,16,40,15,16,35,15,35,16,16,21,21,21,21,15,1,1,1,3,3,21,15,47,47,18,18,18,15,18,5,5,15,47,18,17,17,17,16,16,18,18,17,17,26,38,38,38,8,8,8,26,8,8,8,31,31,31,8,8,17,17,17,17,17,17,17,17,17,17,17
"37081000G02",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,14,14,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,45,38,12,39,39,39,45,45,7,7,7,11,7,7,7,40,40,39,40,40,7,39,49,39,49,49,49,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G01",16,16,16,16,16,16,16,34,34,34,16,16,14,48,14,14,14,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,45,38,12,39,39,39,45,45,7,7,7,11,7,7,7,40,40,39,40,40,40,39,49,39,49,49,49,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,5,45,32,5,5,5,5,5,5,41,41,41,41,41,41,41,41,41,32
"37081000G09",16,19,17,30,30,17,34,38,38,38,17,38,24,48,48,14,14,14,22,14,14,8,6,38,38,40,40,38,14,38,38,14,6,38,30,45,45,39,39,45,45,7,7,7,40,7,7,40,40,40,39,40,40,7,39,31,24,24,24,21,49,43,45,45,45,45,45,21,21,21,33,33,45,33,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,5,5,5,5,33,33,33,12,12,32
"37081000G08",16,19,17,16,16,16,16,34,34,34,16,16,24,14,14,14,14,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,45,30,45,45,39,39,45,45,7,7,7,11,7,7,40,40,40,39,40,40,7,39,31,24,24,24,21,43,21,45,45,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,5,5,5,5,33,33,33,12,12,32
"37081000G07",19,16,16,16,16,16,16,34,34,34,16,16,14,14,14,30,30,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,45,38,12,39,39,39,45,45,7,7,7,11,7,7,40,40,40,39,40,40,7,39,31,24,24,24,21,43,21,45,45,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"3713100WOPO",6,26,26,26,26,26,46,46,46,46,46,46,46,46,46,46,26,46,17,45,49,5,34,34,34,45,50,31,34,31,26,26,24,24,16,15,15,35,24,24,24,30,3,3,3,3,3,46,3,34,1,38,36,30,30,38,21,3,30,17,3,28,3,3,26,28,28,28,28,31,31,31,31,31,31,31,31,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47
"37081000G06",16,19,17,16,16,16,16,34,34,34,16,16,14,48,14,30,30,22,8,30,30,8,6,6,6,40,40,14,45,38,38,14,6,38,38,12,39,7,7,39,7,7,45,45,11,11,11,11,40,40,39,40,40,40,31,31,39,49,49,49,49,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,5,45,32,5,5,5,5,5,5,5,5,5,5,33,33,33,12,12,32
"37081000G05",16,19,17,16,16,16,16,34,34,34,16,16,14,48,14,30,30,22,8,30,30,8,6,6,6,40,40,14,45,38,38,14,6,38,38,12,39,39,39,39,7,7,45,45,11,11,11,11,40,40,39,40,40,40,39,49,39,49,49,49,49,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,5,45,32,5,5,5,5,5,5,5,5,5,5,33,33,33,12,12,32
"370910000WN",6,26,26,26,26,26,46,46,46,46,46,46,46,46,46,46,26,46,17,45,49,5,34,34,34,45,50,31,34,31,26,26,34,34,34,34,34,35,24,24,24,30,3,3,3,3,3,46,3,34,1,38,38,38,38,38,21,3,31,31,31,31,31,31,31,31,31,31,28,31,31,31,31,31,31,31,31,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47
"37081000G04",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,30,30,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,38,38,12,39,39,39,45,45,7,7,7,11,11,11,11,40,40,39,40,40,40,31,49,39,49,49,49,49,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,5,45,32,5,5,5,5,5,5,5,5,5,5,33,33,33,12,12,32
"37081000G03",16,19,17,16,16,16,16,34,34,34,16,16,14,48,14,30,30,22,8,30,30,8,6,6,6,40,40,38,38,38,38,14,6,45,38,12,39,39,39,45,45,7,7,7,11,7,11,11,40,40,39,40,40,40,39,49,39,49,49,49,43,21,27,27,45,45,45,21,21,21,21,21,21,21,21,21,45,45,45,45,5,5,5,45,32,5,5,5,5,5,5,41,41,41,41,41,41,41,41,41,32
"3719901-BUR",25,25,7,43,22,43,43,25,18,18,18,18,25,42,43,43,43,42,42,18,18,4,4,18,29,29,44,42,43,43,39,27,27,27,13,13,13,13,44,27,18,29,29,29,29,29,13,25,25,13,13,13,44,11,13,13,27,27,42,20,42,42,42,42,42,20,44,44,44,42,42,32,32,32,42,42,44,7,7,19,19,19,40,40,40,22,22,22,22,22,22,20,20,20,22,22,22,40,40,40,40
"370630034-1",31,41,31,31,31,31,31,30,24,7,28,40,40,41,41,28,45,38,38,28,28,13,13,13,17,12,28,28,47,47,47,47,28,47,8,8,17,17,17,26,50,26,26,26,26,26,24,24,24,24,28,28,14,35,26,26,26,26,26,26,34,34,34,34,34,6,10,10,10,10,30,30,30,10,10,10,36,10,10,10,10,10,34,34,34,34,34,34,34,34,34,24,34,34,34,24,24,24,24,24,10
"3700100010N",30,30,30,17,17,24,38,7,30,30,38,24,38,28,28,8,8,30,30,8,8,30,47,8,8,8,24,24,24,24,11,45,45,6,6,38,38,30,20,6,6,17,17,17,50,50,28,28,28,50,50,31,31,31,40,40,49,39,39,24,39,24,24,39,39,39,39,39,39,39,39,27,27,27,27,27,27,27,27,27,27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,5,5,5,5,5,24
"37081000G35",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,40,32,14,6,6,14,38,38,38,40,40,14,14,45,45,11,11,45,30,45,30,45,45,45,45,45,20,11,40,7,7,40,7,7,7,7,7,40,31,49,24,24,24,21,21,49,49,27,45,45,45,21,21,21,33,21,21,21,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"370210010.1",32,32,25,43,22,43,43,39,39,43,43,18,25,43,42,18,18,18,18,25,42,39,39,42,18,25,39,25,25,4,25,4,4,44,44,44,44,44,13,18,27,44,44,44,44,44,44,44,19,44,44,44,13,13,27,27,13,11,11,42,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,7,7,7,7,7,7,7,7,7,7,7,20,22,22,22,20,20,20,20,20,20,20
"370830RR1-2",21,26,6,11,46,11,30,40,27,48,48,46,46,46,46,46,26,46,17,45,49,5,34,34,34,45,50,31,34,31,26,26,24,24,24,24,24,24,24,24,24,30,3,3,3,3,3,46,3,34,1,38,36,30,30,38,21,3,30,17,3,28,3,3,26,28,28,28,28,31,31,31,31,31,31,31,31,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47
"37081000FR4",17,17,1,1,1,1,34,38,38,38,30,44,44,24,24,14,40,32,14,6,6,40,14,38,38,3,3,14,14,14,14,11,11,45,30,45,30,45,45,7,39,20,20,11,7,40,40,40,7,7,40,39,39,39,7,7,43,12,12,43,21,49,49,21,45,45,45,21,21,21,33,33,45,33,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12
"37081000G34",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,40,32,14,14,14,14,38,38,38,40,40,14,14,45,45,11,11,45,30,45,30,39,39,7,7,45,20,11,40,7,7,40,7,7,7,7,7,40,31,49,24,24,24,21,21,49,49,27,45,45,45,45,21,21,33,33,45,33,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000G33",16,19,17,16,16,16,16,34,34,34,16,16,14,14,14,14,40,32,14,6,6,14,38,38,38,40,40,14,14,45,45,14,6,45,30,45,30,39,39,39,7,45,20,11,40,7,7,40,7,7,7,7,7,40,31,49,24,24,24,21,43,43,27,27,45,45,45,21,21,21,33,21,21,21,21,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,32
"37081000FR3",16,19,17,30,30,17,34,38,38,38,30,44,44,24,24,14,40,32,14,14,14,40,14,38,38,3,3,14,14,14,14,11,11,45,30,45,30,45,45,39,39,20,20,11,7,7,7,40,7,7,40,39,39,39,7,7,43,12,12,43,43,43,45,45,21,21,21,21,21,21,33,33,45,33,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12
"37081000G32",16,19,17,30,30,17,34,38,38,38,30,44,14,14,14,14,40,32,22,14,14,14,38,38,38,40,40,14,14,45,45,11,11,45,30,45,30,39,39,7,39,20,20,11,40,7,7,40,40,40,39,39,39,39,7,7,24,24,24,21,43,43,45,45,45,45,45,45,21,21,33,33,45,33,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12
"37081000FR2",17,17,1,1,1,1,17,44,4,16,16,14,44,24,24,48,40,32,14,6,6,40,14,32,32,38,38,40,14,14,14,6,7,29,29,30,30,45,45,7,39,20,20,11,7,40,40,40,7,7,40,39,39,39,7,7,43,12,12,43,21,49,49,21,21,21,21,45,45,45,45,45,33,40,45,45,21,21,33,5,45,45,27,5,5,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,41
"37081000FR1",17,17,1,1,1,1,17,44,4,16,16,14,44,24,24,48,14,48,6,6,6,40,14,32,32,38,38,40,38,14,14,6,7,29,29,30,30,45,45,7,39,20,20,11,7,40,40,40,7,7,40,39,39,39,7,7,43,12,12,43,21,49,49,27,21,21,21,45,45,45,45,45,33,40,45,45,21,21,33,5,45,45,27,5,5,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,41
"37081000G31",16,19,17,30,30,17,34,38,38,38,30,44,14,14,48,14,14,14,14,14,14,14,38,38,38,40,40,38,14,45,45,14,6,45,30,45,45,39,39,39,7,45,20,11,40,7,7,40,7,7,7,7,7,7,31,31,24,24,24,21,43,43,45,45,45,45,45,21,21,21,21,21,21,21,21,33,33,33,5,33,5,5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12
"3706100WALL",48,21,15,15,6,15,15,15,15,6,21,13,13,50,49,15,15,26,10,49,10,49,15,36,36,35,35,26,35,35,40,16,16,40,15,16,16,16,16,16,15,34,34,1,1,1,15,15,34,1,3,21,15,47,47,18,18,18,15,18,5,17,17,17,17,17,17,16,16,16,18,18,18,17,26,38,38,38,8,8,8,26,8,8,8,31,31,31,8,8,17,17,17,17,17,17,17,17,17,17,17
"37081000G30",16,19,17,30,30,17,34,38,38,38,30,44,14,14,48,14,40,32,22,14,14,14,38,38,38,40,40,14,14,45,14,11,11,45,30,45,30,39,39,39,7,45,45,45,40,7,7,40,7,7,7,7,7,7,7,7,24,24,24,21,43,43,45,45,45,45,45,21,21,21,33,33,45,33,33,33,33,33,5,33,33,27,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12
"3712700P18A",26,26,11,11,11,46,26,26,48,27,27,27,26,27,16,17,17,46,12,12,46,45,34,45,45,45,34,34,50,34,26,26,24,24,24,24,24,24,15,24,24,30,3,16,15,3,3,46,30,30,30,38,36,30,30,38,21,3,17,3,28,3,28,28,28,28,28,28,28,31,31,31,31,31,31,31,31,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47
"370630034-2",31,41,31,31,31,31,31,30,24,7,28,40,40,41,8,28,45,38,28,28,28,13,13,13,17,12,28,28,47,47,47,47,28,47,47,8,17,17,17,26,50,26,26,26,26,26,24,24,24,24,28,28,14,26,35,26,26,26,26,26,34,34,34,34,34,6,10,10,10,10,30,30,30,10,10,10,36,10,10,10,10,10,34,34,34,34,34,34,34,34,34,24,34,34,34,34,34,34,34,34,10
"3700100010S",30,30,30,17,17,24,38,7,7,40,38,24,38,28,28,8,30,30,30,8,8,30,47,8,8,8,24,24,24,24,11,45,45,6,6,38,38,30,47,17,6,17,17,17,50,50,5,50,28,50,50,31,31,31,40,40,49,39,39,24,39,24,24,39,39,39,39,39,39,39,39,27,27,27,27,27,27,27,27,27,27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,5,5,5,5,5,24
