"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",1,5,4,2,11,9,4,8,6,4,3,12,12,12,8,8,13,13,2,2,2
"3707700CRDM",4,6,7,10,5,13,7,2,4,5,5,10,2,6,6,2,8,8,8,8,8
"3707700CRDL",4,6,13,1,6,7,7,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"3705100CC08",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"3708500PR32",10,9,3,11,10,6,13,6,7,7,7,2,4,2,12,6,6,6,6,4,4
"3705100CC07",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"3708500PR31",10,9,5,11,2,6,1,6,7,7,7,2,4,2,12,6,6,6,6,4,4
"37119000221",9,4,9,3,9,4,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"37119000220",9,4,9,3,9,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"37083000HPR",7,7,10,5,13,1,7,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"371050000B2",6,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"371050000B1",6,9,5,11,2,10,8,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37025004-13",9,12,2,8,7,4,5,9,8,11,12,11,8,3,5,7,7,7,7,7,7
"370810000GR",12,8,6,4,4,11,10,12,6,8,6,6,5,5,8,8,2,2,2,2,2
"370130SURBA",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37025004-12",9,12,2,8,7,4,5,9,8,6,11,11,8,3,5,7,7,7,7,7,7
"37119000229",8,11,9,3,8,8,9,10,9,12,8,11,3,11,3,3,3,3,3,5,5
"3705100CC34",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37025004-11",9,12,2,8,7,4,5,9,8,6,11,11,8,3,5,7,7,7,7,7,7
"37119000228",8,11,9,3,8,8,5,5,9,12,4,3,3,11,5,5,11,11,5,5,5
"3705100CC33",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37119000227",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"3705100CC32",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37119000226",8,4,9,3,8,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37119000225",8,11,9,3,8,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"37119000224",8,11,12,7,8,12,9,5,11,11,12,11,8,11,3,3,3,3,3,3,3
"3708500PR25",10,9,5,11,2,6,1,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"3708500PR24",10,9,5,11,2,13,1,1,2,13,13,2,1,2,2,6,6,6,6,4,4
"37119000222",8,11,12,7,8,8,5,9,9,11,12,11,8,3,5,7,7,7,7,7,7
"3708500PR23",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,6,6,6,6,4,4
"371290000WB",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"3708500PR20",10,9,5,11,2,6,1,6,7,7,7,2,4,2,12,6,6,6,6,4,4
"3714701505B",2,7,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370890000SM",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3714100SP15",2,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"3714701505A",2,7,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"371870000P2",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3708500PR29",10,9,5,11,2,6,1,1,2,13,13,1,1,4,2,6,6,6,6,4,4
"371870000P1",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3708500PR28",6,9,5,11,10,6,13,1,2,13,13,2,4,4,12,6,6,6,6,4,4
"3703900GCRK",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3708500PR26",10,9,5,11,2,6,1,6,7,7,13,1,4,2,12,6,6,6,6,4,4
"370890000SW",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37115REVERE",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"371510000PR",12,8,6,4,4,10,4,12,12,8,6,6,5,8,8,8,2,5,11,2,2
"37119000210",8,11,12,7,8,12,5,9,9,11,12,11,8,3,5,7,7,7,7,7,7
"3705100CC27",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"371050000A2",6,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"3705100CC26",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"371050000A1",6,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37025004-03",9,12,2,8,7,4,5,9,8,6,11,11,8,8,7,7,7,7,7,11,11
"3705100CC25",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"3705100CC24",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37025004-01",9,12,2,8,7,4,5,9,8,11,11,11,8,3,5,7,7,7,7,7,7
"37119000218",11,4,9,3,9,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"371870000P3",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37119000217",11,4,9,3,9,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"37119000216",11,4,9,3,9,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"3705100CC21",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37119000215",11,4,9,3,9,8,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37119000214",11,11,12,7,8,12,5,9,9,11,12,11,8,3,5,7,7,7,7,7,7
"37119000213",8,11,12,7,8,8,5,9,9,11,12,11,8,3,5,7,7,7,7,7,7
"37045KINGST",5,11,12,9,3,12,9,10,3,9,9,8,11,11,3,3,3,3,3,3,3
"37119000212",11,12,2,7,8,8,5,9,9,11,12,11,8,3,5,7,7,7,7,7,7
"37119000211",8,11,12,7,8,12,5,9,8,11,12,11,8,3,5,7,7,7,7,7,7
"37025004-09",9,12,2,8,7,4,5,9,8,6,11,11,8,3,5,7,7,7,7,7,7
"370890000RR",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37025004-08",9,12,2,8,7,4,5,9,8,11,12,11,8,3,5,7,7,7,7,7,7
"3705100CC29",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37065001001",7,7,13,1,6,7,2,7,1,2,2,2,1,4,2,6,6,6,6,4,4
"37119000219",9,4,2,3,9,8,11,9,9,12,4,3,3,13,13,5,11,11,5,5,5
"3710900BS26",5,11,12,9,7,12,9,10,11,9,8,8,11,3,3,3,3,3,3,3,3
"3705100CC31",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"370210058.1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37173000BC2",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370890000SB",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37173000BC1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370890000SE",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3704300BRAS",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"371510000SE",12,9,5,11,2,10,4,12,12,6,11,4,4,2,7,11,5,5,11,11,11
"370210006.1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37055000WAN",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37095000OCK",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3700300000M",5,3,8,9,7,5,9,10,11,9,3,8,11,11,3,3,3,3,3,3,3
"371810000CC",4,6,13,1,6,7,7,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"371510000SO",12,9,5,11,9,6,11,9,12,6,11,4,13,8,7,11,5,5,11,11,11
"3700300000W",5,3,8,9,3,5,9,11,11,9,8,8,11,11,3,3,3,3,3,3,3
"3703900HOTH",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3704500KM-S",5,11,12,9,3,12,9,10,11,9,8,8,11,11,3,3,3,3,3,3,3
"3704500KM-N",5,11,12,9,3,12,9,10,11,9,8,8,11,11,3,3,3,3,3,3,3
"3705100G11B",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"371510000RN",12,8,6,2,4,9,4,12,12,8,6,4,13,8,7,11,5,5,11,2,2
"371510000RM",4,9,5,2,4,10,4,12,12,6,11,4,4,2,7,11,5,5,11,2,2
"37107000PH2",2,13,11,13,13,2,2,7,13,13,13,2,1,4,10,10,10,10,10,10,10
"37107000PH1",2,13,10,13,13,1,2,7,13,1,1,7,7,7,10,10,10,10,10,10,10
"3701900010B",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"37183012-02",6,9,5,11,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37183012-01",6,7,3,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"371110MAR-5",3,3,8,12,3,3,12,3,11,3,9,9,9,9,9,9,9,9,13,13,13
"371110MAR-4",5,3,8,12,3,3,12,3,11,3,9,9,9,9,9,9,9,9,13,13,13
"371110MAR-3",5,3,8,12,3,3,12,3,11,3,9,9,9,9,9,9,9,9,13,13,13
"371110MAR-2",3,3,8,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"371110MAR-1",5,3,8,12,3,3,12,3,11,3,9,9,9,9,9,9,9,9,13,13,13
"370130WASH4",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370130WASH2",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370130WASH1",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3713300CR07",2,13,10,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"3700300000E",5,3,8,9,3,5,9,11,11,9,8,8,11,11,3,3,3,3,3,3,3
"3708900HV-3",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3708900HV-2",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37125000CAR",10,9,5,11,2,6,1,9,12,7,7,1,4,2,12,12,12,12,12,12,12
"3708900HV-1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37125000CAM",10,9,5,11,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"370210001.1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370890000NM",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370910000M2",7,13,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370890000NW",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370910000M1",7,13,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3707900HOOK",2,13,10,5,13,1,2,7,1,1,2,13,10,10,10,10,10,10,10,10,10
"370210049.1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3707900MAUR",2,13,13,5,13,1,2,7,1,1,2,13,10,10,10,10,10,10,10,10,10
"370910000ML",7,7,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37179000021",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37081000GIB",12,8,6,4,4,11,10,8,6,8,6,6,5,5,8,8,2,2,2,2,2
"37065000102",7,7,13,5,13,1,7,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37065000101",7,7,13,5,13,1,2,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"370210036.1",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3703300MILT",4,8,4,4,5,11,10,8,6,8,6,6,5,5,8,8,2,2,2,2,2
"371510000LC",12,8,6,4,4,9,10,8,10,8,6,6,5,5,8,8,2,5,11,2,2
"37179000027",11,4,9,3,9,4,11,5,12,12,4,3,3,13,7,5,11,11,5,5,5
"371510000LB",4,8,6,4,4,10,10,12,6,8,6,6,5,5,8,8,2,2,2,2,2
"3710900TA37",8,11,12,8,7,12,9,10,8,9,12,11,11,3,3,3,3,3,3,3,3
"37179000026",11,4,9,3,9,4,11,5,12,12,4,3,3,13,7,5,11,11,5,5,5
"37179000025",11,4,9,3,9,4,11,5,12,12,4,3,3,13,13,5,11,11,5,5,5
"37179000024",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37067000504",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"371150BEECH",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37179000023",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37067000503",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"37179000022",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37067000502",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"37065000104",7,7,13,1,13,1,2,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"37067000501",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"37065000103",7,7,13,1,13,1,7,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"371510000NM",12,8,6,2,4,9,4,12,12,6,11,4,13,8,7,11,5,5,11,11,11
"37183012-09",6,7,5,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37183012-08",6,2,5,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37099000GLV",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37183012-07",10,7,5,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"3700300G1G2",5,3,8,9,7,5,9,11,12,4,3,8,12,12,11,13,13,13,9,9,9
"37183012-06",6,7,5,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37183012-05",10,7,5,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37183012-04",10,7,3,6,10,13,13,1,2,13,13,2,1,4,2,6,6,6,6,4,4
"37067000507",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"37067000506",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"3706100CYCK",2,13,10,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"370890000RG",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37067000505",1,5,4,2,11,9,4,12,10,4,3,12,12,12,11,13,13,13,9,9,9
"371370001RB",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3706100CHAR",13,13,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"37179000010",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37099000CFK",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37179000018",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37011000002",5,3,8,12,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37011000001",5,3,8,12,3,5,12,11,11,3,8,8,12,9,9,9,9,9,13,13,13
"37179000016",9,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"371870000LM",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370890000PV",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37179000015",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000014",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000013",11,8,9,3,9,4,11,5,8,6,4,3,8,13,13,5,11,11,5,5,5
"37179000012",9,4,9,8,9,4,11,5,8,6,4,3,8,13,13,5,11,11,5,5,5
"370890000PR",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37179000011",11,8,6,8,9,4,11,9,8,6,11,3,3,8,13,5,11,11,5,5,5
"37143PARKVI",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37011000009",5,3,8,12,3,5,12,11,11,3,8,9,9,9,9,9,9,9,13,13,13
"37011000008",5,3,8,9,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37011000007",5,3,8,12,3,5,12,11,11,3,8,9,9,12,9,9,9,9,13,13,13
"37011000006",5,3,8,9,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37011000005",5,3,8,12,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37123000BIS",12,9,5,11,9,4,11,9,12,6,11,4,13,8,7,11,5,5,11,11,11
"37011000004",5,3,8,9,3,5,12,11,11,3,8,8,12,12,9,9,9,9,9,9,9
"37179000019",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37011000003",5,3,8,9,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37169001618",1,5,4,2,11,9,4,8,6,4,3,12,12,12,11,13,13,13,2,2,2
"37179000043",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000042",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000041",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000040",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"370210023.3",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370210023.2",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"37009000020",5,3,8,9,3,5,3,11,10,9,8,12,12,12,11,13,13,13,9,9,9
"370210014.3",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"370210014.2",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3712700P22A",7,7,13,1,6,7,7,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"3706100HALL",13,13,11,13,6,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"37179000032",9,4,9,8,9,4,11,5,8,12,4,3,8,13,13,5,11,11,5,5,5
"37179000031",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000030",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000039",11,4,9,3,9,4,11,5,8,12,4,3,8,13,13,5,11,11,5,5,5
"37179000036",11,8,9,3,9,4,11,9,12,6,4,3,3,8,13,5,11,11,5,5,5
"37179000035",9,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"370910000HV",7,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37179000034",11,8,9,8,9,4,11,5,8,6,4,3,3,13,13,5,11,11,5,5,5
"37179000033",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37119000243",8,11,9,7,8,8,9,10,9,12,8,11,3,11,3,3,3,3,3,5,5
"37119000242",8,12,12,8,7,12,5,10,8,9,12,11,11,3,5,7,7,7,7,7,7
"37119000241",9,12,12,8,7,12,5,9,8,9,12,11,8,3,5,7,7,7,7,7,7
"37119000240",8,12,12,8,7,12,5,10,8,9,12,11,11,3,5,7,7,7,7,7,7
"3714500MTTZ",4,6,7,10,5,11,8,8,6,5,5,10,2,5,6,2,2,2,2,2,2
"3703900PCHT",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3712700P21A",7,7,13,1,6,7,7,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"370210054.2",3,1,1,12,12,3,12,3,3,3,9,9,9,9,9,9,9,9,13,13,13
"3709700SH-B",5,3,8,9,7,12,3,11,12,4,3,8,13,8,7,3,3,3,3,3,3
"37147000301",7,7,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3709700SH-A",5,3,8,9,7,5,3,11,11,9,3,8,13,8,7,13,13,13,9,9,9
"37011000013",5,3,8,12,3,5,3,11,11,3,8,12,12,12,11,13,13,13,9,9,9
"37011000012",5,3,8,12,3,5,3,11,11,4,8,8,12,12,9,9,9,9,13,13,13
"37049000016",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37011000011",5,3,8,12,3,5,3,11,10,3,8,12,12,12,11,13,13,13,9,9,9
"37011000010",3,1,1,12,3,5,12,11,11,3,9,9,9,9,9,9,9,9,13,13,13
"37049000011",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37183001-09",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37119000232",11,4,9,3,8,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37119000231",8,4,9,3,8,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"37183001-07",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37119000230",8,11,9,7,8,8,9,5,9,12,8,3,3,11,5,5,11,11,5,5,5
"37183001-06",7,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37011000019",5,1,1,12,12,5,12,11,11,3,9,9,9,9,9,9,9,9,13,13,13
"37183001-05",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37011000018",3,3,8,12,3,5,12,11,11,3,9,9,9,9,9,9,9,9,13,13,13
"37183001-04",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37011000017",3,1,1,12,3,5,12,11,11,3,8,9,9,9,9,9,9,9,13,13,13
"37183001-03",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37011000016",5,3,8,12,3,5,3,11,11,3,8,8,12,12,11,13,13,13,9,9,9
"3713300RL09",2,13,10,13,13,2,2,7,13,1,1,7,7,7,4,4,4,4,4,6,6
"37011000015",5,3,8,12,3,5,3,11,11,4,8,8,12,12,9,9,9,9,9,9,9
"37049000019",2,13,10,5,13,1,2,7,1,2,1,7,7,7,4,4,4,4,4,6,6
"3712700P24A",7,7,13,1,6,7,7,1,2,2,2,13,10,10,10,10,10,10,10,10,10
"37011000014",5,3,8,12,3,5,3,11,11,4,8,12,12,12,11,13,13,13,9,9,9
"37119000239",11,12,12,7,8,8,5,9,8,11,12,11,8,3,5,7,7,7,7,7,7
"37049000017",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37037000020",6,9,7,6,2,10,8,2,7,7,13,1,6,1,1,1,1,1,1,1,1
"37119000237",11,12,2,7,8,8,5,9,8,11,12,11,8,3,5,7,7,7,7,7,7
"37119000236",9,4,6,8,9,4,11,9,9,12,4,3,8,13,13,7,7,7,7,7,7
"37119000235",9,4,2,3,9,8,11,9,9,12,4,3,3,13,13,5,11,11,5,5,5
"37119000234",9,4,2,3,9,8,11,9,9,12,4,3,3,13,13,5,11,11,5,5,5
"37119000233",11,4,9,3,9,8,11,5,9,12,4,3,3,13,13,5,11,11,5,5,5
"370450RIPPY",5,11,12,9,3,12,9,10,3,9,8,8,11,11,3,3,3,3,3,3,3
"3715700ED-1",1,5,4,2,11,11,4,8,6,4,6,6,5,5,11,8,2,2,2,2,2
"37183001-13",7,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37037000024",10,9,5,11,2,10,8,2,7,6,11,4,4,2,7,12,12,12,12,12,12
"37183001-12",7,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37183001-11",6,2,3,10,5,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37183001-10",7,2,3,10,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37037000021",4,9,7,10,4,10,8,2,5,5,10,5,6,1,1,1,1,1,1,1,2
"37049000005",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37049000003",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37049000002",2,13,10,5,13,1,2,7,1,2,2,7,7,7,4,4,4,4,4,6,6
"37131CREEKS",7,7,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3712700P23A",7,7,13,1,6,7,7,1,1,2,2,13,10,10,10,10,10,10,10,10,10
"37125000TLT",10,9,9,11,2,6,1,9,12,7,7,1,4,2,12,12,12,12,12,12,12
"37049000007",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"3707300004S",2,13,13,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"37183017-09",7,6,3,6,10,7,13,13,2,13,13,2,2,6,6,2,8,8,8,8,8
"3712900CF06",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"3715500026A",12,4,11,3,2,6,1,6,7,7,7,1,4,2,12,12,12,12,12,12,12
"37025009-00",9,8,6,8,7,4,11,9,8,11,11,4,8,8,7,7,7,7,7,11,11
"3712900CF05",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"37177000001",2,13,10,5,13,1,2,7,1,2,2,13,10,10,10,10,10,10,10,10,10
"370330PROVI",4,8,4,4,5,11,10,8,6,8,6,6,5,5,8,8,2,2,2,2,2
"37037000015",4,9,7,10,4,10,8,2,5,5,10,5,6,1,1,1,1,1,1,1,1
"3712900CF02",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"3712900CF01",13,10,11,13,1,2,6,4,13,1,1,7,7,7,4,4,4,4,4,6,6
"37183017-10",7,2,13,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37123000LIT",12,9,5,11,9,6,11,9,12,6,11,4,13,8,7,11,5,5,11,11,11
"37183001-02",6,2,3,10,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37183001-01",6,2,3,6,10,13,13,13,4,10,5,10,2,6,6,2,8,8,8,8,8
"37179000007",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000006",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"37179000005",11,4,9,3,9,4,11,5,8,12,4,3,3,13,13,5,11,11,5,5,5
"3706100ALBE",13,13,11,5,6,1,2,7,13,13,13,2,1,4,10,10,10,10,10,10,10
