"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37179000004",13,14,9,11,11,11,10,10,13,12,12,3,2,2,12,9,12,2,2,2,6,6,2,11,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"37179000003",13,14,9,11,11,11,10,10,13,12,12,3,2,2,12,9,12,2,2,2,6,6,2,11,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"37179000002",13,14,9,11,11,11,10,10,13,12,12,10,2,2,12,9,12,2,2,2,6,6,2,11,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"3701300WDPD",3,3,3,3,12,3,5,7,6,6,7,7,1,1,3,14,2,10,14,13,8,8,14,8,1,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,12,12,3,3,12,12,12,12,12
"37125000PDN",14,7,7,7,2,4,12,12,8,2,10,12,12,3,10,10,8,12,6,11,5,5,9,12,6,6,6,3,12,9,14,1,1,14,14,14,14,1,1,7,7,7,7,8,8,8,8,8,13,13,13
"37179000001",13,14,9,11,11,11,10,10,13,12,12,3,2,2,12,9,12,2,2,2,6,6,2,11,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"371510000TT",11,10,10,8,2,4,12,12,10,2,10,12,5,12,10,7,6,6,12,3,3,10,10,4,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
"37177000003",3,3,3,3,7,3,5,7,6,6,7,7,1,1,3,14,2,10,14,14,8,8,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37037000018",14,7,7,7,1,12,7,14,8,1,14,14,7,13,9,8,13,1,6,12,5,5,9,12,6,6,6,3,12,9,14,1,1,14,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,3,3
"37177000002",3,3,3,3,7,3,2,7,6,6,7,7,1,1,3,14,2,10,14,14,8,8,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"371510000TR",11,10,10,8,3,14,13,12,10,2,10,12,12,6,6,6,6,6,12,3,3,10,10,4,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
"37183017-13",1,12,1,14,5,12,2,6,7,7,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,1,8,1,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"3701700P202",7,2,2,2,14,6,4,4,1,13,10,9,3,7,8,2,10,8,6,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37183017-12",1,12,14,14,5,12,2,6,7,7,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,1,8,1,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"3701700P201",7,2,2,2,14,6,4,4,1,13,10,9,3,7,8,2,10,8,6,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37183017-11",1,12,1,1,5,12,6,5,7,7,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,1,8,6,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"37179000009",13,14,9,11,11,11,10,10,13,12,12,3,2,3,10,9,12,2,2,2,6,6,9,12,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"37179000008",13,14,9,11,11,11,10,10,13,12,12,3,2,2,12,9,12,2,2,2,6,6,9,12,2,11,2,10,10,7,7,2,2,5,2,2,2,7,7,1,1,13,13,13,10,10,10,13,8,8,8
"37067000112",10,11,6,9,13,10,11,2,11,11,4,5,10,11,11,5,5,5,5,5,9,11,5,4,4,10,10,7,7,11,11,11,11,11,9,9,5,5,5,13,10,1,1,1,1,1,1,1,11,11,11
"37037000042",14,7,7,7,1,12,7,12,2,1,14,1,7,13,9,1,3,1,6,12,10,3,13,13,6,6,6,8,6,4,4,8,8,8,14,14,14,1,1,8,8,8,14,14,14,14,14,14,14,3,3
"3705100MR02",7,2,2,7,2,4,12,4,8,2,13,12,12,3,10,10,8,12,13,11,5,5,9,12,6,6,6,3,12,9,14,1,1,14,14,14,14,1,1,7,7,7,7,8,8,8,8,8,13,13,13
"3710900LW31",9,9,5,10,6,2,14,13,9,5,5,4,6,5,2,12,7,7,4,9,2,2,11,6,7,5,7,13,13,5,10,10,7,7,7,10,10,10,10,10,13,10,10,10,13,13,13,10,10,10,10
"371510000UG",11,10,10,7,2,4,12,12,8,2,10,12,12,3,10,7,6,6,12,3,11,10,10,12,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
"3708100G42B",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3710900SL24",8,13,5,10,9,2,14,13,9,4,5,11,6,10,5,11,7,7,4,4,4,4,6,6,7,5,7,13,13,5,10,10,7,7,7,10,10,10,10,10,13,10,10,10,13,13,13,10,10,10,10
"3708100G42A",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3710900LW18",9,9,5,10,9,2,14,13,9,5,5,4,6,10,2,12,7,7,4,9,2,2,11,6,7,5,7,13,13,5,10,10,7,7,7,10,10,10,10,10,13,10,10,10,13,13,13,10,10,10,10
"3714500SWST",2,1,12,4,1,5,7,2,2,10,8,14,7,13,1,1,3,3,3,12,10,13,3,1,10,3,14,14,1,4,8,8,8,8,8,8,8,8,8,8,8,14,6,6,6,6,6,6,6,6,6
"37037000045",14,7,7,7,1,12,7,12,8,1,14,14,7,13,9,8,13,1,6,12,5,5,9,12,6,6,6,3,12,9,14,1,1,14,14,14,14,1,1,8,8,8,14,14,14,14,14,14,14,3,3
"371510000SW",11,10,10,7,2,4,12,12,8,2,10,13,12,3,7,7,11,11,6,6,9,9,4,5,3,4,10,11,11,10,5,5,5,10,5,5,9,9,5,13,10,1,11,11,11,11,11,11,1,1,1
"37009000012",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W25",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37183017-07",1,12,1,14,5,12,2,6,14,14,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,8,8,6,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"37009000011",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37183017-06",1,12,14,14,5,12,2,6,7,7,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,8,8,1,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"37129000W24",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000010",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"371510000ST",11,10,12,4,1,5,12,14,8,2,10,12,12,3,6,6,6,6,12,3,3,10,3,1,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
"37183017-05",1,12,1,1,5,12,6,5,2,14,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,8,8,6,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"37183017-04",1,12,1,1,5,12,2,6,7,7,1,8,8,14,13,3,1,13,1,10,12,1,8,14,8,14,8,1,8,6,8,4,6,6,6,6,6,6,6,6,6,6,8,7,7,7,7,3,3,14,14
"37129000W21",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37183017-03",1,12,1,1,5,12,6,5,7,7,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,8,8,6,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"370910000UN",3,3,3,3,7,7,2,6,7,6,7,6,9,9,14,3,1,10,14,14,14,14,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37183017-02",1,12,14,14,5,12,2,6,7,7,1,8,8,14,13,3,1,13,1,10,12,1,8,14,8,12,8,1,8,1,8,4,6,6,6,1,1,14,14,14,14,6,8,7,7,7,7,3,3,14,14
"37183017-01",1,12,1,14,5,12,6,5,14,14,1,8,8,14,13,13,14,13,1,10,12,1,8,14,8,12,8,8,8,6,8,4,6,6,6,6,6,6,6,6,6,6,8,7,7,7,7,3,3,14,14
"370210032.1",5,5,8,5,10,9,1,3,5,3,11,2,4,4,4,4,4,4,7,7,7,7,7,7,5,7,5,5,5,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2
"37009000018",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37009000017",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37009000016",9,8,13,6,13,10,3,1,3,4,5,11,6,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W29",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37067000101",11,11,6,9,13,10,3,1,11,11,4,5,10,11,11,5,5,5,5,5,9,11,5,4,4,10,10,7,7,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"371870000SC",3,3,3,3,7,3,5,7,6,6,7,7,1,1,14,14,2,10,14,14,8,8,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37009000015",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"370210045.1",5,5,8,5,10,9,1,3,5,3,11,2,4,4,4,4,4,4,7,7,7,7,7,7,5,7,5,5,5,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2
"37129000W28",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000014",9,8,13,6,13,10,3,1,3,4,5,11,6,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37037000030",14,7,7,7,1,5,7,14,8,2,10,12,12,3,9,1,3,1,6,12,5,5,9,12,6,6,6,3,12,9,14,8,8,8,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,3,3
"37129000W27",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000013",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W26",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"371190204.1",6,9,11,13,6,14,13,11,13,9,9,10,2,5,2,9,7,11,9,6,2,2,11,2,13,2,11,2,2,2,2,7,10,2,10,7,7,2,2,9,9,9,9,9,9,9,9,9,9,9,9
"3714100MT19",4,4,4,12,12,3,8,7,14,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"371870000SK",3,3,3,3,7,3,2,7,6,6,7,7,1,1,14,3,1,10,14,14,8,8,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"371510000TB",11,10,10,7,2,4,12,12,8,2,10,13,5,12,10,7,6,6,12,3,11,10,10,12,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
"3704900TE13",4,4,3,3,12,3,5,7,6,6,7,7,1,1,3,14,2,10,10,13,8,8,14,8,1,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,12,12,3,3,12,12,12,12,12
"3713300FS16",4,4,4,12,12,3,5,7,6,6,7,7,1,7,3,14,10,10,10,13,13,8,14,8,1,1,9,9,9,3,3,3,3,3,3,3,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37081000G13",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G12",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G11",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G10",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3714100LU16",4,4,4,12,12,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37129000W13",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37129000W12",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37081000G19",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G18",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G17",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G16",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G15",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37009000009",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37009000008",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37081000G14",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37009000007",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37009000006",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W18",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000004",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W17",4,4,2,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000003",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W16",4,4,2,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37009000002",9,8,13,6,13,10,3,1,3,4,5,11,10,11,11,5,5,5,5,5,11,11,6,5,11,13,13,7,11,11,11,11,11,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"37129000W15",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"3706100ROSE",7,4,4,1,5,8,8,8,14,14,6,7,3,1,8,2,2,8,13,8,13,12,12,8,1,9,12,12,3,3,3,3,3,12,3,12,12,3,3,3,3,3,3,3,3,3,12,12,12,12,12
"37081000G02",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G01",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G09",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G08",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G07",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3713100WOPO",3,3,3,3,7,7,2,6,7,7,7,6,9,9,14,3,1,14,14,14,14,14,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37081000G06",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G05",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"370910000WN",3,3,3,3,7,7,2,6,7,6,7,6,9,9,14,3,1,10,14,14,14,14,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37081000G04",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G03",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3719901-BUR",5,5,8,5,10,9,1,3,5,4,11,11,4,4,4,4,4,4,4,4,4,7,7,7,5,7,5,5,5,13,13,13,13,11,9,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5
"370630034-1",2,1,12,4,1,5,7,14,12,10,8,14,7,8,1,1,3,3,3,12,10,13,3,1,10,3,14,14,1,4,4,8,8,8,8,8,8,8,8,8,8,14,6,6,6,6,6,6,6,6,6
"3700100010N",2,1,12,4,1,5,7,14,12,10,8,14,7,13,1,1,3,3,3,12,10,13,3,1,10,3,14,14,1,4,4,8,8,8,8,8,8,8,8,8,8,14,6,6,6,6,6,6,6,6,6
"37081000G35",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"370210010.1",5,5,8,5,10,9,1,3,5,3,11,2,4,4,4,4,4,4,7,7,7,7,7,7,5,7,5,5,5,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2
"370830RR1-2",3,3,3,12,7,7,2,6,7,7,6,6,9,9,14,3,1,14,14,14,14,14,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37081000FR4",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G34",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G33",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000FR3",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G32",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000FR2",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000FR1",10,10,10,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37081000G31",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3706100WALL",7,4,4,1,5,8,8,7,14,14,6,7,1,1,8,2,2,8,13,8,13,12,12,8,1,9,12,12,3,3,3,3,3,12,3,12,12,3,3,3,3,3,3,3,3,3,12,12,12,12,12
"37081000G30",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"3712700P18A",3,3,3,12,7,7,2,6,7,7,6,6,9,9,14,3,1,14,14,14,14,14,1,3,14,8,4,4,4,8,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"370630034-2",2,1,12,4,1,5,7,14,12,10,8,14,7,8,1,1,3,3,3,12,10,13,3,1,10,3,14,14,1,4,4,8,8,8,8,8,8,8,8,8,8,14,6,6,6,6,6,6,6,6,6
"3700100010S",2,1,12,4,1,5,7,14,12,10,8,14,7,13,1,1,3,3,3,12,10,13,3,1,10,3,14,14,1,4,4,8,8,8,8,8,8,8,8,8,8,14,6,6,6,6,6,6,6,6,6
"37129000W31",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37081000G39",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
"37129000W30",4,4,4,2,14,6,4,4,1,13,13,9,3,7,8,2,10,8,13,8,13,12,12,9,9,1,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,12,12,3,7,7,7,7
"37081000G38",10,10,6,8,4,1,11,2,10,8,2,13,13,6,6,6,6,6,12,3,3,10,10,10,3,4,3,6,14,14,9,9,9,9,11,11,11,11,11,11,11,11,1,1,1,1,1,1,11,11,11
