"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37081000H04",48,15,15,47,47,34,34,34,5,23,2,20,20,15,15,20,22,32,32,14,8,8,5,8,8,9,8,7,22,22,22,20,31,13,13,20,15,20,32,49,20,13,49,13,3,20,20,12,9,1,1,12,40,40,40,40,30,30,12,12,28,39,39,39,39,39,39,39,2,40,40,28,39,39,39,11,39,22,2,39,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,20,20,20,20,20
"37119000056",38,38,38,41,43,38,38,41,41,41,41,41,41,41,41,41,41,41,41,38,18,33,33,29,29,29,16,16,16,38,16,11,11,21,21,12,12,12,12,35,16,35,11,35,35,35,35,26,26,26,26,22,22,33,33,16,16,8,8,35,41,41,41,41,9,9,9,32,16,8,31,31,31,31,31,16,16,26,35,35,35,35,35,35,12,8,8,8,8,36,39,39,36,39,39,39,39,39,39,39,39
"37081000H03",48,15,15,47,47,34,34,34,5,23,2,20,20,15,15,20,22,32,32,14,8,8,5,8,8,9,8,7,22,22,22,20,49,49,13,20,15,9,13,13,49,49,13,13,3,20,20,12,12,12,9,24,38,24,24,24,30,30,12,12,28,39,39,39,39,39,39,39,2,40,40,28,39,39,39,11,39,22,2,39,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,20,20,20,20,20
"37119000055",38,38,38,41,43,38,38,41,41,41,41,41,41,41,41,41,41,41,41,38,18,33,33,29,29,29,16,16,16,38,16,11,11,21,21,12,12,12,12,12,16,35,11,35,35,35,35,26,26,26,26,22,22,33,8,8,8,8,8,35,41,41,41,41,9,9,9,32,16,16,16,31,31,31,16,16,16,26,35,35,35,35,35,35,12,8,8,8,8,36,39,39,36,39,39,39,39,39,39,39,39
"371370004HB",5,5,30,28,3,3,3,28,3,3,3,30,36,28,28,28,37,37,37,30,30,30,30,10,30,30,45,45,45,45,3,3,3,3,25,25,6,6,25,25,46,46,28,28,28,28,6,6,15,15,4,15,15,15,15,15,15,6,4,4,4,4,4,4,4,4,4,10,10,10,15,15,7,7,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,30,30,30,30,43,43,43,43,30,30,24,24
"37081000H02",48,15,15,47,47,34,34,34,5,23,2,20,20,15,15,20,22,32,32,14,8,8,5,8,8,9,8,7,22,22,22,20,49,49,13,20,15,9,13,13,49,49,13,13,3,20,20,12,12,12,9,24,38,24,24,24,30,30,12,12,28,39,39,39,39,39,39,39,2,40,40,28,39,39,39,11,39,22,2,39,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,20,20,20,20,20
"37119000054",38,38,38,41,43,38,38,41,41,41,41,41,41,41,41,41,41,41,41,38,18,33,33,29,29,29,16,16,16,38,16,11,11,21,21,12,12,12,12,35,35,8,8,8,8,8,8,8,26,26,26,41,41,33,33,16,16,8,8,35,35,35,35,26,35,35,35,8,8,16,16,31,31,31,31,16,16,26,35,35,35,35,35,35,12,8,8,8,8,36,39,39,36,39,39,39,39,39,39,39,39
"37119000053",33,38,38,41,43,38,38,41,41,41,41,41,41,41,41,41,41,41,41,38,33,33,33,29,29,29,16,16,16,38,16,11,8,11,21,12,12,12,12,12,16,35,11,35,35,35,35,26,26,26,26,22,22,8,8,26,8,8,8,35,35,35,35,26,35,35,35,8,8,16,16,31,31,31,16,16,16,26,35,35,35,35,35,35,12,8,8,8,8,36,39,39,36,39,39,39,39,39,39,39,39
"371750000B4",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"370210052.1",12,12,29,12,1,1,29,29,16,16,29,12,1,29,29,1,1,1,1,1,29,23,12,12,12,23,23,1,44,1,18,18,44,18,44,44,24,24,23,21,23,23,23,23,47,18,18,18,47,18,47,27,47,47,47,47,27,27,49,27,23,23,49,49,49,27,27,27,27,27,27,49,49,41,41,49,49,49,49,49,41,23,23,23,23,23,23,23,23,23,23,23,23,23,44,44,44,23,23,23,23
"371750000B3",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"37119000052",33,33,41,38,38,43,43,22,22,35,27,27,27,35,43,43,35,35,43,18,33,18,18,16,16,38,38,38,11,11,11,16,8,11,11,8,16,16,16,16,35,16,12,41,8,8,8,8,8,8,41,41,33,33,8,26,8,16,26,35,35,35,35,26,35,35,35,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"37119000051",35,33,41,38,38,43,43,22,22,35,27,27,27,35,43,43,35,35,43,18,33,18,18,16,16,38,38,38,11,11,11,16,8,11,11,8,16,16,16,16,35,8,8,41,8,8,8,8,8,8,41,41,41,41,8,8,8,16,8,8,35,35,35,26,35,35,35,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"371750000B2",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"37119000050",33,33,41,38,38,43,43,22,22,35,27,27,27,35,35,35,35,35,43,18,33,18,18,16,16,38,38,38,11,11,11,16,16,16,16,16,16,16,16,16,35,16,12,41,8,8,8,8,8,8,41,41,33,34,34,26,35,16,8,8,35,35,35,35,31,35,35,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"371750000B1",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"370290000SM",3,3,3,31,30,30,45,45,45,30,30,3,3,3,28,28,30,31,30,37,37,17,17,30,17,45,30,30,30,5,5,5,39,45,19,39,39,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"37119000059",33,33,41,38,38,43,43,22,22,35,27,27,27,35,35,35,35,35,43,18,33,18,18,16,16,38,38,38,11,11,11,16,16,16,16,16,16,16,16,16,16,16,12,8,8,8,8,8,8,8,41,41,33,34,34,26,35,16,26,8,8,26,26,35,31,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37183002-03",36,42,42,36,50,36,14,14,36,42,40,42,25,26,25,48,50,49,49,49,49,4,4,26,25,42,26,25,4,39,39,39,45,36,36,36,7,7,7,29,5,5,5,5,25,25,25,25,19,19,19,19,36,29,29,48,48,48,48,48,48,48,48,48,38,38,38,48,38,38,38,43,43,43,13,13,13,10,10,10,43,43,48,48,48,48,48,38,10,10,10,10,10,22,22,22,1,1,1,33,33
"370290000SH",3,3,3,31,30,30,45,45,45,30,30,3,3,3,28,28,30,31,30,37,37,17,17,30,17,45,30,30,30,5,5,5,39,45,19,39,39,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"37119000058",33,33,41,38,38,43,43,22,22,35,27,27,27,35,43,43,35,35,43,18,33,18,18,16,16,38,38,38,11,11,11,16,16,16,16,16,16,16,16,16,16,16,12,8,41,41,8,8,8,8,41,41,33,34,34,26,35,16,26,8,8,26,26,35,31,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37183002-02",36,42,42,36,50,36,14,14,36,42,40,42,25,26,25,48,50,49,49,49,49,4,4,26,25,42,26,25,4,39,39,39,45,36,36,36,7,7,7,29,5,5,5,5,25,25,25,25,19,19,19,19,36,29,29,48,48,48,48,48,48,48,48,48,38,38,38,48,38,38,38,43,43,43,13,13,13,10,10,43,43,43,48,48,48,48,48,48,48,48,48,48,48,38,38,38,38,38,38,38,38
"370150000M2",3,3,3,31,39,39,39,8,45,30,30,3,3,3,28,28,30,30,31,31,31,37,37,30,37,17,17,42,46,46,5,5,5,45,45,19,19,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"37119000057",35,33,41,38,38,43,43,22,22,35,27,27,27,35,43,35,35,35,43,18,33,18,35,35,16,38,38,38,11,11,11,16,16,16,16,16,16,16,16,16,35,16,12,41,41,41,8,8,8,8,8,34,33,34,34,26,35,16,26,8,8,26,26,35,31,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37183002-01",36,42,42,36,50,36,14,14,36,42,40,36,25,26,25,48,50,49,49,49,49,4,4,26,25,4,26,25,4,39,39,39,45,36,36,36,7,7,7,29,5,5,5,5,25,25,25,25,19,19,19,19,36,29,29,48,48,48,48,48,48,48,48,48,38,38,38,48,38,38,38,38,38,38,38,1,1,1,43,43,10,10,10,46,10,10,10,48,48,48,48,48,48,38,38,38,38,38,38,38,38
"370150000M1",3,3,3,31,30,30,45,45,45,30,30,3,3,3,28,28,30,30,31,48,31,37,37,30,37,17,17,42,46,46,5,5,5,45,45,19,19,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"37081000CG2",7,7,39,26,34,5,5,5,34,2,23,15,13,20,20,15,14,7,15,15,50,5,8,50,50,50,20,13,49,49,49,49,20,31,32,26,9,32,20,32,9,9,9,49,1,1,1,1,1,9,12,40,12,12,12,45,45,1,24,45,45,45,40,40,40,40,40,33,33,33,33,39,11,11,11,39,11,11,39,33,45,45,45,29,33,33,33,33,33,29,29,29,29,29,29,29,9,11,11,11,11
"3714900SA04",16,22,16,16,11,16,1,1,32,32,13,24,16,16,1,5,5,29,29,41,41,29,29,2,18,18,44,18,18,47,2,12,23,24,23,23,47,47,47,47,47,47,47,18,18,23,23,23,23,27,18,18,18,18,18,18,34,44,44,44,44,44,47,47,44,44,44,44,44,47,21,41,27,27,27,27,27,27,27,27,26,44,44,26,21,21,47,47,47,47,47,47,44,44,47,47,47,47,47,44,44
"37081000CG1",7,7,39,26,34,5,5,5,34,2,23,15,13,20,20,15,20,7,15,15,50,5,8,47,50,50,20,13,49,49,49,49,20,31,32,26,9,32,20,32,9,9,9,49,1,1,1,1,1,9,12,40,12,12,12,45,45,1,24,45,45,45,40,40,40,40,40,33,33,33,33,39,11,11,11,39,11,11,39,33,45,45,45,29,33,33,33,33,33,29,29,29,29,29,29,29,9,11,11,11,11
"37067000133",34,46,46,15,20,46,46,20,20,34,15,11,2,2,5,23,13,23,23,44,44,34,38,24,7,22,7,8,20,20,20,9,9,15,15,15,13,13,4,1,1,1,1,1,49,38,38,2,24,24,20,20,20,31,31,31,20,9,31,31,31,22,22,30,2,2,2,18,18,18,22,22,22,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,36
"37067000132",34,34,7,20,20,46,15,15,11,34,20,2,2,2,5,23,13,23,7,44,44,34,38,24,7,22,50,50,20,20,20,9,9,15,15,15,13,13,4,1,1,20,26,26,26,49,2,2,38,38,20,20,20,20,20,20,31,31,31,31,31,22,22,30,2,2,2,18,18,18,22,22,22,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,36
"37067000131",34,46,46,20,20,46,46,20,20,34,20,2,2,2,5,23,13,23,7,44,44,34,38,24,7,22,50,50,20,20,20,9,9,15,15,13,13,13,4,1,1,20,1,26,26,49,2,2,38,38,20,20,20,31,31,31,31,31,31,31,31,22,22,30,2,2,2,18,18,18,22,22,22,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,36
"370510G5A-2",6,4,4,4,4,48,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,27,14,48,14,43,48,14,10,10,14,40,40,40,40,40,6,37,5,5,5,7,29,37,37,39,7,7,28,3,3,10,10,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"370510G5A-1",4,4,4,4,4,4,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,48,14,43,48,14,10,10,14,40,40,40,40,40,40,40,4,5,5,29,29,37,37,39,28,28,28,3,3,10,10,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"371810000NV",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,26,25,42,42,30,30,5,45,19,5,19,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37169000020",46,34,7,20,20,46,15,15,11,20,15,15,2,2,5,23,13,23,7,44,44,34,50,47,20,50,50,50,20,20,20,9,9,22,22,15,13,13,4,1,1,20,26,26,26,49,2,2,38,38,2,38,24,20,20,20,31,31,31,45,45,45,30,22,22,30,30,30,30,30,46,46,45,45,45,45,33,33,33,13,2,2,33,2,45,45,45,45,45,45,33,33,9,9,9,9,29,29,29,40,40
"37045GROVER",16,22,16,16,16,44,44,44,44,44,16,16,38,38,44,44,9,9,29,41,41,29,29,2,23,18,44,18,18,47,2,12,23,24,23,47,47,47,47,47,47,47,47,18,18,23,23,23,23,27,18,18,18,18,18,18,34,44,44,44,44,44,47,47,44,44,44,44,44,47,21,41,27,27,27,27,27,27,27,27,26,44,44,26,21,21,47,47,47,47,47,47,44,44,47,47,47,47,47,44,44
"37119000001",35,33,33,33,9,9,43,35,22,22,22,38,35,35,43,35,11,43,18,18,33,18,18,16,11,43,38,38,11,11,11,16,8,11,11,11,11,16,16,16,35,16,41,41,8,8,8,8,8,8,41,34,41,41,8,8,26,16,8,8,8,26,26,26,31,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"37115MARS-H",24,44,29,12,1,29,29,29,16,16,29,24,1,29,29,1,1,1,1,1,29,23,12,12,12,23,23,1,44,1,18,18,18,44,44,44,44,44,44,18,23,23,23,23,47,47,49,49,49,49,49,49,49,23,23,23,23,23,23,23,27,47,44,44,47,47,21,21,21,21,47,47,47,47,47,44,44,44,44,44,44,26,26,44,47,44,44,44,44,44,44,44,47,47,23,23,23,44,44,47,47
"370130GILEA",5,5,5,30,31,28,28,8,8,3,3,30,36,28,3,37,37,37,37,30,30,30,30,10,30,17,17,42,45,45,3,3,3,3,25,25,25,6,6,42,46,46,28,28,28,28,6,6,15,15,4,15,15,15,15,15,15,6,4,4,4,4,4,4,4,4,4,10,10,10,15,15,7,7,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,30,30,30,30,43,43,43,43,30,30,24,24
"3706100GLIS",31,37,27,3,28,37,37,37,28,8,46,10,31,8,6,3,3,46,46,36,46,10,48,40,40,10,36,40,3,42,37,25,25,25,3,43,43,3,3,3,28,48,48,46,42,5,37,43,28,6,42,42,14,14,14,14,14,7,15,15,7,7,10,19,7,14,10,4,42,4,5,4,50,15,15,15,5,24,24,5,5,5,5,5,5,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4
"371750000DR",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"37025006-00",23,43,43,23,13,13,23,23,38,33,9,9,9,9,11,11,27,11,11,11,11,9,9,9,9,32,22,9,8,8,27,34,1,33,34,34,34,35,33,38,22,34,34,22,16,13,13,11,11,11,11,2,2,2,2,2,2,2,20,22,9,9,20,20,34,18,18,28,28,9,9,9,9,9,9,9,9,9,9,28,36,36,28,28,31,31,31,16,16,16,16,16,16,16,16,16,16,16,16,9,9
"37119000009",35,33,33,33,9,9,43,22,22,35,27,27,27,35,43,35,35,35,43,18,33,18,18,16,11,43,38,38,21,33,33,21,21,38,11,8,16,16,16,16,35,8,8,41,8,8,8,8,8,8,41,41,41,41,8,8,8,16,8,35,35,35,35,26,35,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"37099000CUL",1,1,1,29,29,12,12,12,12,12,12,29,29,1,12,12,12,12,12,12,12,1,1,1,1,1,1,23,1,44,44,44,18,44,44,44,44,44,44,18,44,44,44,44,44,44,44,44,44,44,44,44,47,47,47,47,47,47,47,49,49,49,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,49,49,49,49,49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
"37119000008",35,33,33,33,9,9,43,22,22,35,27,27,27,35,43,35,35,35,43,18,33,18,18,16,11,43,38,38,11,11,11,16,8,38,11,8,16,16,16,16,35,16,12,41,8,8,8,8,8,8,8,34,41,41,8,8,8,16,8,8,8,26,26,26,31,31,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,32,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"37119000007",35,33,33,33,9,9,18,22,22,22,22,38,35,27,35,35,11,43,35,43,16,16,18,16,11,35,35,21,21,33,33,21,21,38,11,11,11,8,35,11,35,16,41,12,11,33,41,41,34,34,8,34,41,41,8,35,26,35,35,18,18,16,32,16,16,16,31,31,12,12,12,12,12,12,12,12,31,32,8,8,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"37119000006",35,2,33,33,9,9,18,33,33,38,22,38,35,27,35,43,11,43,35,43,16,16,16,11,35,35,35,21,38,16,35,35,21,38,8,11,35,8,35,11,11,11,35,11,34,34,34,34,34,34,34,34,41,41,35,35,26,35,35,18,18,16,32,16,16,16,16,16,31,31,8,8,8,8,8,8,8,8,8,8,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"37119000005",38,38,33,33,9,9,22,33,33,38,22,38,35,27,35,43,11,43,33,22,9,11,11,33,33,33,33,33,38,16,35,35,38,8,8,11,35,8,35,35,35,11,35,11,34,34,34,34,34,34,34,8,8,33,35,35,26,35,35,18,18,16,32,16,16,16,16,16,31,31,8,8,8,8,8,8,8,8,8,8,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"37119000004",38,2,13,33,9,9,22,33,33,38,38,35,33,33,33,33,43,27,33,43,16,16,16,33,33,33,33,33,38,16,35,35,38,8,8,11,35,11,11,11,11,11,35,11,34,34,34,34,34,34,34,8,8,33,35,35,26,35,35,18,18,16,32,16,16,16,16,16,31,31,8,8,8,8,8,8,8,8,8,8,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"3704700P26B",31,37,27,40,37,31,21,17,17,4,46,8,8,6,10,10,10,21,36,10,27,27,27,28,28,36,10,10,10,10,6,6,6,48,42,42,43,3,40,14,14,10,31,37,6,37,29,29,29,37,14,14,5,5,5,5,14,7,15,15,7,7,10,19,29,14,14,14,5,5,4,5,5,50,50,50,50,50,50,50,50,50,50,50,50,4,4,4,4,4,42,42,42,42,42,42,42,50,2,2,2
"37119000003",38,38,33,33,9,9,22,33,33,38,38,38,33,33,33,33,11,27,33,22,9,11,16,33,33,33,33,33,38,16,35,35,38,8,8,11,35,11,11,35,11,11,35,11,34,34,34,34,34,34,34,8,8,33,35,35,26,35,35,18,18,16,32,16,16,16,16,16,31,31,8,8,8,8,8,8,8,8,8,8,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
"37119000002",35,33,41,41,9,9,43,22,22,35,27,27,27,35,43,43,43,43,35,18,18,16,18,16,11,43,38,38,21,33,33,21,21,38,11,11,11,8,35,35,35,8,8,12,11,33,41,41,34,41,34,34,41,33,8,8,8,16,8,18,18,16,32,16,16,16,31,31,12,12,12,12,12,12,12,12,31,32,32,32,32,32,36,36,8,12,12,12,12,36,39,39,12,12,12,12,12,12,12,12,12
"37173ALARKA",1,1,1,29,29,12,12,12,12,12,12,29,29,1,12,12,12,12,12,29,12,1,1,1,1,1,1,23,1,44,44,44,18,44,44,44,44,44,44,18,44,44,44,44,44,44,44,44,44,44,44,44,47,47,47,47,47,47,47,49,49,49,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,49,49,49,49,49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
"371750000CC",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"370210008.3",11,11,29,12,12,29,29,16,29,29,29,12,1,29,29,1,1,16,16,12,29,12,23,23,23,12,12,44,23,18,18,24,24,18,18,24,23,23,18,44,18,18,18,47,23,47,47,47,18,18,27,27,44,49,49,27,49,49,49,27,47,27,27,27,27,27,27,27,49,49,49,49,49,49,49,49,49,49,41,49,41,23,23,23,23,23,23,23,23,23,23,23,23,23,44,44,44,23,23,23,23
"37067000122",34,46,46,15,46,15,46,20,20,34,20,2,47,47,2,2,23,14,23,47,47,47,47,5,47,32,7,8,50,50,22,22,22,15,15,13,22,22,22,4,4,1,1,1,49,38,38,38,24,24,20,20,20,31,31,31,20,39,39,2,2,2,2,28,28,28,28,2,40,28,28,11,36,36,22,18,18,18,18,18,18,39,39,39,39,39,39,2,2,2,2,2,2,2,2,2,6,6,6,6,18
"371190223.1",22,16,38,9,41,41,41,41,41,41,41,41,41,41,41,9,9,41,41,38,18,33,33,29,29,29,16,16,16,38,16,11,11,21,21,41,41,41,41,27,27,27,27,27,35,35,35,26,26,26,26,22,22,8,8,8,8,8,8,35,35,35,35,26,26,26,26,26,26,26,26,26,26,26,26,26,26,36,36,12,12,12,12,12,35,35,35,27,27,27,36,36,39,21,21,21,21,21,21,21,21
"370210008.2",11,11,29,12,12,29,16,16,16,16,29,1,12,12,16,29,29,16,16,12,29,12,23,23,23,12,12,44,23,18,18,24,24,18,18,24,23,23,18,44,18,18,18,47,23,47,47,47,18,18,27,47,44,49,49,27,49,49,49,27,47,27,27,27,27,49,49,49,27,27,27,27,41,49,49,49,49,49,41,49,41,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"3708100SDRI",47,26,15,47,47,34,34,34,5,23,2,20,20,15,15,20,22,32,32,20,20,5,5,50,50,20,20,20,29,22,22,20,49,49,49,49,20,9,13,13,49,49,13,13,3,20,20,12,12,12,9,24,38,24,24,24,30,30,12,12,12,28,28,2,40,40,40,33,33,33,33,39,39,39,39,11,39,22,2,39,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,20,20,20,20,20
"37177000016",5,5,5,31,30,30,45,45,45,28,30,3,3,3,28,28,30,31,30,37,37,17,17,30,17,45,17,42,46,46,5,5,39,45,19,19,19,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"37177000015",5,5,5,31,30,30,45,45,45,28,30,3,3,3,28,28,30,31,30,37,37,17,17,30,17,45,17,42,46,46,5,5,39,45,19,19,19,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"371750000CM",11,11,12,29,29,12,1,1,29,29,1,1,12,12,1,29,29,16,16,12,1,12,23,23,1,1,1,23,1,44,24,24,24,27,27,23,23,23,18,44,18,18,18,47,47,18,18,47,18,47,27,47,27,27,27,27,49,49,27,47,23,23,49,49,49,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
