"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37179000035",31,21,21,21,38,2,38,38,38,38,38,38,14,14,14,14,14,14,14,38,20,20,20,37,21,20,38,10,37,37,37,20,19,19,19,19,2,31,31,31,34,32,2,23,7,34,34,7,7,34,20,34,20,20,7,2,2,31,48,48,48,2,7,7,7,7,24,24,24,24,7,7,26,7,24,24,24,24,42,42,42,42,42,42,42,42,26,26,26,26,26,26,26,42,24,24,26,26,26,24,24
"370910000HV",5,46,46,12,12,12,12,35,41,35,35,35,35,35,35,45,22,45,35,46,17,45,45,46,18,29,30,30,35,35,35,30,30,22,22,22,14,14,14,26,43,27,30,27,27,12,12,12,12,30,49,49,49,49,49,41,19,47,18,18,18,18,49,49,49,18,18,18,21,21,21,21,21,18,18,18,18,18,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
"37179000034",32,32,21,21,38,34,34,34,34,13,38,38,14,14,14,14,14,14,14,38,20,20,20,11,11,11,11,10,37,37,10,10,10,2,19,19,19,19,19,21,19,19,2,23,7,34,34,34,7,23,34,35,35,2,6,7,31,31,48,48,48,2,7,24,24,24,15,19,19,26,26,26,7,7,7,24,24,24,42,42,42,22,22,22,22,22,22,22,22,22,22,22,22,5,5,5,5,27,5,5,5
"37179000033",32,32,17,34,34,34,34,34,34,13,38,38,14,14,14,14,14,14,14,38,20,20,20,11,11,11,11,10,37,37,10,10,10,2,19,19,19,19,19,19,34,32,2,23,7,34,34,34,7,34,34,35,35,2,6,7,31,31,48,48,48,2,7,7,7,7,24,24,24,24,7,7,26,26,24,24,24,24,42,42,42,42,42,42,42,42,26,26,26,26,26,26,26,42,24,24,26,26,26,24,24
"37119000243",19,30,38,19,19,19,19,2,2,21,21,21,39,39,39,39,39,39,39,39,39,31,31,31,31,10,20,20,10,20,20,2,2,34,31,31,31,2,2,2,2,2,7,7,48,48,31,31,31,31,31,48,48,48,48,48,6,23,6,6,23,23,6,48,9,9,6,7,7,31,31,9,31,24,23,23,23,23,23,23,23,23,23,6,6,9,9,9,9,9,9,9,23,23,23,23,23,23,23,23,26
"37119000242",3,37,31,31,39,25,32,32,25,3,8,3,40,40,34,11,34,34,34,2,40,40,10,10,10,1,19,31,31,31,31,31,31,31,11,38,3,3,48,48,10,10,10,10,20,20,32,20,20,20,40,40,40,40,10,20,20,37,15,15,15,31,8,8,8,31,31,31,37,8,37,37,9,3,20,6,9,3,3,37,37,37,20,20,20,6,6,6,6,6,6,20,20,20,20,39,39,37,37,37,37
"37119000241",3,37,31,31,39,25,32,32,25,3,8,3,40,40,34,11,34,34,34,2,40,40,10,10,10,1,19,31,31,31,31,31,31,31,10,10,10,37,48,48,10,10,10,10,20,20,32,20,20,20,40,40,40,40,10,20,20,37,15,15,15,31,8,8,8,31,31,31,37,8,37,37,9,3,20,6,9,3,3,37,37,37,20,20,20,6,6,6,6,6,6,20,20,20,20,39,39,37,37,37,37
"37119000240",3,37,31,31,39,25,32,32,25,3,8,3,40,40,34,11,34,34,34,2,40,40,10,10,10,1,19,31,31,31,31,31,31,31,11,38,3,3,48,48,10,10,10,10,20,20,32,20,20,20,40,40,40,40,10,20,20,37,15,15,15,31,8,8,8,31,31,31,37,8,37,37,9,3,20,6,9,3,3,37,37,37,20,20,20,6,6,6,6,6,6,20,20,20,20,39,39,37,37,37,37
"3714500MTTZ",48,24,47,26,5,5,5,5,23,26,26,47,9,9,6,47,7,41,41,41,32,6,9,24,12,24,47,47,26,27,46,33,4,4,47,49,33,46,46,46,12,12,12,12,49,4,49,26,22,22,22,1,1,1,1,1,1,21,21,21,10,1,10,10,45,45,45,42,2,2,10,2,45,45,45,2,2,2,2,2,46,46,46,46,5,7,7,7,48,48,48,45,45,45,48,43,48,48,48,14,14
"3703900PCHT",1,1,8,8,1,1,1,1,1,1,1,1,1,10,10,10,10,10,3,3,3,48,3,48,3,3,3,36,39,39,36,36,36,39,39,39,39,39,36,36,39,36,36,36,38,38,38,38,38,38,38,3,3,3,3,3,3,3,3,36,36,36,36,36,36,36,36,36,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1,1,1,1,1,1,1,1,1,1,1
"3712700P21A",9,16,24,24,24,24,24,12,12,24,12,24,18,45,45,35,45,43,46,35,12,12,18,45,30,46,32,35,29,29,29,28,35,35,35,35,22,22,22,22,14,30,43,26,26,43,26,27,27,33,30,41,47,47,47,45,18,41,49,49,49,49,47,47,47,47,47,47,18,18,18,18,44,10,10,10,10,4,4,18,18,33,33,33,33,33,33,43,43,43,43,43,18,18,21,21,21,21,43,16,30
"370210054.2",8,8,1,1,8,8,36,8,8,8,10,10,10,1,1,1,36,3,10,10,48,8,8,3,48,36,36,48,48,48,39,39,39,36,36,36,48,11,11,11,36,11,38,3,36,36,36,39,3,3,3,38,9,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"3709700SH-B",39,39,39,40,3,3,25,11,11,11,11,34,34,34,29,49,49,48,48,1,25,34,19,39,39,39,34,25,25,3,47,34,21,47,25,21,17,25,25,25,25,7,8,8,8,8,8,8,8,8,8,32,17,17,9,9,9,27,9,39,40,40,37,40,27,27,1,40,40,40,39,39,39,9,9,20,6,6,6,3,3,3,3,3,3,3,39,3,3,3,3,39,39,39,39,20,20,20,20,20,20
"37147000301",18,46,46,23,24,24,24,41,24,41,41,41,41,43,41,41,35,35,45,45,45,17,18,45,22,29,30,30,28,30,30,35,28,28,28,14,28,29,43,43,26,43,45,30,30,30,45,12,45,49,47,47,45,45,45,49,50,50,30,30,47,47,21,30,30,30,21,21,49,49,49,49,10,4,29,29,29,44,33,33,33,18,18,18,18,18,18,18,18,18,18,18,49,49,49,30,30,30,30,30,16
"3709700SH-A",37,3,39,40,25,32,11,11,32,32,29,8,3,30,40,19,19,19,19,1,25,34,19,39,39,39,34,25,25,3,47,34,21,47,25,21,17,25,25,25,25,7,8,8,8,8,8,8,8,8,8,32,17,17,9,9,9,27,9,39,40,40,37,40,27,27,27,40,40,40,39,39,39,9,9,20,6,6,6,3,3,3,3,3,3,3,39,3,3,3,3,39,39,39,39,20,20,20,20,20,20
"37011000013",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37011000012",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37049000016",18,18,23,46,22,22,35,33,18,18,18,22,12,12,43,43,43,12,12,17,22,45,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,26,26,43,43,26,45,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37011000011",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,11,9,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37011000010",14,20,20,25,25,10,10,29,10,10,25,36,30,3,25,25,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37049000011",18,18,23,46,22,22,35,33,18,18,18,22,12,12,50,15,15,12,12,17,22,45,46,18,46,30,29,29,28,30,18,18,18,26,26,14,26,26,26,28,45,26,26,43,43,26,45,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37183001-09",49,49,50,5,49,26,49,49,49,49,42,45,42,4,46,5,5,18,18,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,33,16,42,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37119000232",30,19,30,38,2,2,2,19,21,2,39,2,21,21,21,21,21,11,37,37,37,37,37,20,20,21,10,11,10,20,37,20,19,19,2,2,2,2,2,31,31,31,32,48,23,48,23,23,23,7,48,31,48,31,31,6,2,48,31,23,2,48,48,48,23,23,7,6,31,7,24,31,23,23,26,26,26,26,26,26,26,26,26,26,26,26,42,42,42,42,42,42,42,26,26,26,24,24,24,26,31
"37119000231",19,30,38,19,19,19,19,19,21,2,39,2,21,21,21,21,21,11,37,37,37,37,37,20,20,21,20,20,10,10,20,2,2,34,31,31,31,2,2,2,2,2,7,7,48,48,31,31,31,7,48,48,48,31,31,6,6,23,6,6,2,48,48,48,9,9,6,7,7,31,31,9,31,24,23,23,23,26,26,26,26,26,26,26,26,26,42,42,42,42,42,42,42,26,26,26,24,24,24,26,31
"37183001-07",50,50,41,41,49,41,9,49,45,45,45,5,5,4,46,5,5,4,5,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,30,30,16,30,30,22,42,18,14,14,14,41,33,16,12,18,18,18,18,28,16,28,28,28,45,45,4,4,35,35,35,35,46,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37119000230",19,30,38,19,19,19,19,2,2,21,21,21,39,39,39,39,39,39,39,39,39,31,31,31,31,10,20,20,10,20,20,2,2,34,31,31,31,2,2,2,2,2,7,7,48,23,31,31,31,31,31,48,48,48,48,48,6,23,6,6,23,23,6,48,9,9,6,7,7,31,31,9,31,24,23,23,23,23,23,23,23,23,23,6,6,9,9,9,9,9,9,9,23,23,23,23,23,23,23,23,26
"37183001-06",49,49,50,5,49,26,49,49,49,49,42,45,42,4,46,5,5,4,4,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,26,18,18,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37011000019",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37183001-05",49,49,50,5,49,26,49,49,49,49,42,45,42,4,46,5,5,18,18,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,26,18,18,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37011000018",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37183001-04",49,49,50,5,49,26,49,49,49,49,42,45,42,4,46,5,5,4,18,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,26,18,18,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37011000017",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37183001-03",49,49,50,5,49,41,9,49,49,49,42,45,42,4,46,5,5,4,4,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,26,18,18,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37011000016",14,20,20,25,25,10,10,29,10,10,25,36,30,8,20,8,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"3713300RL09",23,23,18,22,46,33,33,33,18,18,18,12,22,17,17,15,15,15,15,22,22,27,43,43,43,43,43,43,22,22,22,22,22,18,18,18,45,45,45,45,28,28,28,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,16,16,16,16,10,10,44,44,44,44,44,44,43,4,4,4,4,33,33,44,44,44,44,44,44,44,44,33
"37011000015",14,20,20,25,25,10,10,29,10,10,25,36,30,3,25,25,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37049000019",23,23,18,18,18,18,33,22,22,22,17,17,22,22,43,43,43,22,22,22,46,46,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"3712700P24A",9,16,24,24,24,23,23,12,12,12,12,24,18,43,22,22,41,46,46,35,12,12,18,45,30,46,32,35,29,29,29,28,35,35,35,35,22,22,22,22,14,30,43,26,26,43,26,27,27,33,30,41,47,47,47,45,18,41,49,49,49,49,47,47,47,47,47,47,18,18,18,18,44,10,10,10,10,4,4,18,18,33,33,33,33,33,33,43,43,43,43,43,18,18,21,21,21,21,43,16,30
"37011000014",14,20,20,25,25,10,10,29,10,10,25,36,30,3,25,25,8,8,25,48,10,19,34,36,36,8,48,8,8,47,3,3,25,21,48,17,21,17,17,17,38,38,17,37,40,40,40,40,40,11,11,11,32,9,17,11,11,11,17,17,17,8,31,3,3,11,38,38,36,36,36,11,11,1,11,11,34,34,34,34,34,34,36,1,1,1,1,1,38,36,36,11,36,36,36,36,36,36,3,3,3
"37119000239",17,38,2,2,21,30,30,30,31,31,31,31,37,2,34,11,34,34,34,2,40,40,40,10,10,38,19,31,31,31,19,37,20,20,34,34,34,10,10,10,48,48,48,32,20,20,32,20,20,20,40,40,40,40,10,20,20,37,15,15,15,31,8,8,8,31,31,31,37,8,37,37,9,3,20,6,9,9,9,37,9,9,9,20,20,6,6,6,6,6,6,20,20,20,20,39,39,37,37,37,37
"37049000017",18,18,18,18,18,18,33,22,22,22,17,17,22,22,43,43,43,22,22,22,46,45,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37037000020",15,4,6,6,6,16,27,43,27,9,32,49,13,7,7,48,38,30,30,49,49,49,49,49,5,27,7,33,33,33,33,6,6,6,5,46,49,47,42,42,44,42,19,35,35,1,44,44,42,5,5,5,5,27,25,25,25,35,35,35,42,26,35,12,16,26,26,26,26,35,46,28,28,41,47,22,22,22,41,22,22,8,14,50,41,50,50,50,50,50,5,5,5,22,22,22,22,5,27,27,27
"37119000237",17,38,2,2,21,30,30,30,31,31,31,31,2,2,37,37,37,37,2,11,11,39,40,21,38,38,31,37,19,19,19,37,20,20,34,34,34,10,10,10,48,48,48,32,10,32,32,20,20,20,40,40,40,40,10,20,20,37,15,15,15,31,8,8,8,31,31,31,37,8,37,37,9,3,20,6,9,9,9,9,9,9,9,23,23,24,23,31,31,31,31,31,31,31,31,31,31,31,31,31,23
"37119000236",31,21,21,21,38,2,38,38,38,38,2,39,31,31,2,2,2,2,11,34,34,11,11,37,21,20,31,37,19,10,37,19,20,20,34,34,34,10,20,19,31,31,32,20,32,10,10,10,10,10,10,10,7,20,7,2,48,2,2,2,31,15,15,15,15,15,9,23,6,6,6,6,37,37,37,26,26,42,24,24,24,24,24,24,24,20,20,20,20,24,24,24,24,24,42,42,42,42,42,42,42
"37119000235",31,21,21,21,38,2,38,38,38,38,2,39,31,31,2,2,2,2,11,34,34,11,11,37,21,21,38,38,38,10,37,20,19,19,2,2,2,31,31,31,31,31,32,20,32,10,10,10,10,10,10,10,7,20,7,2,48,2,2,2,31,15,15,15,15,15,7,6,6,6,6,6,37,37,37,37,42,42,24,24,24,24,24,24,24,20,20,20,20,24,24,24,24,24,42,42,42,42,42,42,42
"37119000234",31,21,21,21,38,2,38,38,38,38,2,39,31,31,2,2,2,2,11,34,34,11,11,37,21,20,38,38,38,10,37,19,20,20,2,2,2,31,31,31,31,31,6,20,32,10,10,10,10,10,10,10,7,20,7,2,48,2,2,2,31,15,15,15,15,15,7,6,6,6,6,6,37,37,37,26,26,42,24,24,24,24,24,24,24,20,20,20,20,24,24,24,24,24,42,42,42,42,42,42,42
"37119000233",30,19,30,38,2,2,2,19,21,2,39,39,21,21,21,21,2,2,37,37,37,37,37,37,21,20,10,11,20,38,38,20,19,19,2,2,2,31,31,31,31,31,32,48,23,48,23,23,23,7,48,31,31,31,31,6,2,48,31,23,2,48,48,48,23,23,7,6,31,7,24,31,23,23,26,26,26,26,26,26,26,26,26,26,26,26,42,42,42,42,42,42,42,26,26,26,24,24,24,26,31
"370450RIPPY",29,29,29,11,36,36,29,3,3,25,3,30,36,36,25,25,1,36,36,36,36,36,36,40,2,2,2,3,3,25,25,25,3,3,3,3,38,48,37,37,37,37,39,38,11,11,3,3,36,36,36,36,36,36,38,38,38,38,38,9,9,39,39,39,39,48,48,48,48,48,48,48,48,48,48,48,48,11,11,11,11,11,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,39,39,39
"3715700ED-1",24,43,26,42,5,5,5,5,23,26,26,47,9,9,6,6,7,41,41,32,32,6,9,24,12,24,47,47,26,4,4,4,4,4,47,9,9,12,7,46,12,12,12,12,49,4,49,26,47,47,27,1,1,1,1,1,1,21,21,21,10,1,10,10,45,45,45,42,2,2,10,2,45,45,45,2,2,2,2,2,46,46,46,46,5,7,7,7,48,48,48,45,45,45,48,43,48,48,48,14,14
"37183001-13",49,49,49,5,41,26,49,49,42,45,45,5,5,4,46,5,5,18,5,5,4,4,44,44,35,4,4,9,9,49,6,49,49,43,9,43,43,30,47,47,5,41,41,41,41,41,41,33,33,16,42,16,18,18,18,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37037000024",10,6,6,6,6,16,27,43,27,9,32,49,13,7,7,48,38,30,30,49,49,49,49,49,5,5,5,17,17,23,26,6,6,6,6,47,1,20,15,15,44,44,15,33,1,1,44,44,4,26,5,5,5,27,25,25,25,35,35,35,35,35,28,28,28,14,19,46,26,35,35,19,19,28,28,28,28,13,28,13,22,8,14,50,41,50,50,50,50,50,5,5,5,22,22,22,22,5,27,27,27
"37183001-12",49,49,49,5,49,26,49,4,42,45,45,5,5,4,46,4,4,18,18,5,4,4,44,44,35,4,4,9,9,49,6,49,44,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,41,19,41,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37183001-11",49,49,50,5,49,26,49,4,49,49,42,45,42,4,46,4,4,18,18,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,41,19,18,12,42,4,42,42,42,42,4,4,4,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37183001-10",49,49,50,5,49,26,49,4,42,45,45,5,5,4,46,5,5,18,18,5,4,4,4,4,4,4,4,9,9,49,6,49,49,45,42,42,5,30,47,47,5,41,41,41,41,41,41,33,41,19,18,12,42,4,42,28,16,28,28,28,45,45,45,16,12,12,12,12,12,4,4,4,35,35,35,21,21,35,12,12,12,12,12,12,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37037000021",10,6,6,6,6,16,27,43,27,9,32,49,13,7,7,48,38,30,30,49,49,49,49,49,5,27,7,7,7,23,26,6,6,6,6,47,1,20,15,15,44,44,15,33,1,1,44,44,4,26,5,5,5,27,25,25,25,35,35,35,35,35,28,28,28,14,19,46,26,35,35,19,19,28,28,28,28,13,28,13,22,8,14,50,41,50,50,50,50,50,5,5,5,22,22,22,22,5,27,27,27
"37049000005",18,18,23,46,22,22,35,33,18,18,18,22,12,12,50,15,15,12,12,17,22,43,27,29,29,30,29,29,28,30,30,35,28,28,28,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37049000003",18,18,23,46,22,22,35,33,18,18,18,22,12,12,50,15,15,22,22,22,46,43,27,29,29,18,18,18,28,30,30,35,28,28,28,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37049000002",23,23,18,18,18,18,33,22,22,22,17,17,22,22,43,43,43,22,22,22,46,45,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"37131CREEKS",16,5,12,12,12,12,12,24,41,35,35,35,35,35,35,45,22,45,35,46,17,45,45,46,18,29,30,30,35,35,35,30,30,22,22,22,14,14,14,26,43,27,30,27,27,12,12,12,12,27,28,30,30,30,30,47,47,10,10,10,21,21,18,18,18,49,49,49,10,10,2,10,4,21,21,46,46,46,46,46,2,2,2,2,2,2,2,2,2,2,49,49,43,43,43,48,43,43,21,46,46
"3712700P23A",9,16,24,24,24,23,23,12,12,12,12,24,18,45,45,35,41,46,46,35,12,12,18,45,30,46,32,35,29,29,29,28,35,35,35,35,22,22,22,22,14,30,43,26,26,43,26,27,27,33,30,41,47,47,47,45,18,41,49,49,49,49,47,47,47,47,47,47,18,18,18,18,44,10,10,10,10,4,4,18,18,33,33,33,33,33,33,43,43,43,43,43,18,18,21,21,21,21,43,16,30
"37125000TLT",34,34,34,27,15,15,46,46,13,34,14,14,11,11,49,30,30,27,38,14,14,29,13,14,33,5,5,17,17,17,17,17,17,40,40,1,49,49,1,1,23,23,9,2,33,1,44,44,4,26,5,5,5,27,25,25,25,35,35,35,35,35,28,28,28,14,19,46,26,35,35,19,19,28,28,28,28,13,28,13,22,8,14,50,41,50,50,50,50,50,5,5,5,22,22,22,22,5,27,27,27
"37049000007",18,18,23,46,22,22,35,33,18,18,18,22,12,12,50,15,15,12,12,17,22,43,27,29,29,30,29,29,28,30,30,35,28,28,28,26,26,26,26,28,45,26,26,43,43,26,45,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"3707300004S",5,46,46,12,12,12,12,24,41,35,35,35,35,35,35,45,22,45,35,46,17,45,45,46,18,29,30,30,35,35,35,30,30,22,22,22,14,14,14,26,43,27,30,27,27,12,12,45,12,30,49,49,49,49,49,41,19,47,18,18,18,18,49,49,49,18,18,18,21,21,21,21,21,18,18,18,18,18,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
