"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"3710100PR30",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,5,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"370210070.1",25,36,25,14,14,32,32,7,36,36,36,7,36,44,36,36,25,29,29,33,29,44,44,44,44,44,29,29,29,25,44,2,20,20,44,33,20,20,29,29,20,20,20,33,29,29,33,29,29,29,44,44,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,33,33,33,33,33,33,33,29,29,29,29
"370530000CJ",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"370530000CI",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37135000UNC",38,30,30,30,30,13,41,41,41,10,10,27,10,27,49,27,16,9,16,16,17,50,47,50,50,9,50,50,50,50,50,5,18,18,22,5,15,49,49,34,34,34,22,6,6,27,4,50,50,6,6,4,4,30,30,30,30,30,27,27,31,31,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,9,9,9,9,3
"370530000CH",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"3710100PR38",24,10,10,50,50,50,45,45,45,38,6,6,6,42,6,8,5,45,30,5,5,8,8,8,49,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR37",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,13,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR36",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,42,42,42,13,40,21,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR35",24,10,10,48,48,38,38,38,38,45,45,42,42,42,42,42,11,45,30,5,5,8,8,8,49,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,30,30,30,30,30,30,30,30,30,21,21,21,21,21,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,36,36,42,42,21,36,36,36,36,36,36,36,48,48,48,5,5,5,21,48,48,48,48,3,9
"3710100PR34",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,5,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR33",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,21,8,8,24,24,8,5,5,5,45,48,13,13,13,13,13,41,12,12,37,37,37,41,41,41,41,41,40,15,37,37,37,37,37,21,19,19,19,35,35,35,35,21,21,21,21,35,35,35,27,27,27,27,27,36,36,36,5,5,36,36,19,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR32",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,42,42,41,41,41,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3719500PRSA",46,46,46,26,26,28,28,48,15,11,11,18,18,38,38,38,38,38,38,42,42,42,13,40,21,45,42,42,41,41,41,45,21,21,21,40,21,26,26,26,26,26,47,47,28,28,28,3,35,35,35,47,47,15,5,28,28,5,26,26,17,49,49,48,48,49,48,23,23,23,23,48,48,48,48,48,48,48,48,50,50,50,21,21,21,21,21,21,21,21,21,21,21,48,5,5,5,5,5,5,42
"370510G9B-2",50,48,9,10,24,24,24,42,42,18,45,45,42,42,42,42,11,24,11,11,11,11,30,30,30,41,41,48,27,27,42,37,13,27,13,13,28,11,17,17,17,13,13,17,35,17,35,35,17,17,17,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16,16,16,16,16,11,11,11,11,11,11,11,11,11
"370510G9B-1",49,48,9,10,24,24,24,42,42,18,45,45,45,42,45,45,11,11,11,11,11,11,11,30,30,41,41,27,11,8,9,27,11,11,30,30,30,30,30,23,17,13,13,17,35,17,35,35,17,17,17,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16,16,16,16,16,11,11,11,11,11,11,11,11,11
"3710100PR20",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,21,21,10,10,10,10,10,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,47,47,42,19,19,19,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"370870000WE",22,22,32,32,32,25,25,25,25,25,25,25,25,25,44,44,44,44,44,44,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,20,20,29,29,29,29,33,33,1,1,1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,29,33,33,33,33
"3714100CS04",50,48,48,9,13,9,9,9,18,24,24,24,24,24,11,11,42,5,37,37,37,48,48,13,13,45,48,41,42,46,48,48,48,46,46,46,46,46,28,28,13,42,35,35,23,12,17,17,12,49,49,42,5,28,28,15,15,3,15,15,15,17,17,47,47,47,47,15,17,17,17,17,17,17,17,3,3,3,3,3,48,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36,25,25
"3707500EAST",22,22,32,32,32,25,25,25,25,25,25,25,25,25,44,44,44,44,44,44,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,20,20,29,29,29,29,33,33,1,1,1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,29,33,33,33,33
"370870000WC",22,22,32,32,32,25,25,25,25,25,25,25,25,25,44,44,44,44,44,44,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,20,20,29,29,29,29,33,33,1,1,1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,29,33,33,33,33
"370870000WO",22,22,32,32,32,25,25,25,25,25,25,25,25,25,44,44,44,44,44,44,33,33,33,33,33,33,33,33,33,33,2,2,29,29,29,29,29,29,20,20,29,29,29,29,33,33,1,1,1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,29,29,29,33,33,33,33
"3710100PR28",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,5,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,27,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR26",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR25",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR24",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR22",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,13,13,13,13,13,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3710100PR21",24,10,10,50,50,50,45,45,45,38,6,6,6,6,6,8,5,45,30,5,5,8,5,5,45,48,42,42,41,41,41,41,12,12,37,24,24,24,46,46,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,21,4,26,5,5,5,5,5,36,36,36,36,36,36,50,50,42,50,21,21,21,42,19,19,19,19,21,50,5,5,5,50,50,19,5,5,48,48,21,48,30,30,30,30,30,17
"3706100CALY",48,24,24,24,48,42,48,15,48,15,18,24,24,24,11,11,42,5,5,30,30,11,30,30,30,11,8,48,27,27,42,37,37,37,12,12,12,48,48,48,13,13,23,23,23,28,28,12,49,12,49,47,47,15,5,15,15,5,26,26,49,17,17,48,48,49,48,17,17,17,17,17,17,17,17,3,3,3,3,3,48,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36,25,25
"3710900NB35",39,39,39,39,39,39,39,29,14,35,44,39,7,39,39,31,39,39,39,39,39,36,36,23,36,32,14,7,35,7,7,25,1,1,14,14,14,44,44,19,19,19,19,18,18,2,2,46,2,24,24,24,24,24,24,24,32,20,20,20,32,32,2,2,2,12,2,2,2,20,20,20,20,20,20,20,20,8,8,1,1,1,34,34,34,34,38,32,32,38,38,38,38,1,34,34,34,34,34,34,34
"370150000IW",11,26,26,6,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,45,45,45,40,21,45,45,45,45,45,45,21,5,5,47,28,5,5,5,5,5,5,45,45,45,45,23,47,47,47,47,47,47,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37183020-17",8,47,47,28,38,49,49,21,21,41,27,10,47,47,47,49,47,21,47,47,47,24,24,15,27,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-16",8,47,47,28,38,49,49,21,21,41,27,10,47,47,47,49,47,21,47,47,47,24,24,15,27,18,18,47,47,18,18,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-15",8,47,47,28,38,49,49,21,21,41,27,10,47,47,47,49,47,21,47,47,47,24,24,15,27,18,18,47,47,18,18,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-14",8,47,47,28,38,49,49,21,21,41,27,10,47,28,28,49,47,21,47,47,18,18,27,27,27,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-12",12,47,8,49,49,49,49,21,21,41,27,10,47,28,28,49,47,21,47,47,18,18,27,27,27,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-11",12,8,8,49,49,49,49,21,21,41,27,10,28,28,28,49,47,21,47,47,18,18,27,27,27,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,34,30,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"370130PSJW3",11,5,26,46,46,46,46,5,26,40,40,26,26,26,24,18,10,42,40,40,40,40,42,42,42,42,45,26,26,26,26,40,40,40,40,40,40,12,13,21,21,21,28,5,5,5,48,48,23,23,3,3,3,3,3,23,49,49,49,3,3,4,4,3,23,23,23,48,4,48,49,49,49,49,3,17,17,17,49,49,49,49,49,49,49,49,49,4,4,4,4,4,4,4,4,4,4,47,47,47,49
"371471403A1",40,5,5,40,6,46,46,5,26,40,40,26,26,26,26,18,10,42,40,40,40,40,42,42,42,42,45,45,45,45,40,40,40,40,40,40,48,40,47,21,21,21,28,5,5,5,5,49,3,3,5,5,42,42,42,42,42,47,47,47,23,47,47,23,23,23,23,48,4,48,49,49,49,49,3,17,17,17,4,17,23,23,23,23,23,23,4,49,49,49,49,49,49,49,49,49,49,49,49,49,47
"3703100EMIS",11,40,40,5,5,5,5,46,46,48,48,11,11,11,24,24,24,10,10,10,10,26,46,46,46,46,26,26,26,26,26,46,46,48,48,48,40,12,13,13,48,48,5,48,48,48,48,48,23,23,3,3,3,3,3,23,49,49,49,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,49,49,49,49,49,49,49,49,49,4,4,4,4,4,4,4,4,4,4,47,47,47,49
"37143NICANO",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37183020-05",12,8,8,21,21,21,21,21,21,21,27,10,28,28,28,28,21,21,47,18,18,18,27,27,24,5,18,18,47,47,38,12,41,41,41,49,49,37,22,22,37,40,41,21,21,40,50,4,31,19,30,50,31,31,31,31,31,31,21,21,21,35,27,27,45,45,45,6,6,6,6,35,35,35,35,15,15,15,6,6,6,5,5,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-04",8,47,47,28,38,49,49,21,21,41,27,10,47,28,28,49,47,47,47,47,18,18,27,27,24,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-03",8,47,47,21,21,21,49,21,21,41,27,10,28,28,28,49,47,21,47,18,18,18,27,27,24,18,18,18,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,50,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"3716100005A",36,25,36,25,36,14,14,14,29,29,29,29,29,29,29,29,29,25,33,25,25,25,25,7,35,2,2,25,2,2,33,33,33,33,33,1,1,1,14,14,44,44,44,44,44,1,44,44,14,14,14,14,14,14,14,14,44,20,20,20,32,32,1,32,32,32,32,1,1,1,1,28,28,28,28,32,32,20,20,20,29,20,20,20,20,20,20,34,34,34,34,34,34,34,1,1,1,20,20,20,20
"37183020-01",12,8,8,49,49,49,49,21,21,41,27,10,28,28,28,49,47,21,47,18,18,18,27,27,24,18,18,18,47,47,47,47,47,47,41,49,49,37,22,37,41,41,41,21,21,40,50,4,31,19,30,50,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,35,15,15,15,6,6,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"3713701AL-A",11,5,5,5,5,5,5,46,46,48,48,11,11,11,24,24,24,10,10,10,10,26,46,46,46,46,26,26,26,26,26,46,46,48,48,48,40,12,13,13,48,48,5,48,48,48,48,48,23,23,3,3,3,3,3,23,49,49,49,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,49,49,49,49,49,49,49,49,49,4,4,4,4,4,4,4,4,4,4,47,47,47,49
"37183020-09",12,8,47,21,21,21,21,21,49,49,8,47,28,28,28,28,21,21,21,18,18,18,27,27,24,5,18,18,47,47,47,47,47,47,41,49,49,37,22,22,37,40,41,21,21,21,21,21,21,37,37,50,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,35,35,35,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37183020-08",8,47,47,49,49,49,49,21,21,41,27,10,28,28,28,49,47,21,47,47,18,18,27,27,24,18,18,18,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,50,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"3719700SFAL",33,1,20,16,23,1,33,33,34,34,34,34,17,17,22,22,22,7,12,32,6,6,14,14,14,36,6,17,17,17,3,3,8,8,8,8,3,3,3,3,2,2,7,7,19,46,18,8,8,20,29,20,20,2,20,20,2,2,2,44,44,44,40,43,40,40,40,40,40,40,40,40,44,44,44,44,12,12,12,12,41,41,41,41,41,41,41,41,18,18,18,18,18,18,45,45,45,45,45,45,45
"370150000SN",11,26,26,6,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,47,47,47,47,47,47,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"370210004.1",25,36,25,14,14,32,32,7,36,29,36,7,36,44,36,36,25,29,29,33,29,44,44,44,44,44,29,29,29,25,2,2,20,20,44,33,20,20,29,33,33,33,20,33,29,29,33,29,29,29,44,44,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,33,33,33,33,33,33,33,29,29,29,29
"3707900ARBA",40,40,40,40,6,6,28,15,48,11,11,24,24,24,11,11,42,5,5,30,37,42,13,13,13,45,48,41,46,46,48,48,48,46,26,26,26,26,26,26,26,26,35,35,23,12,12,12,49,49,35,5,5,28,28,28,28,3,3,49,49,17,17,47,47,47,47,15,17,17,17,17,17,17,17,3,3,3,3,3,48,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36,25,25
"37183020-10",8,47,47,28,38,49,49,21,21,41,27,10,47,28,28,49,47,21,47,47,47,24,24,15,27,18,18,47,47,47,47,47,47,47,41,49,49,37,22,37,15,15,15,40,40,40,50,4,31,19,30,30,31,31,31,31,31,31,31,31,27,27,6,6,6,6,6,6,6,6,6,5,36,36,16,5,5,5,5,5,6,5,6,6,6,15,31,31,31,31,50,50,50,24,24,13,21,21,31,21,21
"37129000M04",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37129000M03",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,28,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37129000M02",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"3703100BCRK",11,40,40,5,5,5,5,46,46,48,48,11,11,11,24,24,24,10,10,10,10,26,46,46,46,46,26,26,26,26,26,46,46,48,48,48,40,12,13,13,48,48,5,48,48,48,48,48,23,23,3,3,3,3,3,23,49,49,49,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,49,49,49,49,49,49,49,49,49,4,4,4,4,4,4,4,4,4,4,47,47,47,49
"3716100004A",36,25,36,25,36,14,14,14,29,29,29,29,29,29,29,29,29,25,33,25,25,25,25,7,35,2,2,25,2,2,33,33,33,33,33,1,1,1,14,14,44,44,44,44,44,1,44,44,14,14,20,14,14,14,14,14,44,20,20,20,32,32,1,32,32,32,32,1,1,1,1,28,28,28,28,32,32,20,20,20,29,20,20,20,20,20,20,34,34,34,34,34,34,34,1,1,1,20,20,20,20
"37129000M07",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,42,17,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37129000M06",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"370150000W2",11,26,26,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"370150000W1",11,26,26,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,45,45,45,40,21,45,45,45,45,45,45,21,5,5,47,28,5,5,5,5,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
