"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",5,8,10,10,7,6,6,7,1,5,5,8,8,9,9,10,3,3,3,3,3
"3707700CRDM",1,3,7,3,9,9,13,1,7,7,9,10,10,10,10,3,10,8,8,8,8
"3707700CRDL",1,3,7,3,9,9,13,1,7,7,9,10,10,10,10,3,10,8,8,8,8
"3705100CC08",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"3708500PR32",10,2,9,2,10,5,2,9,8,9,11,4,4,13,13,8,4,4,13,10,10
"3705100CC07",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"3708500PR31",10,2,9,2,10,5,2,9,8,9,11,4,4,13,13,8,4,4,13,10,10
"37119000221",13,12,8,6,6,3,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000220",12,12,8,6,6,3,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37083000HPR",3,10,2,3,5,10,11,8,10,10,10,13,13,4,4,11,11,11,12,11,11
"371050000B2",13,6,9,10,3,3,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"371050000B1",13,6,9,10,3,3,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37025004-13",8,12,5,11,3,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"370810000GR",5,6,10,10,7,6,6,7,1,5,5,8,8,9,9,10,3,3,3,3,3
"370130SURBA",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37025004-12",8,12,5,11,3,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"37119000229",12,7,13,4,4,8,8,2,3,2,8,2,2,2,2,2,2,2,7,7,7
"3705100CC34",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37025004-11",8,12,5,11,3,4,4,3,5,2,8,9,7,7,6,9,7,7,2,2,2
"37119000228",12,7,13,4,4,8,8,2,3,8,8,2,2,2,2,2,2,2,7,7,7
"3705100CC33",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37119000227",12,12,8,6,4,8,3,2,3,8,6,2,2,2,2,2,2,2,7,7,7
"3705100CC32",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37119000226",12,7,8,6,4,8,8,2,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000225",12,7,13,4,4,8,8,2,3,8,8,2,2,2,2,2,2,2,7,7,7
"37119000224",9,7,13,4,6,8,8,2,5,2,8,9,7,7,8,9,7,7,2,2,2
"3708500PR25",10,2,9,2,10,5,2,8,8,9,11,13,13,13,13,8,4,4,13,10,10
"3708500PR24",10,2,9,2,10,5,2,9,9,11,11,4,4,13,13,8,4,4,13,10,10
"37119000222",9,12,13,4,6,8,8,2,5,2,8,9,7,7,8,9,7,7,2,2,2
"3708500PR23",10,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"371290000WB",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"3708500PR20",10,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"3714701505B",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370890000SM",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3714100SP15",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"3714701505A",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"371870000P2",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3708500PR29",10,2,9,2,10,5,2,9,9,11,11,4,4,13,13,8,4,4,13,10,10
"371870000P1",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3708500PR28",10,2,9,2,10,5,2,9,8,9,11,4,4,13,13,8,4,4,13,10,10
"3703900GCRK",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3708500PR26",10,2,9,2,10,5,2,9,8,9,11,4,4,13,13,8,4,4,13,10,10
"370890000SW",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37115REVERE",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"371510000PR",13,6,5,10,7,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37119000210",9,12,13,4,6,8,4,2,5,2,8,9,7,7,8,9,7,7,2,2,2
"3705100CC27",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"371050000A2",13,6,9,10,3,3,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"3705100CC26",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"371050000A1",13,6,9,10,3,3,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37025004-03",8,12,5,11,3,4,4,3,5,2,8,9,9,6,6,9,7,7,2,2,2
"3705100CC25",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"3705100CC24",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37025004-01",8,12,5,11,3,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"37119000218",12,6,8,6,4,3,3,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"371870000P3",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37119000217",12,6,8,6,4,8,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000216",13,12,8,6,6,8,3,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"3705100CC21",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37119000215",12,12,8,6,4,8,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000214",9,12,13,4,6,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"37119000213",12,12,13,4,6,8,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"37045KINGST",9,9,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"37119000212",9,12,13,4,6,4,4,3,5,2,6,9,7,7,8,9,7,7,2,2,2
"37119000211",9,12,13,4,6,8,4,2,5,2,8,9,7,7,8,9,7,7,2,2,2
"37025004-09",8,12,5,11,3,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"370890000RR",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37025004-08",8,12,5,11,3,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"3705100CC29",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"37065001001",3,10,2,9,11,2,11,8,10,10,10,13,12,12,11,11,12,12,11,4,4
"37119000219",12,12,8,6,3,3,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"3710900BS26",9,7,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"3705100CC31",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"370210058.1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37173000BC2",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370890000SB",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37173000BC1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370890000SE",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3704300BRAS",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"371510000SE",13,6,5,10,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"370210006.1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37055000WAN",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37095000OCK",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3700300000M",7,5,6,12,13,13,5,6,2,12,3,6,6,8,7,7,8,9,9,9,13
"371810000CC",11,3,7,3,11,9,13,1,7,7,9,10,10,10,10,3,10,8,8,8,8
"371510000SO",13,6,5,10,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"3700300000W",7,5,6,12,13,13,5,6,2,12,3,6,6,8,7,7,8,9,9,9,13
"3703900HOTH",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3704500KM-S",9,9,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"3704500KM-N",9,9,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"3705100G11B",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,10
"371510000RN",13,8,5,10,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"371510000RM",13,6,5,10,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37107000PH2",3,11,2,9,2,10,1,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37107000PH1",3,11,2,9,2,10,1,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3701900010B",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"37183012-02",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183012-01",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"371110MAR-5",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"371110MAR-4",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"371110MAR-3",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"371110MAR-2",4,4,4,13,12,12,12,12,4,1,1,1,1,1,1,1,1,1,1,1,1
"371110MAR-1",4,4,4,13,12,12,12,12,4,1,1,1,1,1,1,1,1,1,1,1,1
"370130WASH4",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370130WASH2",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370130WASH1",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3713300CR07",2,1,1,5,5,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"3700300000E",7,5,6,12,13,13,5,6,2,12,3,6,6,8,7,7,8,9,9,9,13
"3708900HV-3",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3708900HV-2",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37125000CAR",13,6,5,10,3,3,6,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"3708900HV-1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37125000CAM",6,6,9,10,10,5,2,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"370210001.1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370890000NM",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370910000M2",3,10,2,9,5,10,9,13,10,10,11,12,12,4,4,4,11,11,12,11,11
"370890000NW",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370910000M1",3,10,2,9,5,10,9,13,10,10,11,12,12,4,4,4,11,11,12,11,11
"3707900HOOK",3,10,2,9,2,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370210049.1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3707900MAUR",3,10,2,9,2,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370910000ML",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37179000021",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37081000GIB",5,6,10,10,7,6,6,7,1,5,5,8,8,9,9,10,3,3,3,3,3
"37065000102",3,10,2,9,11,2,9,8,10,10,10,13,12,12,11,11,12,12,11,4,4
"37065000101",3,10,2,9,11,2,9,8,10,10,10,13,12,4,4,11,11,11,11,4,4
"370210036.1",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3703300MILT",1,3,7,7,9,9,13,1,1,7,9,10,10,10,10,10,3,3,3,8,3
"371510000LC",13,8,10,10,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37179000027",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"371510000LB",13,6,5,10,3,3,3,4,12,3,7,7,9,6,6,3,10,10,10,13,5
"3710900TA37",9,7,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"37179000026",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000025",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000024",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37067000504",8,5,12,8,8,13,5,7,1,5,3,5,5,9,5,5,5,5,5,5,9
"371150BEECH",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37179000023",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37067000503",8,5,12,8,8,13,5,6,4,12,3,5,5,9,5,5,5,5,5,5,9
"37179000022",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37067000502",8,5,12,8,8,13,5,7,1,12,3,5,5,9,5,5,5,5,5,5,9
"37065000104",3,10,2,3,11,2,9,8,10,10,10,13,12,12,11,11,12,12,11,4,4
"37067000501",8,5,12,8,8,13,5,7,1,5,3,5,5,9,5,5,5,5,5,5,9
"37065000103",3,10,2,3,11,2,11,8,10,10,10,13,12,12,11,11,12,12,11,4,4
"371510000NM",13,8,5,11,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37183012-09",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183012-08",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37099000GLV",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37183012-07",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"3700300G1G2",7,5,6,12,13,13,5,6,2,12,3,6,6,8,7,7,8,9,9,9,13
"37183012-06",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183012-05",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183012-04",10,13,11,1,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37067000507",8,5,12,8,8,13,5,7,1,5,3,8,8,9,5,5,5,5,5,5,9
"37067000506",8,5,12,8,8,13,5,6,4,12,3,5,5,5,5,5,5,5,5,5,9
"3706100CYCK",2,2,9,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,10
"370890000RG",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37067000505",8,5,12,8,8,13,5,6,4,12,3,5,5,9,5,5,5,5,5,5,9
"371370001RB",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3706100CHAR",2,2,9,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,10
"37179000010",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37099000CFK",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37179000018",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37011000002",7,9,12,8,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000001",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37179000016",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"371870000LM",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370890000PV",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37179000015",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000014",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000013",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000012",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"370890000PR",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37179000011",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37143PARKVI",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37011000009",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000008",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000007",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000006",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000005",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37123000BIS",13,6,5,11,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37011000004",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37179000019",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37011000003",7,9,12,8,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37169001618",8,5,12,8,8,13,5,6,4,12,5,5,5,5,5,5,5,5,5,5,9
"37179000043",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000042",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000041",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000040",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"370210023.3",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370210023.2",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"37009000020",7,5,12,8,8,7,7,6,4,6,3,5,5,5,5,5,5,5,5,5,9
"370210014.3",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"370210014.2",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3712700P22A",3,3,3,3,11,2,11,8,9,11,11,13,13,12,11,11,12,12,11,4,4
"3706100HALL",2,2,9,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,10
"37179000032",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000031",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000030",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000039",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000036",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000035",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"370910000HV",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37179000034",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000033",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000243",12,7,13,4,4,8,8,2,3,2,8,2,2,2,2,2,2,2,7,7,7
"37119000242",9,12,13,4,6,8,4,2,5,2,2,9,7,7,8,9,7,7,2,2,2
"37119000241",9,12,13,4,6,4,4,2,5,2,8,9,7,7,8,9,7,7,2,2,2
"37119000240",9,12,13,4,6,8,4,2,5,2,2,9,7,7,8,9,7,7,2,2,2
"3714500MTTZ",1,3,7,7,9,9,13,1,7,7,9,10,10,10,10,3,10,8,8,8,8
"3703900PCHT",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3712700P21A",3,3,3,3,11,2,11,8,9,11,11,13,13,12,11,11,12,12,11,4,4
"370210054.2",4,4,4,13,12,12,12,12,6,1,1,1,1,1,1,1,1,1,1,1,1
"3709700SH-B",7,5,6,4,6,4,4,6,2,12,2,6,6,8,7,7,8,9,9,9,13
"37147000301",3,10,2,9,5,10,9,8,10,10,10,12,12,4,4,4,11,11,12,11,11
"3709700SH-A",7,5,6,4,6,4,4,6,2,12,2,6,6,8,7,7,8,9,9,9,13
"37011000013",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000012",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37049000016",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37011000011",7,9,12,8,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37011000010",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37049000011",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37183001-09",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37119000232",12,12,8,6,4,8,8,2,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000231",12,7,13,4,4,8,8,2,3,8,8,2,2,2,2,2,2,2,7,7,7
"37183001-07",10,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37119000230",12,7,13,4,4,8,8,2,3,2,8,2,2,2,2,2,2,2,7,7,7
"37183001-06",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37011000019",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37183001-05",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37011000018",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37183001-04",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37011000017",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37183001-03",11,11,3,7,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37011000016",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"3713300RL09",2,1,1,5,2,10,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"37011000015",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37049000019",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3712700P24A",3,3,3,3,11,2,11,8,9,11,11,13,13,12,11,11,12,12,11,4,4
"37011000014",7,9,12,13,13,7,7,5,4,6,3,5,5,5,5,5,5,5,5,5,9
"37119000239",9,12,13,4,6,4,4,3,5,2,8,9,7,7,8,9,7,7,2,2,2
"37049000017",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37037000020",13,6,11,1,9,9,10,4,12,3,7,7,10,10,10,6,10,8,8,8,8
"37119000237",12,12,13,4,6,4,4,3,5,2,6,9,7,7,8,9,7,7,2,2,2
"37119000236",12,12,8,6,3,3,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000235",12,12,8,6,6,8,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000234",12,12,8,6,6,8,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"37119000233",12,12,8,6,4,8,8,3,3,8,6,2,2,2,2,2,2,2,7,7,7
"370450RIPPY",9,9,6,12,13,7,7,5,2,6,2,6,6,8,7,7,8,9,9,9,13
"3715700ED-1",5,8,10,10,7,13,5,7,1,5,5,8,10,9,10,10,3,3,3,3,3
"37183001-13",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37037000024",13,6,5,10,3,3,6,4,12,3,7,7,9,6,6,3,10,8,8,8,8
"37183001-12",11,11,3,3,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183001-11",11,13,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183001-10",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37037000021",13,6,11,1,9,9,10,4,12,3,7,10,9,6,6,3,10,8,8,8,8
"37049000005",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37049000003",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37049000002",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37131CREEKS",3,10,2,3,5,10,11,8,10,10,11,12,13,4,4,11,11,11,12,11,11
"3712700P23A",3,3,3,3,11,2,11,8,9,11,11,13,13,12,11,11,12,12,11,4,4
"37125000TLT",6,2,5,2,3,3,6,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37049000007",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"3707300004S",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"37183017-09",10,11,3,3,1,2,11,10,9,13,12,13,13,12,11,11,12,12,11,4,4
"3712900CF06",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"3715500026A",6,2,9,2,10,5,2,9,8,9,13,4,4,13,13,8,4,4,13,10,12
"37025009-00",8,12,5,11,3,4,4,3,5,2,7,7,9,6,8,13,7,7,2,2,2
"3712900CF05",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"37177000001",3,10,2,9,5,10,9,13,10,10,10,12,12,4,4,4,11,11,12,11,11
"370330PROVI",1,3,7,7,9,9,13,1,1,7,9,10,10,10,10,10,3,3,3,8,3
"37037000015",13,6,11,1,9,9,10,4,12,3,7,7,10,10,10,3,10,8,8,8,8
"3712900CF02",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"3712900CF01",2,1,1,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,12
"37183017-10",11,13,3,3,1,2,10,10,9,11,11,13,13,12,11,11,12,12,11,4,4
"37123000LIT",13,6,5,11,3,3,3,4,12,3,7,7,9,6,6,13,9,10,10,13,5
"37183001-02",11,11,3,7,1,11,10,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37183001-01",11,11,3,7,1,11,11,10,13,13,12,3,3,3,3,6,6,6,6,6,6
"37179000007",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000006",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"37179000005",13,6,8,6,4,3,3,4,3,8,6,2,2,2,2,2,2,2,7,7,7
"3706100ALBE",2,2,9,5,2,1,1,11,11,4,4,11,11,11,12,12,13,13,4,12,10
