"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37179000031",10,4,3,3,10,10,1,1,9,11,10,11,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000030",10,4,3,3,10,6,1,1,9,11,10,11,2,3,6,11,1,3,3,5,12,4,4,4,5,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000039",10,4,3,3,10,10,1,11,9,11,10,11,2,3,6,11,1,3,3,5,12,4,4,4,5,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000036",10,4,3,3,10,6,1,11,9,11,10,11,2,3,6,11,1,5,3,3,2,11,4,2,4,11,4,4,4,2,2,1,13,2,13,6,6,6,4,10,4,4,4,6,8,8,2,4,4,4,4,1,1,8,8,8,7,7,7,2,2
"37179000035",8,4,3,3,10,10,1,11,9,11,10,11,2,11,11,11,1,5,3,5,1,4,4,4,5,5,12,2,2,8,8,2,2,2,13,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"370910000HV",1,9,10,10,2,2,13,2,2,12,13,12,13,12,4,4,2,2,2,2,3,3,10,11,10,10,6,10,3,3,10,10,10,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,5,9,5,5,5
"37179000034",10,4,3,3,10,6,1,11,9,11,10,11,2,3,6,11,1,5,3,5,12,4,4,2,4,11,4,4,4,2,8,1,13,2,13,8,8,8,8,8,8,8,8,10,10,10,4,4,4,4,4,1,1,8,8,8,7,7,7,2,2
"37179000033",10,4,3,3,10,10,1,1,9,11,10,11,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000243",10,8,4,3,7,8,1,7,7,7,11,2,10,11,11,11,5,6,6,9,5,4,4,4,1,5,12,2,5,6,4,6,8,1,13,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000242",2,3,6,1,7,7,7,10,7,7,11,1,1,3,8,6,5,6,5,7,11,1,1,5,13,12,11,12,9,4,11,4,13,2,1,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"37119000241",8,3,4,7,7,8,11,7,7,7,11,11,10,3,8,10,5,6,6,9,5,12,5,5,5,1,5,12,9,4,6,4,13,2,13,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"37119000240",2,3,6,7,7,7,11,10,7,7,7,11,10,3,8,10,5,6,5,7,11,1,1,5,5,1,5,12,9,4,11,4,13,2,13,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"3714500MTTZ",5,5,9,5,9,4,3,3,12,2,12,4,5,4,3,7,13,12,7,12,9,9,6,10,10,10,10,7,10,10,9,10,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,9,9,9,5,5,5
"3703900PCHT",3,6,8,8,8,1,8,8,8,8,8,8,8,8,1,1,6,11,11,11,13,13,13,12,12,2,2,5,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"3712700P21A",7,2,11,10,4,2,13,2,13,2,6,12,12,12,4,4,4,4,4,10,6,3,10,11,10,10,6,10,3,3,10,10,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,9,9,9,5,5,5
"370210054.2",3,6,8,8,8,1,8,8,8,8,8,8,8,8,1,1,6,11,11,11,13,13,13,12,12,2,2,5,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"3709700SH-B",6,3,6,1,3,11,11,10,10,10,7,10,11,1,6,5,7,1,13,13,11,1,12,1,13,12,11,11,5,5,11,6,8,13,2,1,10,10,2,4,7,7,2,2,2,12,12,12,12,12,4,2,2,7,7,7,2,2,2,7,7
"37147000301",7,9,10,2,2,2,13,2,2,2,6,12,12,12,4,4,4,4,4,10,6,3,10,11,10,10,6,10,3,3,10,10,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,9,9,9,5,5,5
"3709700SH-A",6,3,6,1,1,11,11,10,10,10,7,10,1,1,8,5,7,1,13,13,11,1,12,1,2,13,11,11,5,5,11,5,8,13,2,1,10,10,2,4,7,7,2,2,2,12,12,12,12,12,4,2,2,7,7,7,2,2,2,7,7
"37011000013",3,13,1,1,1,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37011000012",3,13,1,9,8,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37049000016",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37011000011",3,13,1,1,1,7,7,10,10,10,1,1,1,10,1,6,6,1,11,11,13,5,12,13,2,12,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37011000010",3,13,1,9,8,1,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37049000011",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,3,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37183001-09",11,1,5,11,12,9,3,3,5,5,12,5,5,9,9,2,8,12,12,4,8,8,2,9,9,9,7,8,1,1,3,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37119000232",10,4,3,3,10,10,1,1,9,11,10,2,10,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000231",10,4,3,3,10,8,1,1,9,11,10,2,10,11,11,11,5,6,3,9,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37183001-07",11,1,5,11,12,9,3,3,5,5,12,5,9,9,9,2,8,7,12,4,4,8,2,9,9,9,7,8,1,1,3,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37119000230",10,8,4,7,7,8,1,1,9,7,11,2,10,11,11,11,5,6,6,9,5,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37183001-06",11,1,5,11,12,9,3,3,6,4,4,5,5,5,9,2,8,12,12,4,4,8,2,9,9,9,7,8,1,1,3,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37011000019",3,13,1,9,8,7,7,10,10,10,1,1,8,10,1,6,6,11,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37183001-05",11,1,5,11,12,9,3,3,5,5,12,5,5,9,9,2,8,12,12,4,4,8,2,6,9,9,7,8,1,1,3,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37011000018",3,13,1,9,8,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37183001-04",11,1,5,11,12,9,3,3,5,5,12,9,5,5,9,2,8,12,12,4,8,8,2,6,9,9,7,8,1,1,3,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37011000017",3,13,1,9,8,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37183001-03",11,1,5,11,12,9,3,3,6,4,4,9,5,5,9,9,3,12,12,4,8,8,2,9,9,9,7,8,1,1,3,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37011000016",3,13,1,1,1,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"3713300RL09",1,2,2,12,13,13,2,4,13,12,13,13,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37011000015",3,13,1,9,1,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37049000019",1,9,10,2,2,2,13,2,2,12,13,13,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"3712700P24A",7,2,11,10,4,2,3,2,13,2,6,13,12,12,4,4,4,4,4,10,6,3,10,11,10,10,6,8,1,1,3,8,9,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,13,13,9,9,9,5,5,5
"37011000014",6,13,1,9,8,7,7,10,10,10,1,1,8,10,1,6,6,1,11,11,13,5,13,12,12,2,2,11,13,5,4,5,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37119000239",8,8,4,7,7,8,11,7,7,7,11,11,10,3,8,10,1,6,6,9,5,12,5,5,5,1,5,12,9,4,6,4,13,2,13,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"37049000017",1,9,10,2,2,2,13,2,2,12,13,13,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37037000020",12,7,5,13,12,5,4,6,3,13,4,9,9,5,2,3,3,12,7,8,10,10,9,8,11,3,8,6,6,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37119000237",8,8,4,7,7,10,11,7,7,7,11,11,2,3,8,10,1,6,3,5,5,12,5,5,5,1,5,12,9,4,6,4,13,2,13,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"37119000236",8,4,3,3,10,10,1,1,11,1,10,11,2,11,11,11,1,5,3,5,12,12,5,5,1,5,12,12,2,8,8,2,2,2,13,13,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000235",8,4,3,3,10,10,10,1,9,11,10,2,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,12,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000234",8,4,3,3,10,10,10,1,9,11,10,2,2,11,11,11,1,5,3,5,12,4,5,5,1,5,12,12,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37119000233",10,4,3,3,10,10,1,1,9,11,10,2,10,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"370450RIPPY",2,8,1,1,1,7,7,10,10,10,1,8,1,10,10,6,11,1,13,13,5,1,1,13,13,13,9,9,5,6,4,6,8,1,1,2,2,2,10,2,10,10,10,4,4,4,10,10,10,10,10,10,10,10,12,4,4,4,4,10,10
"3715700ED-1",9,12,13,6,11,12,6,13,12,9,5,4,7,7,7,7,13,9,10,1,9,9,6,10,7,7,13,1,7,13,13,13,6,10,10,10,10,13,13,6,6,6,6,8,12,2,8,7,7,7,7,7,7,2,2,2,8,8,8,8,8
"37183001-13",11,1,11,10,5,9,3,3,5,5,12,5,9,9,9,2,8,7,12,4,4,8,2,9,6,9,10,8,1,1,3,8,4,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37037000024",12,5,5,4,6,6,9,6,3,13,9,3,6,6,2,3,3,9,9,3,2,9,9,8,8,7,8,6,6,7,7,7,7,7,10,10,13,13,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37183001-12",11,1,5,10,5,9,3,3,5,5,12,5,9,5,9,2,8,7,12,4,8,8,2,9,6,9,7,8,1,1,3,8,4,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37183001-11",11,1,5,11,5,9,3,3,6,4,4,9,9,5,9,2,8,12,12,4,8,8,2,9,9,6,7,8,1,1,3,8,4,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37183001-10",11,1,5,11,12,9,3,3,5,5,12,5,5,5,9,2,8,12,12,4,8,8,2,9,6,9,7,8,1,1,3,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37037000021",12,5,5,11,12,5,4,6,3,13,9,3,6,6,2,3,3,9,1,8,10,10,9,8,11,3,1,1,7,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37049000005",1,9,10,2,2,2,13,2,2,12,13,13,13,13,13,13,2,2,2,2,3,3,11,11,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37049000003",1,9,10,2,2,2,13,2,2,12,13,13,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37049000002",1,9,10,2,2,2,13,2,2,12,3,13,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37131CREEKS",7,9,10,10,2,2,13,2,2,12,13,12,12,12,4,4,4,4,4,10,6,3,10,11,10,10,6,10,3,3,10,10,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,9,9,9,5,5,5
"3712700P23A",7,2,11,10,4,2,13,2,13,2,6,12,12,12,4,4,4,4,4,10,6,3,10,11,10,10,6,10,3,3,10,10,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,13,13,13,13,13,9,9,9,5,5,5
"37125000TLT",13,10,12,4,6,6,9,6,3,13,9,3,6,6,12,12,10,10,9,3,2,11,3,2,4,11,8,6,6,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37049000007",1,9,10,2,2,2,13,2,2,12,13,13,13,13,13,13,2,2,2,2,3,3,11,11,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"3707300004S",1,9,10,10,2,2,13,2,2,12,13,12,13,12,4,4,2,2,2,2,3,3,10,11,3,4,3,10,8,9,1,3,10,5,4,4,7,7,1,3,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,9,9,9,9
"37183017-09",11,1,11,10,5,5,3,3,5,5,6,9,9,9,9,2,8,7,12,4,4,6,2,9,6,9,10,8,1,1,3,8,9,4,3,3,3,3,3,7,13,13,13,13,13,13,13,8,8,8,8,8,8,1,1,1,1,1,1,1,1
"3712900CF06",4,2,2,12,13,13,2,4,4,3,3,6,3,2,12,12,10,10,9,3,2,2,3,2,3,4,4,4,4,2,2,1,5,6,7,7,4,1,7,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"3715500026A",13,10,7,4,6,6,12,4,4,13,9,3,3,6,12,12,10,10,9,3,2,11,3,2,4,11,4,4,4,2,2,1,5,6,7,7,4,1,7,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37025009-00",8,3,6,7,3,10,10,11,11,1,11,11,2,3,6,5,7,3,5,7,1,12,5,5,5,1,4,4,4,4,6,4,13,2,13,13,1,6,4,10,2,2,7,7,7,7,7,4,4,4,12,12,12,12,10,10,10,10,12,12,12
"3712900CF05",4,2,2,12,13,13,2,4,4,3,3,6,3,2,12,12,10,10,9,3,2,2,3,3,3,4,4,4,4,2,2,3,5,6,7,7,4,1,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37177000001",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"370330PROVI",9,5,9,5,9,4,4,13,12,6,5,4,7,7,3,7,13,9,1,12,9,9,6,10,7,7,13,1,7,13,13,13,6,10,10,10,10,13,13,6,6,6,6,8,12,2,8,7,7,7,7,7,7,2,2,2,8,8,8,8,8
"37037000015",12,7,5,11,12,5,4,6,3,13,4,9,6,6,2,3,3,12,7,8,10,10,9,8,11,3,8,6,6,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"3712900CF02",4,2,2,12,13,13,2,4,4,3,3,6,3,2,12,12,10,10,9,2,2,2,11,3,3,4,3,3,8,2,2,3,5,6,7,7,4,1,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"3712900CF01",4,11,2,12,13,13,2,4,4,3,3,6,3,2,12,12,10,10,9,3,2,11,3,2,3,4,3,3,4,2,2,1,5,6,7,7,4,1,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37183017-10",11,1,11,10,5,5,3,3,5,5,12,5,9,9,9,2,8,7,12,4,4,6,2,9,6,6,10,8,1,1,3,8,9,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37123000LIT",13,10,12,4,6,6,9,11,3,1,9,3,6,6,3,12,10,10,1,7,9,11,3,7,4,11,4,4,6,7,7,7,5,10,10,10,13,10,6,13,4,4,4,2,2,12,12,12,12,12,4,2,2,7,7,7,2,2,2,7,7
"37183001-02",11,1,5,11,12,9,3,3,6,4,4,9,9,9,9,9,8,12,12,4,8,8,2,9,9,9,7,8,1,1,3,8,9,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37183001-01",11,1,5,11,12,9,3,3,6,4,4,5,9,9,9,2,8,12,12,4,4,8,2,9,9,9,7,8,1,1,3,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37179000007",10,4,3,3,10,10,1,1,9,11,10,11,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,2,13,6,6,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000006",10,4,3,3,10,6,1,1,9,11,10,11,2,3,6,11,1,3,3,5,12,4,4,2,1,5,12,2,2,2,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000005",10,4,3,3,10,10,1,1,9,11,10,11,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,2,2,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"3706100ALBE",1,2,10,2,4,3,2,5,13,3,13,13,13,13,13,13,4,2,2,2,6,2,11,3,10,10,6,10,8,9,1,3,3,3,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37067000111",6,13,13,6,11,12,6,9,1,9,2,7,4,7,7,8,13,13,10,1,7,7,7,7,7,8,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,8,12,2,8,7,7,7,7,7,7,2,2,2,8,8,8,8,8
"37179000004",10,4,3,3,10,6,1,1,9,11,10,11,2,3,6,11,1,5,3,5,12,4,4,2,1,5,12,2,2,2,8,1,13,2,13,6,6,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000003",10,4,3,3,10,10,1,1,9,11,10,11,2,3,6,11,1,5,3,5,12,4,4,4,1,5,12,2,2,2,8,1,13,2,13,6,6,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"37179000002",10,4,3,3,10,10,1,1,9,11,10,11,2,11,11,11,1,5,3,5,12,4,4,4,1,5,12,2,2,2,8,1,13,2,13,6,6,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"3701300WDPD",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37125000PDN",12,5,12,4,6,6,9,6,3,13,9,3,6,6,12,12,10,10,9,3,2,11,3,2,4,11,8,6,6,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37179000001",10,4,3,3,10,10,1,1,9,11,10,11,2,3,6,11,1,5,3,5,12,4,4,4,1,5,12,2,2,8,8,1,13,8,8,8,8,8,8,8,8,8,8,10,10,10,4,2,2,2,2,4,4,4,4,12,12,12,10,4,4
"371510000TT",13,10,12,4,6,11,9,11,3,1,7,10,11,1,6,5,9,9,10,12,1,5,12,1,4,11,5,11,13,5,11,5,1,13,2,1,13,10,2,4,7,7,2,2,2,12,12,12,12,12,4,2,2,7,7,7,2,2,2,7,7
"37177000003",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"37037000018",12,5,5,11,12,5,4,6,3,13,9,3,6,6,2,3,3,9,1,8,10,10,9,8,11,3,8,6,6,7,7,7,7,7,6,6,6,4,6,13,4,4,4,6,8,8,2,13,13,13,1,1,1,8,8,8,7,7,7,2,2
"37177000002",1,9,10,2,2,2,13,2,2,12,13,12,13,13,13,13,2,2,2,2,3,2,11,3,3,4,3,3,8,9,1,3,10,5,4,4,7,7,1,3,3,5,5,5,5,5,5,5,5,9,9,9,9,9,9,13,5,5,9,9,9
"371510000TR",12,10,12,4,6,11,9,11,11,1,7,10,11,1,6,8,7,13,10,12,1,5,12,1,2,12,11,11,13,5,11,5,1,13,2,1,13,10,2,4,7,7,2,2,2,12,12,12,12,12,4,2,2,7,7,7,2,2,2,7,7
"37183017-13",11,1,11,10,5,5,3,3,5,5,6,5,9,9,9,2,8,7,12,4,4,6,2,9,6,6,10,8,1,1,3,8,9,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"3701700P202",13,11,7,12,13,13,2,4,4,3,3,6,3,2,12,12,10,10,9,3,2,11,3,2,4,11,4,4,4,2,2,1,5,6,7,7,4,1,7,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37183017-12",11,1,11,10,5,5,3,3,5,5,6,5,9,9,9,2,8,7,12,4,4,6,2,9,6,6,10,8,1,1,3,8,9,4,3,3,3,3,3,7,13,13,13,13,13,13,13,8,8,8,8,8,8,1,1,1,1,1,1,1,1
"3701700P201",13,11,7,12,13,13,2,4,4,3,3,6,3,6,12,12,10,10,9,3,2,11,3,2,4,11,4,4,4,2,2,1,5,6,7,7,4,1,7,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37183017-11",11,1,11,10,5,5,3,3,5,5,12,5,9,9,9,2,8,7,12,4,4,6,2,9,6,6,10,8,1,1,3,8,9,4,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,13,13,13,13,13
"37179000009",10,4,3,3,10,6,1,11,9,11,10,11,2,3,12,11,1,5,3,5,12,11,4,2,4,11,4,4,4,2,2,1,13,2,13,6,6,6,4,10,4,4,4,6,8,8,2,4,4,4,4,1,1,8,8,8,7,7,7,2,2
"37179000008",10,4,3,3,10,6,1,1,9,11,10,11,2,3,6,11,1,5,3,5,12,4,4,2,4,11,4,4,4,2,2,1,13,2,13,6,6,8,8,8,8,8,8,10,10,10,4,4,4,4,4,1,1,8,8,8,7,7,7,2,2
"37067000112",9,12,13,6,11,12,6,9,1,9,2,7,4,7,7,8,9,13,10,1,7,7,7,7,7,8,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,8,12,2,8,7,7,7,7,7,7,2,2,2,8,8,8,8,8
