"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37023000014",20,7,7,37,37,37,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,14,14,24,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37023000013",20,7,7,37,37,37,37,37,3,3,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,14,14,24,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"371150SOUTH",25,25,25,7,7,7,32,36,36,43,32,32,32,7,7,7,4,36,3,39,39,7,7,39,7,10,42,4,4,42,42,42,42,39,42,4,39,42,42,39,39,48,48,48,48,48,35,4,10,48,14,14,10,10,10,42,42,14,42,39,10,10,10,25,48,48,48,48,42,42,42,28,28,28,39,39,28,28,28,28,28,35,35,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"371070000FC",40,46,11,6,6,6,11,6,6,6,6,41,50,34,46,40,26,47,49,49,26,44,44,33,33,33,33,33,21,38,38,38,38,23,46,46,26,26,47,47,47,47,37,37,31,31,20,20,38,38,38,38,45,45,12,22,12,22,20,20,34,47,47,47,47,47,27,27,27,30,17,17,31,30,30,50,50,29,50,30,30,50,11,30,30,30,30,11,11,31,31,31,22,22,29,29,45,45,45,45,45
"3716100006A",36,36,32,25,43,43,36,32,32,32,32,32,32,7,43,22,39,39,39,4,39,7,7,7,7,10,42,3,3,3,3,3,3,4,39,39,4,3,14,35,35,35,4,14,35,35,35,4,10,48,4,4,4,14,14,14,14,14,4,39,28,28,28,28,39,39,28,28,42,42,42,28,28,28,39,39,28,28,28,28,28,35,35,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3705100AL51",50,47,47,47,47,13,13,13,13,13,47,33,17,27,17,17,17,20,33,33,33,33,23,26,23,26,26,20,20,20,20,29,21,47,29,29,49,49,50,49,46,46,46,47,47,47,49,13,31,31,31,31,31,31,31,29,29,18,18,6,31,31,31,27,18,18,18,34,34,34,34,34,34,34,34,34,34,34,34,34,11,11,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
"3701300OLDF",11,6,6,21,24,46,6,11,26,26,41,26,46,26,26,41,41,21,26,47,47,47,33,44,40,38,38,38,40,40,46,46,31,46,13,13,46,46,26,26,26,44,13,5,30,5,5,38,44,30,44,12,29,45,45,30,22,20,22,45,45,34,29,24,24,24,24,30,30,29,24,24,24,12,12,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"37023000001",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,10,16,10,10,10,15,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"370210047.1",25,25,25,7,32,32,32,36,36,43,22,36,43,43,7,7,4,4,4,3,7,39,39,39,39,4,4,4,4,42,4,4,39,42,4,4,39,42,42,39,39,48,48,48,48,48,48,10,14,14,14,14,14,4,4,42,42,42,42,25,25,42,10,25,25,25,42,42,39,48,48,39,39,39,28,28,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,25,25,48,48,48,48,48,48
"37025011-02",9,29,29,33,44,33,3,4,4,30,42,42,14,14,14,14,25,14,18,18,18,18,36,36,36,17,17,17,19,19,16,19,7,22,22,7,41,41,16,29,15,15,2,3,3,11,11,11,11,11,1,11,11,1,3,3,38,38,38,38,38,1,1,3,14,14,14,14,14,14,14,14,14,14,14,14,19,41,19,14,19,19,19,16,16,16,16,16,16,16,16,34,34,34,19,19,19,19,19,34,18
"37025011-01",9,29,29,33,44,33,3,4,4,30,42,42,14,14,14,14,25,14,18,18,18,18,36,36,36,17,17,17,19,19,16,19,7,22,22,7,41,41,16,29,29,29,29,3,3,11,11,11,11,11,1,1,1,1,3,3,38,38,38,38,38,1,1,3,14,14,14,14,14,14,14,14,14,14,14,14,19,41,19,14,19,19,19,16,16,16,16,23,23,35,35,35,35,41,41,41,41,41,41,19,19
"3714700800B",40,46,11,6,24,46,11,11,6,6,6,41,50,34,26,41,41,21,26,47,47,47,33,33,40,40,40,40,24,40,40,30,38,23,46,46,26,26,47,47,47,47,13,5,30,5,5,5,5,5,41,44,29,12,12,22,22,20,20,20,34,47,29,24,24,24,24,30,30,20,20,24,24,12,12,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"3714700800A",40,46,11,6,24,46,11,11,6,6,6,41,50,34,26,41,41,21,26,47,47,47,33,33,40,40,40,40,24,40,40,30,38,23,46,46,13,46,26,26,26,44,13,5,30,5,5,5,5,5,41,44,29,12,12,22,22,20,22,45,45,34,29,24,24,24,24,20,20,20,20,12,12,24,24,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"3714900WO06",32,36,36,25,43,43,36,32,32,32,32,32,32,7,43,22,36,39,39,4,4,4,4,4,3,3,3,3,3,3,3,39,4,4,3,39,4,3,14,35,35,35,4,14,35,39,10,10,48,48,4,4,4,14,14,14,14,14,4,39,28,28,28,28,39,39,28,28,42,42,42,28,28,28,39,39,28,28,28,28,28,35,35,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"370210034.1",25,7,7,25,43,43,36,32,32,32,22,36,43,43,7,7,39,36,3,39,39,7,7,7,7,10,42,42,42,4,39,3,3,3,4,39,4,3,14,35,35,35,4,14,35,35,35,4,10,10,14,14,10,14,14,14,14,42,4,42,42,25,10,25,39,39,28,28,39,39,39,48,48,48,28,28,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,25,25,25,25,25,25,25,25
"37023000003",20,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37183007-09",28,41,41,8,8,41,28,28,28,21,28,28,31,21,28,5,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,32,17,40,45,45,45,45,45,23,23,41,24,34,26,32,9,17,24,32,16,16,16,22,22,7,7,7,32,32,32,6,20,32,32,5,32,32,5,32,32,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,5,5,5
"3703900ANSW",22,22,22,22,22,22,22,43,43,36,43,43,36,36,36,36,7,7,7,7,3,3,3,3,4,39,39,39,39,39,4,4,42,39,42,42,42,48,48,48,48,39,42,42,42,42,42,42,42,42,42,42,42,42,42,10,10,10,10,10,10,10,42,42,42,42,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,39,39,39,39,39,39,39,39
"37183007-11",28,41,41,8,8,41,28,8,8,8,8,8,8,28,5,28,24,24,24,28,5,5,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,17,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,9,17,24,17,17,17,17,5,5,7,7,7,32,32,45,32,32,32,32,5,32,32,5,32,32,9,20,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37183007-10",8,8,10,50,45,45,45,28,28,21,21,21,21,21,28,5,24,24,24,24,24,5,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,32,40,45,21,26,32,26,45,23,23,41,24,34,26,32,9,17,24,17,17,17,17,5,5,5,5,5,6,6,45,32,32,20,20,20,20,20,20,20,20,9,20,7,6,6,6,6,45,6,6,6,6,6,6,5,5,20,20,20
"3703100HAIS",11,6,26,26,26,26,26,26,11,11,41,46,26,41,41,26,46,41,41,41,41,40,40,40,38,38,31,31,26,26,26,41,31,46,26,13,46,13,13,31,31,37,44,44,44,44,30,30,30,20,20,20,20,20,20,20,20,12,12,12,12,12,12,29,29,29,29,29,29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,22,22,22,22,31,31,22,22,27,27,27,27,27
"370130000HB",11,6,6,21,24,46,26,26,26,26,24,46,26,26,26,41,41,21,26,47,47,47,33,44,40,38,38,38,40,40,46,46,31,46,13,13,46,46,26,26,26,44,13,5,30,30,30,30,30,44,44,12,29,45,45,30,22,20,22,45,45,34,29,24,24,24,24,30,30,29,24,24,24,12,12,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"370210017.1",25,25,25,25,7,7,32,36,36,43,22,36,43,43,7,7,4,4,4,3,7,39,39,7,39,4,4,42,42,42,42,42,39,42,4,4,39,42,42,39,39,48,48,48,48,48,48,48,14,14,14,14,10,10,10,42,42,42,42,42,42,25,25,25,48,48,48,48,39,39,39,48,48,48,48,28,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,25,25,48,48,48,48,48,48
"37023000034",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"3711700000J",11,11,6,21,24,24,24,24,24,26,24,26,46,46,21,21,21,46,46,46,31,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,44,44,44,12,29,45,45,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"37023000031",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37183007-13",41,45,45,45,45,41,28,8,8,8,8,8,38,10,10,10,10,10,8,28,5,5,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,17,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,9,17,24,32,16,16,16,5,5,7,7,7,32,32,45,45,45,32,32,5,32,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37183007-12",28,41,41,8,8,41,28,28,28,21,28,28,31,21,28,5,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,32,40,40,21,26,32,26,45,23,23,41,24,34,26,32,9,17,24,17,17,17,17,5,5,5,5,5,6,6,32,6,20,20,20,20,20,20,20,20,20,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,20,20,20
"37023000039",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37023000038",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"370530000KI",6,11,46,46,46,24,24,24,24,26,24,24,41,46,21,21,21,46,46,46,31,31,31,31,31,31,31,31,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"37023000036",20,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37023000035",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"3703100DASW",11,6,26,26,26,26,26,26,11,11,41,46,26,41,41,26,46,41,41,41,41,40,40,40,38,38,31,31,26,26,26,41,31,46,26,13,46,13,13,31,31,37,44,44,44,44,30,30,30,20,20,20,20,20,20,20,20,12,12,12,12,12,12,29,29,29,29,29,29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,22,22,22,22,31,31,22,22,27,27,27,27,27
"3711700000W",11,11,6,21,24,24,24,24,24,26,24,26,46,46,21,21,21,46,46,46,31,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,44,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"3708100MON3",16,16,16,19,19,19,23,23,23,19,19,23,19,19,38,38,45,38,38,6,6,45,45,15,45,45,15,15,12,15,45,45,16,27,45,34,34,44,28,28,28,33,28,28,33,8,6,8,15,33,49,49,6,2,2,6,33,33,33,33,9,9,33,2,9,33,15,15,4,4,9,9,9,9,9,9,9,9,9,47,47,15,15,15,40,40,40,15,15,47,15,15,28,15,15,15,15,40,40,40,40
"3708100MON1",16,16,16,19,19,23,23,23,23,14,19,23,19,19,38,38,45,45,45,6,6,45,45,15,45,45,15,15,15,15,45,45,16,27,27,9,9,8,8,28,28,33,6,6,15,6,6,8,33,49,49,49,6,2,2,6,33,33,33,15,9,9,33,2,9,33,15,15,4,4,9,9,9,9,9,9,9,9,9,9,15,15,15,15,40,40,40,15,15,47,15,15,28,15,15,15,15,40,40,40,40
"37023000022",7,7,7,37,37,37,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,16,10,10,10,15,14,14,24,36,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37183007-07",28,41,41,8,8,41,28,8,8,8,8,8,38,10,10,10,10,10,8,28,5,5,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,17,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,9,17,24,17,17,17,17,5,5,7,7,7,32,32,45,32,32,32,32,5,32,32,5,32,32,9,20,20,20,20,44,44,44,44,44,44,44,20,20,20,20,20,20,20
"37111PLEASA",7,7,7,25,43,43,36,32,32,32,32,32,32,7,43,4,39,36,3,39,39,7,7,7,7,10,42,42,42,4,39,39,4,3,3,39,4,3,14,35,35,35,4,14,35,35,35,4,10,48,4,4,4,14,14,14,14,14,4,39,28,28,28,28,39,39,28,28,42,42,42,28,28,28,39,39,28,28,28,28,28,35,35,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37023000021",20,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,43,14,14,14,14,10,10,35,10,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37183007-06",41,45,45,45,45,45,45,8,8,8,8,8,38,10,10,10,10,10,8,28,5,5,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,17,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,9,17,24,32,16,16,16,5,5,7,7,7,6,6,45,32,32,32,32,5,32,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,20,20,20
"37023000020",7,7,7,37,16,16,37,37,3,12,7,12,12,12,39,39,39,36,3,39,39,7,7,7,7,7,16,43,42,4,39,39,4,3,3,39,4,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37183007-05",28,41,41,8,8,41,28,28,28,31,31,31,8,28,5,28,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,5,5,6,50,50,21,20,20,20,17,32,17,40,45,45,45,45,17,32,32,24,9,9,9,9,26,26,17,32,16,16,16,5,5,7,7,7,32,32,32,6,20,32,32,5,32,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37183007-04",28,41,41,8,8,41,28,8,8,8,8,28,8,28,5,28,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,5,6,50,50,21,20,20,20,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,26,26,24,32,16,16,16,5,5,7,7,7,32,32,32,6,20,32,32,5,32,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37183007-03",28,41,41,8,8,41,28,8,8,8,8,8,8,28,5,5,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,32,17,40,45,45,45,45,17,17,17,32,24,34,26,32,26,26,24,32,16,16,16,5,5,7,7,7,32,32,45,32,32,32,32,5,32,32,5,32,32,9,20,20,20,20,44,44,44,44,44,44,44,20,20,20,20,20,20,20
"37183007-02",28,41,41,8,8,41,28,28,28,21,21,21,21,21,28,5,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,17,17,32,40,40,45,45,45,45,45,23,23,41,24,34,26,32,9,17,24,17,17,17,17,5,5,7,7,7,32,32,45,32,32,32,32,5,32,32,5,32,32,9,20,20,20,20,44,44,45,6,6,6,6,6,6,5,5,20,20,20
"37183007-01",28,41,41,8,8,45,45,28,28,21,28,28,31,21,28,5,24,24,24,28,24,34,28,46,46,46,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,32,40,40,21,26,32,26,45,23,23,41,24,34,26,32,9,17,24,17,17,17,17,5,5,5,5,5,6,6,32,6,20,20,20,20,20,20,20,20,20,9,20,7,6,6,6,6,45,6,6,6,6,6,6,5,5,20,20,20
"370150000RX",11,11,46,46,46,24,24,24,24,24,26,24,41,46,21,21,21,46,23,31,31,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"37023000024",20,7,7,37,37,37,37,37,3,12,7,12,12,12,39,39,22,1,22,22,42,22,16,27,16,7,16,16,10,10,10,15,14,14,24,36,48,10,35,3,36,27,35,35,14,14,14,14,4,4,48,48,25,25,39,39,39,39,39,4,4,39,39,39,10,10,10,10,10,10,10,10,41,10,10,10,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,8,8,8,8,8,8,8,8,8,8
"37099000RIV",22,22,22,22,22,22,22,43,43,36,43,43,36,36,36,36,7,7,7,7,3,3,3,3,4,39,39,39,39,39,4,4,42,39,42,42,42,48,48,48,48,39,42,42,42,42,42,42,42,42,42,42,42,42,42,10,10,10,10,10,10,10,42,42,42,42,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,39,39,39,39,39,39,39,39
"371010PR12B",24,24,24,40,40,5,5,5,5,5,5,5,5,50,50,50,50,31,31,26,49,33,23,2,2,47,20,26,28,21,11,20,40,11,21,21,20,50,46,46,30,49,21,20,20,41,31,23,9,9,9,45,44,44,44,5,5,5,34,34,20,20,45,45,45,17,44,44,44,44,44,20,22,22,7,7,7,31,24,24,24,24,24,24,24,12,12,24,12,12,12,12,12,24,9,9,12,12,6,6,6
"371010PR12A",24,24,24,40,40,5,5,5,5,5,5,5,5,50,24,34,50,50,5,50,50,6,50,50,50,47,20,26,28,21,11,20,5,13,23,21,20,50,46,46,30,49,16,9,32,32,32,9,9,9,9,45,44,44,44,5,5,5,34,34,20,20,45,45,45,17,44,44,44,44,44,20,22,22,7,7,7,31,24,24,24,24,24,24,24,12,12,24,12,12,12,12,12,24,9,9,12,12,6,6,6
"370210012.1",32,32,25,7,7,7,32,36,36,43,22,36,43,43,7,7,39,4,4,3,7,39,39,7,39,4,4,4,4,42,42,42,39,42,39,4,3,42,42,39,39,48,48,48,48,48,48,48,14,14,14,14,10,10,10,4,4,4,25,42,42,25,10,25,48,48,48,42,48,39,39,39,39,39,48,28,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,25,25,48,48,48,48,48,48
"37147000601",26,26,6,21,6,6,6,6,6,24,26,26,46,26,26,41,41,21,26,47,47,47,33,44,40,40,40,40,40,40,46,46,46,46,13,26,13,46,26,26,26,44,13,5,30,5,5,38,44,30,44,12,29,45,45,30,22,20,22,45,45,34,29,24,24,24,24,30,30,29,24,24,24,12,12,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"37065001202",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,46,46,46,46,46,38,44,28,28,24,24,13,40,30,13,32,30,32,32,32,30,21,5,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"37065001201",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,46,46,46,46,46,38,44,28,28,24,24,13,40,30,13,32,30,32,32,32,30,21,5,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"370530000MY",6,11,46,46,46,24,24,24,24,26,24,24,41,46,21,21,21,46,46,46,31,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"37065001205",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,46,46,46,46,46,38,44,28,28,24,24,13,40,30,13,32,30,32,32,32,30,21,5,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"3712700P02A",46,40,27,27,27,38,38,41,46,46,46,34,24,23,23,23,28,28,23,31,46,46,46,38,44,28,28,24,46,46,13,13,13,32,20,20,21,17,17,17,17,20,20,21,21,40,38,41,41,41,12,44,45,12,12,22,12,22,20,47,47,45,44,44,44,44,47,20,20,20,20,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"37065001204",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,46,46,46,46,46,38,44,28,28,24,24,13,40,30,13,32,30,32,32,32,30,21,5,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"37065001203",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,46,46,46,46,46,38,44,28,28,24,24,13,40,30,13,32,30,32,32,32,30,21,5,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"3703300LEAS",30,31,31,31,14,30,30,30,10,19,34,6,10,6,6,6,6,8,19,19,38,19,19,19,19,19,30,30,30,30,12,27,45,45,45,34,34,44,9,34,34,38,8,13,21,40,40,40,22,40,40,40,40,40,40,36,36,33,33,15,41,33,33,33,33,9,9,9,9,9,33,33,33,18,18,18,18,18,18,18,18,18,18,18,33,33,33,33,33,33,47,47,47,47,33,33,33,33,33,33,33
