"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37119000226",7,11,7,3,8,12,12,7,7,12,12,13,9,7,1,7,1,14,6,6,6,6,10,8,3,10,5,10,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"37119000225",7,11,7,3,8,2,12,7,7,9,12,9,7,7,1,7,1,14,6,6,8,6,10,8,3,10,5,10,9,9,14,12,12,5,5,5,14,14,6,6,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"37119000224",5,12,12,3,8,2,12,11,5,7,7,7,2,5,7,5,1,8,14,14,8,9,10,3,3,10,5,10,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"3708500PR25",9,6,14,4,7,9,9,10,4,1,1,12,3,6,4,2,6,2,1,9,5,13,6,2,12,12,7,7,1,1,1,1,3,1,3,3,10,4,1,8,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"3708500PR24",8,4,9,2,7,13,10,14,8,4,13,14,3,6,4,2,6,2,1,9,5,13,6,2,12,12,7,7,1,1,1,1,7,1,3,3,10,4,1,8,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"37119000222",5,12,12,8,3,2,12,9,12,9,9,9,2,7,7,10,1,8,14,6,8,9,11,10,8,3,5,10,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"3708500PR23",8,4,9,2,7,5,10,13,13,13,14,3,3,6,4,6,6,2,1,9,5,13,6,2,2,11,7,7,11,1,4,4,7,1,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"371290000WB",3,2,10,9,10,9,13,10,4,1,8,8,8,4,8,3,2,12,12,2,12,11,13,13,7,14,9,9,13,13,13,3,1,1,12,12,1,1,4,8,1,8,14,9,9,9,9,9,9,9,9,9,9,13,13,8,8,8,8,2,2
"3708500PR20",8,4,9,2,7,13,10,14,13,13,14,14,3,6,4,6,6,2,1,9,5,13,6,12,2,12,7,7,11,1,1,1,7,1,13,6,9,8,13,9,9,9,9,14,14,14,14,14,14,14,14,14,3,3,3,6,14,14,14,14,14
"3714701505B",4,14,2,10,2,7,14,4,10,3,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"370890000SM",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3714100SP15",3,2,10,9,10,9,13,10,4,1,8,8,8,4,8,3,2,12,12,2,7,11,13,13,7,14,9,9,13,13,13,3,1,1,12,12,1,1,4,8,1,8,14,9,9,9,9,9,9,9,9,9,9,13,13,8,8,8,8,2,2
"3714701505A",4,14,2,10,2,7,10,4,10,3,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"371870000P2",4,14,2,10,2,7,14,4,10,3,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"3708500PR29",8,4,9,2,7,13,10,14,8,4,13,14,3,6,4,2,6,2,1,9,5,13,6,2,12,12,7,7,1,1,1,1,7,1,3,3,10,4,1,8,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"371870000P1",4,14,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"3708500PR28",8,10,3,11,4,5,1,14,8,4,14,14,3,6,4,6,6,2,1,9,5,13,6,2,12,11,7,1,11,1,4,4,7,3,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"3703900GCRK",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3708500PR26",8,4,9,2,7,13,10,14,8,4,13,14,3,6,4,2,6,2,1,9,5,13,6,12,12,12,7,7,1,1,1,1,7,1,3,3,10,4,1,8,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"370890000SW",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37115REVERE",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371510000PR",13,8,4,6,14,3,1,8,1,6,11,2,13,13,3,11,12,11,9,13,4,3,1,9,6,5,3,12,2,2,8,14,14,10,11,11,11,12,3,5,2,2,5,2,2,12,13,13,11,11,13,6,6,6,6,2,3,3,3,3,3
"37119000210",5,12,12,8,3,2,12,9,12,9,9,9,7,7,10,10,1,8,14,6,8,9,10,10,3,3,5,10,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"3705100CC27",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"371050000A2",6,8,3,14,14,3,1,13,13,13,11,3,12,2,4,11,12,13,11,3,11,13,6,12,12,11,7,1,11,1,4,4,7,3,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"3705100CC26",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"371050000A1",6,8,3,14,14,3,9,13,13,13,11,3,12,2,4,6,13,13,11,3,11,13,6,12,12,11,7,1,11,1,4,4,7,3,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"37025004-03",10,7,8,7,3,1,2,9,7,9,12,13,11,1,10,10,14,8,6,4,9,8,8,10,10,3,10,6,10,9,7,5,6,14,8,8,6,11,14,14,13,5,12,13,12,2,6,1,2,12,1,1,2,2,2,3,13,13,1,1,13
"3705100CC25",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"3705100CC24",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"37025004-01",10,7,8,7,3,1,2,9,7,9,12,13,9,1,10,10,14,8,6,14,9,8,8,10,10,3,10,5,5,12,7,9,5,12,6,8,6,11,14,14,13,5,12,13,12,2,6,1,2,12,1,1,2,2,2,3,13,13,1,1,13
"37119000218",7,11,8,7,13,12,7,7,7,12,9,13,9,1,1,7,14,14,6,4,6,8,8,8,10,10,10,10,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"371870000P3",4,14,2,10,2,7,14,4,10,3,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"37119000217",7,11,7,7,13,12,7,7,12,12,9,9,9,1,1,7,14,14,6,4,6,6,10,8,3,10,5,10,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"37119000216",7,11,7,7,13,12,7,7,12,12,9,9,9,1,1,7,14,14,14,4,6,8,8,8,3,10,5,10,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"3705100CC21",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"37119000215",7,11,7,7,13,12,7,7,7,12,12,13,9,1,1,7,14,14,6,4,6,6,10,8,10,10,5,10,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"37119000214",10,5,12,8,13,2,12,9,12,9,9,9,7,7,10,10,1,8,14,6,8,9,11,10,3,3,10,6,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"37119000213",5,12,12,8,13,1,12,9,12,9,9,9,7,7,10,10,1,8,14,6,8,9,11,10,3,3,5,10,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"37045KINGST",5,12,5,3,11,2,4,11,5,5,7,7,2,5,7,5,10,10,4,14,9,9,3,3,8,8,6,5,5,12,5,2,10,2,14,14,7,13,12,12,12,12,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"37119000212",10,7,8,8,3,1,7,9,12,9,9,9,7,5,10,10,1,8,6,6,8,8,8,10,3,3,10,6,10,9,12,9,5,12,6,5,14,5,5,14,13,4,12,13,12,4,7,7,7,2,2,2,2,2,2,3,13,13,13,1,13
"37119000211",5,5,12,8,3,2,12,9,12,9,9,7,7,7,10,10,1,8,4,6,8,9,11,10,8,3,10,10,10,9,12,9,5,12,6,5,14,5,5,6,5,4,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"37025004-09",10,7,8,7,3,1,2,9,7,7,10,13,2,1,10,10,14,4,13,4,9,8,8,10,10,3,10,5,5,12,7,9,6,14,8,8,6,11,14,14,13,5,12,13,12,2,6,1,2,12,1,1,2,2,2,3,13,13,1,1,13
"370890000RR",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,3,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37025004-08",10,5,8,7,3,1,2,9,7,9,12,13,2,5,10,10,14,8,6,14,6,8,8,10,10,3,10,5,5,12,12,9,5,12,6,8,6,11,14,14,13,5,12,13,12,2,6,1,2,12,1,1,2,2,2,3,13,13,1,1,13
"3705100CC29",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"37065001001",9,3,14,4,2,14,10,4,10,3,3,6,4,3,13,8,7,3,7,1,13,12,7,14,13,7,7,7,1,6,1,13,13,13,3,1,10,4,1,1,8,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"37119000219",7,7,7,8,13,12,7,7,12,12,9,9,9,1,10,7,14,14,14,4,6,8,8,8,10,10,10,6,9,4,12,12,5,12,6,13,13,14,6,4,4,13,12,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"3710900BS26",5,5,12,3,11,8,4,11,5,7,7,7,2,10,7,9,10,10,4,14,9,9,11,3,8,8,8,4,4,10,5,2,10,14,14,14,7,13,12,12,12,12,4,4,13,13,2,2,1,1,12,12,12,12,12,12,12,4,4,4,4
"3705100CC31",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"370210058.1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37173000BC2",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370890000SB",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37173000BC1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370890000SE",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3704300BRAS",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371510000SE",13,13,9,6,14,3,1,8,1,6,11,11,13,13,3,11,12,11,9,3,4,3,1,9,6,5,3,12,2,2,2,7,4,8,13,6,6,6,13,5,2,2,5,2,2,12,13,13,11,11,13,6,6,6,6,2,3,3,3,3,3
"370210006.1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37055000WAN",4,3,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"37095000OCK",4,3,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"3700300000M",12,5,5,12,11,8,4,5,9,7,10,10,10,10,5,9,4,4,13,5,10,14,11,1,4,1,8,5,5,12,7,5,6,2,14,14,7,2,12,12,12,12,4,4,13,13,2,2,1,1,12,12,12,12,12,12,12,4,4,4,4
"371810000CC",9,3,6,13,5,10,5,1,6,6,6,4,4,14,12,12,12,11,3,11,13,1,2,6,14,6,11,11,7,3,3,11,11,11,4,4,3,3,9,3,3,3,3,3,3,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5
"371510000SO",13,13,3,6,14,3,1,8,1,6,11,3,13,13,3,11,12,4,10,9,4,3,1,9,6,5,3,12,2,2,2,7,4,8,13,6,6,6,8,5,2,2,5,2,2,12,13,13,11,11,13,13,13,8,8,2,3,3,3,3,3
"3700300000W",12,5,5,12,11,8,4,5,9,7,10,10,10,10,5,5,10,4,13,5,10,14,11,1,4,1,8,5,5,12,7,2,10,2,8,14,7,2,12,12,12,12,4,4,13,13,2,2,1,1,12,12,12,12,12,12,12,4,4,4,4
"3703900HOTH",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3704500KM-S",5,12,5,3,8,2,2,11,5,7,7,7,2,5,7,5,10,10,4,14,9,9,11,3,8,8,6,4,4,10,5,2,10,2,14,14,7,13,12,12,12,12,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"3704500KM-N",5,12,12,3,8,2,2,11,5,7,7,7,2,5,7,5,10,10,4,14,9,9,11,3,8,8,6,4,4,10,5,2,10,2,14,14,7,5,5,6,12,12,2,6,4,4,7,7,7,2,2,2,1,1,1,1,1,1,13,13,1
"3705100G11B",8,4,9,2,7,13,9,13,13,13,13,3,12,2,6,6,13,13,10,9,5,13,12,12,2,13,12,13,6,14,2,7,4,8,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"371510000RN",13,13,4,6,14,3,1,8,1,11,11,11,13,13,3,11,12,11,9,13,4,3,1,9,6,5,3,12,2,2,8,14,14,10,11,11,11,12,3,5,2,2,5,2,2,12,13,13,11,11,13,6,6,6,6,2,3,3,3,3,3
"371510000RM",13,13,3,6,14,3,1,8,1,6,11,2,13,13,3,11,12,11,9,3,4,3,1,9,6,5,3,12,2,2,8,14,9,9,11,11,11,12,3,5,2,2,5,2,2,12,13,13,11,11,13,6,6,6,6,2,3,3,3,3,3
"37107000PH2",4,14,2,10,9,14,14,4,4,10,1,6,3,3,4,2,2,2,1,2,7,7,6,2,12,12,9,14,14,11,1,13,13,13,3,1,10,4,1,1,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"37107000PH1",4,14,2,10,9,14,14,4,4,10,1,6,3,3,4,3,6,2,1,2,7,7,6,2,12,12,9,14,14,11,1,13,13,13,3,1,10,4,1,1,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"3701900010B",3,2,10,9,10,9,13,10,4,1,8,8,8,4,8,3,2,12,12,2,12,11,13,13,7,14,9,9,13,13,13,3,1,1,12,12,1,1,4,8,1,8,14,9,9,9,9,9,9,9,9,9,9,13,13,8,8,8,8,2,2
"37183012-02",8,10,13,11,4,5,1,14,8,4,14,14,3,6,2,4,11,1,1,12,5,2,14,7,5,11,13,1,1,1,4,4,7,3,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"37183012-01",6,10,13,11,4,5,1,8,8,4,14,14,3,6,2,13,3,2,1,12,1,2,14,7,5,11,13,1,11,1,4,4,7,3,1,3,9,8,13,9,9,9,1,1,1,8,8,8,8,8,14,14,3,3,3,6,14,14,14,14,14
"371110MAR-5",1,12,1,1,1,8,11,2,2,2,5,10,5,9,9,9,10,10,4,5,14,10,4,4,4,1,6,8,12,5,7,2,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371110MAR-4",1,1,1,1,1,11,11,2,2,5,5,10,5,9,7,9,10,10,4,5,14,10,3,4,4,1,6,4,4,10,7,2,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371110MAR-3",1,12,1,1,1,11,11,2,2,5,5,10,5,10,7,9,10,10,4,5,14,10,3,4,4,1,6,4,4,10,7,2,2,6,14,14,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371110MAR-2",1,12,1,1,11,11,11,2,2,2,5,10,5,9,9,9,10,10,4,5,14,10,3,4,4,1,6,4,4,10,7,2,2,14,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"371110MAR-1",1,12,1,1,11,8,11,2,2,5,5,10,5,9,7,9,10,10,4,5,14,10,3,4,4,1,6,4,4,10,7,2,2,14,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370130WASH4",4,14,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"370130WASH2",4,14,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"370130WASH1",4,14,2,10,2,7,14,4,10,10,3,6,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"3713300CR07",3,14,10,9,10,9,13,10,4,1,8,8,8,4,4,3,2,12,12,2,7,7,13,13,7,14,9,9,13,13,13,3,1,13,3,12,1,1,4,1,1,8,14,9,9,9,9,9,9,9,9,9,9,13,13,8,8,8,8,2,2
"3700300000E",12,5,5,12,11,8,4,5,9,7,10,10,10,10,5,5,4,4,13,5,10,14,11,1,4,1,8,5,5,12,7,2,10,14,14,14,7,2,12,12,12,12,4,4,13,13,2,2,1,1,12,12,12,12,12,12,12,4,4,4,4
"3708900HV-3",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3708900HV-2",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37125000CAR",13,13,9,14,14,3,9,8,1,6,13,3,12,2,6,11,12,11,10,3,5,13,12,12,6,13,12,13,6,14,2,7,4,3,13,6,12,6,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"3708900HV-1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"37125000CAM",8,13,3,14,14,3,9,13,13,13,13,3,12,2,6,6,13,11,10,9,5,13,12,12,2,13,7,13,6,14,2,7,4,3,1,3,9,8,8,13,14,14,8,8,8,1,1,6,6,6,6,13,13,8,8,13,2,2,2,8,8
"370210001.1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370890000NM",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370910000M2",9,3,14,4,2,7,14,4,10,3,3,12,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"370890000NW",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"370910000M1",9,3,14,4,2,7,14,4,10,3,3,12,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"3707900HOOK",4,14,2,10,9,14,10,14,6,10,1,6,4,8,4,2,6,2,1,7,7,7,6,2,12,7,14,14,14,11,1,13,13,13,3,1,10,4,1,1,8,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"370210049.1",1,1,1,1,1,11,11,2,2,2,5,5,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
"3707900MAUR",4,14,2,10,9,14,10,14,6,10,1,6,4,8,4,2,6,2,1,7,7,7,6,2,12,7,14,14,14,11,1,1,3,13,3,1,10,10,10,10,10,10,9,14,14,14,14,14,14,14,8,8,8,9,9,9,9,9,9,9,9
"370910000ML",9,3,14,4,2,7,14,4,10,3,3,12,6,8,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,11,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"37179000021",7,11,8,7,13,12,7,7,7,12,12,13,9,1,1,7,14,14,6,4,6,6,8,8,10,10,10,6,9,4,14,12,12,5,5,13,13,14,6,4,4,13,13,12,6,6,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7
"37081000GIB",11,8,4,14,6,6,8,6,11,11,11,1,1,14,12,12,8,9,9,10,4,3,5,9,6,9,2,12,2,2,8,14,14,10,11,11,11,12,3,5,2,2,5,2,2,12,13,13,11,11,13,6,6,6,6,2,3,3,3,3,3
"37065000102",9,3,14,4,9,14,10,14,6,3,3,6,4,3,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,1,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"37065000101",9,3,14,4,9,14,10,14,6,3,3,6,6,3,13,8,7,3,7,7,2,12,7,14,13,7,14,14,14,11,1,13,13,4,9,9,4,10,10,10,10,1,10,10,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10
"370210036.1",1,1,1,1,1,11,11,2,2,2,5,10,5,9,9,1,5,5,5,8,14,10,4,4,1,4,4,8,12,5,10,10,2,6,7,7,5,7,7,11,11,11,11,11,11,7,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12
