iteration,score,cut_edges
1152,2264.69888888889,810
1153,2264.70188888889,813
1154,2264.70988888889,821
1155,2264.70788888889,819
1156,2264.70388888889,815
1157,2264.70388888889,815
1158,2264.71388888889,825
1159,2264.73588888889,847
1160,2264.73988888889,851
1161,2264.72888888889,840
1162,2264.72988888889,841
1163,2264.72988888889,841
1164,2264.71988888889,831
1165,2264.73888888889,850
1166,2264.77888888889,890
1167,2264.77888888889,890
1168,2264.73488888889,846
1169,2264.73488888889,846
1170,2264.73588888889,847
1171,2264.72688888889,838
1172,2264.72688888889,838
1173,2264.72688888889,838
1174,2264.72588888889,837
1175,2264.74688888889,858
1176,2264.74688888889,858
1177,2264.75388888889,865
1178,2264.73388888889,845
1179,2264.73588888889,847
1180,2264.73588888889,847
1181,2264.73688888889,848
1182,2264.72988888889,841
1183,2264.73688888889,848
1184,2264.73988888889,851
1185,2264.73988888889,851
1186,2264.71388888889,825
1187,2264.71388888889,825
1188,2264.71488888889,826
1189,2264.71488888889,826
1190,2264.72488888889,836
1191,2264.72688888889,838
1192,2264.74088888889,852
1193,2264.73788888889,849
1194,2264.73288888889,844
1195,2264.71688888889,828
1196,2264.69888888889,810
1197,2264.68988888889,801
1198,2264.68388888889,795
1199,2264.66688888889,778
1200,2264.66688888889,778
1201,2264.67288888889,784
1202,2264.67288888889,784
1203,2264.67588888889,787
1204,2264.68188888889,793
1205,2264.71888888889,830
1206,2264.70688888889,818
1207,2264.70688888889,818
1208,2264.72588888889,837
1209,2264.71988888889,831
1210,2264.72288888889,834
1211,2264.72588888889,837
1212,2264.72588888889,837
1213,2264.73288888889,844
1214,2264.77088888889,882
1215,2264.79288888889,904
1216,2264.77888888889,890
1217,2264.78988888889,901
1218,2264.79588888889,907
1219,2264.77988888889,891
1220,2264.77988888889,891
1221,2264.78888888889,900
1222,2264.79488888889,906
1223,2264.79088888889,902
1224,2264.77988888889,891
1225,2264.78288888889,894
1226,2264.77788888889,889
1227,2264.77788888889,889
1228,2264.79788888889,909
1229,2264.78688888889,898
1230,2264.78688888889,898
1231,2264.80488888889,916
1232,2264.81088888889,922
1233,2264.79188888889,903
1234,2264.78588888889,897
1235,2264.76188888889,873
1236,2264.76788888889,879
1237,2264.76788888889,879
1238,2264.79288888889,904
1239,2264.79288888889,904
1240,2264.80988888889,921
1241,2264.80888888889,920
1242,2264.79788888889,909
1243,2264.81588888889,927
1244,2264.80988888889,921
1245,2264.79588888889,907
1246,2264.78888888889,900
1247,2264.77488888889,886
1248,2264.77888888889,890
1249,2264.79488888889,906
1250,2264.79388888889,905
1251,2264.79588888889,907
1252,2264.80288888889,914
1253,2264.79988888889,911
1254,2264.80888888889,920
1255,2264.81688888889,928
1256,2264.81688888889,928
1257,2264.81988888889,931
1258,2264.80588888889,917
1259,2264.80688888889,918
1260,2264.80088888889,912
1261,2264.79188888889,903
1262,2264.80688888889,918
1263,2264.74988888889,861
1264,2264.73488888889,846
1265,2264.73388888889,845
1266,2264.72788888889,839
1267,2264.71488888889,826
1268,2264.71588888889,827
1269,2264.67988888889,791
1270,2264.69588888889,807
1271,2264.69588888889,807
1272,2264.68188888889,793
1273,2264.67788888889,789
1274,2264.67688888889,788
1275,2264.70388888889,815
1276,2264.68588888889,797
1277,2264.68088888889,792
1278,2264.66788888889,779
1279,2264.66188888889,773
1280,2264.66188888889,773
1281,2264.66088888889,772
1282,2264.65988888889,771
1283,2264.64988888889,761
1284,2264.64988888889,761
1285,2264.64788888889,759
1286,2264.65788888889,769
1287,2264.66188888889,773
1288,2264.69288888889,804
1289,2264.69288888889,804
1290,2264.68588888889,797
1291,2264.67888888889,790
1292,2264.67888888889,790
1293,2264.67388888889,785
1294,2264.66088888889,772
1295,2264.65788888889,769
1296,2264.65488888889,766
1297,2264.62788888889,739
1298,2264.65588888889,767
1299,2264.65488888889,766
1300,2264.66188888889,773
1301,2264.66088888889,772
1302,2264.66388888889,775
1303,2264.67288888889,784
1304,2264.63988888889,751
1305,2264.65588888889,767
1306,2264.67588888889,787
1307,2264.65888888889,770
1308,2264.67788888889,789
1309,2264.68588888889,797
1310,2264.69288888889,804
1311,2264.67888888889,790
1312,2264.68088888889,792
1313,2264.69288888889,804
1314,2264.69288888889,804
1315,2264.69788888889,809
1316,2264.69588888889,807
1317,2264.69888888889,810
1318,2264.70988888889,821
1319,2264.70988888889,821
1320,2264.70988888889,821
1321,2264.70988888889,821
1322,2264.68388888889,795
1323,2264.69388888889,805
1324,2264.69088888889,802
1325,2264.70188888889,813
1326,2264.70288888889,814
1327,2264.68288888889,794
1328,2264.68288888889,794
1329,2264.68488888889,796
1330,2264.68988888889,801
1331,2264.68988888889,801
1332,2264.70088888889,812
1333,2264.70088888889,812
1334,2264.70588888889,817
1335,2264.70488888889,816
1336,2264.70988888889,821
1337,2264.69488888889,806
1338,2264.69288888889,804
1339,2264.69488888889,806
1340,2264.69688888889,808
1341,2264.68688888889,798
1342,2264.68688888889,798
1343,2264.70488888889,816
1344,2264.70488888889,816
1345,2264.70488888889,816
1346,2264.71188888889,823
1347,2264.68788888889,799
1348,2264.69588888889,807
1349,2264.70688888889,818
1350,2264.71188888889,823
1351,2264.74088888889,852
1352,2264.73588888889,847
1353,2264.73588888889,847
1354,2264.75588888889,867
1355,2264.75888888889,870
1356,2264.76488888889,876
1357,2264.75788888889,869
1358,2264.77988888889,891
1359,2264.77488888889,886
1360,2264.78088888889,892
1361,2264.77988888889,891
1362,2264.77288888889,884
1363,2264.76988888889,881
1364,2264.79388888889,905
1365,2264.79888888889,910
1366,2264.78588888889,897
1367,2264.78688888889,898
1368,2264.77288888889,884
1369,2264.77288888889,884
1370,2264.77888888889,890
1371,2264.77488888889,886
1372,2264.77388888889,885
1373,2264.75488888889,866
1374,2264.78088888889,892
1375,2264.77688888889,888
1376,2264.76888888889,880
1377,2264.78888888889,900
1378,2264.88688888889,998
1379,2264.88688888889,998
1380,2264.85788888889,969
1381,2264.86088888889,972
1382,2264.86688888889,978
1383,2264.86688888889,978
1384,2264.83088888889,942
1385,2264.80488888889,916
1386,2264.81088888889,922
1387,2264.84088888889,952
1388,2264.79688888889,908
1389,2264.77088888889,882
1390,2264.77488888889,886
1391,2264.77388888889,885
1392,2264.76688888889,878
1393,2264.76388888889,875
1394,2264.76388888889,875
1395,2264.77288888889,884
1396,2264.77788888889,889
1397,2264.77388888889,885
1398,2264.77988888889,891
1399,2264.78988888889,901
1400,2264.79088888889,902
1401,2264.81288888889,924
1402,2264.81888888889,930
1403,2264.84288888889,954
1404,2264.84588888889,957
1405,2264.85088888889,962
1406,2264.84688888889,958
1407,2264.84688888889,958
1408,2264.85488888889,966
1409,2264.85788888889,969
1410,2264.86188888889,973
1411,2264.86188888889,973
1412,2264.85988888889,971
1413,2264.85888888889,970
1414,2264.85588888889,967
1415,2264.82288888889,934
1416,2264.82288888889,934
1417,2264.82988888889,941
1418,2264.84888888889,960
1419,2264.82288888889,934
1420,2264.82288888889,934
1421,2264.82888888889,940
1422,2264.82388888889,935
1423,2264.82388888889,935
1424,2264.82388888889,935
1425,2264.81888888889,930
1426,2264.82288888889,934
1427,2264.85688888889,968
1428,2264.86388888889,975
1429,2264.86788888889,979
1430,2264.87288888889,984
1431,2264.87288888889,984
1432,2264.84688888889,958
1433,2264.84388888889,955
1434,2264.84388888889,955
1435,2264.83688888889,948
1436,2264.83588888889,947
1437,2264.80388888889,915
1438,2264.76988888889,881
1439,2264.76988888889,881
1440,2264.74788888889,859
1441,2264.74788888889,859
1442,2264.74788888889,859
1443,2264.74588888889,857
1444,2264.74188888889,853
1445,2264.75688888889,868
1446,2264.75688888889,868
1447,2264.75688888889,868
1448,2264.75388888889,865
1449,2264.75388888889,865
1450,2264.77488888889,886
1451,2264.78288888889,894
1452,2264.75388888889,865
1453,2264.74488888889,856
1454,2264.73788888889,849
1455,2264.73988888889,851
1456,2264.73988888889,851
1457,2264.74288888889,854
1458,2264.74288888889,854
1459,2264.73388888889,845
1460,2264.73388888889,845
1461,2264.74088888889,852
1462,2264.74088888889,852
1463,2264.74088888889,852
1464,2264.74088888889,852
1465,2264.74088888889,852
1466,2264.74488888889,856
1467,2264.74888888889,860
1468,2264.73788888889,849
1469,2264.74088888889,852
1470,2264.74288888889,854
1471,2264.74288888889,854
1472,2264.74288888889,854
1473,2264.73788888889,849
1474,2264.73788888889,849
1475,2264.73788888889,849
1476,2264.72488888889,836
1477,2264.72488888889,836
1478,2264.72488888889,836
1479,2264.72688888889,838
1480,2264.72788888889,839
1481,2264.72788888889,839
1482,2264.72788888889,839
1483,2264.72788888889,839
1484,2264.71288888889,824
1485,2264.71288888889,824
1486,2264.74188888889,853
1487,2264.75688888889,868
1488,2264.74688888889,858
1489,2264.74288888889,854
1490,2264.74188888889,853
1491,2264.74688888889,858
1492,2264.74588888889,857
1493,2264.73188888889,843
1494,2264.71688888889,828
1495,2264.71688888889,828
1496,2264.71688888889,828
1497,2264.71688888889,828
1498,2264.73588888889,847
1499,2264.74088888889,852
1500,2264.74488888889,856
