"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",9,9,9,9,4,13,12,6,8,14,14,7,7,6,5,5,5,5,6,6,13
"3707700CRDM",14,1,13,11,11,5,1,1,2,8,13,2,10,10,10,11,9,11,11,11,11
"3707700CRDL",14,1,13,11,11,5,1,1,2,8,13,2,10,10,10,11,9,11,11,11,11
"3705100CC08",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"3708500PR32",13,4,6,1,2,6,8,8,9,5,2,11,13,13,1,1,10,9,9,9,14
"3705100CC07",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"3708500PR31",13,4,6,1,2,6,8,9,9,5,2,11,13,13,1,1,10,9,9,9,14
"37119000221",5,5,5,12,8,7,7,4,4,7,3,3,3,3,3,2,2,2,2,2,1
"37119000220",5,5,5,12,8,7,7,4,4,7,3,3,1,3,3,2,2,2,2,2,1
"37083000HPR",14,2,1,2,11,11,1,1,2,2,2,2,4,4,8,8,8,8,8,8,8
"371050000B2",13,4,6,1,2,2,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"371050000B1",13,4,6,1,2,2,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37025004-13",9,11,8,7,12,9,13,5,10,9,3,1,3,2,7,3,3,3,14,14,2
"370810000GR",2,9,9,9,4,13,12,6,8,14,14,7,7,6,5,5,5,5,6,6,13
"370130SURBA",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37025004-12",9,11,8,7,12,9,13,5,10,9,3,1,3,2,7,3,3,3,14,14,2
"37119000229",5,10,10,12,7,4,7,4,4,9,7,6,14,14,2,6,14,2,2,2,1
"3705100CC34",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37025004-11",9,11,8,7,12,9,13,5,10,9,3,1,3,2,7,3,3,3,14,14,2
"37119000228",5,10,10,12,7,4,7,4,4,7,7,3,1,2,2,6,14,2,2,2,1
"3705100CC33",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37119000227",5,5,5,12,8,7,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"3705100CC32",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37119000226",5,5,5,12,8,7,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"37119000225",5,5,10,12,8,4,7,4,4,7,10,3,1,2,2,6,14,2,2,2,1
"37119000224",10,10,10,3,7,4,4,12,7,6,7,3,1,2,2,6,14,12,12,12,12
"3708500PR25",4,3,6,1,2,6,8,9,9,5,2,11,13,13,1,1,10,9,9,9,14
"3708500PR24",13,3,6,1,2,6,8,8,9,5,2,11,13,13,1,1,10,9,9,9,14
"37119000222",10,10,10,3,7,4,13,12,4,9,7,1,1,2,2,6,14,12,12,12,12
"3708500PR23",13,3,6,1,2,6,8,8,9,5,2,11,13,13,1,1,10,9,9,9,14
"371290000WB",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"3708500PR20",4,3,6,1,2,6,8,9,9,5,2,11,13,13,1,1,10,9,9,9,14
"3714701505B",1,6,2,2,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"370890000SM",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3714100SP15",4,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"3714701505A",1,6,2,2,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"371870000P2",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3708500PR29",4,3,1,6,2,6,8,8,9,5,2,11,13,13,1,1,10,9,9,9,14
"371870000P1",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3708500PR28",13,4,6,1,2,6,8,8,9,5,2,11,13,13,1,1,10,9,9,9,14
"3703900GCRK",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3708500PR26",4,3,6,1,2,6,8,9,9,5,2,11,13,13,1,1,10,9,9,9,14
"370890000SW",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37115REVERE",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"371510000PR",13,4,3,9,4,13,12,8,9,14,14,7,7,6,5,5,5,5,6,6,13
"37119000210",10,10,5,3,7,4,13,12,4,9,10,1,1,2,2,6,14,12,12,12,12
"3705100CC27",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"371050000A2",13,4,6,1,2,2,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"3705100CC26",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"371050000A1",13,4,6,1,2,2,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37025004-03",9,11,8,7,12,9,13,5,10,9,3,1,3,2,7,3,3,3,14,14,2
"3705100CC25",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"3705100CC24",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37025004-01",9,11,8,7,12,9,13,12,10,9,3,1,3,2,7,3,3,3,14,14,2
"37119000218",5,5,5,12,8,7,7,4,4,7,3,3,3,3,3,2,2,2,2,2,1
"371870000P3",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37119000217",5,5,5,12,8,7,7,4,4,7,10,3,1,3,3,2,2,2,2,2,1
"37119000216",5,5,5,12,8,7,7,4,4,7,3,3,3,3,3,2,2,2,2,2,1
"3705100CC21",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37119000215",5,5,5,12,8,7,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"37119000214",10,10,10,12,7,4,13,12,10,9,10,1,1,2,7,3,3,12,12,12,12
"37119000213",10,10,5,12,7,4,13,12,4,9,10,1,1,2,2,6,14,12,12,12,12
"37045KINGST",11,8,8,4,3,3,4,7,7,6,7,6,5,5,2,6,14,12,12,12,12
"37119000212",10,10,5,12,7,4,13,12,10,9,10,1,1,2,7,3,3,2,2,2,1
"37119000211",10,10,10,3,7,4,13,12,10,9,10,1,1,2,2,6,14,12,12,12,12
"37025004-09",9,11,8,7,12,9,13,5,10,9,3,1,3,2,7,3,3,3,14,14,2
"370890000RR",8,7,12,10,10,10,9,7,12,12,6,12,12,12,12,7,7,7,7,7,7
"37025004-08",12,11,8,7,12,9,13,12,10,9,3,1,3,2,7,3,3,3,14,14,2
"3705100CC29",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37065001001",13,2,2,2,11,11,5,11,2,2,2,2,4,4,8,8,8,8,8,8,8
"37119000219",5,5,5,12,8,7,13,4,4,7,3,3,1,3,3,2,2,2,2,2,1
"3710900BS26",12,11,8,3,3,3,4,7,7,6,7,6,14,14,2,6,14,12,12,12,12
"3705100CC31",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"370210058.1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37173000BC2",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370890000SB",8,7,12,10,10,10,9,7,12,12,6,12,12,12,12,7,7,7,7,7,7
"37173000BC1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370890000SE",8,7,12,10,10,10,9,7,12,12,6,12,12,12,12,7,7,7,7,7,7
"3704300BRAS",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"371510000SE",12,9,3,9,4,13,12,5,3,5,14,7,7,6,5,5,5,5,6,6,13
"370210006.1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37055000WAN",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37095000OCK",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3700300000M",11,8,7,4,12,9,3,5,5,10,12,14,5,5,14,14,6,14,3,3,3
"371810000CC",14,1,1,11,11,11,1,1,2,8,13,2,4,4,8,8,8,8,8,8,8
"371510000SO",12,9,3,9,4,13,12,5,3,14,14,10,2,2,7,3,1,1,6,6,13
"3700300000W",11,8,7,4,12,9,3,5,5,10,12,14,5,5,14,14,6,14,3,3,3
"3703900HOTH",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3704500KM-S",11,8,8,4,3,3,4,7,7,6,7,6,14,14,2,6,14,12,12,12,12
"3704500KM-N",11,8,8,4,3,3,4,7,7,6,7,6,14,14,2,6,14,12,12,12,12
"3705100G11B",4,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"371510000RN",12,9,3,9,4,13,12,5,3,14,14,7,7,6,5,5,5,5,6,6,13
"371510000RM",13,4,3,9,4,13,12,8,9,14,14,7,7,6,5,5,5,5,6,6,13
"37107000PH2",1,6,2,6,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"37107000PH1",1,6,2,6,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"3701900010B",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"37183012-02",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37183012-01",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"371110MAR-5",8,7,7,4,3,3,9,3,7,6,7,12,12,12,14,14,6,14,3,3,3
"371110MAR-4",8,8,7,4,3,3,9,3,7,6,7,12,12,12,14,14,6,14,3,3,3
"371110MAR-3",8,8,7,4,3,3,9,3,7,6,7,12,12,12,14,14,6,14,3,3,3
"371110MAR-2",8,8,7,4,3,3,9,3,7,6,7,12,12,12,14,14,6,14,3,3,3
"371110MAR-1",8,8,7,4,3,3,9,3,7,6,7,12,12,12,14,14,6,14,3,3,3
"370130WASH4",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"370130WASH2",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"370130WASH1",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3713300CR07",4,14,14,6,1,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"3700300000E",11,8,7,4,12,9,3,5,5,10,12,14,5,5,14,14,6,14,3,3,3
"3708900HV-3",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3708900HV-2",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37125000CAR",13,4,4,5,13,2,8,8,9,5,9,10,2,1,9,9,1,1,5,5,9
"3708900HV-1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37125000CAM",13,4,4,5,13,2,8,8,9,5,9,10,2,1,9,9,1,1,5,5,9
"370210001.1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370890000NM",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370910000M2",1,6,1,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"370890000NW",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370910000M1",1,6,1,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3707900HOOK",1,6,2,6,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"370210049.1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3707900MAUR",1,6,2,6,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"370910000ML",1,6,1,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37179000021",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37081000GIB",2,9,9,13,5,13,6,6,8,14,14,7,7,6,5,5,5,5,6,6,13
"37065000102",13,2,2,2,11,11,5,11,2,2,2,2,4,4,8,8,8,8,8,8,8
"37065000101",13,2,2,2,11,11,5,11,2,2,2,2,4,4,8,8,8,8,8,8,8
"370210036.1",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3703300MILT",2,13,11,13,5,12,6,13,6,11,11,4,11,11,11,10,11,10,10,10,10
"371510000LC",12,9,3,9,4,13,12,8,9,14,14,7,7,6,5,5,5,5,6,6,13
"37179000027",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"371510000LB",13,4,3,9,4,13,12,8,9,14,14,7,7,6,5,5,5,5,6,6,13
"3710900TA37",12,11,8,3,3,3,4,7,7,6,7,6,14,14,2,6,14,12,12,12,12
"37179000026",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000025",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000024",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37067000504",9,12,3,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"371150BEECH",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37179000023",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37067000503",9,12,3,8,9,8,10,10,5,4,5,5,6,7,6,12,12,6,1,1,6
"37179000022",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37067000502",9,12,9,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"37065000104",13,2,2,2,11,11,5,11,2,2,2,2,4,4,8,8,8,8,8,8,8
"37067000501",9,12,9,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"37065000103",13,2,2,2,11,11,5,11,2,2,2,2,4,4,8,8,8,8,8,8,8
"371510000NM",12,9,3,9,4,13,12,5,3,14,14,7,7,6,5,5,5,5,6,6,13
"37183012-09",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37183012-08",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37099000GLV",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37183012-07",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"3700300G1G2",11,8,7,4,12,9,3,5,5,10,12,14,5,5,14,14,6,14,3,3,3
"37183012-06",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37183012-05",6,4,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37183012-04",6,2,6,1,13,5,8,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37067000507",9,12,9,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"37067000506",9,12,3,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"3706100CYCK",4,14,14,14,14,14,5,11,14,13,8,9,9,9,13,13,13,13,4,4,5
"370890000RG",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37067000505",9,12,3,8,9,8,10,6,8,4,5,5,6,7,6,12,12,6,1,1,6
"371370001RB",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"3706100CHAR",4,14,14,6,1,14,5,11,14,13,8,9,9,9,13,13,13,13,4,4,5
"37179000010",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37099000CFK",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37179000018",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37011000002",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37011000001",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37179000016",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"371870000LM",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"370890000PV",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37179000015",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000014",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000013",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000012",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"370890000PR",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37179000011",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37143PARKVI",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37011000009",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37011000008",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37011000007",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37011000006",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37011000005",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37123000BIS",12,11,3,5,13,2,8,5,3,7,3,1,3,2,7,3,3,3,14,14,2
"37011000004",11,8,12,10,3,9,3,10,5,10,5,14,5,5,14,14,6,14,3,3,3
"37179000019",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37011000003",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37169001618",7,12,11,8,9,8,10,10,5,4,5,5,5,5,14,12,12,6,1,1,6
"37179000043",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000042",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000041",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000040",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"370210023.3",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370210023.2",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"37009000020",11,8,7,4,9,8,3,10,5,10,5,14,5,5,14,14,6,14,3,3,3
"370210014.3",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"370210014.2",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3712700P22A",13,2,1,2,11,11,1,1,2,2,2,2,4,4,8,8,8,8,8,8,8
"3706100HALL",4,14,14,6,1,14,5,11,14,13,8,9,9,9,13,13,13,13,4,4,5
"37179000032",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000031",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000030",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000039",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000036",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000035",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"370910000HV",1,6,1,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37179000034",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000033",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37119000243",5,10,10,12,7,4,7,4,4,9,7,6,14,14,2,6,14,2,2,2,1
"37119000242",10,10,8,3,7,4,13,7,7,6,10,14,14,14,7,3,3,12,12,12,12
"37119000241",10,10,10,3,7,4,13,12,10,9,10,1,1,2,7,3,3,12,12,12,12
"37119000240",10,10,8,3,7,4,13,7,10,6,10,14,14,14,7,3,3,12,12,12,12
"3714500MTTZ",2,13,11,13,5,12,6,13,6,11,11,4,11,11,11,10,11,10,10,10,10
"3703900PCHT",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3712700P21A",13,2,1,2,11,11,1,1,2,2,2,2,4,4,8,8,8,8,8,8,8
"370210054.2",8,7,12,10,10,10,9,3,12,12,6,12,12,12,12,7,7,7,7,7,7
"3709700SH-B",12,11,7,8,12,9,3,5,3,10,12,14,14,14,6,14,6,14,3,3,3
"37147000301",1,6,2,2,1,1,5,11,1,1,1,8,8,8,4,4,4,4,13,13,4
"3709700SH-A",12,11,7,8,12,9,3,5,3,10,12,14,14,14,6,14,6,14,3,3,3
"37011000013",11,8,12,10,3,9,3,10,5,10,5,14,5,5,14,14,6,14,3,3,3
"37011000012",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37049000016",1,6,2,6,1,1,1,14,1,1,1,8,8,8,4,4,4,4,13,13,4
"37011000011",11,8,12,10,3,9,3,10,5,10,5,14,5,5,14,14,6,14,3,3,3
"37011000010",11,8,12,10,3,9,3,10,12,12,6,12,5,5,14,14,6,14,3,3,3
"37049000011",1,6,2,6,1,1,1,14,1,1,1,8,8,8,4,4,4,4,13,13,4
"37183001-09",6,1,13,11,6,5,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37119000232",5,5,5,12,8,7,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"37119000231",5,5,10,12,8,4,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"37183001-07",6,1,13,1,13,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37119000230",5,10,10,12,7,4,7,4,4,9,7,3,1,2,2,6,14,2,2,2,1
"37183001-06",6,1,13,11,6,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37011000019",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37183001-05",6,1,13,11,6,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37011000018",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37183001-04",6,1,13,11,6,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37011000017",11,8,12,10,3,9,3,10,12,12,5,12,5,5,14,14,6,14,3,3,3
"37183001-03",6,1,13,11,6,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37011000016",11,8,12,10,3,9,3,10,5,10,5,14,5,5,14,14,6,14,3,3,3
"3713300RL09",4,14,14,6,1,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"37011000015",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37049000019",1,6,2,6,1,1,1,1,1,1,1,8,8,8,4,4,4,4,13,13,4
"3712700P24A",14,2,1,2,11,11,1,1,2,2,2,2,4,4,8,8,8,8,8,8,8
"37011000014",11,8,12,10,3,9,3,10,5,10,5,12,5,5,14,14,6,14,3,3,3
"37119000239",10,10,5,3,7,4,13,12,10,9,10,1,1,2,7,3,3,12,12,12,12
"37049000017",1,6,2,6,1,1,1,1,1,1,1,8,8,8,4,4,4,4,13,13,4
"37037000020",13,4,6,1,13,2,6,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37119000237",10,10,5,12,7,4,13,12,10,9,10,1,1,3,3,3,3,2,2,2,1
"37119000236",5,5,5,12,8,7,13,4,4,7,3,1,1,3,3,2,2,2,2,2,1
"37119000235",5,5,5,12,8,7,7,4,4,7,3,3,1,3,3,2,2,2,2,2,1
"37119000234",5,5,5,12,8,7,7,4,4,7,3,3,1,3,3,2,2,2,2,2,1
"37119000233",5,5,5,12,8,7,7,4,4,7,10,3,3,3,3,2,2,2,2,2,1
"370450RIPPY",11,8,8,4,3,3,4,7,7,6,7,6,14,14,2,6,14,12,12,12,12
"3715700ED-1",7,9,11,9,9,13,12,6,8,14,14,7,7,6,5,5,5,5,6,6,13
"37183001-13",14,1,6,11,6,5,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37037000024",13,4,6,1,13,2,6,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"37183001-12",6,1,6,11,6,5,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37183001-11",6,1,13,11,6,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37183001-10",6,1,6,11,6,5,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37037000021",13,4,11,1,13,2,6,8,6,11,4,11,13,13,1,1,10,9,9,9,14
"37049000005",1,6,2,6,1,1,1,14,1,1,1,8,8,8,4,4,4,4,13,13,4
"37049000003",1,6,2,6,1,1,1,14,1,1,1,8,8,8,4,4,4,4,13,13,4
"37049000002",1,6,2,6,1,1,1,1,1,1,1,8,8,8,4,4,4,4,13,13,4
"37131CREEKS",14,2,1,2,1,11,1,1,2,1,1,8,8,4,8,8,8,8,8,8,8
"3712700P23A",14,2,1,2,11,11,1,1,2,2,2,2,4,4,8,8,8,8,8,8,8
"37125000TLT",13,4,4,5,13,2,8,8,9,3,9,10,2,1,9,9,1,1,5,5,9
"37049000007",1,6,2,6,1,1,1,14,1,1,1,8,8,8,4,4,4,4,13,13,4
"3707300004S",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"37183017-09",6,1,6,11,6,5,2,2,11,2,13,13,10,10,10,11,9,11,11,11,11
"3712900CF06",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"3715500026A",3,3,4,5,2,6,11,9,13,3,9,10,2,1,9,9,1,1,5,5,9
"37025009-00",12,11,8,7,8,9,3,12,10,9,3,1,3,2,7,3,3,3,14,14,2
"3712900CF05",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"37177000001",1,6,2,2,1,1,1,1,2,1,1,8,8,8,4,4,4,4,13,13,4
"370330PROVI",2,13,11,13,5,12,6,13,6,11,11,4,11,11,11,10,11,10,10,10,10
"37037000015",13,4,11,1,13,12,6,8,9,5,4,11,13,13,1,1,10,9,9,9,14
"3712900CF02",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"3712900CF01",3,14,14,14,14,14,14,14,14,13,8,9,9,9,13,13,13,13,4,4,5
"37183017-10",14,1,6,11,6,5,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37123000LIT",12,11,3,5,13,2,8,5,3,7,3,1,3,2,7,3,3,3,14,14,2
"37183001-02",6,1,13,1,13,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37183001-01",6,1,13,1,13,2,2,2,11,8,13,13,10,10,10,11,9,11,11,11,11
"37179000007",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000006",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"37179000005",5,5,5,7,8,7,7,4,10,7,3,3,3,3,3,2,2,3,14,14,2
"3706100ALBE",4,14,14,6,1,14,5,11,14,13,8,9,9,9,13,13,13,13,4,4,5
