"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"3708500PR31",12,12,6,10,6,7,10,1,6,2,2,5,11,10,5,1,7,6,6,13,13,10,7,3,4,9,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"37119000221",9,14,4,9,4,12,4,9,4,14,8,3,10,5,9,9,9,1,8,6,9,9,3,13,9,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37119000220",9,14,4,9,4,12,3,9,4,14,8,3,10,5,9,9,9,12,8,6,9,2,2,13,6,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,7,1,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37083000HPR",6,1,10,6,7,1,2,11,2,6,1,11,13,6,4,2,1,4,14,14,8,7,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"371050000B2",3,13,13,2,6,7,14,14,6,1,12,12,6,10,5,7,7,6,6,10,10,10,10,10,1,9,3,3,1,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"371050000B1",3,13,13,2,6,7,14,14,6,2,12,12,6,10,5,7,7,6,6,10,10,10,10,10,1,9,3,3,1,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"37025004-13",9,14,4,7,4,3,13,5,13,7,7,2,14,5,9,9,9,1,8,6,11,9,3,9,9,6,6,13,2,10,10,2,2,10,10,1,8,7,3,14,10,10,10,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"370810000GR",14,9,12,11,11,11,12,14,5,2,11,4,4,12,10,10,3,8,1,12,12,3,9,2,1,9,12,7,7,7,6,7,1,5,7,7,7,12,5,11,11,11,14,14,7,10,5,12,12,5,5,5,5,5,5,9,5,5,5,5,5
"370130SURBA",6,1,10,6,7,14,1,11,12,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"37025004-12",9,14,4,7,4,3,13,5,13,7,7,2,14,5,9,9,12,1,8,6,11,9,3,9,11,6,6,13,2,10,10,2,2,10,10,1,8,7,3,14,10,10,10,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"37119000229",7,5,8,8,3,8,3,13,8,8,14,9,2,3,14,3,11,12,12,1,6,2,2,5,6,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"3705100CC34",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,14,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37025004-11",9,14,4,7,4,3,13,5,13,7,7,2,14,5,9,9,12,1,8,6,11,9,3,9,11,6,6,13,2,10,10,2,2,10,10,1,8,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37119000228",4,4,8,4,9,8,4,13,8,8,14,9,2,3,14,3,11,12,12,1,6,2,2,13,6,13,13,6,6,2,2,10,2,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"3705100CC33",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37119000227",9,4,4,9,9,12,4,9,4,14,8,3,10,5,9,9,9,1,8,6,9,2,2,9,9,6,6,13,2,10,10,2,2,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"3705100CC32",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37119000226",9,4,4,9,9,12,4,9,4,14,8,3,10,5,9,9,11,12,12,6,9,2,2,9,9,6,6,13,2,10,10,2,2,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37119000225",9,4,8,9,9,8,4,13,8,14,8,9,2,3,14,3,11,12,12,1,6,2,2,13,6,13,13,6,6,2,2,10,2,1,1,3,3,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"37119000224",4,4,8,4,12,8,3,13,8,8,14,9,14,3,11,3,11,12,9,9,6,1,11,5,13,2,13,6,6,1,5,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"3708500PR25",12,6,11,10,6,7,10,2,6,2,2,5,12,10,5,1,7,13,13,14,10,10,13,3,4,8,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"3708500PR24",12,12,11,10,6,1,10,2,6,2,2,5,1,13,5,1,7,13,13,14,10,7,7,3,4,8,3,3,12,12,7,6,9,7,13,13,12,12,5,5,12,12,12,12,12,12,12,7,7,7,7,9,12,12,12,12,7,7,9,9,9
"37119000222",4,4,8,4,4,8,3,13,8,8,14,2,14,3,11,8,11,9,9,9,9,2,2,5,13,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"3708500PR23",12,12,6,10,6,7,14,14,6,2,12,5,11,10,5,1,7,6,6,13,13,7,7,3,4,9,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"371290000WB",10,10,2,1,10,10,6,12,1,12,5,8,12,7,6,6,4,5,4,8,4,8,14,7,12,12,14,14,11,13,13,3,3,3,5,5,13,13,13,12,5,8,8,8,8,11,13,8,8,8,8,8,8,8,8,8,8,8,8,13,13
"3708500PR20",3,13,11,10,6,7,10,1,6,2,2,5,11,10,5,1,7,6,6,13,13,10,13,3,4,9,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,5,5,7,2,7,7,5,5,12,12,12,12,12,12,12,7,7,9,9,9
"3714701505B",11,1,10,6,7,14,1,11,12,6,6,6,13,6,13,2,1,4,14,4,8,13,7,8,8,4,4,11,3,3,3,14,14,11,9,9,5,5,12,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,4,4
"370890000SM",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"3714100SP15",10,10,2,1,10,10,6,12,1,12,5,8,12,7,6,6,4,13,4,8,4,8,14,7,12,12,14,14,11,13,13,3,3,3,5,5,13,13,13,12,5,8,8,8,8,11,13,8,8,8,8,8,8,8,8,8,8,8,8,13,13
"3714701505A",11,1,10,6,7,14,1,11,12,6,6,6,13,6,13,2,1,4,14,4,8,13,7,8,8,4,4,11,3,3,3,14,14,11,9,9,5,5,12,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,4,4
"371870000P2",6,1,10,6,7,14,1,11,2,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"3708500PR29",12,12,11,10,6,1,10,2,6,2,2,5,12,10,5,1,7,13,13,14,10,10,13,3,4,8,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"371870000P1",6,1,10,6,7,14,1,11,2,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"3708500PR28",12,12,6,10,1,6,10,14,6,2,2,5,11,10,5,1,7,6,6,10,10,7,7,3,4,9,3,3,1,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"3703900GCRK",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"3708500PR26",12,12,11,10,6,7,10,2,6,2,2,5,11,10,5,1,7,6,6,13,13,10,13,3,4,8,3,3,12,12,7,6,9,7,13,13,12,12,5,8,11,5,5,7,2,7,7,5,5,12,12,12,12,12,12,12,7,7,9,9,9
"370890000SW",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"37115REVERE",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371510000PR",13,8,14,14,11,13,8,8,5,2,2,5,6,2,12,7,7,6,6,10,14,14,10,10,1,9,12,4,1,12,6,7,1,13,7,7,7,14,10,10,8,11,14,14,7,10,5,12,12,5,5,5,5,5,5,9,5,5,5,5,5
"37119000210",4,4,8,4,4,8,3,13,8,7,7,2,10,3,11,3,11,9,9,1,9,2,2,13,13,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"3705100CC27",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"371050000A2",3,13,13,2,6,7,14,14,6,1,12,12,6,10,5,7,7,6,6,10,10,10,10,10,1,9,3,3,1,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"3705100CC26",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"371050000A1",3,13,13,2,6,7,14,14,5,1,12,12,6,10,5,7,7,6,6,10,10,10,10,10,1,9,3,3,1,12,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"37025004-03",9,14,4,7,4,3,13,5,13,7,7,2,14,5,9,10,12,1,8,6,11,9,3,9,11,6,6,13,2,10,10,2,2,10,10,1,8,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"3705100CC25",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"3705100CC24",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,14,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37025004-01",9,14,4,7,4,3,13,4,13,7,7,2,14,5,9,9,12,1,8,6,11,9,3,9,9,6,6,13,2,10,10,2,2,10,10,1,8,7,3,14,10,10,10,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"37119000218",9,14,4,9,9,12,4,9,4,14,8,3,10,5,9,9,9,1,12,6,9,2,2,13,9,6,6,13,2,10,10,2,2,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"371870000P3",6,1,10,6,7,14,1,11,2,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"37119000217",9,4,4,9,9,12,4,9,4,14,8,3,10,5,9,9,9,1,12,6,9,2,2,13,6,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37119000216",9,14,4,9,4,12,4,9,4,14,8,3,10,5,9,9,9,1,8,6,9,2,2,13,6,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,7,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"3705100CC21",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37119000215",9,4,4,9,9,12,4,9,4,14,8,3,10,5,9,9,9,1,8,6,9,2,2,13,6,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,1,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"37119000214",4,4,8,4,12,8,3,13,8,7,7,2,10,14,11,3,11,9,12,1,3,11,11,13,13,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"37119000213",4,4,8,4,4,8,3,13,8,8,7,2,10,14,11,3,11,9,9,1,9,2,2,13,13,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"37045KINGST",7,5,3,8,3,9,9,3,9,8,14,9,9,3,14,8,12,9,9,11,6,1,11,5,13,2,10,10,10,1,4,4,4,10,10,1,8,7,3,14,10,10,10,10,10,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10
"37119000212",4,4,8,7,4,8,13,13,8,7,7,2,10,14,11,3,11,1,12,1,11,11,11,13,13,13,13,6,6,2,2,10,10,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"37119000211",4,4,8,4,4,8,3,13,8,7,14,2,14,14,11,8,12,9,12,9,3,2,2,5,13,13,13,6,6,2,2,4,4,1,1,3,3,3,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14
"37025004-09",9,14,4,7,4,3,13,5,13,7,7,2,14,5,9,9,12,1,8,6,11,9,3,9,9,10,2,1,5,10,10,2,2,10,10,1,8,7,3,14,10,10,10,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"370890000RR",5,5,7,3,3,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"37025004-08",9,14,4,7,4,3,13,4,13,7,7,2,14,5,11,8,9,1,8,6,11,11,11,9,9,10,2,1,10,1,5,4,4,10,10,1,8,7,3,14,10,10,10,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"3705100CC29",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,14,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"37065001001",6,1,11,10,2,1,1,2,12,5,1,6,13,13,4,2,5,4,14,4,10,7,7,4,7,4,4,3,3,3,3,14,14,11,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"37119000219",9,14,4,4,4,12,4,9,4,14,8,3,10,5,9,9,9,12,8,6,9,9,3,13,6,6,6,13,2,10,10,2,10,4,3,10,1,1,7,7,14,7,7,5,5,5,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1
"3710900BS26",8,5,9,7,12,9,9,4,13,9,14,9,2,3,14,8,12,9,9,9,3,11,11,5,13,2,2,1,10,1,5,4,4,10,10,1,8,7,3,14,10,10,3,3,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"3705100CC31",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,14,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"370210058.1",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,14,14,10,10,10,10,2,2,2,2,2,2,3,3,3,3,3
"37173000BC2",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"370890000SB",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"37173000BC1",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"370890000SE",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"3704300BRAS",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371510000SE",13,8,14,14,11,13,8,9,5,2,2,12,6,10,5,7,7,6,6,10,14,14,10,10,1,9,12,4,1,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,7,10,5,12,12,12,12,12,12,5,5,9,5,5,5,5,5
"370210006.1",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37055000WAN",6,1,10,6,7,14,1,11,2,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"37095000OCK",6,1,10,6,7,14,1,11,2,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"3700300000M",8,3,3,7,12,3,9,4,9,9,9,10,9,9,8,11,8,3,11,11,3,11,1,6,11,10,2,1,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,14,14,10,10,10,10,2,2,2,2,2,2,3,3,3,3,3
"371810000CC",6,11,12,11,2,2,2,2,2,5,1,13,1,13,2,13,2,6,6,10,14,14,10,14,7,7,7,12,13,11,11,9,7,9,14,12,9,9,11,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"371510000SO",13,8,14,14,11,13,13,9,4,13,2,12,6,10,5,7,13,14,5,10,14,14,10,10,1,9,12,4,1,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,7,10,5,12,12,5,5,5,5,5,5,9,5,5,5,5,5
"3700300000W",8,3,3,7,12,9,9,4,9,9,9,10,9,9,8,11,8,3,11,11,3,11,1,6,11,10,2,1,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,14,14,10,10,10,10,2,2,2,2,2,2,3,3,3,3,3
"3703900HOTH",5,7,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"3704500KM-S",7,5,3,8,3,9,9,3,9,8,14,9,9,3,14,8,12,9,9,11,6,1,11,5,13,2,10,10,10,1,5,4,4,10,10,1,8,7,3,14,10,10,10,10,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"3704500KM-N",7,5,3,8,3,9,9,3,9,8,14,9,9,3,14,8,12,9,9,9,6,1,11,5,13,2,10,10,10,1,5,4,4,10,10,1,8,7,3,14,10,10,10,10,10,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10
"3705100G11B",3,13,13,13,13,7,14,1,6,1,12,12,11,1,1,1,13,14,5,13,13,10,13,3,4,8,3,3,12,14,14,13,13,13,4,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
"371510000RN",13,8,14,14,11,13,8,8,5,2,3,4,4,12,5,7,7,6,6,5,5,3,9,2,1,9,12,4,1,12,6,7,1,5,7,7,7,14,10,10,7,14,14,14,7,10,5,12,12,5,5,5,5,5,5,9,5,5,5,5,5
"371510000RM",13,8,14,14,11,13,8,8,5,2,2,12,6,10,5,7,7,6,6,10,14,14,10,10,1,9,12,4,1,14,14,13,13,13,4,14,14,8,8,10,8,11,14,14,7,10,5,12,12,5,5,5,5,5,5,9,5,5,5,5,5
"37107000PH2",11,1,11,1,10,10,1,12,1,5,6,6,1,7,13,4,4,5,13,8,8,8,14,8,8,4,4,11,3,3,3,14,14,11,14,9,5,5,5,5,12,12,12,12,12,8,8,13,13,13,13,13,13,13,13,13,13,13,13,4,4
"37107000PH1",11,1,11,1,10,14,1,12,1,5,6,6,1,7,13,4,4,5,13,4,8,8,14,8,8,4,4,11,3,3,3,14,14,11,14,9,5,5,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,4,4
"3701900010B",10,10,2,13,10,10,6,12,1,12,5,8,12,7,6,6,4,5,4,8,4,8,14,7,12,12,14,14,11,13,13,3,3,3,5,5,13,13,13,12,5,8,8,8,8,11,13,8,8,8,8,8,8,8,8,8,8,8,8,13,13
"37183012-02",12,12,6,10,1,6,10,14,5,2,2,5,6,10,5,1,7,6,6,10,10,7,7,3,4,9,3,3,12,6,7,6,9,7,13,13,12,12,5,8,11,11,11,11,11,12,12,7,7,7,7,9,12,12,12,12,7,7,7,7,7
"37183012-01",12,12,6,10,1,6,11,14,5,2,2,5,5,10,5,13,6,7,7,7,2,7,7,4,3,3,8,8,12,6,7,6,9,7,12,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,7,7,7,7,7
"371110MAR-5",7,7,3,8,5,5,5,3,7,4,4,14,3,11,3,14,14,3,3,3,6,6,6,11,5,5,5,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371110MAR-4",7,7,3,8,5,5,5,3,7,4,4,14,9,11,3,14,14,3,3,3,6,6,6,11,5,5,5,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371110MAR-3",7,7,3,8,5,5,7,3,7,4,4,14,9,11,3,14,14,3,3,3,6,6,6,11,5,5,5,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371110MAR-2",7,7,3,8,5,5,5,3,7,4,4,14,3,11,3,14,14,3,3,3,6,6,6,11,5,5,5,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"371110MAR-1",7,7,3,8,5,5,7,3,7,4,4,10,3,11,3,14,14,3,3,3,6,6,6,11,5,5,5,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"370130WASH4",6,1,10,6,7,14,1,11,12,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"370130WASH2",6,1,10,6,7,14,1,11,12,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"370130WASH1",6,1,10,6,7,14,1,11,12,6,6,11,13,6,13,2,1,4,14,4,8,13,8,8,8,7,7,12,13,11,11,9,7,9,9,12,9,5,12,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,4,4,8,8
"3713300CR07",10,10,2,1,10,10,6,12,12,12,5,8,12,7,6,6,4,5,4,8,4,8,14,7,12,12,4,11,11,13,13,3,3,3,5,5,13,13,13,12,5,8,8,8,8,11,13,8,8,8,8,8,8,8,8,8,8,8,8,4,4
"3700300000E",8,3,3,7,12,9,9,4,9,9,9,10,9,9,8,11,8,3,11,11,3,11,1,6,11,10,2,10,5,4,1,8,8,8,8,8,10,10,14,3,3,3,3,10,14,14,10,10,10,10,2,2,2,2,2,2,3,3,3,3,3
"3708900HV-3",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"3708900HV-2",5,5,7,3,5,4,5,7,7,4,4,14,3,11,3,14,14,11,3,3,1,6,6,11,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
"37125000CAR",3,13,14,14,11,7,14,9,5,1,12,12,6,10,5,7,13,14,5,10,14,14,10,10,1,9,12,4,1,12,7,6,9,7,13,14,14,8,8,10,8,5,5,7,2,7,7,5,5,12,12,12,9,9,9,5,9,9,9,9,9
