iteration,score,cut_edges
1192,82.8310864197531,828
1193,82.8310864197531,828
1194,82.8300864197531,827
1195,82.8360864197531,833
1196,82.8360864197531,833
1197,82.8360864197531,833
1198,82.8330864197531,830
1199,82.8250864197531,822
1200,82.8110864197531,808
1201,82.8200864197531,817
1202,82.8200864197531,817
1203,82.8070864197531,804
1204,82.7900864197531,787
1205,82.7740864197531,771
1206,82.7860864197531,783
1207,82.7890864197531,786
1208,82.8030864197531,800
1209,82.8160864197531,813
1210,82.8160864197531,813
1211,82.8200864197531,817
1212,82.8200864197531,817
1213,82.8090864197531,806
1214,82.7960864197531,793
1215,82.8200864197531,817
1216,82.8350864197531,832
1217,82.8410864197531,838
1218,82.8190864197531,816
1219,82.8190864197531,816
1220,82.8190864197531,816
1221,82.8120864197531,809
1222,82.7840864197531,781
1223,82.7730864197531,770
1224,82.7730864197531,770
1225,82.7630864197531,760
1226,82.7700864197531,767
1227,82.7880864197531,785
1228,82.8010864197531,798
1229,82.7880864197531,785
1230,82.7790864197531,776
1231,82.7930864197531,790
1232,82.8000864197531,797
1233,82.7890864197531,786
1234,82.7890864197531,786
1235,82.7990864197531,796
1236,82.8170864197531,814
1237,82.8300864197531,827
1238,82.8320864197531,829
1239,82.8380864197531,835
1240,82.8380864197531,835
1241,82.8420864197531,839
1242,82.8400864197531,837
1243,82.8320864197531,829
1244,82.8470864197531,844
1245,82.8630864197531,860
1246,82.8590864197531,856
1247,82.8530864197531,850
1248,82.8620864197531,859
1249,82.8500864197531,847
1250,82.8530864197531,850
1251,82.8590864197531,856
1252,82.8590864197531,856
1253,82.8650864197531,862
1254,82.8400864197531,837
1255,82.8230864197531,820
1256,82.8140864197531,811
1257,82.8530864197531,850
1258,82.8500864197531,847
1259,82.8320864197531,829
1260,82.8330864197531,830
1261,82.8380864197531,835
1262,82.8270864197531,824
1263,82.8040864197531,801
1264,82.8040864197531,801
1265,82.8040864197531,801
1266,82.8250864197531,822
1267,82.8420864197531,839
1268,82.8360864197531,833
1269,82.8460864197531,843
1270,82.8550864197531,852
1271,82.8550864197531,852
1272,82.8610864197531,858
1273,82.8220864197531,819
1274,82.8400864197531,837
1275,82.8450864197531,842
1276,82.8460864197531,843
1277,82.8430864197531,840
1278,82.8600864197531,857
1279,82.8710864197531,868
1280,82.9060864197531,903
1281,82.9060864197531,903
1282,82.9100864197531,907
1283,82.9100864197531,907
1284,82.8800864197531,877
1285,82.8870864197531,884
1286,82.8650864197531,862
1287,82.8670864197531,864
1288,82.8560864197531,853
1289,82.8510864197531,848
1290,82.8530864197531,850
1291,82.8530864197531,850
1292,82.8600864197531,857
1293,82.8320864197531,829
1294,82.8250864197531,822
1295,82.8070864197531,804
1296,82.8110864197531,808
1297,82.8110864197531,808
1298,82.8110864197531,808
1299,82.8210864197531,818
1300,82.8200864197531,817
1301,82.8350864197531,832
1302,82.8290864197531,826
1303,82.8030864197531,800
1304,82.8170864197531,814
1305,82.8120864197531,809
1306,82.8490864197531,846
1307,82.8490864197531,846
1308,82.8260864197531,823
1309,82.8260864197531,823
1310,82.8340864197531,831
1311,82.8540864197531,851
1312,82.8360864197531,833
1313,82.8250864197531,822
1314,82.8210864197531,818
1315,82.8210864197531,818
1316,82.8210864197531,818
1317,82.8070864197531,804
1318,82.8040864197531,801
1319,82.8080864197531,805
1320,82.8080864197531,805
1321,82.7960864197531,793
1322,82.8030864197531,800
1323,82.8030864197531,800
1324,82.8030864197531,800
1325,82.8090864197531,806
1326,82.7910864197531,788
1327,82.7980864197531,795
1328,82.7840864197531,781
1329,82.7660864197531,763
1330,82.7440864197531,741
1331,82.7440864197531,741
1332,82.7520864197531,749
1333,82.7550864197531,752
1334,82.7710864197531,768
1335,82.8110864197531,808
1336,82.8200864197531,817
1337,82.8320864197531,829
1338,82.8460864197531,843
1339,82.8220864197531,819
1340,82.8220864197531,819
1341,82.7880864197531,785
1342,82.7790864197531,776
1343,82.7930864197531,790
1344,82.8240864197531,821
1345,82.8350864197531,832
1346,82.8350864197531,832
1347,82.8240864197531,821
1348,82.8320864197531,829
1349,82.8010864197531,798
1350,82.8080864197531,805
1351,82.8080864197531,805
1352,82.8170864197531,814
1353,82.8160864197531,813
1354,82.8220864197531,819
1355,82.8350864197531,832
1356,82.8350864197531,832
1357,82.8190864197531,816
1358,82.8180864197531,815
1359,82.8610864197531,858
1360,82.8670864197531,864
1361,82.8650864197531,862
1362,82.8530864197531,850
1363,82.8480864197531,845
1364,82.8470864197531,844
1365,82.8440864197531,841
1366,82.8460864197531,843
1367,82.8430864197531,840
1368,82.8370864197531,834
1369,82.8400864197531,837
1370,82.8460864197531,843
1371,82.8240864197531,821
1372,82.8240864197531,821
1373,82.8180864197531,815
1374,82.8210864197531,818
1375,82.8280864197531,825
1376,82.8230864197531,820
1377,82.8230864197531,820
1378,82.8230864197531,820
1379,82.8130864197531,810
1380,82.7930864197531,790
1381,82.8050864197531,802
1382,82.8090864197531,806
1383,82.8250864197531,822
1384,82.8250864197531,822
1385,82.8090864197531,806
1386,82.7980864197531,795
1387,82.7960864197531,793
1388,82.7870864197531,784
1389,82.7900864197531,787
1390,82.8050864197531,802
1391,82.7980864197531,795
1392,82.7930864197531,790
1393,82.8020864197531,799
1394,82.8040864197531,801
1395,82.8170864197531,814
1396,82.8080864197531,805
1397,82.8080864197531,805
1398,82.8090864197531,806
1399,82.8080864197531,805
1400,82.8080864197531,805
1401,82.7920864197531,789
1402,82.7960864197531,793
1403,82.7960864197531,793
1404,82.8000864197531,797
1405,82.8000864197531,797
1406,82.8140864197531,811
1407,82.8440864197531,841
1408,82.8490864197531,846
1409,82.8490864197531,846
1410,82.8540864197531,851
1411,82.8580864197531,855
1412,82.8640864197531,861
1413,82.8640864197531,861
1414,82.8790864197531,876
1415,82.8800864197531,877
1416,82.8800864197531,877
1417,82.8800864197531,877
1418,82.8870864197531,884
1419,82.9030864197531,900
1420,82.9130864197531,910
1421,82.8980864197531,895
1422,82.8780864197531,875
1423,82.8890864197531,886
1424,82.8730864197531,870
1425,82.8580864197531,855
1426,82.8540864197531,851
1427,82.8460864197531,843
1428,82.8460864197531,843
1429,82.8570864197531,854
1430,82.8570864197531,854
1431,82.8310864197531,828
1432,82.8310864197531,828
1433,82.8370864197531,834
1434,82.8470864197531,844
1435,82.8790864197531,876
1436,82.8870864197531,884
1437,82.8870864197531,884
1438,82.8920864197531,889
1439,82.8920864197531,889
1440,82.8900864197531,887
1441,82.8950864197531,892
1442,82.8890864197531,886
1443,82.8920864197531,889
1444,82.9050864197531,902
1445,82.8960864197531,893
1446,82.8950864197531,892
1447,82.8890864197531,886
1448,82.8890864197531,886
1449,82.8900864197531,887
1450,82.8970864197531,894
1451,82.8910864197531,888
1452,82.9140864197531,911
1453,82.9140864197531,911
1454,82.9140864197531,911
1455,82.9280864197531,925
1456,82.9280864197531,925
1457,82.9230864197531,920
1458,82.9100864197531,907
1459,82.8990864197531,896
1460,82.8950864197531,892
1461,82.8570864197531,854
1462,82.8560864197531,853
1463,82.8560864197531,853
1464,82.8600864197531,857
1465,82.8560864197531,853
1466,82.8550864197531,852
1467,82.8540864197531,851
1468,82.8710864197531,868
1469,82.8620864197531,859
1470,82.8510864197531,848
1471,82.8330864197531,830
1472,82.8590864197531,856
1473,82.8740864197531,871
1474,82.8760864197531,873
1475,82.9010864197531,898
1476,82.9050864197531,902
1477,82.8920864197531,889
1478,82.8880864197531,885
1479,82.8680864197531,865
1480,82.8680864197531,865
1481,82.8620864197531,859
1482,82.8490864197531,846
1483,82.8490864197531,846
1484,82.8290864197531,826
1485,82.8320864197531,829
1486,82.8340864197531,831
1487,82.8050864197531,802
1488,82.8050864197531,802
1489,82.8310864197531,828
1490,82.7950864197531,792
1491,82.7820864197531,779
1492,82.7820864197531,779
1493,82.7980864197531,795
1494,82.8070864197531,804
1495,82.8080864197531,805
1496,82.7990864197531,796
1497,82.8160864197531,813
1498,82.7870864197531,784
1499,82.7810864197531,778
1500,82.7910864197531,788
