"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"3705100CC10",27,32,9,27,27,7,35,7,7,7,35,27,27,27,44,27,32,50,50,48,40,11,11,44,50,50,50,41,41,18,11,11,11,11,11,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,18,18,18,4,4,4,4,4,4,33,33,28,28,33,33,33,33,33,33,33,39,39,39,39,28,28,28,28,28,28,28,28,28,28,28,42,33,42,42,42,42,42,42,42,42,42,35,35,35
"37119000203",47,47,31,31,26,17,31,25,30,25,26,16,16,24,24,24,24,45,45,45,34,34,45,45,45,45,9,47,12,24,24,43,47,34,47,34,34,24,9,24,9,9,9,9,9,9,9,9,31,31,41,47,6,9,9,9,13,31,49,6,49,41,13,32,32,32,41,41,41,13,13,13,13,35,35,7,13,35,35,35,35,13,13,23,13,13,35,35,35,35,35,35,35,32,32,32,32,32,32,32,32
"37119000202",17,17,18,45,45,45,45,45,45,45,45,45,34,34,18,45,47,47,47,34,9,9,9,16,16,16,16,49,31,5,31,31,5,24,24,24,24,34,34,34,31,34,34,34,34,34,17,34,17,17,25,25,25,25,25,2,9,9,10,10,41,25,25,25,25,25,25,35,35,35,45,41,41,41,45,45,32,32,32,32,32,47,47,47,47,47,47,41,41,41,41,46,46,8,41,41,41,6,6,25,25
"37119000201",25,25,26,31,26,17,31,25,30,25,26,16,16,24,24,24,24,34,34,16,16,16,45,45,9,9,17,34,34,34,43,43,47,34,47,34,34,24,24,9,9,9,9,9,9,9,9,9,31,31,41,47,6,9,9,9,13,31,49,6,49,41,13,32,32,32,41,13,13,13,13,13,13,35,35,7,13,35,35,35,35,13,13,23,13,13,35,35,35,35,35,35,35,32,32,32,32,32,32,32,32
"37119000200",45,45,45,17,17,9,9,31,26,26,24,47,47,31,34,47,45,31,9,9,45,31,34,34,34,31,31,31,49,17,17,17,17,17,49,47,47,6,6,6,6,6,41,6,41,41,41,41,47,47,7,7,7,7,7,6,47,47,47,25,25,10,10,10,35,35,35,25,25,41,25,25,25,13,13,25,25,25,41,41,41,32,41,41,41,41,41,46,46,46,46,41,41,41,8,8,8,8,8,8,8
"3705100CC19",27,9,9,27,27,7,7,7,7,20,35,27,27,27,44,27,32,50,50,48,40,11,19,20,44,28,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,42,33,33,33,33,33,33,33,33,33,33,33,33,33
"3705100CC18",27,9,32,27,27,35,35,7,7,7,35,7,27,27,44,27,32,50,50,48,40,11,11,44,20,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,14,14,14,14,14,14,14,14,14,18,18,18,18,4,4,4,4,4,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,42,33,42,42,42,42,42,42,42,42,33,33,33,33
"371010PR31B",39,39,39,39,39,39,39,39,39,13,13,39,48,48,21,21,21,32,20,20,32,40,20,19,48,48,19,4,4,28,28,28,4,4,4,4,8,8,8,8,30,30,4,4,4,4,15,15,15,15,15,15,39,39,39,40,22,8,40,22,22,22,22,22,22,22,22,4,11,11,11,30,22,22,22,22,22,22,22,22,42,42,42,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"371010PR31A",39,39,39,39,39,39,39,39,39,13,13,39,48,48,21,21,21,32,20,20,32,40,20,19,48,48,19,4,4,28,28,28,4,4,4,4,8,8,8,8,30,30,4,4,4,4,4,48,48,15,15,15,39,39,39,32,32,32,8,8,19,12,12,50,1,1,1,1,1,50,50,1,50,50,50,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37119000209",17,17,18,17,17,9,9,31,26,26,24,47,47,31,34,47,47,47,47,9,9,9,9,9,45,31,31,31,31,5,31,31,5,24,24,24,24,34,34,34,31,34,34,34,34,34,17,34,17,17,9,9,9,33,33,49,49,49,31,31,10,25,25,25,25,25,25,35,35,35,45,41,41,41,45,45,32,32,32,32,32,47,47,47,47,47,47,41,41,41,41,46,46,8,41,41,41,6,6,25,25
"37119000208",17,17,18,45,45,45,45,45,45,45,45,45,34,34,18,45,47,47,47,34,9,9,9,16,16,16,16,49,31,5,31,31,5,24,24,24,24,34,34,34,31,34,34,34,34,34,17,34,17,17,25,25,25,25,25,2,9,9,10,10,41,25,25,25,25,25,25,35,35,35,45,41,41,41,45,45,32,32,32,32,32,47,47,47,47,47,47,41,41,41,41,46,46,8,41,41,41,6,6,25,25
"3705100LI65",27,32,9,15,10,35,7,20,27,20,35,7,27,27,44,27,32,50,50,48,40,11,19,20,50,50,42,42,42,41,20,40,40,40,14,14,15,38,45,18,48,38,38,48,38,38,18,18,18,30,30,4,4,15,15,15,15,39,14,14,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,33,33,33,33,33,33,33,33,33,33,33,33
"370830FAUCT",14,8,8,4,4,4,8,1,1,44,44,4,20,20,20,50,50,35,35,21,21,20,40,40,15,15,15,19,19,19,50,50,19,37,19,19,30,30,19,39,21,11,11,11,19,50,50,50,19,19,19,19,8,8,36,3,3,3,36,19,15,15,15,15,15,15,15,15,5,20,20,20,20,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,9,9,9,9,9,9,9,9,9,9,9,9
"37025008-00",50,43,24,24,7,49,46,23,47,30,49,16,16,49,49,5,18,13,13,13,19,19,46,43,43,43,24,47,47,12,6,6,43,45,41,41,35,35,35,35,41,24,24,24,24,24,24,33,33,33,16,10,10,34,34,13,33,10,41,33,39,39,39,7,7,7,43,43,43,6,6,38,7,7,38,32,6,13,45,45,45,8,8,8,8,8,8,6,25,25,25,13,13,13,25,25,25,25,42,42,42
"370210028.1",12,6,6,6,2,6,12,6,33,6,6,2,33,2,2,33,26,26,3,36,23,23,23,23,23,33,23,3,23,23,23,2,2,2,33,33,33,33,5,5,5,5,5,44,27,16,23,23,23,23,44,45,28,28,27,27,27,44,44,17,17,27,31,31,31,27,27,27,44,17,17,17,44,27,27,27,27,27,27,27,27,27,27,31,31,31,31,27,27,27,27,27,27,27,27,27,27,27,17,26,26
"37065000501",38,14,38,4,4,4,1,38,4,8,8,4,20,20,20,50,50,15,21,35,4,32,15,15,15,15,38,15,48,50,48,15,19,37,19,19,30,30,19,21,21,21,11,50,19,50,39,39,39,39,39,50,19,19,19,20,20,50,50,50,12,19,36,36,36,36,20,36,36,36,12,36,36,1,1,1,24,24,24,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"3705100CC06",9,9,9,27,27,35,7,7,7,7,35,27,27,27,44,27,32,50,50,48,40,11,11,44,20,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,42,42,42,42,33,33,33,33,33,33,33,33
"3705100CC05",27,9,9,15,27,35,7,7,7,20,35,27,27,27,44,27,32,50,50,48,40,11,19,20,44,28,50,41,42,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,33,33,33,33,33,33,33,33,33,33,33,33
"3712700P20A",14,8,8,38,11,11,1,1,1,44,44,44,35,35,50,15,15,15,21,21,21,32,15,15,38,38,38,19,19,19,50,50,19,37,19,19,30,15,19,39,39,11,11,11,19,50,50,50,19,19,19,19,8,8,36,3,3,3,36,19,15,15,15,15,15,15,15,15,5,20,20,20,20,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,9,9,9,9,9,9,9,9,9,9,9,9
"3705100CC04",9,9,9,27,27,7,35,7,7,7,35,27,27,27,44,27,32,50,50,48,40,11,19,20,44,28,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,42,42,42,42,33,33,33,33,33,33,33,33
"3705100CC03",9,9,32,15,50,35,7,7,7,20,35,7,27,27,44,27,27,18,18,14,40,11,19,20,44,28,42,42,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,33,33,33,33,33,33,33,33,33,33,33,33
"370210015.1",12,6,6,6,2,6,12,6,6,9,2,12,33,2,2,33,12,26,3,3,3,23,23,23,33,33,23,3,23,23,23,2,2,23,33,33,33,33,5,5,5,5,5,44,27,16,23,23,23,23,44,45,28,28,27,27,44,44,44,17,17,27,31,31,31,31,23,23,23,23,10,44,44,27,27,27,27,27,27,27,27,27,27,27,17,17,17,17,17,10,10,10,26,26,26,26,26,26,26,26,26
"3707700WOEL",44,42,42,29,29,29,21,44,44,42,42,22,19,28,28,28,22,22,37,37,37,28,28,1,21,22,39,39,30,30,35,48,35,28,28,1,42,1,3,3,42,42,43,3,43,42,20,20,11,42,36,36,36,3,3,36,36,36,46,38,38,46,5,21,21,21,21,5,15,15,15,15,15,15,15,15,15,15,15,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
"37081000OR2",34,34,29,28,46,46,16,16,28,19,29,46,29,29,29,30,30,43,29,29,29,13,42,25,25,13,13,29,29,13,13,26,13,13,13,13,13,26,1,2,2,29,2,33,1,28,29,13,1,29,5,13,13,46,29,43,43,5,5,5,21,21,42,9,9,2,16,21,21,34,34,34,34,42,42,42,29,16,16,21,21,21,43,43,34,34,34,43,43,43,21,21,21,21,21,2,22,22,22,16,38
"3705100CC01",27,9,9,27,27,7,35,7,7,7,35,7,27,27,44,27,32,50,50,48,40,11,11,44,50,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,18,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,42,33,42,42,42,42,42,42,42,42,33,33,33,33
"37081000OR1",34,34,29,23,23,16,29,16,28,19,29,46,29,29,29,30,30,43,29,49,25,25,25,25,25,13,13,29,29,13,13,26,13,13,13,13,13,43,43,2,2,29,2,33,1,28,29,13,1,29,5,13,13,46,29,43,43,5,21,21,21,21,42,9,9,16,16,21,21,34,34,34,34,42,42,42,29,16,16,21,21,21,43,43,34,34,34,43,43,43,21,21,21,21,21,2,22,22,22,16,38
"3707700CRDM",44,42,42,29,29,29,21,44,44,42,42,42,42,28,28,28,22,22,37,37,37,28,28,1,21,22,39,39,30,30,35,48,35,28,28,1,42,1,3,3,42,42,43,3,43,42,20,20,11,42,36,36,36,3,3,36,36,36,46,38,38,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
"3707700CRDL",44,42,42,29,29,29,21,44,44,42,42,22,19,28,28,28,22,22,37,37,37,28,28,1,21,22,39,39,30,30,35,48,35,28,28,1,42,1,3,3,42,42,43,3,43,42,20,20,11,42,36,36,36,3,3,36,36,36,46,38,38,46,5,21,21,21,21,5,15,15,15,15,15,15,15,15,15,15,15,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
"3705100CC08",27,9,32,27,27,35,35,7,7,7,35,7,27,27,44,27,32,50,50,48,40,11,11,44,20,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,42,33,42,42,42,42,33,33,33,33,33,33,33,33
"3708500PR32",10,50,50,50,10,50,50,50,50,50,50,21,40,40,48,48,40,40,48,18,42,18,37,37,37,18,28,18,18,41,20,4,39,41,45,14,15,38,45,18,48,38,38,48,21,3,3,8,15,15,32,32,15,4,4,18,42,42,42,14,1,1,22,22,22,22,22,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"3705100CC07",27,9,32,15,27,35,35,7,7,7,35,7,27,27,44,27,32,50,50,48,40,11,11,44,20,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,28,28,28,28,28,28,28,28,42,33,42,42,42,42,33,33,33,33,33,33,33,33
"3708500PR31",10,50,50,50,10,50,50,50,50,50,50,21,40,40,48,48,40,40,48,18,42,18,37,37,37,18,42,42,42,41,20,40,40,40,14,14,15,38,45,18,48,38,38,48,38,38,18,18,38,30,32,32,15,4,4,18,18,18,18,32,32,32,28,33,33,28,4,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"37119000221",49,49,49,26,31,26,25,47,31,17,17,16,17,16,17,24,16,17,17,17,17,17,24,17,17,9,17,34,34,34,43,43,47,47,34,6,6,49,49,49,49,35,9,9,9,9,9,9,31,31,41,47,6,31,31,31,31,31,49,6,49,41,13,41,32,32,41,13,13,13,13,13,13,35,35,7,13,35,35,35,35,35,35,35,35,35,13,13,13,13,13,25,25,25,13,13,13,13,49,49,13
"37119000220",49,49,49,26,31,26,25,47,31,17,17,16,16,24,24,24,24,34,34,16,16,16,45,45,9,9,17,34,34,34,43,43,47,47,34,34,9,9,49,49,49,35,9,9,9,9,9,9,31,31,41,47,6,9,9,9,13,31,49,6,49,41,41,41,32,32,41,13,13,13,13,13,13,35,35,7,13,35,35,35,35,35,35,35,35,35,13,13,13,13,13,25,25,25,13,13,13,13,49,49,13
"37083000HPR",1,1,1,4,4,4,8,38,4,8,8,4,20,20,20,50,50,35,35,35,4,20,40,38,15,15,38,19,19,19,50,50,19,37,19,19,30,30,19,39,21,21,11,50,19,39,39,39,39,50,50,50,20,8,36,3,3,3,36,19,15,15,15,15,15,15,15,15,5,20,20,20,5,5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9
"371050000B2",43,10,48,48,48,44,50,50,50,5,50,21,40,40,48,48,40,40,27,27,27,46,50,11,44,28,28,18,18,10,12,4,39,41,45,26,45,45,28,18,48,20,20,21,21,3,3,30,30,38,22,38,38,38,38,42,18,18,18,32,32,32,28,33,33,28,4,22,30,38,38,39,28,28,28,28,39,39,39,39,39,39,39,42,48,48,22,44,44,14,14,14,30,30,30,28,30,30,15,15,15
"371050000B1",10,10,48,48,48,44,50,50,50,5,50,21,40,40,48,48,40,40,48,18,42,42,10,10,18,18,28,18,18,10,12,4,39,41,45,26,45,45,28,18,48,20,20,21,21,3,3,30,30,38,22,38,38,38,38,42,18,18,18,32,32,32,28,33,33,28,4,22,30,38,38,39,28,28,28,28,39,39,39,39,39,39,39,42,48,48,22,44,44,14,14,14,30,30,30,28,30,30,15,15,15
"37025004-13",49,49,49,49,49,31,31,25,30,46,47,34,34,34,18,18,5,24,24,47,47,47,47,47,47,47,47,9,9,9,9,9,24,31,3,3,41,41,41,41,41,24,24,25,25,25,34,2,34,16,25,25,25,25,25,2,9,9,10,41,10,28,32,13,13,13,13,32,32,32,32,32,32,32,32,38,45,45,6,6,6,6,6,6,6,6,6,25,32,32,32,32,32,35,35,35,35,35,25,6,6
"370810000GR",46,48,28,10,16,21,19,19,19,29,19,10,10,42,13,43,43,30,43,19,46,29,29,28,28,44,27,46,46,29,29,46,46,20,48,45,29,29,29,7,46,46,21,29,28,29,13,29,29,1,34,34,16,29,43,29,16,16,16,16,16,5,46,46,46,46,46,2,16,29,29,29,29,29,29,29,16,34,9,9,9,9,48,48,42,39,44,22,22,22,22,22,22,22,22,22,2,2,2,2,2
"370130SURBA",4,4,4,8,1,8,4,4,8,38,11,11,11,11,4,4,4,11,15,15,15,35,35,38,19,19,48,50,48,50,48,38,21,21,21,32,32,32,50,19,19,19,32,39,39,39,19,19,20,20,20,40,20,20,20,19,19,19,19,36,20,50,18,18,18,18,12,12,12,12,36,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,24,24,24
"37025004-12",3,5,5,5,5,43,28,23,30,30,47,34,34,34,18,18,5,24,24,47,47,47,47,47,47,47,47,9,9,9,9,9,24,31,3,3,41,41,41,41,41,24,24,25,25,25,34,2,34,16,25,25,33,25,25,2,9,9,9,10,10,28,39,7,7,7,43,32,32,32,32,32,32,32,32,38,45,45,6,6,6,6,6,6,6,6,6,25,32,32,32,32,32,35,35,35,35,35,25,6,6
"37119000229",31,31,47,47,47,9,9,31,26,26,24,47,47,31,34,25,25,25,31,24,31,31,34,34,34,34,34,17,17,17,17,17,17,17,49,49,49,6,6,6,6,6,6,31,31,31,31,7,7,7,7,7,31,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,49,49,46,46,46,46,46,46,23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10
"3705100CC34",27,9,32,15,27,35,35,7,7,7,35,7,27,27,44,27,32,50,50,48,40,11,11,44,20,50,50,41,41,18,11,11,11,11,11,11,48,48,48,48,18,18,14,14,14,14,14,14,14,14,14,18,18,18,18,4,4,4,4,4,8,24,24,24,24,33,33,33,33,33,33,33,39,39,39,39,28,28,28,28,28,28,28,28,28,28,28,42,33,42,42,42,42,42,42,42,42,33,33,33,33
"37025004-11",3,5,5,5,5,43,28,23,47,30,47,34,34,34,18,18,5,24,24,47,47,47,47,47,47,47,47,9,9,9,9,9,24,31,3,3,41,41,41,41,41,24,24,25,25,25,34,34,17,17,25,25,33,25,25,13,33,10,10,10,41,28,32,13,13,13,13,32,32,32,32,32,32,32,32,38,45,45,6,6,6,6,6,6,6,6,6,25,32,32,32,32,32,35,35,35,35,35,25,6,6
"37119000228",31,26,25,25,25,47,26,31,26,26,24,17,25,47,47,47,25,25,31,24,31,31,34,34,34,34,34,31,49,17,17,17,17,17,49,49,49,6,6,6,6,6,6,6,6,6,6,6,41,41,47,31,31,6,6,47,6,6,6,49,6,49,6,49,49,49,49,47,47,49,49,46,46,46,46,46,46,23,23,23,23,23,23,13,23,23,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10
"3705100CC33",9,9,32,15,50,35,7,7,7,7,35,7,27,27,44,27,27,18,18,14,40,11,19,20,44,28,42,42,41,18,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,33,33,33,33,33,33,33,33,33,33,33,33
"37119000227",26,26,25,25,25,25,47,18,18,24,31,17,17,17,16,16,16,16,17,17,17,17,24,17,17,9,17,34,34,34,43,43,34,47,34,17,6,49,49,49,49,35,35,35,35,35,35,31,6,6,49,41,41,31,31,31,7,7,7,13,13,13,41,6,6,6,6,6,6,39,46,49,49,49,49,49,49,7,49,13,13,35,35,35,35,35,13,13,13,13,13,25,25,25,13,13,13,13,49,49,13
"3705100CC32",9,9,32,15,50,35,35,7,7,7,7,7,27,27,44,27,27,18,18,14,40,11,19,20,20,11,11,11,11,11,11,11,11,11,11,11,48,48,48,48,18,18,18,18,48,48,38,38,18,32,30,4,4,15,15,15,15,39,14,18,8,24,24,24,24,4,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,45,45,45,45,45,45,45,42,42,42,42,33,33,33,33,33,33,33,33
"37119000226",26,26,25,25,25,25,47,18,18,24,31,31,17,17,16,16,16,16,17,31,24,24,24,17,17,9,34,34,34,49,34,49,34,47,34,17,6,49,49,49,49,35,35,35,35,35,35,31,6,6,49,41,41,47,47,7,7,7,7,13,13,13,41,6,6,6,6,6,6,39,46,46,46,49,49,49,49,7,49,13,13,35,35,35,35,35,13,13,13,13,13,25,25,25,13,13,13,13,49,49,13
"37119000225",31,26,25,25,25,47,26,18,18,26,31,17,25,47,47,25,25,25,31,24,31,31,34,34,34,34,34,17,17,49,49,49,49,49,49,49,49,6,6,6,6,6,6,31,31,31,31,6,41,41,47,31,31,47,47,47,6,6,6,49,6,49,6,49,47,47,47,47,47,49,49,46,46,47,47,13,7,7,23,23,23,23,23,13,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37119000224",45,45,45,17,17,9,9,31,26,26,24,47,47,31,34,47,45,31,9,9,45,31,34,34,34,31,31,31,49,17,17,31,5,24,24,24,47,47,34,34,31,31,31,6,41,41,41,41,47,47,31,49,9,49,49,25,25,25,25,25,25,10,10,10,35,35,35,25,25,41,25,25,25,13,13,25,25,25,41,41,41,32,41,41,41,41,41,46,46,46,46,41,41,41,8,8,8,8,8,8,8
"3708500PR25",10,32,9,15,10,35,7,20,7,20,35,27,27,27,44,44,32,50,50,50,40,11,19,37,37,18,42,42,42,41,20,40,40,40,14,14,15,38,45,18,48,38,38,48,38,38,18,18,38,30,32,32,15,4,4,18,42,42,42,14,1,1,22,22,22,22,22,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"3708500PR24",10,50,50,50,10,50,50,50,50,50,50,21,40,40,48,48,40,40,48,18,42,18,37,37,37,18,42,42,42,41,20,40,40,40,14,14,15,38,45,8,30,30,4,4,4,38,18,18,38,30,32,32,15,4,4,18,42,42,42,14,1,1,22,22,22,22,22,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"37119000222",45,45,45,17,17,47,9,26,26,26,24,47,47,31,34,47,45,31,9,9,34,34,16,34,34,31,31,31,49,17,17,17,17,17,17,47,47,47,47,47,47,47,41,41,41,41,41,41,47,47,31,49,49,33,33,25,25,25,25,25,25,10,10,10,35,35,35,25,25,41,25,25,25,25,25,25,25,25,41,41,41,32,41,41,41,41,41,46,46,46,46,41,41,41,8,8,8,8,8,8,8
"3708500PR23",10,50,50,50,10,50,50,50,50,50,50,21,40,40,48,48,40,40,48,18,42,18,37,37,37,18,28,18,18,41,20,4,39,41,45,26,45,45,45,18,48,38,38,48,38,38,18,18,38,30,32,32,15,4,4,18,18,18,18,32,32,32,28,33,33,28,4,22,30,38,38,39,28,28,28,28,39,39,39,39,39,39,39,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"371290000WB",20,20,20,20,20,20,15,14,14,14,20,32,32,32,32,8,8,8,8,8,8,8,8,8,14,20,20,20,32,32,40,14,14,14,12,12,12,12,12,12,12,12,37,37,37,37,12,37,12,12,12,12,12,12,12,30,30,30,30,30,30,8,8,37,37,37,19,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,4,4,4,4,4,4,4,4,4,4,4
"3708500PR20",10,50,50,50,10,35,7,20,27,20,35,7,27,27,44,27,32,50,50,48,40,11,19,20,44,28,42,42,42,41,20,40,40,40,14,14,15,38,45,18,48,38,38,48,38,38,18,18,38,30,32,32,15,15,15,15,15,39,14,14,1,1,22,22,22,22,22,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
"3714701505B",8,38,38,4,4,4,38,8,38,4,4,8,8,8,35,35,35,21,38,38,38,15,32,35,35,35,35,38,15,50,48,38,38,38,32,32,21,21,32,32,32,32,32,39,50,19,39,39,39,50,50,8,50,50,50,50,50,20,20,20,36,36,19,12,12,36,18,18,18,18,5,5,18,18,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,12,12,12,24,5,5
"370890000SM",2,2,2,2,6,2,2,2,6,12,12,33,2,12,26,3,3,12,26,26,26,33,36,2,2,23,23,2,33,33,33,23,23,23,27,27,27,27,5,44,44,44,44,5,16,27,27,27,27,27,28,28,45,45,45,45,44,27,27,27,27,26,17,17,27,31,23,23,23,23,10,44,17,17,17,17,10,10,10,10,10,17,17,27,17,17,17,17,17,10,10,10,26,26,26,26,26,26,26,17,17
"3714100SP15",20,20,20,27,14,14,20,35,35,35,20,32,32,32,32,8,8,8,8,8,8,8,8,14,14,20,8,32,14,14,40,14,14,14,40,40,38,28,38,37,37,12,40,32,32,32,32,32,37,37,37,37,37,30,30,12,12,12,37,37,37,37,37,8,8,8,24,24,24,4,4,4,8,19,4,4,4,4,4,4,4,4,4,19,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
"3714701505A",8,38,38,4,4,4,38,8,38,4,4,8,8,8,35,35,35,15,38,38,38,15,32,35,35,35,35,38,15,50,48,38,38,38,32,32,21,21,32,32,32,32,32,39,50,19,39,39,39,50,50,8,50,50,50,50,50,20,20,20,36,36,19,12,12,36,18,18,18,18,5,5,18,18,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,12,12,12,24,5,5
"371870000P2",1,1,1,8,1,8,11,11,11,11,11,11,11,11,11,11,11,4,4,4,35,35,35,38,19,19,48,48,48,48,48,38,50,50,50,50,50,50,21,50,50,50,19,19,39,39,19,19,20,20,20,20,20,20,20,19,20,19,19,36,20,20,20,20,20,20,36,20,20,5,18,18,5,5,18,18,18,18,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,12,12
"3708500PR29",10,50,50,50,10,50,50,50,50,50,50,21,40,40,48,48,40,40,48,18,42,18,37,37,37,18,42,42,42,41,20,40,40,40,14,14,15,38,45,8,30,30,4,48,38,38,18,18,38,30,32,32,15,4,4,18,42,42,42,14,1,1,22,22,22,22,22,4,11,11,11,30,22,22,22,22,42,42,42,14,3,3,9,39,39,42,42,28,28,28,28,28,28,28,28,3,3,20,20,20,20
