"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"371050000B1",4,1,3,13,13,11,13,10,11,6,9,4,6,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,12,1,10,6,3,6,13,7,2,2,6,6,3,5,3,7,7,7,7,7,7,7,7,7,7,9,9,9,9,3,3,3,3
"37025004-13",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,11,2,11,8,14,5,8,1,5,8,6,2,2,2,4,7,2,3,8,10,9,5,10,2,5,2,2,9,9,8,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"370810000GR",10,14,10,9,3,2,8,13,13,2,8,3,3,6,1,5,9,9,13,4,11,1,12,11,12,14,9,9,6,12,12,1,1,4,3,3,13,1,3,3,6,3,5,2,2,2,2,2,2,2,9,9,9,7,7,7,7,7,7,7,7
"370130SURBA",3,3,2,7,9,4,11,9,7,7,12,7,9,12,4,4,13,3,3,6,3,3,7,7,2,2,5,5,14,14,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"37025004-12",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,1,2,11,8,14,5,8,1,5,8,6,2,2,2,4,7,2,3,8,13,9,5,10,2,5,2,2,9,9,8,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"37119000229",9,5,5,4,4,10,3,2,2,10,1,14,5,5,8,14,14,1,14,14,1,14,5,13,8,13,13,6,13,7,7,5,5,5,5,5,5,5,5,5,5,2,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3705100CC34",13,7,3,2,6,6,4,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,5,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37025004-11",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,1,2,14,14,14,5,8,1,5,8,6,12,4,2,4,7,2,3,8,13,9,5,10,2,5,2,2,2,2,9,9,5,5,5,2,2,2,2,2,2,2,9,9,9,6
"37119000228",9,5,5,4,4,10,3,2,3,10,1,14,14,8,8,14,14,1,14,14,8,14,5,13,13,13,13,6,13,7,7,5,5,5,5,5,5,5,5,5,5,2,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3705100CC33",13,7,3,13,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37119000227",5,5,5,4,4,14,2,3,3,1,1,14,14,8,8,14,14,1,1,1,8,14,13,5,13,6,13,6,13,7,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3705100CC32",13,7,3,13,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37119000226",9,5,5,4,4,14,2,3,3,1,1,14,14,8,8,14,14,1,1,1,8,14,13,5,13,13,13,6,13,7,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37119000225",9,5,5,4,4,10,3,3,3,1,1,14,14,8,8,14,14,1,14,14,8,14,5,5,13,13,13,6,13,7,7,5,5,5,5,5,5,5,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37119000224",9,8,9,10,2,3,3,2,2,10,14,1,5,5,8,14,14,1,14,14,1,14,5,13,8,13,6,6,13,7,13,5,5,5,5,5,5,5,5,5,5,2,2,9,9,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3708500PR25",11,1,1,13,7,9,5,5,4,6,13,4,6,3,3,6,5,6,6,5,5,4,4,4,3,3,3,3,3,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"3708500PR24",11,1,1,13,7,9,5,10,11,6,9,4,6,3,3,6,5,6,6,5,5,3,6,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"37119000222",9,8,8,10,2,3,3,2,2,10,14,1,5,5,11,10,11,11,14,14,1,14,5,13,5,13,6,6,13,7,7,5,5,5,5,5,5,5,5,5,5,2,2,9,9,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3708500PR23",12,1,1,13,7,9,5,10,11,6,9,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"371290000WB",2,2,12,12,12,12,5,5,4,13,6,13,2,13,9,12,6,5,5,3,6,12,6,4,7,5,7,13,10,10,1,11,6,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"3708500PR20",12,1,1,13,7,9,5,10,11,6,9,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"3714701505B",3,3,2,7,9,4,9,12,9,12,7,6,12,4,4,13,4,7,7,12,12,9,3,3,14,4,14,14,11,11,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12
"370890000SM",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"3714100SP15",2,2,12,12,12,12,5,5,4,13,6,7,9,12,9,12,6,5,3,3,6,12,6,4,7,5,5,5,14,14,14,3,6,2,2,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"3714701505A",3,3,2,7,9,4,9,12,9,12,7,6,12,4,4,13,4,7,7,12,12,9,3,3,14,4,14,14,11,11,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12
"371870000P2",3,3,2,7,9,4,11,9,9,12,7,6,9,4,4,4,4,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12
"3708500PR29",11,1,1,13,7,9,5,5,4,6,13,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"371870000P1",3,3,2,7,9,4,11,9,9,7,7,6,9,4,13,4,4,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,1,14,14,14,14,14,11,11,11,11,11
"3708500PR28",12,1,1,13,7,9,13,10,11,6,9,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"3703900GCRK",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"3708500PR26",11,1,1,13,7,9,5,10,11,6,9,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"370890000SW",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37115REVERE",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,10,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"371510000PR",13,4,10,9,3,2,8,10,11,5,3,5,13,14,1,5,9,9,13,4,11,1,12,11,11,11,9,9,6,12,12,6,3,3,13,10,9,6,2,10,2,3,5,2,2,9,9,5,5,5,9,9,9,7,2,2,2,9,9,9,6
"37119000210",5,8,8,10,2,3,3,2,2,10,14,1,5,5,11,10,11,11,14,14,1,14,5,13,5,13,10,2,2,4,2,7,7,7,8,13,10,5,5,5,5,2,2,9,9,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"3705100CC27",13,7,3,13,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"371050000A2",4,1,3,13,13,11,13,10,11,6,9,4,6,3,3,9,3,13,4,7,7,2,2,6,6,7,2,10,12,1,10,6,3,6,13,7,2,2,6,6,3,5,3,7,7,7,7,7,7,7,7,7,7,9,9,9,9,3,3,3,3
"3705100CC26",13,7,3,13,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"371050000A1",4,1,3,13,13,11,5,11,11,6,9,4,6,3,3,9,3,13,4,7,7,2,2,6,6,7,2,10,12,1,10,6,3,6,13,7,2,2,6,6,3,5,3,7,7,7,7,7,7,7,7,7,7,9,9,9,9,3,3,3,3
"37025004-03",14,12,8,10,2,10,10,4,1,14,3,5,8,11,5,10,1,2,11,8,14,5,8,1,5,8,6,12,4,2,4,7,2,3,8,13,9,5,10,2,5,2,2,2,2,9,9,5,5,5,2,2,2,2,2,2,2,9,9,9,6
"3705100CC25",13,7,3,13,6,6,5,11,5,5,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"3705100CC24",13,7,3,13,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,5,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37025004-01",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,11,2,11,8,14,5,8,1,5,8,6,12,4,2,4,7,2,3,8,10,9,5,10,2,5,2,2,9,9,9,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"37119000218",5,8,5,4,4,14,2,3,3,1,1,14,14,8,11,1,14,1,1,1,8,8,13,5,13,6,10,2,2,4,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"371870000P3",3,3,2,7,9,4,11,9,7,12,12,7,9,4,4,4,13,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,1,14,14,14,14,14,11,11,11,11,11
"37119000217",5,8,5,4,4,14,2,3,3,1,1,14,14,8,8,14,1,11,1,1,8,14,13,5,13,6,13,6,13,7,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37119000216",5,8,5,4,4,14,2,3,3,1,1,14,14,8,11,1,14,1,1,1,8,8,13,5,13,6,10,2,2,4,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"3705100CC21",12,7,3,2,6,6,5,11,5,5,11,2,13,14,9,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37119000215",5,8,5,4,4,14,2,3,3,1,1,14,14,8,8,14,14,1,1,1,8,14,13,5,13,6,13,6,13,7,7,5,5,5,5,5,5,10,5,5,8,8,8,8,8,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37119000214",9,8,8,10,2,10,3,2,2,10,14,1,5,5,11,10,11,11,14,14,1,8,5,13,5,13,6,6,7,7,2,7,7,7,8,13,10,5,5,5,5,2,2,9,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"37119000213",5,8,8,10,2,3,3,2,2,10,14,1,5,5,11,10,11,11,14,14,1,14,5,13,5,13,10,2,2,4,2,7,7,7,8,13,10,5,5,5,5,2,2,9,9,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37045KINGST",7,12,9,5,5,8,14,1,14,8,5,11,10,10,14,11,2,10,10,2,13,13,1,10,10,10,12,1,7,13,13,13,10,10,10,8,6,9,9,9,9,7,9,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"37119000212",5,8,8,10,2,10,2,2,2,10,14,1,14,5,11,1,11,11,14,14,1,8,5,13,5,6,10,2,2,4,2,7,7,7,8,13,10,10,10,2,5,2,2,9,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"37119000211",5,8,8,10,2,3,3,2,2,10,14,1,5,5,11,10,11,11,14,14,1,14,5,13,5,6,6,6,7,7,2,7,7,7,8,13,10,5,5,5,5,2,2,9,9,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,9
"37025004-09",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,1,2,14,14,14,5,8,1,5,8,6,2,2,2,4,7,2,3,8,13,10,5,10,2,5,2,2,9,9,8,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"370890000RR",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37025004-08",14,12,8,10,2,10,10,4,1,10,3,5,8,11,5,10,11,2,11,8,14,5,8,1,8,8,10,2,2,2,4,7,10,3,8,13,10,5,10,2,5,2,2,9,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"3705100CC29",13,7,3,2,6,6,5,11,5,13,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,5,2,10,12,1,10,6,6,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37065001001",3,11,11,1,9,4,9,12,9,12,7,6,12,4,13,13,4,7,7,12,12,9,3,3,14,4,14,14,11,11,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12
"37119000219",5,8,5,4,4,14,2,3,3,1,1,14,14,8,11,1,1,11,1,1,8,8,13,5,13,6,10,2,2,4,2,7,7,7,8,13,10,10,10,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5
"3710900BS26",7,12,9,5,5,3,10,1,14,8,14,1,5,10,11,11,2,10,11,8,1,13,1,1,8,8,6,1,7,13,13,13,10,10,10,8,6,9,9,9,9,7,9,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"3705100CC31",13,7,3,2,6,6,5,11,5,13,11,2,13,13,6,12,6,6,6,5,5,4,4,2,9,5,2,10,12,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"370210058.1",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37173000BC2",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"370890000SB",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37173000BC1",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"370890000SE",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"3704300BRAS",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"371510000SE",4,1,14,9,3,2,8,10,5,5,11,5,8,14,6,9,9,9,4,7,7,2,2,6,6,7,2,10,12,1,10,2,2,3,13,10,9,6,2,10,2,3,5,2,2,9,9,5,5,5,2,2,2,2,2,2,2,9,9,9,6
"370210006.1",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37055000WAN",3,3,2,7,9,4,11,9,7,7,12,7,9,12,13,4,13,3,3,6,3,3,7,7,2,2,5,5,14,14,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"37095000OCK",3,3,2,7,9,4,11,9,7,7,12,7,9,12,13,4,13,3,3,6,3,3,7,7,2,2,5,5,14,14,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"3700300000M",8,9,9,14,8,3,14,1,14,14,5,11,10,10,14,10,2,14,2,2,13,13,1,10,10,10,12,12,1,6,5,10,10,8,6,6,8,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,10,10,10,3,3,2,2,10,10
"371810000CC",1,11,11,1,1,7,7,12,9,12,7,6,12,4,13,13,12,7,7,4,4,9,14,14,14,4,14,14,11,11,11,1,1,4,3,9,13,1,1,1,1,1,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"371510000SO",13,4,14,9,3,2,8,10,5,5,11,2,8,11,5,1,1,13,11,11,7,2,2,6,6,7,2,10,12,1,10,2,2,3,7,10,9,6,2,10,2,3,5,2,2,9,9,5,5,5,2,2,2,2,2,2,2,9,9,9,6
"3700300000W",7,9,9,14,8,3,14,1,14,14,5,11,10,10,14,10,2,10,10,2,13,13,1,10,10,10,12,12,7,6,13,10,10,8,6,8,8,9,9,9,9,7,9,3,3,3,3,3,3,3,3,3,10,10,10,3,3,2,2,10,10
"3703900HOTH",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"3704500KM-S",7,12,9,5,5,8,14,1,14,8,5,11,10,10,14,11,2,10,10,2,13,13,1,10,10,10,12,1,7,13,13,13,10,10,10,8,6,9,9,9,9,7,9,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"3704500KM-N",7,12,9,5,5,8,14,1,14,8,5,11,5,10,14,11,2,10,10,2,13,13,1,10,10,10,12,1,7,13,13,13,10,10,10,8,6,9,9,9,9,7,9,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"3705100G11B",12,1,3,13,6,9,5,11,5,5,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,10,1,10,6,3,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"371510000RN",13,4,10,9,3,2,6,4,5,5,3,5,13,14,1,5,9,9,13,7,11,1,12,11,11,11,1,7,4,2,4,2,2,3,7,10,9,6,2,10,2,3,5,2,2,9,9,5,5,5,2,2,2,2,2,2,2,9,9,9,6
"371510000RM",13,4,14,9,3,2,8,10,5,5,3,5,13,11,1,5,9,9,4,7,7,2,2,6,6,7,2,10,12,1,10,2,2,3,13,10,9,6,2,10,2,3,5,2,2,9,9,5,5,5,9,9,9,7,2,2,2,9,9,9,6
"37107000PH2",3,3,2,7,7,12,9,7,7,7,12,7,9,12,4,13,13,5,3,6,3,3,7,7,2,2,14,14,14,14,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"37107000PH1",3,3,2,7,7,12,9,7,7,7,12,7,9,12,4,13,13,5,3,6,3,3,7,7,2,2,14,14,11,11,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"3701900010B",2,2,12,12,12,12,4,5,4,13,6,13,2,13,9,12,6,5,5,3,6,12,6,4,7,5,7,13,10,10,1,11,6,2,2,2,7,14,14,14,14,14,11,11,11,14,4,14,4,1,11,11,11,11,11,11,14,14,14,14,14
"37183012-02",12,1,1,3,13,11,12,7,12,9,9,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"37183012-01",12,1,1,3,7,11,12,7,12,9,4,4,6,3,3,6,5,6,6,5,5,4,4,2,9,9,11,11,9,3,3,9,9,9,9,1,4,4,4,7,13,13,13,12,1,11,11,11,11,11,12,4,4,4,4,4,4,4,4,4,4
"371110MAR-5",6,6,4,8,14,8,1,14,10,3,5,10,11,1,10,8,8,8,10,2,13,10,10,10,10,10,12,8,1,6,5,10,13,10,12,8,6,8,8,8,10,10,10,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"371110MAR-4",6,6,4,14,8,8,1,14,14,8,5,10,10,1,14,11,2,10,10,2,13,10,10,10,10,10,12,1,1,6,5,10,13,10,12,12,12,12,12,8,10,10,10,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"371110MAR-3",6,9,6,14,8,8,1,14,14,8,5,10,10,1,14,8,8,8,10,2,13,10,10,10,10,10,12,1,1,6,5,10,13,10,12,12,12,12,12,8,10,10,10,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"371110MAR-2",6,6,4,14,8,8,1,14,10,3,5,10,10,1,10,8,8,8,10,2,13,10,10,10,10,10,12,1,1,6,5,10,13,10,12,12,12,12,12,8,10,10,10,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"371110MAR-1",6,9,6,14,14,8,1,14,10,3,5,10,10,10,14,8,8,8,10,2,13,10,10,10,10,10,12,1,1,6,5,10,13,10,12,8,6,8,8,12,12,9,7,5,5,5,5,9,9,9,5,6,6,6,5,5,5,8,8,8,8
"370130WASH4",3,3,2,7,9,4,11,9,7,7,12,6,12,12,13,4,4,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,1,14,14,14,14,14,11,11,11,11,11
"370130WASH2",3,3,2,7,9,4,11,9,7,7,12,6,12,12,13,4,4,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,1,14,14,14,14,14,11,11,11,11,11
"370130WASH1",3,3,2,7,9,4,11,9,7,7,12,6,12,12,13,4,4,3,3,6,3,3,7,7,2,2,5,5,14,14,11,4,4,1,1,4,1,13,13,13,1,1,1,1,12,12,12,12,12,12,1,14,14,14,14,14,11,11,11,11,11
"3713300CR07",2,2,12,7,7,12,11,9,7,13,12,7,9,12,4,4,13,5,3,3,6,12,7,7,7,2,5,5,14,14,14,3,11,11,11,11,11,11,11,11,11,11,14,14,14,1,1,1,1,4,1,14,14,14,14,14,11,11,11,11,11
"3700300000E",7,9,4,14,8,3,14,1,14,14,5,11,10,10,14,11,2,10,10,2,13,13,1,10,10,10,12,12,7,6,5,10,13,8,6,8,8,9,9,9,9,7,9,3,3,3,3,3,3,3,3,3,10,10,10,3,3,2,2,10,10
"3708900HV-3",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"3708900HV-2",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37125000CAR",12,7,3,2,3,2,5,11,5,5,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,12,1,10,6,3,6,13,7,2,2,6,6,3,5,3,7,7,7,7,7,7,7,7,7,7,9,9,9,9,3,3,3,3
"3708900HV-1",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"37125000CAM",12,7,3,2,7,9,5,11,5,5,11,2,13,14,6,9,3,13,4,7,7,2,2,6,6,7,2,10,12,1,10,6,3,6,13,7,2,2,6,6,3,5,3,7,7,7,7,7,7,7,7,7,7,9,9,9,9,3,3,3,3
"370210001.1",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
"370890000NM",6,6,6,8,14,5,1,14,10,3,10,10,11,1,10,8,8,8,8,10,10,10,10,8,1,1,8,8,8,8,8,8,8,12,12,12,12,12,12,8,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,10,10,10,10,2,2
